"Geography_Code","NM_1564_1_0","NM_1564_1_1","NM_1564_1_2","NM_1564_1_3","NM_1564_1_4","NM_1564_1_5","NM_1564_1_6","NM_1564_1_7"
"N00003155",213,87,28,32,10,14,27,15
"N00003156",195,65,21,30,15,21,34,9
"N00003157",202,63,17,44,8,21,40,9
"N00003158",201,73,26,27,12,22,24,17
"N00003159",337,94,50,58,22,48,55,10
"N00003160",191,77,27,31,17,15,17,7
"N00003161",1104,208,167,207,43,178,274,27
"N00003162",658,159,75,135,22,133,114,20
"N00003163",369,96,33,54,18,45,110,13
"N00003164",404,95,45,71,19,62,95,17
"N00003165",249,99,35,34,15,33,27,6
"N00003166",416,105,48,68,17,57,110,11
"N00003167",239,69,26,38,7,29,55,15
"N00003168",313,111,32,48,13,44,50,15
"N00003169",271,122,32,41,6,24,41,5
"N00003170",597,238,78,95,25,69,70,22
"N00003171",229,116,39,27,6,14,17,10
"N00003172",197,102,23,21,9,22,15,5
"N00003173",249,94,25,37,11,33,43,6
"N00003174",190,82,28,25,10,22,21,2
"N00003175",289,139,26,34,12,31,28,19
"N00003176",369,87,35,53,27,57,102,8
"N00003177",502,213,61,77,17,56,65,13
"N00003178",262,114,25,26,10,23,52,12
"N00003179",464,176,31,61,22,59,85,30
"N00003180",196,75,20,28,7,19,37,10
"N00003181",254,62,36,46,6,34,55,15
"N00003182",248,39,26,57,14,48,57,7
"N00003183",323,93,46,55,19,55,44,11
"N00003184",250,100,42,41,4,26,24,13
"N00003185",185,78,25,36,4,19,17,6
"N00003186",215,93,31,35,4,26,18,8
"N00003187",271,100,24,40,9,46,46,6
"N00003188",463,149,58,68,26,52,92,18
"N00003189",299,113,30,52,10,34,47,13
"N00003190",342,106,32,50,28,45,70,11
"N00003191",277,137,31,36,18,18,29,8
"N00003192",316,153,32,36,15,34,36,10
"N00003193",320,114,41,52,11,35,59,8
"N00003194",344,142,34,55,11,44,55,3
"N00003195",409,150,55,55,19,55,66,9
"N00003196",311,72,41,60,13,48,62,15
"N00003197",292,74,43,49,14,37,63,12
"N00003198",247,75,49,48,11,33,28,3
"N00003199",361,110,24,63,25,43,84,12
"N00003200",338,104,31,52,23,46,65,17
"N00003201",344,108,35,53,25,54,58,11
"N00003202",325,122,27,53,19,38,57,9
"N00003203",280,115,28,41,12,31,42,11
"N00003204",391,152,44,63,11,51,59,11
"N00003205",385,112,43,68,16,43,91,12
"N00003206",253,79,29,43,8,35,52,7
"N00003207",323,91,30,52,17,36,89,8
"N00003208",309,117,44,31,12,37,53,15
"N00003209",937,136,130,174,33,165,247,52
"N00003210",198,62,27,43,7,27,27,5
"N00003211",213,94,34,27,6,22,16,14
"N00003212",268,136,35,30,6,23,28,10
"N00003213",190,105,20,16,6,13,21,9
"N00003214",172,106,20,24,2,10,10,0
"N00003215",212,105,32,23,9,16,15,12
"N00003216",305,126,32,38,15,30,44,20
"N00003217",247,80,29,34,11,25,55,13
"N00003218",449,171,37,66,8,44,88,35
"N00003219",749,303,99,97,58,69,78,45
"N00003220",287,131,37,33,9,25,44,8
"N00003221",250,58,27,40,11,36,66,12
"N00003222",285,86,25,42,14,34,74,10
"N00003223",243,114,36,32,9,25,18,9
"N00003224",225,73,29,29,12,25,40,17
"N00003225",254,58,25,41,12,27,78,13
"N00003226",226,45,17,30,7,21,96,10
"N00003227",194,67,26,20,7,19,48,7
"N00003228",276,104,29,38,13,22,43,27
"N00003229",193,102,21,32,3,14,18,3
"N00003230",192,116,12,25,3,15,17,4
"N00003231",161,82,16,12,4,14,21,12
"N00003232",376,120,54,53,9,50,76,14
"N00003233",307,154,36,28,14,26,44,5
"N00003234",427,159,48,65,27,51,65,12
"N00003235",400,140,49,66,18,42,78,7
"N00003236",321,97,45,54,10,40,61,14
"N00003237",726,238,85,110,24,96,147,26
"N00003238",432,137,33,79,20,62,89,12
"N00003239",336,102,39,45,24,34,72,20
"N00003240",699,192,99,106,52,85,137,28
"N00003241",318,72,42,48,20,32,97,7
"N00003242",269,64,24,47,18,30,77,9
"N00003243",365,87,31,51,10,53,120,13
"N00003244",282,73,21,41,15,40,82,10
"N00003245",365,85,46,48,13,42,117,14
"N00003246",615,129,68,93,30,83,195,17
"N00003247",595,81,65,90,33,81,226,19
"N00003248",270,73,31,44,13,45,55,9
"N00003249",295,50,33,59,14,46,87,6
"N00003250",274,57,42,33,11,35,81,15
"N00003251",232,46,21,41,12,38,65,9
"N00003252",218,76,33,45,9,23,22,10
"N00003253",238,74,46,27,9,23,44,15
"N00003254",206,69,22,20,9,19,62,5
"N00003255",254,65,38,39,9,30,66,7
"N00003256",303,36,34,60,10,38,112,13
"N00003257",272,34,27,46,8,34,119,4
"N00003258",408,37,31,59,14,60,199,8
"N00003259",278,55,29,45,10,45,85,9
"N00003260",325,81,34,48,11,45,99,7
"N00003261",335,32,30,65,11,58,135,4
"N00003262",302,52,20,57,7,35,115,16
"N00003263",321,56,33,53,17,36,116,10
"N00003264",333,54,29,62,16,49,116,7
"N00003265",310,66,25,47,18,41,102,11
"N00003266",302,59,18,51,14,46,103,11
"N00003267",317,68,27,50,11,33,115,13
"N00003268",284,59,30,47,14,42,81,11
"N00003269",294,81,29,31,9,43,87,14
"N00003270",280,46,20,52,15,35,107,5
"N00003271",421,154,73,67,16,47,42,22
"N00003272",459,159,82,69,20,52,66,11
"N00003273",572,54,64,107,39,79,206,23
"N00003274",232,73,36,34,17,31,33,8
"N00003275",169,67,25,29,5,12,18,13
"N00003276",442,56,45,58,13,78,182,10
"N00003277",369,63,41,66,28,41,120,10
"N00003278",351,104,51,61,19,41,58,17
"N00003279",174,47,37,34,10,18,15,13
"N00003280",675,80,57,105,21,105,282,25
"N00003281",287,104,36,49,22,25,39,12
"N00003282",1603,278,245,239,71,265,442,63
"N00003283",225,98,28,23,8,21,39,8
"N00003284",230,70,31,25,11,31,46,16
"N00003285",202,73,29,28,8,22,26,16
"N00003286",217,57,39,33,10,29,39,10
"N00003287",225,82,22,22,9,23,54,13
"N00003288",238,59,33,41,11,30,52,12
"N00003289",281,60,25,40,16,35,90,15
"N00003290",394,102,41,53,11,45,130,12
"N00003291",567,85,38,74,18,77,265,10
"N00003292",251,42,34,31,17,36,74,17
"N00003293",274,76,37,45,14,34,58,10
"N00003294",247,113,42,47,3,20,21,1
"N00003295",585,214,103,119,10,71,52,16
"N00003296",245,100,48,49,6,23,15,4
"N00003297",271,112,44,49,6,30,23,7
"N00003298",390,150,75,71,13,44,30,7
"N00003299",434,155,110,80,10,52,20,7
"N00003300",178,87,29,33,6,12,2,9
"N00003301",261,110,50,37,8,23,19,14
"N00003302",343,140,52,62,11,50,25,3
"N00003303",270,110,50,47,7,22,25,9
"N00003304",217,99,30,29,6,26,24,3
"N00003305",306,116,58,61,6,37,21,7
"N00003306",434,97,79,89,20,66,72,11
"N00003307",417,81,57,75,13,62,113,16
"N00003308",1933,357,322,372,75,314,456,37
"N00003309",226,71,45,38,7,24,33,8
"N00003310",240,118,26,44,7,16,21,8
"N00003311",841,163,149,167,32,154,154,22
"N00003312",315,79,50,66,9,52,54,5
"N00003313",1242,366,122,156,36,120,385,57
"N00003314",582,81,51,87,9,65,264,25
"N00003315",167,22,18,28,7,17,63,12
"N00003316",295,80,28,59,8,33,77,10
"N00003317",272,56,33,48,12,36,77,10
"N00003318",723,71,55,127,40,105,305,20
"N00003319",316,68,29,53,11,38,100,17
"N00003320",235,51,26,39,11,27,75,6
"N00003321",329,79,35,54,13,54,82,12
"N00003322",337,79,40,73,21,29,89,6
"N00003323",348,83,30,56,12,46,112,9
"N00003324",282,73,41,44,19,32,57,16
"N00003325",345,68,28,56,25,58,99,11
"N00003326",473,120,58,80,20,80,96,19
"N00003327",309,49,17,39,10,39,151,4
"N00003328",180,20,6,18,5,26,101,4
"N00003329",281,40,15,35,3,33,148,7
"N00003330",270,31,17,31,9,34,139,9
"N00003331",348,36,19,42,11,29,200,11
"N00003332",302,60,23,32,24,46,106,11
"N00003333",245,50,28,23,6,36,95,7
"N00003334",269,32,22,37,16,36,120,6
"N00003335",201,48,16,24,12,21,72,8
"N00003336",327,78,23,51,18,44,102,11
"N00003337",239,26,26,42,9,38,96,2
"N00003338",195,41,19,27,3,23,77,5
"N00003339",335,47,29,36,6,46,153,18
"N00003340",213,68,18,21,6,18,72,10
"N00003341",245,55,22,40,6,28,89,5
"N00003342",287,46,23,40,13,35,123,7
"N00003343",229,72,27,32,8,32,50,8
"N00003344",243,57,23,31,6,19,96,11
"N00003345",267,25,20,71,10,51,84,6
"N00003346",372,36,43,79,15,65,123,11
"N00003347",366,36,37,68,9,63,147,6
"N00003348",497,91,37,62,8,84,197,18
"N00003349",729,137,75,131,32,108,229,17
"N00003350",454,114,45,84,19,54,132,6
"N00003351",314,105,39,52,14,29,61,14
"N00003352",311,41,45,56,13,48,100,8
"N00003353",285,44,38,47,14,33,104,5
"N00003354",376,80,50,66,19,59,88,14
"N00003355",375,85,41,72,14,60,91,12
"N00003356",431,59,59,80,23,64,129,17
"N00003357",277,61,44,47,17,42,62,4
"N00003358",356,76,40,64,18,47,92,19
"N00003359",304,85,28,55,22,43,62,9
"N00003360",175,58,25,30,9,22,24,7
"N00003361",242,55,21,46,10,27,74,9
"N00003362",279,45,17,44,11,33,112,17
"N00003363",583,176,77,100,35,78,102,15
"N00003364",310,57,41,53,10,33,104,12
"N00003365",413,69,27,54,13,53,186,11
"N00003366",236,34,17,50,8,26,87,14
"N00003367",277,60,32,45,21,35,72,12
"N00003368",228,54,43,42,10,29,27,23
"N00003369",244,66,35,35,13,26,55,14
"N00003370",232,98,24,30,17,28,23,12
"N00003371",279,91,30,41,8,42,52,15
"N00003372",274,107,50,38,12,29,24,14
"N00003373",237,96,44,41,7,13,24,12
"N00003374",243,102,30,34,17,17,32,11
"N00003375",202,69,26,31,11,18,36,11
"N00003376",245,85,44,32,11,28,33,12
"N00003377",199,71,27,34,11,15,23,18
"N00003378",217,69,20,30,20,21,43,14
"N00003379",234,77,36,38,9,31,28,15
"N00003380",253,101,58,35,8,22,15,14
"N00003381",248,115,40,37,6,15,24,11
"N00003382",197,77,29,21,7,18,25,20
"N00003383",212,82,23,30,13,22,37,5
"N00003384",321,54,30,38,14,46,127,12
"N00003385",351,64,21,58,15,44,138,11
"N00003386",281,86,43,47,10,30,54,11
"N00003387",268,36,18,37,4,22,144,7
"N00003388",301,76,18,27,10,38,127,5
"N00003389",312,31,18,51,6,37,161,8
"N00003390",287,61,26,47,14,28,99,12
"N00003391",311,104,20,34,9,27,100,17
"N00003392",346,83,30,57,12,38,115,11
"N00003393",349,84,27,52,12,40,118,16
"N00003394",321,33,31,60,8,33,148,8
"N00003395",261,77,20,25,9,19,106,5
"N00003396",347,71,22,46,8,31,155,14
"N00003397",200,57,20,36,12,36,36,3
"N00003398",301,47,43,61,19,50,75,6
"N00003399",355,95,34,64,13,44,97,8
"N00003400",337,59,22,54,9,60,123,10
"N00003401",310,46,31,51,12,55,107,8
"N00003402",311,131,55,52,8,29,26,10
"N00003403",203,90,29,31,10,19,18,6
"N00003404",242,120,32,35,10,19,15,11
"N00003405",260,102,30,41,11,34,33,9
"N00003406",284,101,37,39,8,31,42,26
"N00003407",465,116,72,50,19,42,150,16
"N00003408",429,128,52,59,9,52,105,24
"N00003409",276,83,33,44,19,31,49,17
"N00003410",505,114,70,79,23,57,122,40
"N00003411",209,42,43,30,10,24,54,6
"N00003412",243,95,39,37,14,24,26,8
"N00003413",228,72,45,38,14,22,29,8
"N00003414",297,73,36,54,11,41,73,9
"N00003415",248,89,42,39,13,28,29,8
"N00003416",241,88,48,32,7,29,27,10
"N00003417",206,75,35,29,12,25,24,6
"N00003418",200,76,30,27,13,20,27,7
"N00003419",255,79,24,40,12,30,57,13
"N00003420",223,80,38,45,6,15,24,15
"N00003421",217,65,37,41,7,30,23,14
"N00003422",538,231,38,53,15,49,119,33
"N00003423",415,173,40,37,20,35,81,29
"N00003424",246,75,47,40,10,27,33,14
"N00003425",160,73,22,22,4,7,26,6
"N00003426",618,160,86,85,35,75,160,17
"N00003427",256,90,26,48,6,33,43,10
"N00003428",232,32,30,51,19,27,67,6
"N00003429",225,91,35,33,14,21,25,6
"N00003430",209,77,36,45,8,19,14,10
"N00003431",246,113,34,33,13,21,18,14
"N00003432",233,49,30,44,10,33,61,6
"N00003433",202,65,34,25,12,26,31,9
"N00003434",225,56,30,38,8,25,63,5
"N00003435",193,87,18,27,12,13,26,10
"N00003436",262,47,32,43,15,47,57,21
"N00003437",289,72,40,44,11,37,65,20
"N00003438",281,54,32,45,19,31,89,11
"N00003439",253,60,22,33,19,27,74,18
"N00003440",250,62,26,43,11,20,74,14
"N00003441",276,74,32,37,9,34,82,8
"N00003442",205,96,24,25,12,13,26,9
"N00003443",528,66,67,94,29,75,176,21
"N00003444",337,75,31,61,20,45,95,10
"N00003445",351,33,45,71,18,62,117,5
"N00003446",310,48,45,58,17,47,92,3
"N00003447",228,84,28,30,22,25,28,11
"N00003448",431,106,41,73,18,52,129,12
"N00003449",332,75,30,50,17,29,121,10
"N00003450",276,65,34,36,23,26,82,10
"N00003451",477,85,52,100,23,82,124,11
"N00003452",352,93,35,53,23,45,92,11
"N00003453",254,25,40,49,7,60,60,13
"N00003454",264,54,34,45,16,30,77,8
"N00003455",250,56,25,44,11,32,76,6
"N00003456",212,26,24,40,12,37,65,8
"N00003457",226,63,42,34,19,26,34,8
"N00003458",278,67,25,53,14,38,73,8
"N00003459",198,59,18,22,13,23,48,15
"N00003460",310,57,37,50,10,39,109,8
"N00003461",298,90,28,34,11,27,90,18
"N00003462",315,30,36,51,12,44,134,8
"N00003463",368,70,43,53,28,45,116,13
"N00003464",290,29,29,30,12,37,142,11
"N00003465",236,104,30,30,12,20,33,7
"N00003466",225,34,22,28,15,17,93,16
"N00003467",406,59,30,51,11,37,210,8
"N00003468",213,29,20,25,10,27,94,8
"N00003469",275,75,33,39,11,31,80,6
"N00003470",287,84,33,35,21,39,65,10
"N00003471",223,64,43,39,13,25,31,8
"N00003472",248,49,28,38,15,37,74,7
"N00003473",280,52,37,46,10,49,76,10
"N00003474",346,50,32,46,14,45,153,6
"N00003475",871,133,82,115,43,117,352,29
"N00003476",558,85,69,88,25,77,186,28
"N00003477",383,78,33,53,13,42,139,25
"N00003478",663,120,62,124,23,90,225,19
"N00003479",594,44,29,79,12,75,337,18
"N00003480",203,106,25,25,2,9,27,9
"N00003481",128,15,12,18,3,16,59,5
"N00003482",220,73,19,28,11,32,48,9
"N00003483",285,123,47,38,7,25,28,17
"N00003484",226,88,43,32,11,25,18,9
"N00003485",210,91,36,27,14,17,16,9
"N00003486",257,113,45,36,9,26,18,10
"N00003487",255,107,42,38,15,27,15,11
"N00003488",194,65,38,28,14,17,16,16
"N00003489",480,193,92,86,20,40,28,21
"N00003490",187,86,27,31,9,17,11,6
"N00003491",441,159,76,86,15,58,41,6
"N00003492",288,115,44,58,9,32,23,7
"N00003493",500,188,97,89,18,51,48,9
"N00003494",605,124,92,113,40,109,109,18
"N00003495",341,69,44,52,21,46,99,10
"N00003496",429,96,73,68,17,80,78,17
"N00003497",343,155,50,47,16,34,30,11
"N00003498",204,80,20,32,8,19,39,6
"N00003499",189,76,27,26,14,21,25,0
"N00003500",241,47,26,29,13,25,84,17
"N00003501",224,61,24,38,10,22,56,13
"N00003502",179,78,24,19,7,22,21,8
"N00003503",283,72,38,31,15,38,81,8
"N00003504",274,57,26,46,23,23,85,14
"N00003505",169,71,17,27,10,17,21,6
"N00003506",306,102,53,46,11,26,43,25
"N00003507",204,90,29,24,8,16,23,14
"N00003508",228,102,17,38,7,19,33,12
"N00003509",240,75,24,33,19,31,46,12
"N00003510",255,117,30,30,8,23,28,19
"N00003511",221,90,21,41,13,20,21,15
"N00003512",238,90,24,37,12,27,35,13
"N00003513",376,142,50,54,18,46,45,21
"N00003514",487,200,77,92,12,39,58,9
"N00003515",202,96,28,29,8,19,16,6
"N00003516",230,80,42,47,3,29,23,6
"N00003517",463,240,60,59,19,43,30,12
"N00003518",212,105,35,19,13,19,18,3
"N00003519",146,66,21,23,6,12,14,4
"N00003520",216,108,30,33,3,21,18,3
"N00003521",654,56,119,147,26,101,144,61
"N00003522",340,84,23,42,14,44,125,8
"N00003523",369,83,13,35,16,29,176,17
"N00003524",952,145,89,165,36,110,364,43
"N00003525",272,51,26,37,12,51,81,14
"N00003526",244,26,26,37,9,28,109,9
"N00003527",392,113,51,58,27,47,79,17
"N00003528",683,186,77,102,42,93,166,17
"N00003529",347,115,31,54,12,52,72,11
"N00003530",346,91,32,48,27,42,97,9
"N00003531",296,81,32,54,10,44,67,8
"N00003532",342,88,29,55,23,43,92,12
"N00003533",432,109,58,64,21,54,111,15
"N00003534",233,84,28,37,8,19,42,15
"N00003535",376,115,42,43,19,34,112,11
"N00003536",394,135,35,60,31,54,64,15
"N00003537",243,117,28,32,12,17,27,10
"N00003538",351,115,37,54,14,40,81,10
"N00003539",244,54,27,34,8,43,74,4
"N00003540",205,71,25,23,7,27,41,11
"N00003541",216,88,27,27,7,16,41,10
"N00003542",196,79,37,35,5,17,17,6
"N00003543",408,93,42,57,17,46,130,23
"N00003544",293,103,25,39,14,26,68,18
"N00003545",350,104,49,46,23,37,82,9
"N00003546",250,86,26,41,6,30,50,11
"N00003547",485,113,57,68,30,66,131,20
"N00003548",1313,429,139,211,45,168,260,61
"N00003549",417,137,54,57,27,40,91,11
"N00003550",408,88,31,64,12,44,155,14
"N00003551",373,52,45,54,11,44,138,29
"N00003552",342,81,40,59,13,42,84,23
"N00003553",265,36,26,50,9,40,87,17
"N00003554",173,65,31,25,7,14,26,5
"N00003555",302,122,26,40,8,34,48,24
"N00003556",549,251,72,75,13,41,55,42
"N00003557",204,99,27,25,5,20,22,6
"N00003558",370,136,41,49,22,39,70,13
"N00003559",394,112,42,63,21,47,105,4
"N00003560",393,102,36,56,20,62,108,9
"N00003561",360,84,36,59,25,57,95,4
"N00003562",327,96,28,54,12,26,98,13
"N00003563",367,124,39,73,16,41,62,12
"N00003564",327,94,31,54,13,42,78,15
"N00003565",352,98,38,52,18,40,96,10
"N00003566",389,103,36,69,20,43,103,15
"N00003567",391,102,35,67,18,47,105,17
"N00003568",315,123,27,50,14,34,59,8
"N00003569",392,109,44,74,18,58,70,19
"N00003570",411,134,33,69,21,65,79,10
"N00003571",252,91,28,32,11,27,56,7
"N00003572",377,136,33,47,11,53,82,15
"N00003573",340,94,27,66,17,52,76,8
"N00003574",358,106,44,57,17,52,63,19
"N00003575",396,119,55,57,13,64,78,10
"N00003576",396,125,40,63,26,45,82,15
"N00003577",336,141,24,37,21,39,62,12
"N00003578",434,132,24,57,20,66,122,13
"N00003579",373,137,33,52,17,38,85,11
"N00003580",329,67,31,47,13,51,109,11
"N00003581",505,113,71,74,15,69,116,47
"N00003582",442,153,39,70,18,53,85,24
"N00003583",546,203,48,71,20,63,125,16
"N00003584",239,125,29,35,8,17,16,9
"N00003585",258,108,26,44,11,29,31,9
"N00003586",244,103,42,26,7,15,33,18
"N00003587",400,128,39,56,20,53,95,9
"N00003588",441,130,37,56,23,69,116,10
"N00003589",440,136,49,57,23,58,94,23
"N00003590",455,117,59,88,20,62,102,7
"N00003591",410,132,44,64,17,54,90,9
"N00003592",301,81,34,37,17,45,75,12
"N00003593",430,170,41,58,17,53,78,13
"N00003594",683,240,83,86,32,77,129,36
"N00003595",274,77,30,46,15,39,55,12
"N00003596",243,82,39,23,11,21,57,10
"N00003597",366,102,49,58,19,42,84,12
"N00003598",275,50,27,42,14,36,92,14
"N00003599",324,85,32,60,13,40,74,20
"N00003600",286,89,54,57,11,37,30,8
"N00003601",301,77,53,44,12,34,73,8
"N00003602",283,84,38,54,8,35,35,29
"N00003603",267,77,39,36,11,28,58,18
"N00003604",276,117,28,43,8,22,43,15
"N00003605",257,122,26,45,4,21,28,11
"N00003606",295,62,33,53,13,44,70,20
"N00003607",380,59,33,50,20,38,154,26
"N00003608",359,102,48,62,21,29,79,18
"N00003609",261,116,37,43,3,24,24,14
"N00003610",243,108,26,37,8,18,35,11
"N00003611",222,93,26,32,7,18,28,18
"N00003612",357,112,40,54,20,50,71,10
"N00003613",336,118,41,46,8,43,71,9
"N00003614",345,107,49,43,18,44,72,12
"N00003615",269,106,36,40,15,34,35,3
"N00003616",283,104,34,46,10,37,44,8
"N00003617",268,128,37,40,9,23,26,5
"N00003618",361,101,42,62,23,48,76,9
"N00003619",337,119,43,37,16,42,65,15
"N00003620",392,122,44,68,16,51,73,18
"N00003621",320,90,32,55,16,38,80,9
"N00003622",440,145,48,73,27,57,80,10
"N00003623",240,113,28,32,10,20,17,20
"N00003624",515,150,59,78,31,59,113,25
"N00003625",333,153,34,49,17,35,37,8
"N00003626",292,81,30,54,14,33,72,8
"N00003627",253,117,38,31,8,25,25,9
"N00003628",274,128,32,31,13,17,45,8
"N00003629",249,67,22,26,8,28,82,16
"N00003630",525,142,47,68,19,44,185,20
"N00003631",163,86,25,19,3,11,15,4
"N00003632",246,68,23,37,6,25,74,13
"N00003633",187,118,28,22,4,6,5,4
"N00003634",256,102,36,49,7,26,30,6
"N00003635",250,96,19,29,12,29,48,17
"N00003636",261,77,40,31,5,37,64,7
"N00003637",313,68,27,54,6,34,112,12
"N00003638",348,76,42,61,15,46,101,7
"N00003639",263,51,29,42,10,30,87,14
"N00003640",256,101,30,34,11,24,45,11
"N00003641",377,133,39,55,18,39,82,11
"N00003642",297,104,36,49,16,19,58,15
"N00003643",314,97,36,47,10,46,60,18
"N00003644",259,50,29,38,22,35,77,8
"N00003645",415,116,49,69,18,45,93,25
"N00003646",409,82,51,72,22,66,100,16
"N00003647",524,131,68,97,25,63,112,28
"N00003648",349,78,36,67,19,48,84,17
"N00003649",389,108,41,55,36,44,99,6
"N00003650",306,61,40,47,17,30,105,6
"N00003651",294,107,33,39,16,18,62,19
"N00003652",518,150,59,79,27,70,109,24
"N00003653",287,81,35,42,11,30,79,9
"N00003654",198,66,31,36,10,16,31,8
"N00003655",177,78,21,23,9,14,24,8
"N00003656",356,74,59,57,17,46,84,19
"N00003657",305,85,47,38,11,38,61,25
"N00003658",432,139,61,60,20,49,84,19
"N00003659",295,93,44,41,18,30,59,10
"N00003660",304,103,27,53,11,33,70,7
"N00003661",299,103,33,44,19,30,60,10
"N00003662",175,74,23,23,8,15,27,5
"N00003663",219,98,26,35,9,21,23,7
"N00003664",360,84,43,57,10,62,89,15
"N00003665",374,135,46,61,17,32,70,13
"N00003666",387,143,55,59,17,43,55,15
"N00003667",309,97,35,34,19,38,77,9
"N00003668",332,108,39,63,23,40,49,10
"N00003669",327,98,47,43,24,47,60,8
"N00003670",325,85,30,47,12,54,87,10
"N00003671",230,112,32,34,7,26,13,6
"N00003672",230,84,22,31,14,28,43,8
"N00003673",207,84,25,20,17,28,24,9
"N00003674",308,78,37,31,24,40,73,25
"N00003675",251,89,23,38,14,32,40,15
"N00003676",235,98,34,25,8,23,34,13
"N00003677",223,91,28,37,11,30,18,8
"N00003678",305,137,42,40,10,22,37,17
"N00003679",255,98,31,37,16,24,39,10
"N00003680",215,97,24,24,6,21,33,10
"N00003681",334,116,26,37,12,32,74,37
"N00003682",196,115,16,15,7,17,22,4
"N00003683",291,126,29,37,12,28,48,11
"N00003684",250,91,33,51,10,25,28,12
"N00003685",281,105,27,50,12,34,43,10
"N00003686",311,141,38,34,13,28,40,17
"N00003687",367,138,50,49,16,45,58,11
"N00003688",272,100,42,37,18,28,35,12
"N00003689",218,109,32,27,4,20,19,7
"N00003690",399,115,56,52,25,58,70,23
"N00003691",344,97,37,56,26,54,58,16
"N00003692",310,115,25,35,14,32,75,14
"N00003693",319,109,43,40,19,50,47,11
"N00003694",373,110,46,69,30,41,68,9
"N00003695",307,75,38,40,23,60,54,17
"N00003696",317,125,38,44,17,34,44,15
"N00003697",358,99,40,59,20,55,77,8
"N00003698",480,132,43,69,32,65,119,20
"N00003699",297,58,26,44,19,35,109,6
"N00003700",332,93,27,44,25,28,103,12
"N00003701",442,92,39,77,32,54,131,17
"N00003702",560,79,43,89,30,70,230,19
"N00003703",411,67,51,65,17,55,145,11
"N00003704",334,91,39,51,19,45,79,10
"N00003705",342,108,41,47,21,36,74,15
"N00003706",374,115,37,61,19,49,69,24
"N00003707",425,101,44,73,36,73,85,13
"N00003708",397,110,47,58,28,54,86,14
"N00003709",300,96,42,54,15,26,59,8
"N00003710",338,127,43,43,17,37,60,11
"N00003711",389,94,41,70,24,44,99,17
"N00003712",302,57,47,51,13,40,77,17
"N00003713",279,66,43,52,9,36,56,17
"N00003714",298,103,40,39,16,48,35,17
"N00003715",240,97,27,21,7,24,46,18
"N00003716",272,91,32,29,14,33,59,14
"N00003717",238,68,27,27,14,31,53,18
"N00003718",1081,180,103,204,48,157,345,44
"N00003719",316,50,35,58,14,43,94,22
"N00003720",336,69,51,49,28,43,81,15
"N00003721",458,146,51,52,31,49,101,28
"N00003722",349,116,26,45,22,42,83,15
"N00003723",321,101,24,49,27,34,68,18
"N00003724",322,111,42,52,13,36,62,6
"N00003725",221,89,29,22,10,28,36,7
"N00003726",346,108,45,52,24,44,53,20
"N00003727",274,106,35,37,14,16,46,20
"N00003728",281,106,33,35,16,35,44,12
"N00003729",323,125,33,38,21,30,57,19
"N00003730",344,103,38,53,23,39,70,18
"N00003731",302,85,25,55,19,38,57,23
"N00003732",563,243,63,74,20,34,76,53
"N00003733",284,125,41,42,12,19,31,14
"N00003734",302,106,49,46,6,41,35,19
"N00003735",240,111,26,31,9,30,23,10
"N00003736",277,108,34,42,5,34,36,18
"N00003737",366,104,65,59,12,44,61,21
"N00003738",246,90,34,38,9,23,32,20
"N00003739",316,99,42,38,6,34,71,26
"N00003740",205,63,32,21,7,27,46,9
"N00003741",213,86,24,26,8,19,30,20
"N00003742",254,102,37,28,14,26,35,12
"N00003743",393,93,48,63,15,67,83,24
"N00003744",309,100,32,51,10,46,55,15
"N00003745",358,95,30,58,23,37,105,10
"N00003746",242,54,24,43,11,26,64,20
"N00003747",256,76,28,32,10,18,73,19
"N00003748",306,95,36,40,24,40,63,8
"N00003749",366,55,31,68,11,48,123,30
"N00003750",358,60,38,60,7,56,125,12
"N00003751",451,67,34,77,16,48,190,19
"N00003752",327,55,41,42,14,44,105,26
"N00003753",372,123,40,56,13,50,76,14
"N00003754",279,70,32,49,11,28,73,16
"N00003755",359,114,33,40,17,40,83,32
"N00003756",221,100,38,41,5,20,11,6
"N00003757",273,96,33,45,4,27,52,16
"N00003758",415,109,32,65,23,59,103,24
"N00003759",263,97,25,32,11,32,55,11
"N00003760",231,105,31,33,6,18,27,11
"N00003761",285,77,37,41,15,35,63,17
"N00003762",374,89,42,56,23,44,105,15
"N00003763",359,98,40,63,20,37,91,10
"N00003764",441,109,63,74,23,58,100,14
"N00003765",330,95,44,50,18,37,69,17
"N00003766",383,100,31,58,18,48,110,18
"N00003767",383,103,40,56,19,42,109,14
"N00003768",468,71,46,63,22,56,172,38
"N00003769",298,72,33,35,14,38,83,23
"N00003770",375,134,43,48,12,50,53,35
"N00003771",374,97,32,50,14,47,88,46
"N00003772",166,88,10,17,2,17,26,6
"N00003773",286,82,30,38,9,34,65,28
"N00003774",286,71,29,43,16,30,82,15
"N00003775",427,74,32,62,15,55,174,15
"N00003776",305,102,36,49,8,39,60,11
"N00003777",230,107,25,28,16,16,27,11
"N00003778",313,107,58,33,12,32,42,29
"N00003779",267,129,26,36,20,18,26,12
"N00003780",280,51,42,54,16,36,66,15
"N00003781",314,84,28,52,10,48,82,10
"N00003782",456,110,39,73,21,56,126,31
"N00003783",271,106,35,34,8,26,37,25
"N00003784",377,108,46,53,25,51,74,20
"N00003785",447,121,54,66,22,57,103,24
"N00003786",368,68,34,74,10,55,109,18
