"Geography_Code","NM_1552_1_0","NM_1552_1_1","NM_1552_1_10","NM_1552_1_11","NM_1552_1_12","NM_1552_1_13","NM_1552_1_2","NM_1552_1_3","NM_1552_1_4","NM_1552_1_5","NM_1552_1_6","NM_1552_1_7","NM_1552_1_8","NM_1552_1_9"
"N00002700",191,130,0,2,0,2,39,91,4,4,3,1,51,49
"N00002701",174,146,0,0,0,7,59,87,1,2,2,0,18,18
"N00002702",136,101,0,0,0,4,40,61,1,14,14,0,16,16
"N00002703",189,168,0,4,0,4,74,94,0,2,2,0,15,11
"N00002704",173,154,0,2,0,8,65,89,1,1,1,0,9,7
"N00002705",150,132,0,1,0,1,55,77,0,1,1,0,16,15
"N00002706",148,121,0,0,0,5,70,51,1,10,10,0,11,11
"N00002707",192,150,0,3,2,6,74,76,2,1,1,0,33,28
"N00002708",118,48,0,2,0,7,25,23,1,49,49,0,13,11
"N00002709",185,132,1,3,0,8,78,54,2,2,2,0,41,37
"N00002710",177,95,0,1,1,4,25,70,0,38,38,0,40,38
"N00002711",327,200,0,5,0,7,110,90,0,40,40,0,80,75
"N00002712",129,101,1,0,0,5,54,47,0,3,3,0,20,19
"N00002713",143,115,1,0,0,4,46,69,1,10,10,0,13,12
"N00002714",155,142,0,2,0,3,79,63,0,0,0,0,10,8
"N00002715",150,139,0,2,0,3,72,67,1,3,3,0,4,2
"N00002716",136,110,0,2,0,2,68,42,0,6,6,0,18,16
"N00002717",181,157,0,4,0,4,80,77,1,2,2,0,17,13
"N00002718",173,163,0,3,0,1,83,80,0,1,1,0,8,5
"N00002719",126,111,0,1,0,1,67,44,0,0,0,0,14,13
"N00002720",128,91,0,2,0,0,41,50,0,11,11,0,26,24
"N00002721",126,99,0,4,1,3,61,38,0,6,6,0,18,13
"N00002722",137,124,1,1,0,2,63,61,0,1,1,0,10,8
"N00002723",154,107,0,3,0,5,42,65,1,18,16,2,23,20
"N00002724",107,64,0,4,0,1,27,37,0,16,16,0,26,22
"N00002725",139,117,0,0,3,2,61,56,0,2,2,0,18,15
"N00002726",414,231,41,3,37,10,112,119,3,18,17,1,152,71
"N00002727",129,111,0,2,0,3,50,61,2,2,1,1,11,9
"N00002728",411,274,0,4,0,11,118,156,3,28,27,1,95,91
"N00002729",122,46,0,0,0,3,16,30,0,56,54,2,17,17
"N00002730",125,59,0,6,1,2,32,27,0,43,35,8,21,14
"N00002731",126,57,0,2,1,0,20,37,0,48,48,0,21,18
"N00002732",121,65,0,1,0,3,29,36,0,37,37,0,16,15
"N00002733",196,106,0,4,0,5,58,48,0,9,9,0,76,72
"N00002734",156,137,0,0,1,2,46,91,0,1,0,1,16,15
"N00002735",137,118,0,2,0,3,72,46,0,1,1,0,15,13
"N00002736",126,117,0,0,0,1,78,39,0,1,1,0,7,7
"N00002737",128,115,0,3,0,3,77,38,0,2,2,0,8,5
"N00002738",148,126,0,1,0,7,77,49,0,1,1,0,14,13
"N00002739",138,123,0,1,2,3,72,51,0,4,4,0,8,5
"N00002740",136,109,0,2,0,2,54,55,4,2,2,0,19,17
"N00002741",159,125,1,3,0,4,55,70,0,7,6,1,23,19
"N00002742",148,85,0,3,1,5,36,49,0,25,25,0,33,29
"N00002743",159,101,0,6,0,5,65,36,0,5,5,0,48,42
"N00002744",121,42,0,3,0,6,12,30,0,57,54,3,16,13
"N00002745",136,67,0,2,0,9,28,39,1,45,36,9,14,12
"N00002746",115,74,0,4,0,0,36,38,4,2,2,0,35,31
"N00002747",121,89,0,2,2,3,71,18,0,2,1,1,27,23
"N00002748",128,90,1,2,0,1,45,45,0,3,2,1,34,31
"N00002749",138,88,0,1,2,0,39,49,0,7,7,0,43,40
"N00002750",119,66,0,1,0,1,34,32,2,31,28,3,19,18
"N00002751",154,57,0,0,0,3,31,26,0,28,19,9,66,66
"N00002752",123,91,0,4,1,5,66,25,0,7,6,1,20,15
"N00002753",181,151,0,3,0,3,55,96,1,6,2,4,20,17
"N00002754",140,118,1,2,0,3,54,64,1,5,2,3,13,10
"N00002755",168,149,0,3,0,2,67,82,0,0,0,0,17,14
"N00002756",131,121,0,0,1,0,77,44,0,1,1,0,9,8
"N00002757",203,140,0,6,0,8,57,83,3,21,19,2,31,25
"N00002758",115,73,0,0,0,6,35,38,1,27,27,0,8,8
"N00002759",125,89,0,1,0,8,29,60,0,16,16,0,12,11
"N00002760",112,93,0,2,0,2,34,59,1,0,0,0,16,14
"N00002761",380,290,0,7,0,10,123,167,3,6,1,5,71,64
"N00002762",132,122,0,3,0,3,78,44,0,2,2,0,5,2
"N00002763",138,119,0,1,0,4,81,38,0,1,1,0,14,13
"N00002764",160,126,0,1,0,4,65,61,0,12,2,10,18,17
"N00002765",148,120,0,2,0,10,71,49,0,2,2,0,16,14
"N00002766",162,148,0,1,0,3,71,77,1,2,1,1,8,7
"N00002767",135,114,0,3,0,3,57,57,1,1,1,0,16,13
"N00002768",146,86,0,2,1,5,41,45,1,28,22,6,26,23
"N00002769",173,143,0,1,0,8,80,63,0,4,4,0,18,17
"N00002770",149,128,0,1,0,5,68,60,0,1,1,0,15,14
"N00002771",124,62,0,2,1,4,32,30,1,39,39,0,18,15
"N00002772",140,102,0,1,0,5,72,30,0,1,0,1,32,31
"N00002773",107,55,0,3,0,9,31,24,0,25,25,0,18,15
"N00002774",220,188,0,2,0,4,84,104,2,4,4,0,22,20
"N00002775",186,163,1,2,0,6,90,73,0,2,2,0,15,12
"N00002776",124,105,0,1,0,4,62,43,1,0,0,0,14,13
"N00002777",100,44,0,2,0,1,24,20,1,36,36,0,18,16
"N00002778",150,73,1,5,0,3,58,15,2,2,2,0,70,64
"N00002779",165,149,0,2,0,2,71,78,0,2,2,0,12,10
"N00002780",165,107,0,2,0,9,74,33,1,23,18,5,25,23
"N00002781",168,131,1,2,4,5,80,51,0,3,1,2,29,22
"N00002782",174,136,1,5,0,4,72,64,0,11,11,0,23,17
"N00002783",144,127,0,3,0,5,69,58,0,0,0,0,12,9
"N00002784",187,149,0,1,0,4,72,77,0,8,8,0,26,25
"N00002785",222,165,0,4,0,2,77,88,3,12,11,1,40,36
"N00002786",154,131,0,1,0,3,76,55,0,0,0,0,20,19
"N00002787",137,118,0,0,0,4,77,41,0,6,1,5,9,9
"N00002788",132,113,0,3,0,0,71,42,0,4,4,0,15,12
"N00002789",193,107,0,1,0,1,40,67,3,28,28,0,54,53
"N00002790",163,132,0,3,0,3,61,71,1,14,14,0,13,10
"N00002791",158,124,1,5,0,3,70,54,0,0,0,0,31,25
"N00002792",147,131,0,1,0,6,84,47,1,0,0,0,9,8
"N00002793",164,127,0,3,0,10,64,63,0,11,10,1,16,13
"N00002794",165,144,0,1,0,3,89,55,1,2,2,0,15,14
"N00002795",159,142,0,3,0,4,82,60,0,1,1,0,12,9
"N00002796",174,152,0,2,0,6,76,76,1,1,0,1,14,12
"N00002797",159,145,0,4,0,2,99,46,0,0,0,0,12,8
"N00002798",133,112,0,1,0,7,73,39,0,0,0,0,14,13
"N00002799",122,67,0,1,0,4,50,17,0,31,30,1,20,19
"N00002800",134,103,0,4,0,5,72,31,1,10,8,2,15,11
"N00002801",155,137,0,8,0,5,86,51,0,1,1,0,12,4
"N00002802",143,133,0,2,0,2,80,53,0,0,0,0,8,6
"N00002803",174,121,0,1,2,7,63,58,0,4,2,2,42,39
"N00002804",153,72,1,0,1,2,44,28,1,32,30,2,46,44
"N00002805",161,95,0,2,2,1,66,29,0,34,20,14,31,27
"N00002806",157,141,0,1,0,5,74,67,0,9,5,4,2,1
"N00002807",126,114,0,0,0,2,63,51,0,0,0,0,10,10
"N00002808",166,144,0,3,0,2,88,56,0,1,1,0,19,16
"N00002809",155,134,0,2,0,3,89,45,0,2,2,0,16,14
"N00002810",129,69,0,5,0,12,44,25,0,28,27,1,20,15
"N00002811",132,87,0,6,1,0,47,40,0,5,5,0,40,33
"N00002812",135,116,0,1,0,6,79,37,0,3,3,0,10,9
"N00002813",160,99,0,3,0,5,39,60,0,25,25,0,31,28
"N00002814",168,74,0,2,0,6,40,34,1,50,35,15,37,35
"N00002815",133,25,0,4,0,2,12,13,0,81,80,1,25,21
"N00002816",151,93,0,2,1,3,53,40,0,20,16,4,35,32
"N00002817",213,93,2,3,1,1,21,72,2,45,44,1,72,66
"N00002818",190,59,2,5,1,6,33,26,1,58,57,1,66,58
"N00002819",166,61,1,1,2,5,21,40,2,57,31,26,41,37
"N00002820",187,160,1,1,0,5,88,72,0,2,2,0,20,18
"N00002821",148,129,0,1,0,9,76,53,0,0,0,0,10,9
"N00002822",136,95,0,1,0,0,38,57,0,7,6,1,34,33
"N00002823",137,92,0,3,1,3,53,39,1,14,14,0,27,23
"N00002824",129,95,0,1,0,2,61,34,1,25,25,0,6,5
"N00002825",204,161,0,5,1,4,91,70,1,0,0,0,38,32
"N00002826",141,121,0,4,0,2,77,44,0,6,6,0,12,8
"N00002827",140,109,1,3,0,6,64,45,0,6,6,0,19,15
"N00002828",144,64,0,1,0,7,27,37,0,38,37,1,35,34
"N00002829",144,117,0,2,0,10,67,50,0,2,2,0,15,13
"N00002830",136,115,0,4,0,2,63,52,1,2,2,0,16,12
"N00002831",149,135,0,2,0,6,77,58,0,1,1,0,7,5
"N00002832",132,117,0,2,0,2,48,69,1,0,0,0,12,10
"N00002833",146,122,0,0,0,3,67,55,0,11,7,4,10,10
"N00002834",170,150,0,3,0,3,86,64,0,0,0,0,17,14
"N00002835",156,127,1,2,1,4,69,58,1,3,3,0,21,17
"N00002836",149,122,0,0,0,5,79,43,1,5,5,0,16,16
"N00002837",134,92,0,2,2,5,47,45,1,8,7,1,28,24
"N00002838",149,130,0,1,1,4,81,49,0,1,1,0,14,12
"N00002839",127,98,1,2,0,7,73,25,0,5,5,0,17,14
"N00002840",468,335,3,5,1,18,189,146,3,48,48,0,64,55
"N00002841",160,124,0,1,4,6,65,59,1,8,6,2,21,16
"N00002842",206,132,0,4,0,4,50,82,0,22,22,0,48,44
"N00002843",123,89,0,4,0,7,37,52,0,6,6,0,21,17
"N00002844",126,52,0,2,0,4,26,26,0,53,51,2,17,15
"N00002845",143,68,0,4,1,2,33,35,0,42,39,3,31,26
"N00002846",197,116,0,3,2,0,27,89,2,10,3,7,69,64
"N00002847",208,164,0,6,0,5,69,95,0,5,5,0,34,28
"N00002848",444,274,1,4,1,13,110,164,1,76,72,4,80,74
"N00002849",98,17,0,0,0,3,7,10,0,58,11,47,20,20
"N00002850",130,57,0,2,1,6,28,29,0,40,39,1,27,24
"N00002851",154,74,0,5,1,6,27,47,3,33,30,3,38,32
"N00002852",130,79,0,1,0,3,34,45,0,9,6,3,39,38
"N00002853",354,195,1,2,2,7,88,107,2,40,13,27,110,105
"N00002854",160,113,0,1,4,3,61,52,0,24,10,14,20,15
"N00002855",169,132,0,0,0,3,58,74,2,12,8,4,20,20
"N00002856",132,98,0,2,0,2,55,43,1,15,15,0,16,14
"N00002857",184,138,0,3,0,4,68,70,0,18,3,15,24,21
"N00002858",145,71,2,1,1,4,34,37,1,8,7,1,61,57
"N00002859",206,133,2,6,0,5,78,55,4,2,2,0,62,54
"N00002860",138,75,1,1,0,2,40,35,0,27,24,3,34,32
"N00002861",135,82,0,3,0,4,45,37,1,4,4,0,44,41
"N00002862",109,59,0,0,0,1,31,28,1,34,33,1,14,14
"N00002863",121,94,0,3,0,2,42,52,4,2,1,1,19,16
"N00002864",122,86,0,4,1,1,37,49,0,1,0,1,34,29
"N00002865",189,169,0,1,0,2,87,82,0,2,1,1,16,15
"N00002866",166,140,0,4,0,6,89,51,0,2,2,0,18,14
"N00002867",195,155,0,2,0,10,85,70,0,6,2,4,24,22
"N00002868",172,101,0,1,0,2,33,68,0,39,37,2,30,29
"N00002869",144,106,1,1,0,4,56,50,1,3,3,0,30,28
"N00002870",205,151,0,1,0,8,89,62,0,18,5,13,28,27
"N00002871",282,122,0,9,3,9,43,79,2,56,48,8,93,81
"N00002872",133,62,0,6,0,4,34,28,1,22,20,2,44,38
"N00002873",126,71,0,4,1,4,42,29,1,20,19,1,30,25
"N00002874",124,45,1,1,2,5,20,25,2,46,43,3,26,22
"N00002875",420,289,2,4,1,21,195,94,0,38,23,15,72,65
"N00002876",197,144,0,2,0,6,83,61,0,13,13,0,34,32
"N00002877",131,55,0,1,0,8,28,27,1,52,50,2,15,14
"N00002878",105,51,0,0,0,9,39,12,2,18,18,0,25,25
"N00002879",154,136,0,1,0,4,74,62,0,1,0,1,13,12
"N00002880",151,136,0,0,0,6,87,49,0,0,0,0,9,9
"N00002881",206,160,0,1,0,4,49,111,1,11,11,0,30,29
"N00002882",134,103,0,2,0,5,58,45,1,15,15,0,10,8
"N00002883",178,129,0,4,2,5,64,65,0,14,14,0,30,24
"N00002884",155,129,0,1,0,4,71,58,0,2,2,0,20,19
"N00002885",302,130,2,2,2,11,85,45,8,90,43,47,63,57
"N00002886",268,149,1,2,0,4,54,95,2,2,2,0,111,108
"N00002887",247,155,0,6,1,9,84,71,1,6,1,5,76,69
"N00002888",140,121,0,0,0,2,74,47,1,3,1,2,13,13
"N00002889",142,60,0,0,3,10,41,19,0,51,26,25,21,18
"N00002890",137,118,0,2,0,9,70,48,1,1,1,0,8,6
"N00002891",204,153,3,1,0,1,61,92,0,2,2,0,48,44
"N00002892",154,117,2,4,0,4,60,57,1,3,3,0,29,23
"N00002893",114,61,0,0,0,4,31,30,0,20,20,0,29,29
"N00002894",147,100,1,0,2,7,67,33,0,17,16,1,23,20
"N00002895",170,115,1,2,2,6,50,65,0,12,4,8,37,32
"N00002896",120,109,0,0,0,2,77,32,0,0,0,0,9,9
"N00002897",323,245,4,2,0,7,105,140,0,11,11,0,60,54
"N00002898",134,97,0,3,3,3,64,33,0,8,7,1,26,20
"N00002899",132,79,0,2,0,6,45,34,1,20,13,7,26,24
"N00002900",139,84,0,1,0,7,44,40,1,29,29,0,18,17
"N00002901",126,88,0,1,0,6,61,27,0,20,20,0,12,11
"N00002902",149,84,1,2,1,3,54,30,0,17,16,1,45,41
"N00002903",320,103,2,6,3,9,78,25,3,102,57,45,103,92
"N00002904",138,90,0,1,0,3,30,60,0,11,9,2,34,33
"N00002905",153,111,0,2,0,1,54,57,0,14,13,1,27,25
"N00002906",144,117,0,2,0,4,64,53,0,1,1,0,22,20
"N00002907",186,162,0,0,0,8,77,85,1,1,1,0,14,14
"N00002908",164,115,0,2,0,3,37,78,1,14,13,1,31,29
"N00002909",173,160,0,1,0,5,78,82,0,1,1,0,7,6
"N00002910",211,182,0,0,1,5,96,86,0,2,2,0,22,21
"N00002911",222,192,0,4,0,8,91,101,1,3,2,1,18,14
"N00002912",134,121,0,1,1,5,84,37,0,1,1,0,7,5
"N00002913",127,106,0,1,0,6,65,41,2,1,1,0,12,11
"N00002914",441,338,0,7,0,10,170,168,2,33,33,0,58,51
"N00002915",96,75,0,2,0,5,52,23,0,5,5,0,11,9
"N00002916",152,136,0,2,0,1,75,61,0,0,0,0,15,13
"N00002917",127,106,0,2,0,5,83,23,1,1,1,0,14,12
"N00002918",127,103,0,2,0,9,80,23,0,5,2,3,10,8
"N00002919",131,106,0,1,0,5,64,42,0,7,6,1,13,12
"N00002920",151,95,0,4,0,6,55,40,1,22,16,6,27,23
"N00002921",110,101,0,1,0,2,74,27,0,4,4,0,3,2
"N00002922",149,120,0,1,0,2,81,39,0,1,0,1,26,25
"N00002923",138,98,0,2,0,5,74,24,0,19,19,0,16,14
"N00002924",158,96,0,1,0,4,55,41,1,29,23,6,28,27
"N00002925",119,97,0,1,0,3,65,32,0,3,2,1,16,15
"N00002926",156,81,0,0,0,5,42,39,0,47,27,20,23,23
"N00002927",141,120,1,0,0,5,85,35,2,1,1,0,13,12
"N00002928",123,108,1,3,0,6,77,31,0,0,0,0,9,5
"N00002929",274,225,0,4,1,12,154,71,0,4,4,0,33,28
"N00002930",143,124,0,3,0,2,75,49,0,2,2,0,15,12
"N00002931",225,170,0,4,0,8,75,95,5,4,3,1,38,34
"N00002932",127,107,0,1,0,8,60,47,0,0,0,0,12,11
"N00002933",171,148,0,3,0,2,102,46,0,1,1,0,20,17
"N00002934",132,111,0,0,0,4,75,36,0,1,1,0,16,16
"N00002935",140,123,0,0,0,4,80,43,0,4,1,3,9,9
"N00002936",143,116,0,0,0,11,86,30,0,5,5,0,11,11
"N00002937",148,117,0,2,0,2,72,45,0,16,16,0,13,11
"N00002938",137,126,0,1,0,6,85,41,0,2,2,0,3,2
"N00002939",143,126,0,0,0,8,83,43,0,1,1,0,8,8
"N00002940",140,126,0,2,0,1,84,42,0,1,1,0,12,10
"N00002941",120,82,0,3,0,5,49,33,0,14,14,0,19,16
"N00002942",134,116,0,4,0,3,67,49,0,1,1,0,14,10
"N00002943",116,78,0,1,0,1,31,47,2,3,2,1,32,31
"N00002944",216,118,1,5,0,2,29,89,0,18,5,13,78,72
"N00002945",162,109,0,2,0,2,62,47,2,20,16,4,29,27
"N00002946",130,57,0,0,0,3,26,31,0,54,52,2,16,16
"N00002947",156,64,0,2,0,1,20,44,0,58,26,32,33,31
"N00002948",124,108,0,2,0,0,46,62,1,3,2,1,12,10
"N00002949",145,98,0,0,1,5,46,52,1,19,1,18,22,21
"N00002950",148,107,0,0,0,4,66,41,0,1,0,1,36,36
"N00002951",112,70,0,0,0,1,43,27,0,22,22,0,19,19
"N00002952",129,105,0,2,0,3,70,35,0,2,2,0,19,17
"N00002953",116,58,0,0,0,6,38,20,2,15,14,1,35,35
"N00002954",196,156,0,2,3,2,92,64,0,0,0,0,38,33
"N00002955",157,134,0,2,0,3,88,46,0,1,1,0,19,17
"N00002956",131,99,1,2,0,3,64,35,0,4,4,0,25,22
"N00002957",157,87,1,4,0,4,41,46,1,48,43,5,17,12
"N00002958",156,138,0,2,0,4,86,52,0,0,0,0,14,12
"N00002959",190,155,0,4,0,5,70,85,0,1,1,0,29,25
"N00002960",126,115,0,0,0,0,84,31,0,1,1,0,10,10
"N00002961",119,105,0,0,0,4,70,35,0,0,0,0,10,10
"N00002962",156,80,0,0,1,13,36,44,3,34,28,6,26,25
"N00002963",133,102,1,2,1,3,72,30,0,1,0,1,27,23
"N00002964",120,99,0,3,0,6,63,36,0,1,1,0,14,11
"N00002965",120,111,0,0,0,2,81,30,0,0,0,0,7,7
"N00002966",186,157,0,1,0,3,88,69,0,0,0,0,26,25
"N00002967",116,61,0,3,0,2,33,28,1,32,32,0,20,17
"N00002968",121,71,1,4,1,4,48,23,1,17,17,0,28,22
"N00002969",118,66,0,0,0,10,43,23,2,24,24,0,16,16
"N00002970",151,84,0,4,0,7,58,26,1,36,36,0,23,19
"N00002971",128,57,1,1,2,7,34,23,2,26,23,3,36,32
"N00002972",123,35,0,2,0,4,16,19,0,72,72,0,12,10
"N00002973",133,120,0,0,0,6,75,45,0,1,1,0,6,6
"N00002974",103,94,0,3,0,2,50,44,0,1,1,0,6,3
"N00002975",164,140,0,2,0,4,85,55,0,3,1,2,17,15
"N00002976",110,83,0,1,0,6,53,30,0,12,12,0,9,8
"N00002977",152,123,0,2,0,6,78,45,1,4,4,0,18,16
"N00002978",136,120,1,1,1,2,60,60,0,8,0,8,6,3
"N00002979",170,93,0,1,1,6,46,47,1,48,48,0,22,20
"N00002980",139,106,0,0,1,7,65,41,0,2,2,0,24,23
"N00002981",130,87,0,1,0,1,59,28,1,17,16,1,24,23
"N00002982",194,123,0,1,0,3,57,66,2,30,23,7,36,35
"N00002983",112,82,2,1,2,1,42,40,1,7,5,2,21,16
"N00002984",79,20,0,0,0,3,6,14,1,47,39,8,8,8
"N00002985",59,25,0,0,0,3,12,13,0,24,24,0,7,7
"N00002986",157,95,0,1,1,5,45,50,0,35,32,3,22,20
"N00002987",155,113,0,6,0,4,63,50,0,5,5,0,33,27
"N00002988",158,146,0,1,0,3,104,42,0,1,1,0,8,7
"N00002989",157,128,0,3,0,4,74,54,0,7,3,4,18,15
"N00002990",133,118,0,1,1,2,79,39,0,1,0,1,12,10
"N00002991",135,102,0,1,0,3,63,39,1,13,6,7,16,15
"N00002992",153,141,0,1,0,3,86,55,0,1,0,1,8,7
"N00002993",104,35,0,1,0,3,15,20,0,46,45,1,20,19
"N00002994",222,165,0,4,0,5,79,86,1,9,8,1,42,38
"N00002995",248,186,1,4,0,6,92,94,0,7,6,1,49,44
"N00002996",137,35,0,0,2,12,14,21,0,70,29,41,20,18
"N00002997",123,77,0,4,1,9,42,35,2,18,18,0,17,12
"N00002998",110,75,0,3,0,5,33,42,2,6,4,2,22,19
"N00002999",116,55,0,2,0,3,34,21,0,29,28,1,29,27
"N00003000",154,132,0,2,0,3,77,55,1,5,4,1,13,11
"N00003001",99,69,0,5,0,6,38,31,1,4,4,0,19,14
"N00003002",303,198,0,9,0,16,120,78,0,44,31,13,45,36
"N00003003",525,398,0,6,1,14,215,183,0,36,33,3,77,70
"N00003004",111,64,0,1,2,2,39,25,1,20,19,1,24,21
"N00003005",155,135,0,2,0,4,83,52,1,1,0,1,14,12
"N00003006",133,117,0,1,0,5,61,56,0,1,1,0,10,9
"N00003007",149,119,0,2,1,12,63,56,0,1,1,0,17,14
"N00003008",235,189,0,3,1,5,105,84,0,10,10,0,31,27
"N00003009",164,142,0,1,0,3,76,66,0,0,0,0,19,18
"N00003010",161,111,0,5,0,2,48,63,1,11,11,0,36,31
"N00003011",114,82,0,0,0,4,37,45,1,18,11,7,9,9
"N00003012",133,107,0,0,0,4,55,52,0,2,1,1,20,20
"N00003013",148,118,0,6,1,2,78,40,0,1,1,0,27,20
"N00003014",142,130,0,4,1,2,87,43,0,1,1,0,9,4
"N00003015",147,130,0,1,0,3,82,48,0,1,1,0,13,12
"N00003016",113,102,0,2,0,3,71,31,0,1,1,0,7,5
"N00003017",155,135,0,0,0,3,91,44,1,5,5,0,11,11
"N00003018",108,66,0,2,0,9,40,26,0,5,5,0,28,26
"N00003019",215,93,0,4,0,10,46,47,1,75,75,0,36,32
"N00003020",148,84,0,8,0,9,37,47,0,17,16,1,38,30
"N00003021",143,80,1,6,0,2,32,48,2,3,2,1,56,49
"N00003022",119,84,1,1,1,4,63,21,0,4,4,0,27,24
"N00003023",109,39,0,0,0,10,18,21,0,44,44,0,16,16
"N00003024",186,137,0,5,0,6,86,51,0,11,11,0,32,27
"N00003025",121,87,1,5,0,4,30,57,0,6,4,2,24,18
"N00003026",180,147,0,1,0,2,75,72,0,3,3,0,28,27
"N00003027",140,123,0,1,0,3,75,48,0,0,0,0,14,13
"N00003028",153,142,0,1,0,6,90,52,0,0,0,0,5,4
"N00003029",193,142,0,5,1,7,73,69,1,0,0,0,43,37
"N00003030",150,81,0,1,0,10,42,39,1,33,29,4,25,24
"N00003031",156,139,0,2,0,4,77,62,0,2,2,0,11,9
"N00003032",117,106,0,1,0,3,72,34,1,1,1,0,6,5
"N00003033",155,125,2,4,1,5,72,53,0,8,2,6,17,10
"N00003034",108,37,0,0,2,7,17,20,1,48,44,4,15,13
"N00003035",142,67,0,2,2,11,37,30,0,39,26,13,25,21
"N00003036",137,85,0,6,1,6,56,29,0,12,9,3,34,27
"N00003037",147,91,0,2,1,5,56,35,0,27,23,4,24,21
"N00003038",127,101,0,1,0,6,67,34,0,6,5,1,14,13
"N00003039",134,64,2,3,0,9,42,22,0,33,7,26,28,23
"N00003040",256,68,4,2,0,18,42,26,0,76,21,55,94,88
"N00003041",180,98,1,6,0,5,53,45,0,19,19,0,58,51
"N00003042",129,57,1,1,0,7,37,20,1,36,36,0,28,26
"N00003043",97,50,0,1,0,8,27,23,0,28,25,3,11,10
"N00003044",158,125,0,4,0,2,84,41,1,9,8,1,21,17
"N00003045",306,198,0,1,1,6,94,104,1,3,2,1,98,96
"N00003046",119,93,2,0,0,2,35,58,0,2,2,0,22,20
"N00003047",133,117,0,2,1,3,83,34,0,0,0,0,13,10
"N00003048",147,121,0,2,0,10,88,33,0,6,5,1,10,8
"N00003049",131,83,0,2,1,6,51,32,1,22,21,1,19,16
"N00003050",123,103,0,0,0,9,73,30,1,2,2,0,8,8
"N00003051",124,118,0,2,0,2,83,35,0,0,0,0,4,2
"N00003052",125,53,0,2,1,3,22,31,0,43,32,11,26,23
"N00003053",102,79,0,1,0,2,56,23,0,0,0,0,21,20
"N00003054",137,118,0,1,0,6,72,46,0,1,1,0,12,11
"N00003055",135,109,0,1,0,0,51,58,1,6,6,0,19,18
"N00003056",133,115,0,1,1,1,70,45,2,1,1,0,14,12
"N00003057",118,53,0,0,0,7,24,29,0,46,46,0,12,12
"N00003058",116,81,0,1,0,0,42,39,0,25,25,0,10,9
"N00003059",114,95,0,2,0,5,44,51,0,0,0,0,14,12
"N00003060",155,65,0,1,3,7,43,22,1,58,29,29,24,20
"N00003061",136,128,0,1,1,1,89,39,0,2,2,0,5,3
"N00003062",147,135,0,0,0,2,81,54,0,1,1,0,9,9
"N00003063",173,148,0,2,0,4,110,38,0,3,2,1,18,16
"N00003064",157,127,0,1,0,10,66,61,0,2,2,0,18,17
"N00003065",138,71,0,0,0,8,38,33,0,39,37,2,20,20
"N00003066",147,112,0,1,0,0,77,35,0,1,1,0,34,33
"N00003067",131,104,0,0,0,4,73,31,0,6,6,0,17,17
"N00003068",113,55,0,1,3,3,28,27,0,19,7,12,36,32
"N00003069",113,51,0,4,0,3,27,24,2,40,39,1,17,13
"N00003070",123,60,0,2,0,8,26,34,0,46,45,1,9,7
"N00003071",108,51,0,1,0,3,25,26,0,36,36,0,18,17
"N00003072",119,65,0,1,1,0,35,30,0,16,2,14,38,36
"N00003073",139,126,0,1,1,1,76,50,0,1,1,0,11,9
"N00003074",193,170,0,1,0,4,77,93,1,2,2,0,16,15
"N00003075",114,104,0,0,0,2,62,42,2,0,0,0,6,6
"N00003076",202,157,0,4,0,4,58,99,2,5,5,0,34,30
"N00003077",142,99,0,0,0,4,34,65,2,20,20,0,17,17
"N00003078",206,186,0,0,0,1,73,113,3,0,0,0,16,16
"N00003079",135,65,0,3,0,3,34,31,1,43,43,0,23,20
"N00003080",105,61,0,0,0,5,27,34,1,22,21,1,16,16
"N00003081",62,20,0,1,0,3,8,12,1,33,33,0,5,4
"N00003082",105,65,0,0,0,2,38,27,1,28,28,0,9,9
"N00003083",100,57,0,0,0,7,23,34,1,29,29,0,6,6
"N00003084",130,81,0,3,0,3,32,49,2,22,22,0,22,19
"N00003085",123,57,0,2,0,9,29,28,3,37,36,1,17,15
"N00003086",120,57,0,0,0,7,20,37,1,45,45,0,10,10
"N00003087",139,102,0,1,0,0,65,37,1,31,31,0,5,4
"N00003088",65,16,0,0,0,1,7,9,1,38,38,0,9,9
"N00003089",115,93,0,0,0,0,36,57,0,6,6,0,16,16
"N00003090",139,127,0,1,0,0,53,74,0,2,2,0,10,9
"N00003091",142,128,0,2,0,2,43,85,0,0,0,0,12,10
"N00003092",98,69,0,2,0,2,34,35,2,13,13,0,12,10
"N00003093",181,170,0,1,2,1,74,96,0,0,0,0,10,7
"N00003094",114,102,0,1,0,3,74,28,2,1,1,0,6,5
"N00003095",132,116,0,0,0,4,72,44,0,1,1,0,11,11
"N00003096",122,98,0,1,0,3,65,33,0,0,0,0,21,20
"N00003097",199,188,0,1,0,2,98,90,1,1,0,1,7,6
"N00003098",265,153,1,6,0,5,50,103,0,48,41,7,59,52
"N00003099",116,90,0,2,1,3,69,21,0,3,3,0,20,17
"N00003100",140,96,0,6,0,4,60,36,1,1,1,0,38,32
"N00003101",115,73,1,1,1,3,46,27,1,26,22,4,12,9
"N00003102",118,102,0,1,0,4,72,30,1,1,1,0,10,9
"N00003103",127,93,0,0,0,1,64,29,1,2,2,0,30,30
"N00003104",89,53,0,2,0,0,35,18,1,4,2,2,31,29
"N00003105",238,69,0,2,2,7,41,28,0,99,24,75,63,59
"N00003106",106,45,0,1,2,2,28,17,0,23,19,4,36,33
