"Geography_Code","NM_1543_1_0","NM_1543_1_1","NM_1543_1_2","NM_1543_1_3","NM_1543_1_4","NM_1543_1_5"
"N00003090",139,32,106,0,1,0
"N00003091",142,29,113,0,0,0
"N00003092",98,32,66,0,0,0
"N00003093",181,34,143,0,4,0
"N00003094",114,25,87,1,1,0
"N00003095",132,36,94,0,2,0
"N00003096",122,39,82,0,1,0
"N00003097",199,23,175,0,0,1
"N00003098",265,58,205,0,2,0
"N00003099",116,26,90,0,0,0
"N00003100",140,50,90,0,0,0
"N00003101",115,35,80,0,0,0
"N00003102",118,26,92,0,0,0
"N00003103",127,45,81,0,1,0
"N00003104",89,25,63,0,1,0
"N00003105",238,157,80,1,0,0
"N00003106",106,46,60,0,0,0
"N00003107",140,97,43,0,0,0
"N00003108",99,25,73,0,1,0
"N00003109",120,38,81,0,1,0
"N00003110",115,52,63,0,0,0
"N00003111",95,40,55,0,0,0
"N00003112",107,33,74,0,0,0
"N00003113",114,38,76,0,0,0
"N00003114",158,80,78,0,0,0
"N00003115",109,37,71,0,1,0
"N00003116",114,27,85,0,2,0
"N00003117",120,42,77,0,1,0
"N00003118",116,72,43,0,1,0
"N00003119",110,47,63,0,0,0
"N00003120",128,24,104,0,0,0
"N00003121",129,32,97,0,0,0
"N00003122",121,41,80,0,0,0
"N00003123",128,25,102,0,0,1
"N00003124",141,56,84,1,0,0
"N00003125",118,29,89,0,0,0
"N00003126",154,38,115,0,1,0
"N00003127",147,23,123,0,0,1
"N00003128",134,54,79,0,1,0
"N00003129",122,27,95,0,0,0
"N00003130",118,26,92,0,0,0
"N00003131",277,44,233,0,0,0
"N00003132",125,35,90,0,0,0
"N00003133",152,43,107,0,2,0
"N00003134",134,51,82,1,0,0
"N00003135",65,27,38,0,0,0
"N00003136",168,54,112,1,1,0
"N00003137",114,48,66,0,0,0
"N00003138",125,35,90,0,0,0
"N00003139",160,28,132,0,0,0
"N00003140",134,33,99,0,1,1
"N00003141",149,35,114,0,0,0
"N00003142",337,66,268,0,3,0
"N00003143",126,30,94,0,2,0
"N00003144",125,42,83,0,0,0
"N00003145",549,142,406,0,1,0
"N00003146",155,28,126,0,1,0
"N00003147",342,40,298,3,0,1
"N00003148",116,18,97,1,0,0
"N00003149",204,31,173,0,0,0
"N00003150",130,22,107,1,0,0
"N00003151",130,52,78,0,0,0
"N00003152",157,36,120,1,0,0
"N00003153",129,23,106,0,0,0
"N00003154",133,20,113,0,0,0
"N00003155",125,54,71,0,0,0
"N00003156",115,46,67,0,1,1
"N00003157",113,40,73,0,0,0
"N00003158",124,64,60,0,0,0
"N00003159",165,33,131,0,1,0
"N00003160",119,57,62,0,0,0
"N00003161",495,58,436,0,1,0
"N00003162",358,72,282,2,2,0
"N00003163",169,42,126,0,1,0
"N00003164",181,21,160,0,0,0
"N00003165",114,25,88,1,0,0
"N00003166",185,24,158,0,3,0
"N00003167",106,22,84,0,0,0
"N00003168",138,21,117,0,0,0
"N00003169",122,30,91,1,0,0
"N00003170",281,68,209,1,2,1
"N00003171",116,34,82,0,0,0
"N00003172",117,47,70,0,0,0
"N00003173",119,36,83,0,0,0
"N00003174",120,67,53,0,0,0
"N00003175",145,43,100,0,0,2
"N00003176",156,19,137,0,0,0
"N00003177",237,51,185,0,1,0
"N00003178",117,27,90,0,0,0
"N00003179",242,95,142,5,0,0
"N00003180",107,33,74,0,0,0
"N00003181",118,17,101,0,0,0
"N00003182",103,17,85,1,0,0
"N00003183",147,21,124,1,1,0
"N00003184",123,30,92,0,1,0
"N00003185",97,24,73,0,0,0
"N00003186",125,36,89,0,0,0
"N00003187",146,47,98,0,0,1
"N00003188",192,31,160,0,1,0
"N00003189",118,19,98,1,0,0
"N00003190",123,19,103,0,1,0
"N00003191",121,25,95,1,0,0
"N00003192",154,44,109,0,1,0
"N00003193",142,28,114,0,0,0
"N00003194",148,30,118,0,0,0
"N00003195",182,29,153,0,0,0
"N00003196",149,20,128,0,1,0
"N00003197",128,24,103,0,1,0
"N00003198",110,19,89,1,1,0
"N00003199",149,16,133,0,0,0
"N00003200",138,23,113,0,2,0
"N00003201",152,31,121,0,0,0
"N00003202",145,25,120,0,0,0
"N00003203",129,24,104,0,1,0
"N00003204",193,48,143,2,0,0
"N00003205",174,30,141,1,1,1
"N00003206",119,31,88,0,0,0
"N00003207",140,33,107,0,0,0
"N00003208",138,33,105,0,0,0
"N00003209",514,144,362,1,6,1
"N00003210",103,25,77,0,1,0
"N00003211",118,43,74,0,1,0
"N00003212",141,38,101,2,0,0
"N00003213",102,24,78,0,0,0
"N00003214",103,43,60,0,0,0
"N00003215",118,40,75,2,1,0
"N00003216",135,23,111,0,0,1
"N00003217",118,31,86,0,1,0
"N00003218",144,30,114,0,0,0
"N00003219",120,25,92,0,3,0
"N00003220",135,32,103,0,0,0
"N00003221",116,22,94,0,0,0
"N00003222",131,30,101,0,0,0
"N00003223",129,51,78,0,0,0
"N00003224",108,24,84,0,0,0
"N00003225",122,26,95,0,1,0
"N00003226",110,29,81,0,0,0
"N00003227",101,30,71,0,0,0
"N00003228",138,44,94,0,0,0
"N00003229",111,56,55,0,0,0
"N00003230",126,76,50,0,0,0
"N00003231",71,46,25,0,0,0
"N00003232",154,23,131,0,0,0
"N00003233",146,35,111,0,0,0
"N00003234",179,36,141,0,2,0
"N00003235",175,25,150,0,0,0
"N00003236",155,32,122,0,0,1
"N00003237",334,66,265,0,1,2
"N00003238",169,29,139,1,0,0
"N00003239",144,24,120,0,0,0
"N00003240",149,19,130,0,0,0
"N00003241",129,16,112,1,0,0
"N00003242",116,16,99,0,0,1
"N00003243",150,24,126,0,0,0
"N00003244",122,25,96,0,1,0
"N00003245",164,31,131,1,1,0
"N00003246",286,55,230,0,1,0
"N00003247",280,41,236,0,3,0
"N00003248",137,34,101,1,1,0
"N00003249",148,32,116,0,0,0
"N00003250",128,22,105,0,1,0
"N00003251",116,29,86,1,0,0
"N00003252",133,32,101,0,0,0
"N00003253",123,31,92,0,0,0
"N00003254",113,39,74,0,0,0
"N00003255",111,14,93,3,0,1
"N00003256",142,27,109,3,2,1
"N00003257",112,14,97,0,1,0
"N00003258",178,19,159,0,0,0
"N00003259",121,22,96,0,1,2
"N00003260",127,21,106,0,0,0
"N00003261",126,6,119,0,0,1
"N00003262",137,18,117,0,1,1
"N00003263",135,15,120,0,0,0
"N00003264",140,22,117,1,0,0
"N00003265",135,20,115,0,0,0
"N00003266",132,28,104,0,0,0
"N00003267",135,14,120,0,1,0
"N00003268",119,18,99,0,2,0
"N00003269",129,24,104,0,1,0
"N00003270",127,23,104,0,0,0
"N00003271",228,44,182,1,0,1
"N00003272",236,69,163,3,1,0
"N00003273",264,24,238,1,1,0
"N00003274",117,37,79,1,0,0
"N00003275",95,33,60,1,1,0
"N00003276",245,77,164,1,2,1
"N00003277",180,41,137,0,2,0
"N00003278",183,65,116,0,2,0
"N00003279",96,28,68,0,0,0
"N00003280",329,77,248,0,3,1
"N00003281",127,28,99,0,0,0
"N00003282",835,228,595,4,5,3
"N00003283",122,48,69,2,3,0
"N00003284",135,48,85,0,2,0
"N00003285",115,41,74,0,0,0
"N00003286",123,49,71,0,3,0
"N00003287",118,38,80,0,0,0
"N00003288",123,40,82,0,1,0
"N00003289",135,34,100,0,1,0
"N00003290",177,31,142,0,1,3
"N00003291",270,46,223,0,1,0
"N00003292",123,19,97,1,6,0
"N00003293",109,21,87,0,1,0
"N00003294",115,14,99,1,1,0
"N00003295",274,41,228,3,1,1
"N00003296",133,22,109,1,0,1
"N00003297",128,16,111,0,1,0
"N00003298",202,33,167,0,2,0
"N00003299",205,10,191,2,2,0
"N00003300",105,41,62,2,0,0
"N00003301",111,20,91,0,0,0
"N00003302",155,16,138,1,0,0
"N00003303",122,15,105,0,1,1
"N00003304",116,30,85,0,1,0
"N00003305",160,20,137,2,1,0
"N00003306",193,20,170,2,1,0
"N00003307",211,54,152,2,2,1
"N00003308",988,113,861,7,6,1
"N00003309",114,25,87,1,1,0
"N00003310",126,28,98,0,0,0
"N00003311",393,53,336,3,1,0
"N00003312",134,22,111,0,1,0
"N00003313",709,349,344,5,7,4
"N00003314",293,69,220,1,2,1
"N00003315",90,29,60,1,0,0
"N00003316",155,50,104,0,0,1
"N00003317",133,26,105,0,2,0
"N00003318",315,33,281,0,1,0
"N00003319",122,21,100,1,0,0
"N00003320",110,19,91,0,0,0
"N00003321",143,24,119,0,0,0
"N00003322",142,18,122,2,0,0
"N00003323",151,23,128,0,0,0
"N00003324",140,28,110,0,0,2
"N00003325",153,24,126,1,2,0
"N00003326",261,66,191,2,2,0
"N00003327",154,40,112,1,1,0
"N00003328",117,60,56,0,1,0
"N00003329",139,38,101,0,0,0
"N00003330",137,39,95,1,2,0
"N00003331",167,29,136,0,2,0
"N00003332",136,18,117,0,0,1
"N00003333",125,41,82,0,1,1
"N00003334",119,17,101,0,1,0
"N00003335",107,33,73,0,1,0
"N00003336",133,21,111,0,0,1
"N00003337",144,59,82,1,1,1
"N00003338",115,45,70,0,0,0
"N00003339",186,65,116,1,4,0
"N00003340",132,68,63,0,0,1
"N00003341",113,24,88,0,1,0
"N00003342",129,27,101,0,1,0
"N00003343",126,34,89,1,1,1
"N00003344",139,55,84,0,0,0
"N00003345",99,6,93,0,0,0
"N00003346",127,9,118,0,0,0
"N00003347",137,19,118,0,0,0
"N00003348",160,13,146,0,0,1
"N00003349",341,46,290,2,3,0
"N00003350",177,26,149,1,1,0
"N00003351",143,32,111,0,0,0
"N00003352",155,27,128,0,0,0
"N00003353",131,27,103,0,1,0
"N00003354",153,15,134,3,1,0
"N00003355",145,21,122,2,0,0
"N00003356",219,42,174,1,2,0
"N00003357",120,22,97,0,1,0
"N00003358",147,26,119,1,1,0
"N00003359",132,31,101,0,0,0
"N00003360",109,48,60,0,1,0
"N00003361",140,54,86,0,0,0
"N00003362",128,23,104,0,1,0
"N00003363",297,87,207,0,3,0
"N00003364",139,25,112,1,1,0
"N00003365",176,30,143,0,3,0
"N00003366",123,42,77,1,2,1
"N00003367",139,43,94,1,0,1
"N00003368",135,51,80,2,2,0
"N00003369",149,75,68,0,4,2
"N00003370",129,52,77,0,0,0
"N00003371",159,62,95,0,2,0
"N00003372",139,31,104,2,2,0
"N00003373",129,44,84,0,1,0
"N00003374",129,50,78,0,1,0
"N00003375",127,60,64,1,2,0
"N00003376",130,55,71,2,2,0
"N00003377",110,40,67,2,1,0
"N00003378",124,46,77,0,1,0
"N00003379",124,39,84,1,0,0
"N00003380",145,50,94,0,0,1
"N00003381",138,49,87,2,0,0
"N00003382",127,77,48,1,0,1
"N00003383",125,53,68,3,1,0
"N00003384",153,33,118,1,1,0
"N00003385",164,26,136,0,2,0
"N00003386",146,32,112,0,2,0
"N00003387",128,21,107,0,0,0
"N00003388",164,60,102,2,0,0
"N00003389",140,24,115,0,1,0
"N00003390",151,46,104,0,1,0
"N00003391",176,59,116,1,0,0
"N00003392",146,24,121,1,0,0
"N00003393",146,28,118,0,0,0
"N00003394",135,17,118,0,0,0
"N00003395",167,93,71,0,3,0
"N00003396",163,28,135,0,0,0
"N00003397",109,54,53,0,2,0
"N00003398",119,14,105,0,0,0
"N00003399",129,27,99,1,2,0
"N00003400",139,20,113,4,2,0
"N00003401",121,16,104,0,0,1
"N00003402",144,28,114,0,1,1
"N00003403",114,42,69,2,1,0
"N00003404",133,58,75,0,0,0
"N00003405",144,41,103,0,0,0
"N00003406",165,57,105,2,0,1
"N00003407",242,58,183,1,0,0
"N00003408",197,64,131,0,1,1
"N00003409",155,51,103,0,1,0
"N00003410",238,43,192,3,0,0
"N00003411",107,26,80,0,1,0
"N00003412",132,60,71,1,0,0
"N00003413",132,56,76,0,0,0
"N00003414",128,12,112,0,3,1
"N00003415",132,42,90,0,0,0
"N00003416",121,26,94,0,1,0
"N00003417",119,53,64,1,1,0
"N00003418",132,56,74,0,2,0
"N00003419",124,36,84,3,0,1
"N00003420",125,36,88,0,1,0
"N00003421",113,30,81,1,1,0
"N00003422",256,116,137,1,2,0
"N00003423",249,111,130,3,3,2
"N00003424",129,42,86,0,1,0
"N00003425",95,37,57,0,1,0
"N00003426",350,141,206,2,1,0
"N00003427",140,46,91,0,2,1
"N00003428",129,44,85,0,0,0
"N00003429",127,44,80,2,1,0
"N00003430",103,24,76,3,0,0
"N00003431",132,38,94,0,0,0
"N00003432",139,61,77,1,0,0
"N00003433",116,38,76,1,1,0
"N00003434",114,33,81,0,0,0
"N00003435",101,36,63,1,1,0
"N00003436",122,26,96,0,0,0
"N00003437",131,27,104,0,0,0
"N00003438",134,26,103,0,3,2
"N00003439",124,25,98,0,1,0
"N00003440",125,29,96,0,0,0
"N00003441",131,35,96,0,0,0
"N00003442",114,47,67,0,0,0
"N00003443",252,36,215,0,0,1
"N00003444",144,25,118,0,1,0
"N00003445",165,19,146,0,0,0
"N00003446",144,20,124,0,0,0
"N00003447",123,42,81,0,0,0
"N00003448",180,17,161,0,2,0
"N00003449",144,19,123,0,2,0
"N00003450",129,26,102,0,0,1
"N00003451",222,25,195,1,1,0
"N00003452",153,24,129,0,0,0
"N00003453",123,5,114,1,3,0
"N00003454",127,29,96,0,2,0
"N00003455",122,27,91,1,2,1
"N00003456",105,8,91,2,3,1
"N00003457",123,35,88,0,0,0
"N00003458",125,20,104,1,0,0
"N00003459",114,41,72,0,1,0
"N00003460",152,32,118,0,1,1
"N00003461",130,40,87,1,1,1
"N00003462",133,18,114,0,1,0
"N00003463",168,28,140,0,0,0
"N00003464",147,35,107,3,2,0
"N00003465",117,33,83,0,0,1
"N00003466",119,32,86,0,1,0
"N00003467",220,62,154,0,3,1
"N00003468",123,48,72,0,3,0
"N00003469",136,32,101,2,1,0
"N00003470",133,29,103,1,0,0
"N00003471",112,31,81,0,0,0
"N00003472",128,38,90,0,0,0
"N00003473",129,26,103,0,0,0
"N00003474",166,32,132,0,2,0
"N00003475",376,53,321,1,1,0
"N00003476",263,50,211,0,2,0
"N00003477",220,86,131,2,1,0
"N00003478",294,43,244,0,6,1
"N00003479",286,49,233,0,4,0
"N00003480",117,44,73,0,0,0
"N00003481",70,22,48,0,0,0
"N00003482",122,52,67,1,0,2
"N00003483",161,66,94,1,0,0
"N00003484",123,32,90,1,0,0
"N00003485",114,35,76,2,1,0
"N00003486",143,42,98,0,2,1
"N00003487",153,56,97,0,0,0
"N00003488",121,49,70,2,0,0
"N00003489",302,94,203,2,3,0
"N00003490",97,22,74,0,0,1
"N00003491",249,64,182,1,2,0
"N00003492",117,17,100,0,0,0
"N00003493",245,38,205,2,0,0
"N00003494",261,47,210,2,1,1
"N00003495",138,15,123,0,0,0
"N00003496",207,21,185,1,0,0
"N00003497",216,113,101,2,0,0
"N00003498",119,56,61,1,1,0
"N00003499",104,39,64,0,1,0
"N00003500",130,46,83,0,1,0
"N00003501",122,42,79,0,1,0
"N00003502",131,86,44,1,0,0
"N00003503",143,56,84,1,2,0
"N00003504",128,24,101,1,2,0
"N00003505",101,47,53,0,1,0
"N00003506",169,55,112,1,1,0
"N00003507",107,35,72,0,0,0
"N00003508",119,33,86,0,0,0
"N00003509",119,34,84,0,1,0
"N00003510",120,30,88,0,2,0
"N00003511",99,35,64,0,0,0
"N00003512",120,35,85,0,0,0
"N00003513",218,84,130,2,1,1
"N00003514",241,57,177,6,1,0
"N00003515",92,15,77,0,0,0
"N00003516",126,33,92,1,0,0
"N00003517",246,68,175,1,1,1
"N00003518",116,36,80,0,0,0
"N00003519",87,29,56,2,0,0
"N00003520",123,39,83,1,0,0
"N00003521",120,35,82,1,2,0
"N00003522",146,39,104,2,1,0
"N00003523",146,21,124,1,0,0
"N00003524",449,85,351,3,10,0
"N00003525",134,33,101,0,0,0
"N00003526",130,40,87,0,1,2
"N00003527",159,29,129,0,1,0
"N00003528",280,64,215,0,1,0
"N00003529",136,27,109,0,0,0
"N00003530",138,18,118,1,1,0
"N00003531",125,19,105,0,1,0
"N00003532",143,24,117,1,1,0
"N00003533",196,32,163,1,0,0
"N00003534",109,27,82,0,0,0
"N00003535",141,23,117,0,1,0
"N00003536",149,18,131,0,0,0
"N00003537",119,29,89,1,0,0
"N00003538",156,26,130,0,0,0
"N00003539",113,13,99,0,1,0
"N00003540",109,37,72,0,0,0
"N00003541",115,28,84,2,1,0
"N00003542",108,28,80,0,0,0
"N00003543",192,42,145,2,2,1
"N00003544",121,30,90,0,1,0
"N00003545",138,21,116,0,1,0
"N00003546",123,40,82,0,1,0
"N00003547",230,46,180,1,2,1
"N00003548",631,184,441,5,0,1
"N00003549",157,26,130,0,1,0
"N00003550",145,15,128,0,1,1
"N00003551",169,32,134,1,1,1
"N00003552",178,63,113,0,2,0
"N00003553",119,16,99,1,2,1
"N00003554",91,22,69,0,0,0
"N00003555",157,72,84,1,0,0
"N00003556",270,82,187,0,1,0
"N00003557",122,58,62,1,1,0
"N00003558",154,26,127,0,0,1
"N00003559",184,40,144,0,0,0
"N00003560",157,26,129,1,1,0
"N00003561",134,18,115,0,1,0
"N00003562",135,17,115,0,2,1
"N00003563",150,32,116,0,1,1
"N00003564",127,18,109,0,0,0
"N00003565",143,27,116,0,0,0
"N00003566",165,28,137,0,0,0
"N00003567",155,24,130,0,0,1
"N00003568",134,23,110,1,0,0
"N00003569",147,19,128,0,0,0
"N00003570",153,23,129,1,0,0
"N00003571",111,27,83,0,0,1
"N00003572",154,23,129,1,1,0
"N00003573",134,20,113,0,1,0
"N00003574",152,26,124,1,1,0
"N00003575",147,26,120,0,1,0
"N00003576",153,22,129,0,2,0
"N00003577",139,23,116,0,0,0
"N00003578",157,26,129,1,1,0
"N00003579",150,28,121,0,1,0
"N00003580",128,16,112,0,0,0
"N00003581",232,24,206,0,2,0
"N00003582",199,34,164,0,1,0
"N00003583",252,70,182,0,0,0
"N00003584",117,33,83,1,0,0
"N00003585",123,27,96,0,0,0
"N00003586",133,47,85,0,1,0
"N00003587",141,21,120,0,0,0
"N00003588",170,15,153,2,0,0
"N00003589",177,34,143,0,0,0
"N00003590",171,15,155,0,0,1
"N00003591",163,30,130,1,1,1
"N00003592",123,29,93,0,1,0
"N00003593",171,29,142,0,0,0
"N00003594",323,80,239,2,2,0
"N00003595",130,26,102,1,0,1
"N00003596",118,33,84,1,0,0
"N00003597",156,30,126,0,0,0
"N00003598",129,19,110,0,0,0
"N00003599",152,37,114,1,0,0
"N00003600",137,43,92,0,2,0
"N00003601",134,24,110,0,0,0
"N00003602",144,33,109,1,1,0
"N00003603",124,30,93,1,0,0
"N00003604",154,61,92,0,1,0
"N00003605",133,44,87,2,0,0
"N00003606",118,20,97,0,1,0
"N00003607",174,28,144,1,1,0
"N00003608",170,31,135,2,2,0
"N00003609",127,43,83,0,1,0
"N00003610",122,43,79,0,0,0
"N00003611",119,45,73,0,1,0
"N00003612",142,18,120,1,1,2
"N00003613",161,42,119,0,0,0
"N00003614",152,27,125,0,0,0
"N00003615",128,34,93,0,1,0
"N00003616",125,25,98,2,0,0
"N00003617",125,32,92,0,0,1
"N00003618",138,21,113,1,2,1
"N00003619",136,29,107,0,0,0
"N00003620",168,38,130,0,0,0
"N00003621",146,29,116,1,0,0
"N00003622",166,17,147,1,1,0
"N00003623",112,35,77,0,0,0
"N00003624",228,40,185,0,3,0
"N00003625",156,43,111,1,1,0
"N00003626",141,26,115,0,0,0
"N00003627",147,48,99,0,0,0
"N00003628",151,50,100,0,1,0
"N00003629",105,43,60,0,2,0
"N00003630",276,119,156,1,0,0
"N00003631",99,41,57,0,0,1
"N00003632",134,57,77,0,0,0
"N00003633",117,47,70,0,0,0
"N00003634",136,47,89,0,0,0
"N00003635",113,18,93,0,1,1
"N00003636",124,26,98,0,0,0
"N00003637",140,38,100,1,0,1
"N00003638",166,44,119,0,2,1
"N00003639",130,41,89,0,0,0
"N00003640",133,36,95,0,2,0
"N00003641",168,34,134,0,0,0
"N00003642",139,39,98,0,1,1
"N00003643",132,27,102,1,1,1
"N00003644",126,39,87,0,0,0
"N00003645",203,75,126,0,2,0
"N00003646",179,30,147,2,0,0
"N00003647",258,72,183,1,2,0
"N00003648",157,39,118,0,0,0
"N00003649",143,33,110,0,0,0
"N00003650",154,43,109,0,1,1
"N00003651",123,38,84,0,1,0
"N00003652",218,45,172,1,0,0
"N00003653",137,45,92,0,0,0
"N00003654",101,31,68,0,2,0
"N00003655",113,64,49,0,0,0
"N00003656",185,37,148,0,0,0
"N00003657",165,64,99,1,1,0
"N00003658",188,52,136,0,0,0
"N00003659",145,48,97,0,0,0
"N00003660",147,36,111,0,0,0
"N00003661",161,59,102,0,0,0
"N00003662",110,54,56,0,0,0
"N00003663",106,37,68,1,0,0
"N00003664",194,46,146,1,0,1
"N00003665",177,53,123,1,0,0
"N00003666",183,46,135,0,1,1
"N00003667",138,37,100,0,1,0
"N00003668",146,32,112,0,2,0
"N00003669",144,26,117,1,0,0
"N00003670",135,30,104,0,1,0
"N00003671",117,40,76,1,0,0
"N00003672",118,33,85,0,0,0
"N00003673",107,35,72,0,0,0
"N00003674",141,22,118,1,0,0
"N00003675",125,42,82,1,0,0
"N00003676",132,45,85,1,0,1
"N00003677",125,42,82,1,0,0
"N00003678",144,42,102,0,0,0
"N00003679",132,38,93,1,0,0
"N00003680",123,55,65,0,0,3
"N00003681",185,69,113,3,0,0
"N00003682",144,102,41,1,0,0
"N00003683",156,41,114,0,1,0
"N00003684",124,33,89,1,0,1
"N00003685",131,30,101,0,0,0
"N00003686",137,48,88,1,0,0
"N00003687",161,36,124,0,1,0
"N00003688",149,47,100,0,2,0
"N00003689",138,54,83,1,0,0
"N00003690",172,22,148,2,0,0
"N00003691",141,27,112,2,0,0
"N00003692",143,41,102,0,0,0
"N00003693",149,30,117,2,0,0
"N00003694",156,18,137,0,1,0
"N00003695",147,43,104,0,0,0
"N00003696",144,33,111,0,0,0
"N00003697",135,18,111,2,4,0
"N00003698",208,30,177,0,1,0
"N00003699",134,35,98,0,1,0
"N00003700",134,25,109,0,0,0
"N00003701",177,18,158,0,1,0
"N00003702",239,23,211,4,0,1
"N00003703",185,17,167,1,0,0
"N00003704",152,29,122,1,0,0
"N00003705",170,52,116,1,1,0
"N00003706",193,45,146,0,2,0
"N00003707",157,22,134,0,1,0
"N00003708",164,34,129,0,1,0
"N00003709",143,39,104,0,0,0
"N00003710",161,33,127,0,0,1
"N00003711",165,30,134,0,0,1
"N00003712",147,35,112,0,0,0
"N00003713",157,59,93,3,0,2
"N00003714",157,56,100,1,0,0
"N00003715",122,40,82,0,0,0
"N00003716",150,56,94,0,0,0
"N00003717",144,73,70,0,0,1
"N00003718",487,94,390,1,1,1
"N00003719",150,26,124,0,0,0
"N00003720",143,33,108,2,0,0
"N00003721",170,35,134,0,0,1
"N00003722",152,30,122,0,0,0
"N00003723",135,29,104,2,0,0
"N00003724",136,39,96,1,0,0
"N00003725",118,30,87,1,0,0
"N00003726",148,30,118,0,0,0
"N00003727",147,40,107,0,0,0
"N00003728",120,27,91,1,0,1
"N00003729",150,37,112,0,0,1
"N00003730",133,27,106,0,0,0
"N00003731",126,25,100,1,0,0
"N00003732",299,99,198,2,0,0
"N00003733",139,37,101,1,0,0
"N00003734",134,31,101,0,1,1
"N00003735",124,30,93,1,0,0
"N00003736",128,16,111,0,1,0
"N00003737",174,31,136,6,0,1
"N00003738",120,32,88,0,0,0
"N00003739",153,33,116,2,1,1
"N00003740",106,25,79,1,1,0
"N00003741",114,49,61,1,1,2
"N00003742",133,33,98,0,0,2
"N00003743",165,25,138,1,1,0
"N00003744",128,24,104,0,0,0
"N00003745",152,25,126,1,0,0
"N00003746",111,20,91,0,0,0
"N00003747",122,27,93,0,1,1
"N00003748",137,29,107,0,0,1
"N00003749",179,39,138,0,1,1
"N00003750",158,23,133,0,1,1
"N00003751",187,44,143,0,0,0
"N00003752",145,25,119,0,1,0
"N00003753",181,43,137,0,1,0
"N00003754",128,29,98,0,1,0
"N00003755",162,35,124,1,0,2
"N00003756",113,20,92,1,0,0
"N00003757",112,24,88,0,0,0
"N00003758",207,51,155,0,1,0
"N00003759",140,51,86,2,1,0
"N00003760",121,30,91,0,0,0
"N00003761",136,28,108,0,0,0
"N00003762",160,24,136,0,0,0
"N00003763",156,22,134,0,0,0
"N00003764",178,36,137,3,1,1
"N00003765",134,23,111,0,0,0
"N00003766",145,20,124,1,0,0
"N00003767",145,18,126,1,0,0
"N00003768",216,55,158,2,0,1
"N00003769",132,36,96,0,0,0
"N00003770",182,35,141,2,4,0
"N00003771",188,47,138,3,0,0
"N00003772",113,71,42,0,0,0
"N00003773",142,48,92,1,1,0
"N00003774",122,29,92,0,1,0
"N00003775",192,39,152,1,0,0
"N00003776",140,40,96,0,2,2
"N00003777",111,30,78,1,0,2
"N00003778",167,47,119,1,0,0
"N00003779",137,32,103,2,0,0
"N00003780",117,20,97,0,0,0
"N00003781",135,31,101,2,1,0
"N00003782",193,39,151,1,2,0
"N00003783",140,49,90,0,1,0
"N00003784",152,24,127,0,1,0
"N00003785",163,20,141,0,2,0
"N00003786",159,24,134,0,1,0
"N00003787",135,33,102,0,0,0
"N00003788",155,63,91,1,0,0
"N00003789",140,25,114,0,1,0
"N00003790",139,29,108,1,1,0
"N00003791",251,40,208,1,2,0
"N00003792",122,33,86,2,1,0
"N00003793",202,22,176,1,1,2
"N00003794",144,39,104,0,1,0
"N00003795",146,21,124,0,1,0
"N00003796",199,34,161,2,1,1
"N00003797",177,46,128,3,0,0
"N00003798",169,35,130,0,4,0
"N00003799",126,32,94,0,0,0
"N00003800",153,33,119,0,1,0
"N00003801",174,60,112,0,1,1
"N00003802",107,23,84,0,0,0
"N00003803",145,35,110,0,0,0
"N00003804",140,29,111,0,0,0
"N00003805",117,30,87,0,0,0
"N00003806",169,64,101,1,2,1
"N00003807",128,40,88,0,0,0
"N00003808",143,55,84,2,2,0
"N00003809",147,51,94,1,1,0
"N00003810",109,55,54,0,0,0
"N00003811",141,27,112,0,2,0
"N00003812",127,32,95,0,0,0
"N00003813",127,29,98,0,0,0
"N00003814",151,52,98,0,1,0
"N00003815",227,57,169,1,0,0
"N00003816",143,30,113,0,0,0
"N00003817",149,29,119,0,0,1
"N00003818",156,30,123,2,1,0
"N00003819",135,31,104,0,0,0
"N00003820",179,19,159,0,0,1
"N00003821",139,30,108,1,0,0
"N00003822",167,27,139,0,1,0
"N00003823",190,40,149,0,1,0
"N00003824",226,36,189,0,1,0
"N00003825",325,66,255,2,2,0
"N00003826",201,32,166,0,1,2
"N00003827",311,42,268,0,1,0
"N00003828",139,22,116,0,1,0
"N00003829",150,24,122,2,2,0
"N00003830",166,29,132,1,4,0
"N00003831",125,55,70,0,0,0
"N00003832",183,33,150,0,0,0
"N00003833",193,64,128,1,0,0
"N00003834",157,32,125,0,0,0
"N00003835",243,96,141,0,4,2
"N00003836",147,43,104,0,0,0
"N00003837",113,24,87,1,1,0
"N00003838",179,67,111,0,1,0
"N00003839",132,26,104,0,0,2
"N00003840",152,32,119,0,1,0
"N00003841",114,39,75,0,0,0
"N00003842",165,56,106,1,2,0
"N00003843",130,58,69,0,1,2
"N00003844",182,41,140,0,1,0
"N00003845",121,29,91,0,1,0
"N00003846",294,137,153,1,3,0
"N00003847",114,42,71,0,1,0
"N00003848",138,38,98,1,0,1
"N00003849",181,24,156,0,0,1
"N00003850",143,41,102,0,0,0
"N00003851",149,30,117,2,0,0
"N00003852",141,48,92,1,0,0
"N00003853",167,30,134,0,2,1
"N00003854",137,20,117,0,0,0
"N00003855",150,30,118,0,0,2
"N00003856",159,38,120,1,0,0
"N00003857",169,24,144,1,0,0
"N00003858",159,37,121,0,1,0
"N00003859",179,47,132,0,0,0
"N00003860",360,71,288,0,1,0
"N00003861",169,37,132,0,0,0
"N00003862",136,21,115,0,0,0
