"Geography_Code","NM_1575_1_0","NM_1575_1_1","NM_1575_1_10","NM_1575_1_11","NM_1575_1_2","NM_1575_1_3","NM_1575_1_4","NM_1575_1_5","NM_1575_1_6","NM_1575_1_7","NM_1575_1_8","NM_1575_1_9"
"N00001634",170,68,41,22,102,3,8,6,7,2,5,8
"N00001635",202,95,38,25,107,0,7,6,5,3,4,19
"N00001636",120,59,22,15,61,1,7,2,5,2,0,7
"N00001637",168,70,32,32,98,2,7,12,3,1,1,8
"N00001638",184,76,33,29,108,2,6,8,11,2,1,16
"N00001639",137,53,26,32,84,2,6,3,4,1,3,7
"N00001640",156,55,45,24,101,3,1,6,8,4,0,10
"N00001641",185,93,30,15,92,2,2,8,6,2,5,22
"N00001642",237,125,45,14,112,2,9,9,4,6,7,16
"N00001643",397,248,44,29,149,4,13,10,13,8,5,23
"N00001644",253,161,23,16,92,8,15,9,4,2,5,10
"N00001645",179,96,25,19,83,3,3,5,2,4,5,17
"N00001646",210,125,25,8,85,2,9,11,9,4,7,10
"N00001647",212,124,21,19,88,1,5,3,5,5,7,22
"N00001648",248,151,35,10,97,1,8,5,3,5,3,27
"N00001649",326,235,18,31,91,4,14,2,5,0,4,13
"N00001650",222,158,20,10,64,1,3,8,4,5,4,9
"N00001651",276,202,10,21,74,3,14,5,2,3,2,14
"N00001652",301,198,23,21,103,6,14,12,6,6,4,11
"N00001653",317,249,14,25,68,3,5,3,5,2,4,7
"N00001654",288,206,18,18,82,5,7,4,3,2,4,21
"N00001655",284,199,26,14,85,1,9,4,8,6,4,13
"N00001656",161,83,28,6,78,2,7,4,4,3,4,20
"N00001657",203,111,26,14,92,1,13,7,5,7,2,17
"N00001658",131,66,27,5,65,0,3,8,7,3,3,9
"N00001659",186,101,29,3,85,1,11,6,9,5,5,16
"N00001660",229,116,40,12,113,4,12,6,9,5,4,21
"N00001661",264,207,9,11,57,1,4,7,5,2,2,16
"N00001662",258,172,27,22,86,2,5,7,4,3,3,13
"N00001663",263,170,28,14,93,1,17,11,1,4,3,14
"N00001664",251,168,21,21,83,1,6,7,1,5,5,16
"N00001665",272,180,29,18,92,6,7,5,2,4,5,16
"N00001666",290,176,27,27,114,3,10,14,6,3,3,21
"N00001667",227,159,17,17,68,1,10,2,3,2,1,15
"N00001668",288,190,33,19,98,2,7,7,1,4,5,20
"N00001669",268,171,22,22,97,4,11,11,4,4,4,15
"N00001670",185,83,27,18,102,4,11,10,8,3,4,17
"N00001671",209,104,34,22,105,3,8,6,2,6,3,21
"N00001672",239,142,26,15,97,1,12,5,8,8,7,15
"N00001673",337,225,30,20,112,6,14,3,8,5,7,19
"N00001674",176,101,29,10,75,2,11,4,7,4,1,7
"N00001675",205,114,29,17,91,2,11,4,4,7,2,15
"N00001676",193,113,16,27,80,2,6,6,7,3,1,12
"N00001677",392,325,8,21,67,2,7,9,6,3,2,9
"N00001678",339,235,31,22,104,1,10,10,3,8,3,16
"N00001679",290,231,7,17,59,7,5,7,4,1,2,9
"N00001680",357,295,5,23,62,2,12,4,4,1,1,10
"N00001681",228,146,28,15,82,1,9,8,8,1,1,11
"N00001682",243,157,30,21,86,2,8,5,6,1,2,11
"N00001683",274,136,41,41,138,1,8,8,6,2,5,26
"N00001684",625,495,28,41,130,9,12,8,6,2,3,21
"N00001685",268,172,21,29,96,5,15,9,3,4,1,9
"N00001686",209,144,12,14,65,4,4,7,7,6,2,9
"N00001687",246,158,18,20,88,3,9,6,6,4,3,19
"N00001688",251,154,30,20,97,4,13,6,3,5,2,14
"N00001689",186,100,26,9,86,1,5,5,7,5,7,21
"N00001690",257,163,27,23,94,4,6,8,6,2,1,17
"N00001691",212,119,19,22,93,3,7,14,7,4,1,16
"N00001692",189,99,31,17,90,4,7,7,4,2,3,15
"N00001693",202,135,31,8,67,1,2,2,4,2,2,15
"N00001694",221,133,23,19,88,1,8,7,5,2,3,20
"N00001695",303,214,25,29,89,1,4,3,2,5,5,15
"N00001696",281,195,24,7,86,2,6,4,11,3,9,20
"N00001697",229,148,29,13,81,1,8,11,0,3,4,12
"N00001698",205,116,25,9,89,2,5,11,9,4,5,19
"N00001699",312,251,10,19,61,2,6,5,3,3,3,10
"N00001700",194,119,26,8,75,1,8,4,5,5,4,14
"N00001701",153,78,26,11,75,3,7,4,1,3,1,19
"N00001702",259,155,32,23,104,1,10,9,7,2,5,15
"N00001703",815,457,110,81,358,8,37,26,22,15,9,50
"N00001704",586,305,71,67,281,9,21,20,18,22,9,44
"N00001705",160,96,16,11,64,0,8,7,4,3,4,11
"N00001706",334,242,19,20,92,4,9,6,4,2,4,24
"N00001707",280,191,21,18,89,4,11,8,4,5,3,15
"N00001708",451,356,23,19,95,2,15,8,7,7,2,12
"N00001709",184,104,27,12,80,3,6,4,4,0,4,20
"N00001710",255,156,34,14,99,4,7,3,10,3,5,19
"N00001711",265,172,20,21,93,3,10,9,6,7,3,14
"N00001712",261,146,38,22,115,3,11,11,2,7,6,15
"N00001713",141,63,27,14,78,3,3,2,3,4,4,18
"N00001714",398,230,62,20,168,4,18,18,6,6,2,32
"N00001715",198,109,24,21,89,1,8,7,8,3,5,12
"N00001716",239,145,31,8,94,1,11,5,6,2,5,25
"N00001717",274,191,20,13,83,1,12,5,12,4,5,11
"N00001718",225,120,35,13,105,1,10,8,4,7,5,22
"N00001719",217,132,20,20,85,3,4,13,3,4,4,14
"N00001720",228,117,32,17,111,3,14,9,6,9,7,14
"N00001721",208,107,36,22,101,3,10,8,6,4,3,9
"N00001722",227,113,35,27,114,2,5,7,6,4,5,23
"N00001723",200,119,25,15,81,0,6,9,6,4,2,14
"N00001724",167,100,12,20,67,0,7,5,5,2,4,12
"N00001725",189,97,18,17,92,3,9,4,6,7,4,24
"N00001726",196,105,28,14,91,3,11,9,6,3,4,13
"N00001727",156,64,39,13,92,3,8,6,5,2,3,13
"N00001728",220,105,42,17,115,0,12,9,9,5,1,20
"N00001729",216,116,30,17,100,1,12,11,6,5,4,14
"N00001730",171,96,24,12,75,1,9,3,5,4,6,11
"N00001731",169,70,39,18,99,2,5,7,4,3,6,15
"N00001732",850,633,51,55,217,11,22,25,6,13,7,27
"N00001733",197,114,30,19,83,1,4,7,4,2,1,15
"N00001734",219,138,29,16,81,2,7,10,5,3,1,8
"N00001735",176,118,21,16,58,2,2,6,3,2,1,5
"N00001736",212,92,57,24,120,1,5,6,6,2,3,16
"N00001737",263,178,21,19,85,5,10,9,4,1,1,15
"N00001738",247,142,35,18,105,4,12,6,5,2,5,18
"N00001739",262,161,26,15,101,6,8,10,4,9,6,17
"N00001740",478,304,62,35,174,3,13,9,6,6,5,35
"N00001741",196,118,19,26,78,3,6,3,1,6,4,10
"N00001742",167,94,15,12,73,3,9,15,4,3,0,12
"N00001743",206,139,9,14,67,6,7,4,3,3,1,20
"N00001744",255,187,10,23,68,2,5,11,2,2,1,12
"N00001745",242,193,10,13,49,5,7,3,2,1,2,6
"N00001746",239,138,34,16,101,3,6,8,8,5,3,18
"N00001747",526,337,50,38,189,4,21,16,10,8,13,29
"N00001748",342,233,35,27,109,3,12,7,6,5,2,12
"N00001749",255,166,21,17,89,6,12,8,5,3,1,16
"N00001750",207,143,22,12,64,4,1,3,5,1,3,13
"N00001751",225,140,24,17,85,1,4,5,6,7,1,20
"N00001752",219,123,30,10,96,1,10,9,4,3,3,26
"N00001753",241,154,21,19,87,5,6,9,5,6,3,13
"N00001754",269,198,21,18,71,6,4,3,3,2,2,12
"N00001755",278,186,22,17,92,1,13,9,6,5,4,15
"N00001756",261,157,38,14,104,2,16,3,3,8,2,18
"N00001757",183,135,16,3,48,0,1,2,4,8,3,11
"N00001758",216,126,40,6,90,5,8,8,0,2,6,15
"N00001759",228,156,19,14,72,3,9,5,1,3,2,16
"N00001760",943,580,62,146,363,12,39,25,21,18,8,32
"N00001761",299,207,20,30,92,1,9,5,3,5,5,14
"N00001762",189,102,37,18,87,2,4,3,3,5,3,12
"N00001763",1020,689,87,71,331,11,38,22,18,19,10,55
"N00001764",168,80,24,21,88,2,7,2,5,10,5,12
"N00001765",734,456,76,54,278,7,29,19,15,13,9,56
"N00001766",189,114,20,16,75,1,9,5,4,4,7,9
"N00001767",232,172,17,11,60,2,12,8,2,3,2,3
"N00001768",223,168,11,19,55,0,5,5,1,1,3,10
"N00001769",280,206,10,19,74,3,14,9,5,3,2,9
"N00001770",213,171,6,22,42,0,4,4,1,0,3,2
"N00001771",308,235,9,32,73,2,14,6,3,1,2,4
"N00001772",220,137,28,12,83,1,10,5,3,2,4,18
"N00001773",214,140,23,18,74,0,4,3,2,2,5,17
"N00001774",239,172,14,18,67,4,11,4,3,3,2,8
"N00001775",227,180,13,12,47,0,5,5,0,3,1,8
"N00001776",217,170,16,5,47,1,4,7,4,1,1,8
"N00001777",253,185,28,9,68,0,8,5,0,2,3,13
"N00001778",234,178,9,11,56,2,9,6,4,2,6,7
"N00001779",216,120,30,18,96,2,14,8,3,5,4,12
"N00001780",463,361,20,16,102,3,8,10,7,5,8,25
"N00001781",282,205,19,16,77,5,9,6,4,6,2,10
"N00001782",258,210,11,14,48,5,3,2,3,0,2,8
"N00001783",273,193,26,8,80,3,9,8,2,2,4,18
"N00001784",207,130,20,18,77,1,9,6,3,2,1,17
"N00001785",255,144,42,18,111,3,10,7,6,1,6,18
"N00001786",241,127,34,19,114,3,8,8,8,6,5,23
"N00001787",205,99,31,17,106,1,14,8,4,3,7,21
"N00001788",236,142,42,19,94,3,7,2,4,4,0,13
"N00001789",306,253,10,15,53,6,9,3,4,1,2,3
"N00001790",258,143,36,39,115,3,7,6,6,2,6,10
"N00001791",357,217,33,31,140,12,13,8,9,5,5,24
"N00001792",266,189,12,29,77,4,7,5,7,6,2,5
"N00001793",326,239,16,29,87,3,14,6,2,5,3,9
"N00001794",589,377,62,30,212,6,17,14,18,11,10,44
"N00001795",224,171,12,11,53,2,3,4,4,3,3,11
"N00001796",230,172,14,18,58,2,5,4,4,5,0,6
"N00001797",226,165,15,17,61,2,8,5,3,2,1,8
"N00001798",304,225,18,30,79,4,10,2,4,2,3,6
"N00001799",230,142,30,13,88,2,7,3,4,2,8,19
"N00001800",275,190,25,18,85,2,7,10,4,3,4,12
"N00001801",301,222,19,22,79,5,12,4,1,4,2,10
"N00001802",247,199,7,13,48,4,5,6,2,0,3,8
"N00001803",225,140,30,12,85,2,8,7,6,2,6,12
"N00001804",265,157,34,23,108,2,11,6,6,6,3,17
"N00001805",643,476,38,36,167,10,16,23,7,2,8,27
"N00001806",236,148,33,20,88,2,11,6,4,2,1,9
"N00001807",179,124,11,13,55,1,9,3,2,2,3,11
"N00001808",175,92,32,14,83,4,9,5,4,1,4,10
"N00001809",182,107,26,11,75,0,10,9,4,3,5,7
"N00001810",143,73,29,13,70,1,5,2,3,3,2,12
"N00001811",179,92,25,19,87,4,7,4,4,4,7,13
"N00001812",270,134,44,25,136,6,9,11,12,4,3,22
"N00001813",113,52,35,5,61,1,1,2,6,1,2,8
"N00001814",483,318,59,22,165,9,22,7,2,0,6,38
"N00001815",240,165,21,20,75,4,4,4,2,2,3,15
"N00001816",346,231,34,13,115,6,12,10,10,4,5,21
"N00001817",211,148,19,10,63,3,5,7,2,3,4,10
"N00001818",189,141,18,8,48,0,3,4,3,4,3,5
"N00001819",252,173,18,13,79,3,11,8,8,4,2,12
"N00001820",200,131,27,10,69,2,6,3,0,5,3,13
"N00001821",471,339,39,23,132,7,18,7,9,8,8,13
"N00001822",200,126,28,6,74,2,10,7,2,6,3,10
"N00001823",277,202,27,10,75,3,11,5,1,1,4,13
"N00001824",262,195,13,14,67,2,8,5,3,2,7,13
"N00001825",175,120,18,18,55,3,6,2,1,1,3,3
"N00001826",250,202,17,12,48,3,7,5,2,0,1,1
"N00001827",232,164,23,14,68,5,1,5,6,4,2,8
"N00001828",176,128,18,8,48,2,3,2,1,1,3,10
"N00001829",165,120,15,9,45,0,4,4,1,2,3,7
"N00001830",285,162,40,26,123,5,14,6,7,5,3,17
"N00001831",258,181,17,23,77,2,14,2,7,1,4,7
"N00001832",176,110,25,7,66,1,6,6,4,2,2,13
"N00001833",249,150,34,19,99,5,6,11,5,3,2,14
"N00001834",180,96,41,7,84,0,6,6,1,1,1,21
"N00001835",217,119,41,22,98,4,6,2,2,5,1,15
"N00001836",206,117,29,18,89,3,8,7,2,8,2,12
"N00001837",163,85,32,12,78,4,6,5,5,4,3,7
"N00001838",193,99,35,13,94,4,6,8,5,2,3,18
"N00001839",275,165,50,16,110,2,9,5,6,3,2,17
"N00001840",271,190,16,29,81,4,10,4,2,3,2,11
"N00001841",261,193,13,14,68,4,12,6,5,2,2,10
"N00001842",182,144,12,6,38,0,3,5,4,0,0,8
"N00001843",254,195,14,14,59,1,5,8,5,2,4,6
"N00001844",230,150,27,14,80,1,17,2,2,3,3,11
"N00001845",201,141,20,13,60,3,5,1,2,4,1,11
"N00001846",215,132,34,9,83,0,7,3,8,6,3,13
"N00001847",207,121,21,15,86,1,10,6,3,2,6,22
"N00001848",215,137,22,15,78,4,8,6,6,4,4,9
"N00001849",200,132,18,14,68,5,4,4,2,4,6,11
"N00001850",436,329,24,23,107,7,15,5,8,7,1,17
"N00001851",197,139,25,12,58,0,7,2,1,3,2,6
"N00001852",208,135,18,18,73,3,10,2,2,2,1,17
"N00001853",228,155,22,15,73,4,9,5,6,2,1,9
"N00001854",179,108,31,11,71,2,4,5,3,2,3,10
"N00001855",216,147,19,15,69,3,6,1,3,2,1,19
"N00001856",195,130,20,16,65,0,5,5,3,2,0,14
"N00001857",194,138,19,5,56,3,9,4,3,5,2,6
"N00001858",166,97,27,4,69,0,9,3,7,4,5,10
"N00001859",199,117,27,15,82,0,9,7,6,4,3,11
"N00001860",148,72,26,16,76,0,7,2,5,4,3,13
"N00001861",185,102,20,16,83,1,10,10,8,5,4,9
"N00001862",263,183,24,20,80,2,6,4,5,6,5,8
"N00001863",183,106,33,10,77,2,8,5,5,2,1,11
"N00001864",251,157,31,20,94,2,7,10,6,1,5,12
"N00001865",368,230,61,21,138,2,11,7,2,5,10,19
"N00001866",181,126,26,7,55,0,5,6,2,0,3,6
"N00001867",275,196,26,10,79,5,6,7,3,2,3,17
"N00001868",289,189,28,23,100,5,8,5,6,6,3,16
"N00001869",234,158,24,14,76,4,7,4,0,1,4,18
"N00001870",223,167,18,9,56,1,8,4,2,0,2,12
"N00001871",278,213,14,24,65,3,2,6,3,4,1,8
"N00001872",176,126,11,14,50,2,7,2,2,0,2,10
"N00001873",578,467,16,38,111,10,12,7,6,5,4,13
"N00001874",282,204,10,20,78,3,11,7,5,7,0,15
"N00001875",202,117,30,8,85,3,9,7,6,3,2,17
"N00001876",231,153,27,9,78,5,14,3,4,1,2,13
"N00001877",192,110,34,11,82,0,7,5,5,5,1,14
"N00001878",237,132,33,15,105,2,8,5,6,8,9,19
"N00001879",231,153,25,18,78,4,6,3,5,1,3,13
"N00001880",243,167,19,16,76,4,5,9,4,3,4,12
"N00001881",687,407,86,50,280,11,32,26,10,13,8,44
"N00001882",190,122,26,6,68,1,10,1,2,3,5,14
"N00001883",213,121,35,17,92,2,5,8,2,4,5,14
"N00001884",162,109,17,4,53,2,6,3,9,3,1,8
"N00001885",143,64,27,12,79,2,10,2,5,4,4,13
"N00001886",167,84,22,13,83,3,10,9,5,2,1,18
"N00001887",205,144,21,7,61,2,4,5,5,6,3,8
"N00001888",214,132,31,16,82,1,9,7,0,6,2,10
"N00001889",168,102,18,16,66,3,4,6,3,3,2,11
"N00001890",408,289,42,20,119,4,10,10,4,6,4,19
"N00001891",284,197,35,14,87,4,5,6,3,4,3,13
"N00001892",179,120,20,8,59,3,7,4,2,2,3,10
"N00001893",183,106,22,10,77,2,8,10,5,3,5,12
"N00001894",222,123,31,15,99,1,12,5,8,7,1,19
"N00001895",242,131,42,22,111,4,5,9,6,2,6,15
"N00001896",390,234,54,22,156,4,12,15,10,8,10,21
"N00001897",206,136,15,13,70,2,7,6,7,1,0,19
"N00001898",208,127,32,13,81,2,4,7,5,4,3,11
"N00001899",152,86,24,8,66,1,7,8,3,2,0,13
"N00001900",253,184,20,14,69,3,7,5,3,6,1,10
"N00001901",275,187,30,20,88,5,8,4,4,5,1,11
"N00001902",323,208,28,28,115,1,9,6,10,6,7,20
"N00001903",285,211,9,36,74,3,10,2,0,3,2,9
"N00001904",188,135,14,9,53,4,2,3,4,2,2,13
"N00001905",195,122,33,9,73,1,4,4,3,2,1,16
"N00001906",239,165,31,7,74,1,9,9,2,3,1,11
"N00001907",248,171,25,18,77,2,6,3,5,3,1,14
"N00001908",240,134,44,15,106,1,17,10,3,1,6,9
"N00001909",252,180,28,15,72,2,7,4,3,2,3,8
"N00001910",303,220,14,15,83,4,11,5,10,7,3,14
"N00001911",203,135,19,17,68,4,7,5,1,2,2,11
"N00001912",310,192,27,20,118,3,19,10,11,6,3,19
"N00001913",220,156,16,10,64,1,8,3,5,3,3,15
"N00001914",242,179,17,11,63,5,7,8,5,1,1,8
"N00001915",479,350,33,26,129,4,13,10,9,6,3,25
"N00001916",188,122,18,17,66,1,6,6,2,3,3,10
"N00001917",206,153,15,12,53,2,6,5,3,0,0,10
"N00001918",168,119,17,9,49,3,4,5,0,0,1,10
"N00001919",221,136,29,20,85,1,5,7,8,4,3,8
"N00001920",244,167,24,9,77,1,8,8,5,2,4,16
"N00001921",196,101,41,15,95,3,4,7,7,2,4,12
"N00001922",228,122,38,19,106,4,7,6,7,5,4,16
"N00001923",182,102,33,15,80,2,6,8,0,5,2,9
"N00001924",248,144,27,27,104,1,9,6,5,10,10,9
"N00001925",195,115,27,18,80,4,8,5,4,4,2,8
"N00001926",234,129,35,31,105,0,8,10,4,0,2,15
"N00001927",169,107,19,9,62,3,5,3,6,2,3,12
"N00001928",153,83,27,10,70,0,6,9,2,2,4,10
"N00001929",337,228,39,15,109,1,10,3,8,2,4,27
"N00001930",181,121,20,9,60,1,6,4,1,3,2,14
"N00001931",186,110,24,15,76,2,4,5,2,4,3,17
"N00001932",209,129,30,9,80,3,7,3,3,3,6,16
"N00001933",225,155,21,10,70,1,6,4,7,3,1,17
"N00001934",192,116,27,10,76,3,8,9,5,2,3,9
"N00001935",255,181,20,13,74,6,9,3,3,5,3,12
"N00001936",213,154,20,9,59,4,5,3,3,1,1,13
"N00001937",199,121,22,15,78,1,9,4,6,4,3,14
"N00001938",222,125,30,23,97,4,8,7,6,6,4,9
"N00001939",211,141,25,15,70,7,6,0,4,4,4,5
"N00001940",271,195,17,13,76,5,10,1,5,6,2,17
"N00001941",191,142,17,9,49,4,4,2,4,1,2,6
"N00001942",328,235,21,14,93,5,14,11,5,1,5,17
"N00001943",313,203,30,27,110,6,10,6,3,6,6,16
"N00001944",265,155,33,27,110,3,8,4,7,8,4,16
"N00001945",335,237,25,27,98,5,14,8,0,6,1,12
"N00001946",266,182,31,18,84,3,9,1,3,2,4,13
"N00001947",320,198,33,32,122,4,9,9,9,4,4,18
"N00001948",143,69,18,23,74,1,1,8,1,4,5,13
"N00001949",500,297,50,35,203,7,23,20,14,12,11,31
"N00001950",184,71,37,22,113,3,11,8,3,5,6,18
"N00001951",194,120,16,11,74,3,13,4,7,3,4,13
"N00001952",205,103,31,11,102,7,7,13,5,7,3,18
"N00001953",151,59,26,23,92,2,5,6,8,5,7,10
"N00001954",198,115,22,10,83,2,8,8,5,1,4,23
"N00001955",212,130,22,17,82,3,11,7,5,5,3,9
"N00001956",142,60,21,21,82,0,11,3,5,3,4,14
"N00001957",224,131,20,19,93,5,13,11,6,4,5,10
"N00001958",225,101,31,36,124,2,12,9,6,2,3,23
"N00001959",185,87,30,19,98,1,12,9,6,2,5,14
"N00001960",227,93,31,41,134,3,12,6,0,11,5,25
"N00001961",286,206,22,21,80,2,12,4,6,4,3,6
"N00001962",162,112,17,7,50,1,4,4,2,3,2,10
"N00001963",115,41,23,18,74,1,5,10,3,1,2,11
"N00001964",194,86,31,28,108,2,7,10,7,5,4,14
"N00001965",226,129,26,14,97,1,12,7,4,3,5,25
"N00001966",307,192,28,19,115,4,19,7,5,7,1,25
"N00001967",362,225,45,28,137,5,15,11,5,5,5,18
"N00001968",230,105,42,27,125,5,7,7,9,3,5,20
"N00001969",408,231,37,34,177,5,15,24,10,10,11,31
"N00001970",207,106,31,15,101,4,12,10,8,1,4,16
"N00001971",308,204,22,28,104,9,11,7,3,2,2,20
"N00001972",229,124,37,12,105,1,12,9,2,6,4,22
"N00001973",237,103,51,22,134,1,12,10,9,4,3,22
"N00001974",152,85,15,17,67,1,9,5,2,6,3,9
"N00001975",257,114,42,34,143,2,8,9,9,9,6,24
"N00001976",293,159,47,19,134,5,14,7,8,8,7,19
"N00001977",188,104,20,27,84,1,12,5,6,0,2,11
"N00001978",219,113,37,14,106,1,17,10,6,2,5,14
"N00001979",190,88,28,28,102,0,11,12,4,3,2,14
"N00001980",220,104,27,30,116,3,12,10,8,10,3,13
"N00001981",174,62,55,23,112,2,8,5,3,1,5,10
"N00001982",544,330,69,54,214,5,15,19,9,8,8,27
"N00001983",185,101,26,16,84,2,8,11,4,1,4,12
"N00001984",239,139,32,24,100,4,14,10,1,4,4,7
"N00001985",171,86,24,24,85,2,8,8,1,7,1,10
"N00001986",298,170,43,26,128,6,10,11,10,7,5,10
"N00001987",290,166,36,31,124,6,17,13,6,1,0,14
"N00001988",253,141,42,28,112,4,12,5,3,5,4,9
"N00001989",246,161,18,29,85,3,7,4,8,2,3,11
"N00001990",181,87,29,17,94,1,9,9,8,1,5,15
"N00001991",220,115,32,30,105,2,5,9,1,8,3,15
"N00001992",193,86,39,14,107,0,15,8,6,2,4,19
"N00001993",188,87,43,24,101,1,7,2,4,4,3,13
"N00001994",261,159,33,15,102,3,15,7,6,4,4,15
"N00001995",251,142,37,18,109,3,12,3,2,7,6,21
"N00001996",255,146,38,21,109,2,9,9,5,4,4,17
"N00001997",277,167,41,19,110,3,11,9,5,3,6,13
"N00001998",189,116,24,15,73,1,11,5,3,4,2,8
"N00001999",1011,638,46,107,373,19,93,37,20,8,12,31
"N00002000",233,130,34,16,103,3,9,11,6,6,5,13
"N00002001",271,187,24,23,84,0,6,11,3,3,6,8
"N00002002",224,139,27,15,85,2,7,8,3,1,5,17
"N00002003",228,133,34,11,95,1,16,8,5,3,1,16
"N00002004",282,182,31,17,100,3,11,6,7,3,7,15
"N00002005",128,66,24,6,62,2,6,1,1,4,3,15
"N00002006",188,87,31,8,101,3,8,6,5,8,5,27
"N00002007",167,92,29,7,75,1,4,3,3,4,4,20
"N00002008",438,242,74,46,196,5,14,13,10,3,14,17
"N00002009",207,111,28,23,96,0,6,12,7,3,2,15
"N00002010",300,202,29,27,98,2,6,4,7,1,5,17
"N00002011",398,269,39,38,129,3,10,9,6,7,3,14
"N00002012",347,205,50,38,142,5,14,10,8,3,3,11
"N00002013",229,118,31,28,111,5,10,11,4,5,5,12
"N00002014",676,420,73,62,256,5,37,16,7,13,6,37
"N00002015",216,128,28,16,88,1,13,5,5,6,4,10
"N00002016",184,77,29,27,107,1,12,8,7,3,3,17
"N00002017",230,118,38,19,112,2,12,7,4,4,4,22
"N00002018",984,618,96,89,366,6,48,27,18,15,19,48
"N00002019",188,96,25,16,92,2,6,7,9,4,3,20
"N00002020",205,119,26,17,86,2,7,6,5,2,6,15
"N00002021",308,207,37,25,101,4,5,5,6,1,4,14
"N00002022",276,170,31,27,106,2,10,7,7,3,3,16
"N00002023",324,227,36,19,97,3,7,5,7,6,2,12
"N00002024",342,224,27,36,118,7,14,10,5,2,4,13
"N00002025",172,76,27,21,96,3,13,8,5,3,5,11
"N00002026",297,145,49,37,152,3,16,11,8,6,4,18
"N00002027",186,93,30,25,93,1,13,5,2,4,2,11
"N00002028",873,628,53,53,245,9,37,16,13,10,8,46
"N00002029",424,295,22,37,129,6,12,13,9,7,3,20
"N00002030",239,127,20,25,112,7,11,10,9,7,6,17
"N00002031",263,170,20,22,93,6,8,7,6,7,1,16
"N00002032",366,241,37,20,125,3,16,7,10,4,6,22
"N00002033",198,121,21,18,77,1,1,4,5,6,4,17
"N00002034",246,172,20,19,74,0,11,9,3,1,1,10
"N00002035",262,163,22,22,99,0,12,13,5,5,3,17
"N00002036",256,147,41,19,109,5,10,9,2,3,2,18
"N00002037",413,279,24,35,134,6,17,12,7,8,4,21
"N00002038",295,191,31,23,104,2,8,4,4,7,4,21
"N00002039",230,119,32,36,111,3,5,3,6,4,5,17
"N00002040",265,175,33,19,90,3,12,4,4,1,1,13
"N00002041",241,162,25,18,79,2,6,9,2,2,5,10
"N00002042",199,107,37,12,92,2,11,4,6,3,4,13
"N00002043",271,163,23,23,108,7,14,9,7,5,3,17
"N00002044",415,248,41,22,167,9,26,16,10,11,8,24
"N00002045",247,149,34,24,98,1,5,7,7,4,5,11
"N00002046",200,111,30,13,89,3,10,0,4,4,6,19
"N00002047",162,81,29,14,81,1,12,4,1,4,2,14
"N00002048",134,68,32,12,66,1,6,4,1,2,0,8
"N00002049",165,98,25,9,67,4,8,7,2,1,0,11
"N00002050",154,64,29,15,90,3,4,3,3,3,9,21
"N00002051",364,201,57,21,163,10,17,10,6,9,6,27
"N00002052",188,128,11,14,60,1,14,3,3,4,2,8
"N00002053",178,72,39,19,106,2,16,4,3,5,4,14
"N00002054",335,204,38,34,131,3,13,6,9,6,3,19
"N00002055",348,209,50,41,139,3,7,8,3,6,5,16
"N00002056",343,230,33,29,113,4,5,7,7,5,7,16
"N00002057",299,182,33,31,117,4,12,5,8,2,3,19
"N00002058",422,266,33,42,156,7,15,11,12,11,5,20
"N00002059",192,90,31,24,102,5,9,6,7,4,3,13
"N00002060",691,346,99,81,345,12,22,32,19,12,13,55
"N00002061",486,313,53,32,173,2,27,11,9,6,6,27
"N00002062",153,84,19,12,69,2,11,8,2,1,1,13
"N00002063",277,132,35,27,145,11,33,9,5,7,2,16
"N00002064",557,333,53,46,224,20,39,20,3,10,5,28
"N00002065",211,116,26,16,95,4,12,5,12,3,2,15
"N00002066",239,143,25,15,96,4,15,12,4,4,2,15
"N00002067",840,521,47,91,319,36,55,27,17,12,7,27
"N00002068",176,101,21,11,75,5,13,4,1,3,5,12
"N00002069",312,188,28,24,124,5,20,10,5,8,7,17
"N00002070",802,575,52,56,227,6,41,13,7,12,8,32
"N00002071",248,139,30,11,109,4,19,5,6,9,2,23
"N00002072",218,135,16,22,83,1,5,12,3,5,5,14
"N00002073",202,102,33,31,100,1,6,6,7,3,1,12
"N00002074",623,404,56,47,219,7,31,12,9,17,7,33
"N00002075",274,185,23,25,89,7,12,5,4,3,2,8
"N00002076",171,81,30,19,90,1,7,9,6,3,6,9
"N00002077",187,106,26,10,81,3,4,5,4,4,3,22
"N00002078",198,90,34,24,108,5,7,10,8,2,1,17
"N00002079",497,257,61,86,240,4,19,17,7,14,8,24
"N00002080",237,111,40,30,126,3,14,8,4,5,3,19
"N00002081",216,95,39,36,121,1,12,10,7,5,6,5
"N00002082",1152,574,48,212,578,42,135,53,42,6,11,29
"N00002083",224,133,29,14,91,4,14,5,4,7,2,12
"N00002084",337,192,44,35,145,2,18,9,9,4,7,17
"N00002085",431,288,33,40,143,2,14,10,8,11,5,20
"N00002086",376,221,53,24,155,3,19,15,5,6,2,28
"N00002087",171,90,23,16,81,1,11,9,4,6,2,9
"N00002088",240,130,24,25,110,6,11,12,5,5,5,17
"N00002089",283,169,32,23,114,5,16,6,1,9,2,20
"N00002090",363,200,47,69,163,2,10,13,3,4,7,8
"N00002091",694,367,97,129,327,8,25,26,2,6,6,28
"N00002092",367,176,67,59,191,2,21,11,5,2,9,15
"N00002093",445,244,70,65,201,4,15,7,10,7,7,16
"N00002094",504,317,72,38,187,6,13,9,10,8,4,27
"N00002095",342,206,43,36,136,6,16,11,5,3,2,14
