"Geography_Code","NM_1549_1_0","NM_1549_1_1","NM_1549_1_10","NM_1549_1_11","NM_1549_1_2","NM_1549_1_3","NM_1549_1_4","NM_1549_1_5","NM_1549_1_6","NM_1549_1_7","NM_1549_1_8","NM_1549_1_9"
"N00002771",124,124,0,0,115,13,17,85,9,9,0,0
"N00002772",140,140,0,0,135,76,49,10,5,4,0,1
"N00002773",107,107,0,0,89,9,30,50,18,18,0,0
"N00002774",220,220,0,0,195,163,20,12,25,22,3,0
"N00002775",186,186,0,0,182,149,18,15,4,3,1,0
"N00002776",124,124,0,0,124,102,21,1,0,0,0,0
"N00002777",100,100,0,0,69,15,23,31,31,30,0,1
"N00002778",150,150,0,0,95,24,30,41,55,45,4,6
"N00002779",165,165,3,0,161,140,17,4,1,1,0,0
"N00002780",165,165,0,0,157,22,59,76,8,7,1,0
"N00002781",168,167,1,1,160,86,48,26,6,3,0,3
"N00002782",174,174,1,0,171,115,45,11,2,0,1,1
"N00002783",144,144,1,0,143,117,25,1,0,0,0,0
"N00002784",187,187,1,0,186,128,46,12,0,0,0,0
"N00002785",222,222,0,0,218,113,84,21,4,3,1,0
"N00002786",154,154,0,0,154,144,9,1,0,0,0,0
"N00002787",137,137,1,0,134,110,21,3,2,2,0,0
"N00002788",132,132,1,0,130,106,18,6,1,1,0,0
"N00002789",193,193,0,0,181,60,44,77,12,11,1,0
"N00002790",163,163,0,0,163,83,63,17,0,0,0,0
"N00002791",158,158,0,0,158,117,18,23,0,0,0,0
"N00002792",147,147,1,0,146,132,13,1,0,0,0,0
"N00002793",164,164,0,0,164,96,48,20,0,0,0,0
"N00002794",165,165,1,0,164,154,9,1,0,0,0,0
"N00002795",159,159,2,0,156,148,7,1,1,1,0,0
"N00002796",174,174,0,0,174,168,4,2,0,0,0,0
"N00002797",159,159,0,0,159,153,5,1,0,0,0,0
"N00002798",133,133,0,0,133,116,7,10,0,0,0,0
"N00002799",122,122,0,0,113,55,23,35,9,8,0,1
"N00002800",134,134,0,0,133,112,11,10,1,1,0,0
"N00002801",155,155,2,0,152,145,6,1,1,1,0,0
"N00002802",143,143,0,0,142,119,20,3,1,0,0,1
"N00002803",174,174,0,0,163,113,35,15,11,7,2,2
"N00002804",153,153,0,0,147,43,40,64,6,4,1,1
"N00002805",161,161,2,0,143,42,74,27,16,14,0,2
"N00002806",157,157,5,0,151,133,16,2,1,1,0,0
"N00002807",126,126,2,0,123,116,5,2,1,1,0,0
"N00002808",166,166,0,0,166,140,25,1,0,0,0,0
"N00002809",155,155,2,0,151,135,14,2,2,2,0,0
"N00002810",129,129,0,0,124,45,44,35,5,3,1,1
"N00002811",132,132,0,0,125,46,42,37,7,1,3,3
"N00002812",135,135,3,0,132,121,8,3,0,0,0,0
"N00002813",160,160,0,0,157,79,56,22,3,2,1,0
"N00002814",168,168,0,0,166,35,59,72,2,1,1,0
"N00002815",133,133,1,0,125,14,25,86,7,7,0,0
"N00002816",151,151,0,0,138,38,55,45,13,11,2,0
"N00002817",213,213,0,0,187,51,79,57,26,26,0,0
"N00002818",190,190,0,0,146,14,37,95,44,41,2,1
"N00002819",166,166,0,0,156,20,60,76,10,9,1,0
"N00002820",187,187,0,0,185,164,17,4,2,2,0,0
"N00002821",148,148,0,0,148,138,8,2,0,0,0,0
"N00002822",136,136,0,0,136,41,53,42,0,0,0,0
"N00002823",137,137,0,0,132,54,44,34,5,4,0,1
"N00002824",129,129,0,0,127,83,16,28,2,1,1,0
"N00002825",204,204,0,0,199,141,45,13,5,4,1,0
"N00002826",141,141,1,0,140,121,15,4,0,0,0,0
"N00002827",140,140,0,0,140,95,44,1,0,0,0,0
"N00002828",144,144,0,0,141,24,48,69,3,3,0,0
"N00002829",144,144,0,0,143,106,37,0,1,1,0,0
"N00002830",136,136,0,0,136,127,8,1,0,0,0,0
"N00002831",149,149,0,0,149,139,9,1,0,0,0,0
"N00002832",132,132,0,0,131,84,47,0,1,0,0,1
"N00002833",146,146,0,0,146,101,41,4,0,0,0,0
"N00002834",170,170,0,0,168,163,5,0,2,0,2,0
"N00002835",156,156,3,0,153,136,16,1,0,0,0,0
"N00002836",149,149,0,0,146,126,14,6,3,3,0,0
"N00002837",134,134,0,0,133,27,82,24,1,0,0,1
"N00002838",149,149,3,0,146,133,13,0,0,0,0,0
"N00002839",127,127,0,0,126,105,11,10,1,0,0,1
"N00002840",468,468,6,0,445,281,115,49,17,15,2,0
"N00002841",160,160,4,0,156,114,35,7,0,0,0,0
"N00002842",206,206,3,0,201,75,107,19,2,1,1,0
"N00002843",123,123,0,0,121,31,66,24,2,1,0,1
"N00002844",126,126,4,0,120,43,69,8,2,2,0,0
"N00002845",143,143,1,0,133,13,115,5,9,8,1,0
"N00002846",197,197,1,0,193,37,146,10,3,2,1,0
"N00002847",208,208,2,0,205,133,58,14,1,1,0,0
"N00002848",444,444,3,0,438,138,197,103,3,2,1,0
"N00002849",98,98,1,0,63,12,21,30,34,27,5,2
"N00002850",130,130,0,0,122,14,32,76,8,7,0,1
"N00002851",154,154,3,0,133,16,58,59,18,16,0,2
"N00002852",130,130,0,0,126,15,33,78,4,1,1,2
"N00002853",354,354,1,0,346,130,183,33,7,5,2,0
"N00002854",160,160,1,0,159,106,45,8,0,0,0,0
"N00002855",169,169,0,0,167,70,78,19,2,2,0,0
"N00002856",132,132,0,0,130,51,35,44,2,2,0,0
"N00002857",184,184,0,0,184,91,74,19,0,0,0,0
"N00002858",145,145,0,0,128,31,81,16,17,13,4,0
"N00002859",206,206,0,0,202,132,54,16,4,2,1,1
"N00002860",138,138,0,0,130,53,27,50,8,7,1,0
"N00002861",135,135,0,0,131,53,71,7,4,2,2,0
"N00002862",109,109,0,0,108,14,60,34,1,1,0,0
"N00002863",121,121,0,0,119,14,102,3,2,1,1,0
"N00002864",122,122,0,0,122,28,90,4,0,0,0,0
"N00002865",189,189,1,0,188,178,8,2,0,0,0,0
"N00002866",166,166,3,0,162,148,12,2,1,0,1,0
"N00002867",195,195,0,0,195,144,37,14,0,0,0,0
"N00002868",172,172,1,0,170,49,48,73,1,0,1,0
"N00002869",144,144,0,0,144,60,67,17,0,0,0,0
"N00002870",205,205,0,0,202,118,74,10,3,2,1,0
"N00002871",282,282,0,0,261,59,118,84,21,17,4,0
"N00002872",133,133,0,0,130,11,40,79,3,2,1,0
"N00002873",126,126,0,0,111,11,51,49,15,13,2,0
"N00002874",124,124,0,0,106,15,22,69,18,16,2,0
"N00002875",420,420,0,0,396,250,122,24,24,20,2,2
"N00002876",197,197,1,0,192,137,37,18,4,4,0,0
"N00002877",131,131,0,0,122,20,33,69,9,5,2,2
"N00002878",105,105,0,0,98,25,27,46,7,5,1,1
"N00002879",154,154,1,0,150,120,25,5,3,3,0,0
"N00002880",151,151,4,0,147,139,7,1,0,0,0,0
"N00002881",206,206,0,0,203,83,99,21,3,3,0,0
"N00002882",134,134,0,0,134,95,21,18,0,0,0,0
"N00002883",178,178,0,0,177,105,45,27,1,1,0,0
"N00002884",155,155,0,0,155,130,20,5,0,0,0,0
"N00002885",302,302,1,0,221,32,94,95,80,67,9,4
"N00002886",268,268,0,0,250,95,134,21,18,15,3,0
"N00002887",247,247,0,0,242,95,120,27,5,3,2,0
"N00002888",140,140,0,0,139,109,29,1,1,1,0,0
"N00002889",142,142,0,0,124,34,27,63,18,17,1,0
"N00002890",137,137,4,0,132,110,20,2,1,0,1,0
"N00002891",204,204,0,0,201,108,90,3,3,2,1,0
"N00002892",154,154,0,0,152,120,31,1,2,2,0,0
"N00002893",114,114,0,0,103,20,52,31,11,8,1,2
"N00002894",147,147,0,0,142,30,86,26,5,5,0,0
"N00002895",170,170,0,0,155,95,32,28,15,5,6,4
"N00002896",120,120,1,0,118,102,16,0,1,0,1,0
"N00002897",323,323,0,0,315,145,116,54,8,5,3,0
"N00002898",134,134,0,0,128,67,37,24,6,5,1,0
"N00002899",132,132,0,0,132,30,53,49,0,0,0,0
"N00002900",139,139,0,0,135,7,96,32,4,3,1,0
"N00002901",126,126,0,0,121,33,46,42,5,5,0,0
"N00002902",149,149,0,0,137,26,51,60,12,10,1,1
"N00002903",320,320,0,0,193,53,73,67,127,113,6,8
"N00002904",138,138,0,0,134,74,54,6,4,3,1,0
"N00002905",153,153,0,0,151,105,43,3,2,2,0,0
"N00002906",144,144,0,0,142,36,102,4,2,2,0,0
"N00002907",186,186,1,0,185,176,8,1,0,0,0,0
"N00002908",164,164,0,0,161,48,103,10,3,2,1,0
"N00002909",173,173,3,0,170,159,10,1,0,0,0,0
"N00002910",211,211,1,0,209,189,19,1,1,1,0,0
"N00002911",222,222,0,0,222,185,35,2,0,0,0,0
"N00002912",134,134,0,0,134,124,4,6,0,0,0,0
"N00002913",127,127,0,0,127,68,49,10,0,0,0,0
"N00002914",441,441,1,0,438,315,102,21,2,1,0,1
"N00002915",96,96,0,0,95,65,20,10,1,1,0,0
"N00002916",152,152,0,0,152,143,7,2,0,0,0,0
"N00002917",127,127,0,0,125,108,14,3,2,0,1,1
"N00002918",127,127,0,0,126,110,13,3,1,0,0,1
"N00002919",131,131,0,0,131,119,9,3,0,0,0,0
"N00002920",151,151,0,0,144,80,43,21,7,3,2,2
"N00002921",110,110,0,0,110,100,9,1,0,0,0,0
"N00002922",149,149,2,0,147,139,7,1,0,0,0,0
"N00002923",138,138,0,0,135,91,26,18,3,0,2,1
"N00002924",158,158,0,0,152,54,71,27,6,2,0,4
"N00002925",119,119,0,0,119,98,9,12,0,0,0,0
"N00002926",156,156,1,0,154,65,66,23,1,1,0,0
"N00002927",141,141,3,0,138,131,6,1,0,0,0,0
"N00002928",123,123,2,0,120,111,6,3,1,1,0,0
"N00002929",274,274,0,0,273,237,30,6,1,0,0,1
"N00002930",143,143,0,0,143,118,17,8,0,0,0,0
"N00002931",225,225,0,0,218,119,78,21,7,6,0,1
"N00002932",127,127,0,0,127,116,9,2,0,0,0,0
"N00002933",171,171,0,0,170,149,10,11,1,0,1,0
"N00002934",132,132,0,0,132,122,8,2,0,0,0,0
"N00002935",140,140,0,0,138,122,15,1,2,1,1,0
"N00002936",143,143,0,0,142,122,14,6,1,1,0,0
"N00002937",148,148,0,0,148,106,21,21,0,0,0,0
"N00002938",137,137,0,0,137,125,12,0,0,0,0,0
"N00002939",143,143,2,0,141,134,6,1,0,0,0,0
"N00002940",140,140,1,0,139,133,3,3,0,0,0,0
"N00002941",120,120,0,0,118,40,44,34,2,0,1,1
"N00002942",134,134,0,0,134,123,6,5,0,0,0,0
"N00002943",116,116,0,0,109,18,85,6,7,6,1,0
"N00002944",216,216,0,0,212,32,157,23,4,4,0,0
"N00002945",162,162,0,0,160,55,56,49,2,2,0,0
"N00002946",130,130,0,0,129,17,22,90,1,1,0,0
"N00002947",156,156,0,0,143,15,81,47,13,11,2,0
"N00002948",124,124,0,0,124,84,40,0,0,0,0,0
"N00002949",145,145,0,0,143,49,92,2,2,2,0,0
"N00002950",148,148,0,0,119,85,22,12,29,27,2,0
"N00002951",112,112,0,0,93,49,40,4,19,19,0,0
"N00002952",129,129,0,0,114,104,10,0,15,14,0,1
"N00002953",116,116,0,0,100,26,40,34,16,11,3,2
"N00002954",196,196,1,0,193,162,19,12,2,1,1,0
"N00002955",157,157,1,0,155,146,6,3,1,1,0,0
"N00002956",131,131,0,0,126,78,26,22,5,1,3,1
"N00002957",157,157,0,0,155,46,44,65,2,1,1,0
"N00002958",156,156,0,0,156,139,10,7,0,0,0,0
"N00002959",190,190,1,0,186,152,28,6,3,0,2,1
"N00002960",126,126,0,0,126,117,8,1,0,0,0,0
"N00002961",119,119,0,0,118,112,5,1,1,0,1,0
"N00002962",156,156,0,0,154,45,70,39,2,1,1,0
"N00002963",133,133,0,0,130,106,18,6,3,3,0,0
"N00002964",120,120,0,0,120,103,15,2,0,0,0,0
"N00002965",120,120,5,0,115,111,4,0,0,0,0,0
"N00002966",186,186,1,0,183,163,19,1,2,1,1,0
"N00002967",116,116,0,0,115,5,26,84,1,1,0,0
"N00002968",121,121,0,0,116,14,29,73,5,5,0,0
"N00002969",118,118,0,0,80,4,42,34,38,34,4,0
"N00002970",151,151,1,0,92,4,34,54,58,55,3,0
"N00002971",128,128,0,0,94,16,20,58,34,26,3,5
"N00002972",123,123,0,0,121,16,43,62,2,2,0,0
"N00002973",133,133,0,0,133,124,6,3,0,0,0,0
"N00002974",103,103,2,0,101,94,4,3,0,0,0,0
"N00002975",164,164,0,0,163,136,27,0,1,1,0,0
"N00002976",110,110,1,0,107,63,14,30,2,0,1,1
"N00002977",152,152,2,0,150,136,13,1,0,0,0,0
"N00002978",136,136,0,0,136,118,17,1,0,0,0,0
"N00002979",170,170,0,0,168,21,51,96,2,2,0,0
"N00002980",139,139,0,0,130,98,21,11,9,9,0,0
"N00002981",130,130,1,0,98,42,20,36,31,29,2,0
"N00002982",194,194,0,0,182,76,79,27,12,8,4,0
"N00002983",112,112,0,0,111,89,16,6,1,1,0,0
"N00002984",79,79,0,0,70,9,47,14,9,9,0,0
"N00002985",59,59,0,0,58,9,12,37,1,1,0,0
"N00002986",157,157,0,0,154,31,57,66,3,3,0,0
"N00002987",155,155,1,0,154,120,26,8,0,0,0,0
"N00002988",158,158,0,0,158,151,5,2,0,0,0,0
"N00002989",157,157,0,0,155,147,5,3,2,1,1,0
"N00002990",133,133,0,0,131,126,4,1,2,1,1,0
"N00002991",135,135,0,0,134,90,39,5,1,0,1,0
"N00002992",153,153,0,0,153,142,10,1,0,0,0,0
"N00002993",104,104,0,0,103,25,26,52,1,0,0,1
"N00002994",222,222,1,0,220,136,72,12,1,1,0,0
"N00002995",248,248,0,0,246,147,82,17,2,2,0,0
"N00002996",137,137,0,0,88,24,31,33,49,46,2,1
"N00002997",123,123,0,0,123,28,38,57,0,0,0,0
"N00002998",110,110,0,0,107,31,51,25,3,2,0,1
"N00002999",116,116,0,0,108,13,38,57,8,7,0,1
"N00003000",154,154,0,0,154,137,13,4,0,0,0,0
"N00003001",99,99,0,0,99,67,20,12,0,0,0,0
"N00003002",303,303,0,0,293,167,62,64,10,2,5,3
"N00003003",525,525,0,0,523,325,161,37,2,0,1,1
"N00003004",111,111,2,0,103,46,39,18,6,6,0,0
"N00003005",155,155,0,0,154,143,10,1,1,0,0,1
"N00003006",133,133,0,0,131,112,19,0,2,1,0,1
"N00003007",149,149,0,0,148,142,3,3,1,0,1,0
"N00003008",235,235,0,0,234,133,79,22,1,1,0,0
"N00003009",164,164,0,0,164,149,14,1,0,0,0,0
"N00003010",161,161,0,0,160,58,64,38,1,1,0,0
"N00003011",114,114,0,0,114,60,34,20,0,0,0,0
"N00003012",133,133,0,0,131,99,30,2,2,1,0,1
"N00003013",148,148,0,0,140,129,10,1,8,8,0,0
"N00003014",142,142,2,0,139,108,25,6,1,1,0,0
"N00003015",147,147,0,0,146,141,3,2,1,1,0,0
"N00003016",113,113,1,0,111,96,14,1,1,1,0,0
"N00003017",155,155,0,0,154,123,18,13,1,1,0,0
"N00003018",108,108,0,0,96,37,26,33,12,1,3,8
"N00003019",215,215,0,0,213,35,78,100,2,2,0,0
"N00003020",148,148,0,0,143,76,47,20,5,4,1,0
"N00003021",143,143,0,0,140,46,74,20,3,2,1,0
"N00003022",119,119,0,0,117,80,24,13,2,0,1,1
"N00003023",109,109,0,0,104,20,28,56,5,4,1,0
"N00003024",186,186,0,0,179,92,58,29,7,5,2,0
"N00003025",121,121,0,0,121,40,75,6,0,0,0,0
"N00003026",180,180,0,0,180,127,42,11,0,0,0,0
"N00003027",140,140,0,0,140,133,6,1,0,0,0,0
"N00003028",153,153,2,0,151,140,11,0,0,0,0,0
"N00003029",193,193,0,0,192,125,47,20,1,1,0,0
"N00003030",150,150,1,0,143,22,81,40,6,2,4,0
"N00003031",156,156,1,0,155,143,12,0,0,0,0,0
"N00003032",117,117,1,0,115,110,4,1,1,0,1,0
"N00003033",155,155,0,0,151,136,8,7,4,2,1,1
"N00003034",108,108,0,0,106,23,43,40,2,2,0,0
"N00003035",142,142,0,0,140,62,46,32,2,2,0,0
"N00003036",137,137,0,0,132,63,38,31,5,3,2,0
"N00003037",147,147,0,0,146,76,42,28,1,0,1,0
"N00003038",127,127,2,0,125,115,10,0,0,0,0,0
"N00003039",134,134,0,0,121,42,58,21,13,10,3,0
"N00003040",256,256,1,0,92,23,14,55,163,141,10,12
"N00003041",180,180,0,0,176,29,74,73,4,2,2,0
"N00003042",129,129,0,0,124,16,30,78,5,4,1,0
"N00003043",97,97,0,0,95,8,31,56,2,1,1,0
"N00003044",158,158,0,0,158,98,19,41,0,0,0,0
"N00003045",306,306,0,0,278,141,96,41,28,28,0,0
"N00003046",119,119,0,0,116,69,42,5,3,1,1,1
"N00003047",133,133,4,0,129,120,9,0,0,0,0,0
"N00003048",147,147,1,0,146,136,5,5,0,0,0,0
"N00003049",131,131,2,0,128,78,24,26,1,0,1,0
"N00003050",123,123,1,0,122,108,13,1,0,0,0,0
"N00003051",124,124,2,0,122,116,5,1,0,0,0,0
"N00003052",125,125,0,0,118,20,34,64,7,5,0,2
"N00003053",102,102,0,0,98,74,19,5,4,3,0,1
"N00003054",137,137,0,0,135,124,6,5,2,2,0,0
"N00003055",135,135,0,0,133,96,28,9,2,2,0,0
"N00003056",133,133,1,0,131,106,23,2,1,1,0,0
"N00003057",118,118,0,0,117,21,64,32,1,1,0,0
"N00003058",116,116,0,0,116,53,35,28,0,0,0,0
"N00003059",114,114,0,0,114,41,70,3,0,0,0,0
"N00003060",155,153,0,2,122,14,48,60,31,31,0,0
"N00003061",136,136,0,0,135,131,3,1,1,1,0,0
"N00003062",147,147,0,0,147,130,15,2,0,0,0,0
"N00003063",173,173,0,0,173,160,11,2,0,0,0,0
"N00003064",157,157,0,0,156,119,30,7,1,1,0,0
"N00003065",138,138,0,0,137,48,52,37,1,0,0,1
"N00003066",147,147,0,0,127,95,15,17,20,9,2,9
"N00003067",131,131,0,0,130,94,13,23,1,1,0,0
"N00003068",113,113,0,0,100,14,13,73,13,13,0,0
"N00003069",113,113,0,0,107,5,22,80,6,6,0,0
"N00003070",123,123,0,0,105,19,20,66,18,17,1,0
"N00003071",108,108,0,0,97,8,14,75,11,11,0,0
"N00003072",119,119,0,0,116,9,8,99,3,2,1,0
"N00003073",139,139,1,0,137,115,16,6,1,1,0,0
"N00003074",193,193,1,0,190,108,59,23,2,2,0,0
"N00003075",114,114,0,0,113,71,28,14,1,1,0,0
"N00003076",202,202,0,0,195,80,53,62,7,6,0,1
"N00003077",142,142,0,0,137,16,90,31,5,5,0,0
"N00003078",206,206,0,0,200,129,54,17,6,6,0,0
"N00003079",135,135,0,0,126,5,23,98,9,9,0,0
"N00003080",105,105,0,0,91,6,12,73,14,14,0,0
"N00003081",62,62,0,0,44,4,6,34,18,17,1,0
"N00003082",105,105,0,0,81,3,30,48,24,23,1,0
"N00003083",100,100,0,0,78,5,21,52,22,22,0,0
"N00003084",130,130,0,0,123,9,28,86,7,7,0,0
"N00003085",123,123,0,0,123,3,12,108,0,0,0,0
"N00003086",120,120,0,0,120,3,16,101,0,0,0,0
"N00003087",139,139,0,0,127,81,4,42,12,12,0,0
"N00003088",65,65,0,0,65,5,16,44,0,0,0,0
"N00003089",115,115,0,0,115,34,57,24,0,0,0,0
"N00003090",139,139,0,0,139,29,107,3,0,0,0,0
"N00003091",142,142,0,0,141,59,80,2,1,1,0,0
"N00003092",98,98,0,0,92,14,55,23,6,6,0,0
"N00003093",181,181,0,0,181,164,9,8,0,0,0,0
"N00003094",114,114,0,0,114,101,12,1,0,0,0,0
"N00003095",132,130,0,2,122,109,10,3,8,8,0,0
"N00003096",122,122,0,0,99,83,16,0,23,23,0,0
"N00003097",199,199,0,0,199,191,6,2,0,0,0,0
"N00003098",265,265,0,0,258,62,112,84,7,6,1,0
"N00003099",116,116,0,0,112,76,19,17,4,1,3,0
"N00003100",140,140,0,0,134,50,29,55,6,2,1,3
"N00003101",115,115,0,0,110,16,63,31,5,4,1,0
"N00003102",118,118,2,0,115,90,22,3,1,1,0,0
"N00003103",127,127,0,0,95,45,24,26,32,31,1,0
"N00003104",89,89,0,0,85,9,8,68,4,2,1,1
"N00003105",238,238,0,0,118,7,5,106,120,94,22,4
"N00003106",106,106,0,0,100,5,13,82,6,5,1,0
"N00003107",140,140,1,0,33,2,7,24,106,95,2,9
"N00003108",99,99,0,0,97,18,50,29,2,2,0,0
"N00003109",120,120,0,0,117,63,6,48,3,2,1,0
"N00003110",115,115,0,0,81,6,28,47,34,34,0,0
"N00003111",95,95,0,0,81,5,52,24,14,14,0,0
"N00003112",107,107,0,0,87,5,15,67,20,20,0,0
"N00003113",114,114,0,0,103,7,18,78,11,10,1,0
"N00003114",158,158,0,0,104,1,32,71,54,54,0,0
"N00003115",109,109,0,0,90,2,41,47,19,18,0,1
"N00003116",114,114,0,0,111,61,38,12,3,1,2,0
"N00003117",120,120,0,0,114,26,40,48,6,4,2,0
"N00003118",116,116,0,0,73,7,4,62,43,43,0,0
"N00003119",110,107,0,3,95,14,9,72,12,11,1,0
"N00003120",128,128,0,0,128,68,56,4,0,0,0,0
"N00003121",129,129,0,0,129,79,36,14,0,0,0,0
"N00003122",121,121,0,0,120,79,40,1,1,1,0,0
"N00003123",128,128,1,0,126,108,16,2,1,1,0,0
"N00003124",141,141,0,0,117,25,18,74,24,13,8,3
"N00003125",118,118,1,0,115,39,29,47,2,2,0,0
"N00003126",154,154,1,0,153,126,25,2,0,0,0,0
"N00003127",147,147,3,0,143,137,6,0,1,1,0,0
"N00003128",134,134,0,0,117,17,42,58,17,17,0,0
"N00003129",122,122,0,0,122,99,9,14,0,0,0,0
"N00003130",118,118,0,0,118,55,46,17,0,0,0,0
"N00003131",277,277,1,0,267,234,32,1,9,8,0,1
"N00003132",125,125,0,0,125,36,52,37,0,0,0,0
"N00003133",152,152,0,0,135,73,47,15,17,14,3,0
"N00003134",134,134,0,0,114,18,17,79,20,20,0,0
"N00003135",65,65,1,0,45,9,5,31,19,19,0,0
"N00003136",168,168,0,0,137,16,44,77,31,29,2,0
"N00003137",114,114,0,0,109,9,5,95,5,5,0,0
"N00003138",125,125,0,0,124,15,16,93,1,1,0,0
"N00003139",160,160,0,0,160,123,21,16,0,0,0,0
"N00003140",134,134,1,0,131,79,40,12,2,1,0,1
"N00003141",149,149,1,0,148,116,22,10,0,0,0,0
"N00003142",337,337,0,0,328,185,135,8,9,7,2,0
"N00003143",126,126,0,0,126,17,49,60,0,0,0,0
"N00003144",125,125,0,0,124,70,46,8,1,0,0,1
"N00003145",549,549,0,0,472,78,328,66,77,74,2,1
"N00003146",155,155,0,0,155,16,139,0,0,0,0,0
"N00003147",342,342,0,0,336,231,78,27,6,6,0,0
"N00003148",116,116,0,0,115,77,32,6,1,1,0,0
"N00003149",204,204,0,0,203,83,93,27,1,1,0,0
"N00003150",130,130,1,0,129,120,8,1,0,0,0,0
"N00003151",130,130,0,0,129,16,51,62,1,0,0,1
"N00003152",157,157,2,0,155,92,45,18,0,0,0,0
"N00003153",129,129,1,0,128,118,6,4,0,0,0,0
"N00003154",133,133,0,0,133,124,7,2,0,0,0,0
"N00003155",125,125,0,0,125,2,21,102,0,0,0,0
"N00003156",115,115,0,0,101,12,9,80,14,11,3,0
"N00003157",113,113,0,0,112,8,43,61,1,0,0,1
"N00003158",124,124,0,0,122,8,9,105,2,1,1,0
"N00003159",165,165,0,0,153,20,119,14,12,12,0,0
"N00003160",119,119,0,0,81,13,35,33,38,38,0,0
"N00003161",495,495,0,0,495,427,61,7,0,0,0,0
"N00003162",358,358,0,0,346,168,157,21,12,11,1,0
"N00003163",169,169,0,0,169,141,22,6,0,0,0,0
"N00003164",181,181,0,0,179,140,38,1,2,1,1,0
"N00003165",114,114,0,0,112,32,49,31,2,0,2,0
"N00003166",185,185,1,0,183,152,30,1,1,1,0,0
"N00003167",106,106,0,0,106,84,22,0,0,0,0,0
"N00003168",138,138,0,0,137,45,71,21,1,1,0,0
"N00003169",122,122,0,0,122,57,37,28,0,0,0,0
"N00003170",281,281,0,0,270,71,157,42,11,10,0,1
"N00003171",116,116,0,0,115,16,36,63,1,0,1,0
"N00003172",117,117,0,0,85,7,29,49,32,30,2,0
"N00003173",119,119,0,0,115,32,17,66,4,4,0,0
"N00003174",120,120,0,0,75,7,31,37,45,41,2,2
"N00003175",145,145,0,0,143,16,38,89,2,2,0,0
"N00003176",156,156,0,0,155,91,50,14,1,0,0,1
"N00003177",237,237,0,0,233,55,80,98,4,4,0,0
"N00003178",117,117,0,0,114,60,32,22,3,2,1,0
"N00003179",242,242,0,0,196,61,69,66,46,33,4,9
"N00003180",107,107,0,0,107,10,96,1,0,0,0,0
"N00003181",118,118,0,0,118,65,51,2,0,0,0,0
"N00003182",103,103,0,0,103,96,6,1,0,0,0,0
"N00003183",147,147,0,0,144,71,71,2,3,3,0,0
"N00003184",123,123,0,0,117,19,82,16,6,6,0,0
"N00003185",97,97,0,0,94,12,25,57,3,3,0,0
"N00003186",125,125,0,0,121,16,60,45,4,4,0,0
"N00003187",146,146,0,0,131,45,38,48,15,15,0,0
"N00003188",192,192,1,0,188,151,36,1,3,1,0,2
"N00003189",118,118,0,0,118,96,18,4,0,0,0,0
"N00003190",123,123,1,0,121,103,13,5,1,0,0,1
"N00003191",121,121,1,0,120,61,40,19,0,0,0,0
"N00003192",154,154,0,0,153,51,48,54,1,1,0,0
"N00003193",142,142,1,0,141,80,51,10,0,0,0,0
"N00003194",148,148,0,0,148,73,61,14,0,0,0,0
"N00003195",182,182,1,0,180,92,74,14,1,1,0,0
"N00003196",149,149,0,0,149,122,25,2,0,0,0,0
"N00003197",128,128,0,0,127,38,87,2,1,0,1,0
"N00003198",110,110,0,0,110,31,78,1,0,0,0,0
"N00003199",149,149,2,0,147,139,7,1,0,0,0,0
"N00003200",138,138,0,0,138,119,15,4,0,0,0,0
"N00003201",152,152,0,0,152,96,41,15,0,0,0,0
"N00003202",145,145,1,0,144,114,22,8,0,0,0,0
"N00003203",129,129,0,0,129,80,38,11,0,0,0,0
"N00003204",193,193,0,0,191,36,88,67,2,2,0,0
"N00003205",174,174,0,0,174,122,35,17,0,0,0,0
"N00003206",119,119,0,0,118,90,26,2,1,0,1,0
"N00003207",140,140,0,0,140,107,31,2,0,0,0,0
"N00003208",138,138,0,0,138,38,82,18,0,0,0,0
"N00003209",514,514,0,0,512,132,186,194,2,1,0,1
"N00003210",103,103,0,0,100,28,34,38,3,1,2,0
"N00003211",118,118,0,0,107,16,19,72,11,9,1,1
"N00003212",141,141,0,0,131,10,41,80,10,10,0,0
"N00003213",102,102,0,0,101,12,54,35,1,1,0,0
"N00003214",103,103,0,0,103,21,48,34,0,0,0,0
"N00003215",118,118,0,0,115,13,50,52,3,3,0,0
"N00003216",135,135,0,0,135,82,35,18,0,0,0,0
"N00003217",118,118,0,0,118,96,15,7,0,0,0,0
"N00003218",144,144,0,0,144,111,23,10,0,0,0,0
"N00003219",120,120,1,0,119,86,30,3,0,0,0,0
"N00003220",135,135,0,0,134,34,51,49,1,1,0,0
"N00003221",116,116,0,0,116,76,39,1,0,0,0,0
"N00003222",131,131,2,0,122,58,45,19,7,7,0,0
"N00003223",129,129,0,0,104,8,22,74,25,25,0,0
"N00003224",108,108,0,0,108,27,78,3,0,0,0,0
"N00003225",122,122,0,0,122,114,5,3,0,0,0,0
"N00003226",110,110,0,0,107,97,5,5,3,2,0,1
"N00003227",101,101,0,0,101,36,29,36,0,0,0,0
"N00003228",138,138,0,0,127,40,23,64,11,10,1,0
"N00003229",111,111,0,0,83,9,17,57,28,24,3,1
"N00003230",126,126,0,0,89,12,23,54,37,36,0,1
"N00003231",71,71,0,0,33,9,8,16,38,31,1,6
"N00003232",154,154,0,0,154,126,23,5,0,0,0,0
