"Geography_Code","NM_1558_1_0","NM_1558_1_1","NM_1558_1_2","NM_1558_1_3","NM_1558_1_4","NM_1558_1_5","NM_1558_1_6","NM_1558_1_7"
"N00002529",124,0,1,0,86,3,0,34
"N00002530",120,0,1,1,98,0,0,20
"N00002531",152,0,1,0,100,4,0,47
"N00002532",119,0,0,0,86,1,0,32
"N00002533",408,3,20,4,285,49,2,45
"N00002534",191,0,18,2,128,24,1,18
"N00002535",138,0,0,0,94,3,1,40
"N00002536",209,1,5,0,146,4,1,52
"N00002537",575,1,11,3,385,23,1,151
"N00002538",238,0,2,9,166,7,1,53
"N00002539",115,0,1,3,105,2,1,3
"N00002540",629,0,3,3,498,9,2,114
"N00002541",522,2,1,2,419,7,1,90
"N00002542",112,0,0,0,89,2,0,21
"N00002543",115,0,3,1,68,3,1,39
"N00002544",279,0,27,14,173,6,1,58
"N00002545",127,0,2,3,74,9,0,39
"N00002546",114,1,1,12,71,1,0,28
"N00002547",437,2,2,2,346,4,6,75
"N00002548",279,0,47,25,177,9,3,18
"N00002549",114,0,0,4,99,1,0,10
"N00002550",117,0,0,0,97,2,0,18
"N00002551",146,0,6,3,123,0,0,14
"N00002552",117,0,0,0,105,2,2,8
"N00002553",125,1,0,2,108,1,0,13
"N00002554",134,0,2,0,104,2,0,26
"N00002555",128,0,3,1,87,2,0,35
"N00002556",122,0,21,1,86,3,0,11
"N00002557",130,0,16,3,99,0,0,12
"N00002558",115,1,10,0,66,7,0,31
"N00002559",116,0,14,0,78,10,0,14
"N00002560",152,0,4,3,118,2,0,25
"N00002561",120,0,1,1,101,1,1,15
"N00002562",128,0,0,0,93,4,0,31
"N00002563",131,0,1,2,94,1,2,31
"N00002564",112,0,2,1,75,15,0,19
"N00002565",116,1,2,5,89,1,1,17
"N00002566",122,0,0,2,100,1,0,19
"N00002567",120,0,2,1,86,4,0,27
"N00002568",119,0,1,3,87,3,1,24
"N00002569",121,0,1,1,97,0,0,22
"N00002570",120,0,17,2,67,1,6,27
"N00002571",126,1,0,1,106,1,0,17
"N00002572",129,0,1,2,106,2,1,17
"N00002573",136,0,10,14,91,4,0,17
"N00002574",122,1,0,7,94,4,1,15
"N00002575",126,0,0,4,109,2,1,10
"N00002576",320,4,71,31,159,4,11,40
"N00002577",241,2,26,33,131,6,0,43
"N00002578",129,0,1,9,85,12,0,22
"N00002579",131,3,3,5,104,3,3,10
"N00002580",113,0,4,0,91,3,1,14
"N00002581",129,0,2,0,113,0,0,14
"N00002582",519,4,41,6,405,12,3,48
"N00002583",113,0,24,7,73,1,1,7
"N00002584",127,1,20,10,77,11,0,8
"N00002585",108,1,3,2,95,1,1,5
"N00002586",126,1,2,12,97,9,0,5
"N00002587",288,0,41,10,211,8,2,16
"N00002588",110,0,27,1,77,1,3,1
"N00002589",106,1,2,2,92,1,2,6
"N00002590",528,4,40,29,370,7,4,74
"N00002591",396,0,3,1,321,2,2,67
"N00002592",149,0,1,1,92,3,0,52
"N00002593",137,0,24,44,53,0,4,12
"N00002594",127,1,53,0,66,3,0,4
"N00002595",139,0,18,2,105,0,1,13
"N00002596",120,0,1,2,88,1,0,28
"N00002597",107,0,2,1,80,3,0,21
"N00002598",104,0,3,10,83,1,1,6
"N00002599",127,0,2,1,100,0,0,24
"N00002600",101,0,0,1,78,2,1,19
"N00002601",124,1,0,0,78,2,1,42
"N00002602",107,0,2,0,73,1,0,31
"N00002603",443,4,98,121,181,10,6,23
"N00002604",138,7,17,23,76,3,0,12
"N00002605",162,4,13,88,38,1,3,15
"N00002606",195,0,56,28,84,20,1,6
"N00002607",107,1,28,39,29,5,2,3
"N00002608",137,0,61,20,45,1,0,10
"N00002609",123,0,5,1,98,0,1,18
"N00002610",122,0,10,20,56,8,3,25
"N00002611",64,2,1,10,41,0,2,8
"N00002612",123,1,25,7,78,0,1,11
"N00002613",391,5,26,169,163,3,8,17
"N00002614",153,3,14,10,89,6,2,29
"N00002615",112,0,19,2,70,6,1,14
"N00002616",169,0,35,6,100,5,6,17
"N00002617",164,0,39,6,94,4,1,20
"N00002618",106,0,5,9,80,8,1,3
"N00002619",311,3,19,55,164,9,4,57
"N00002620",241,0,0,2,199,9,0,31
"N00002621",119,1,0,2,97,7,0,12
"N00002622",145,5,0,11,88,6,2,33
"N00002623",115,0,1,1,101,5,0,7
"N00002624",127,0,1,7,99,3,0,17
"N00002625",138,1,0,0,92,14,1,30
"N00002626",294,0,8,3,237,8,2,36
"N00002627",150,1,39,1,88,4,1,16
"N00002628",398,5,30,27,277,4,3,52
"N00002629",122,0,33,4,69,11,0,5
"N00002630",108,0,2,12,66,12,4,12
"N00002631",125,0,8,0,101,3,0,13
"N00002632",148,1,0,2,117,6,0,22
"N00002633",177,1,19,5,115,5,0,32
"N00002634",122,1,7,1,89,1,0,23
"N00002635",137,0,1,3,123,2,0,8
"N00002636",138,0,0,0,103,7,1,27
"N00002637",170,2,3,3,120,6,3,33
"N00002638",165,1,3,5,115,4,1,36
"N00002639",144,1,3,1,109,11,1,18
"N00002640",133,0,1,1,114,0,0,17
"N00002641",132,0,2,0,95,3,0,32
"N00002642",172,1,5,0,148,0,0,18
"N00002643",131,0,2,1,110,0,0,18
"N00002644",134,1,0,6,98,17,0,12
"N00002645",134,0,1,4,101,10,2,16
"N00002646",173,1,1,30,115,5,0,21
"N00002647",299,1,12,31,195,5,1,54
"N00002648",94,1,1,19,63,2,0,8
"N00002649",145,1,1,1,102,1,0,39
"N00002650",124,0,1,15,86,10,2,10
"N00002651",167,0,0,1,140,1,0,25
"N00002652",131,1,2,3,82,28,2,13
"N00002653",184,0,2,2,139,6,0,35
"N00002654",109,0,1,1,80,2,2,23
"N00002655",155,1,10,30,88,14,3,9
"N00002656",261,0,2,4,206,11,4,34
"N00002657",146,0,0,0,109,8,2,27
"N00002658",169,0,1,1,155,2,3,7
"N00002659",151,0,0,12,128,6,2,3
"N00002660",164,0,10,6,117,3,0,28
"N00002661",232,0,1,28,167,11,1,24
"N00002662",185,2,6,4,148,6,1,18
"N00002663",127,0,3,1,91,3,2,27
"N00002664",144,2,2,38,82,10,1,9
"N00002665",114,0,4,2,76,5,2,25
"N00002666",109,1,0,0,86,1,1,20
"N00002667",334,1,10,11,225,19,3,65
"N00002668",116,0,0,7,84,8,0,17
"N00002669",187,1,2,0,135,14,5,30
"N00002670",600,1,8,8,421,14,2,146
"N00002671",466,0,3,9,344,7,1,102
"N00002672",129,0,0,20,85,8,3,13
"N00002673",536,2,11,40,353,13,5,112
"N00002674",115,0,0,7,81,10,1,16
"N00002675",131,2,1,0,92,3,0,33
"N00002676",283,2,2,8,216,11,1,43
"N00002677",152,2,1,0,94,5,1,49
"N00002678",139,3,12,3,95,3,0,23
"N00002679",199,0,0,5,154,17,0,23
"N00002680",138,1,2,1,99,2,0,33
"N00002681",154,3,2,0,100,7,1,41
"N00002682",160,1,3,0,120,1,0,35
"N00002683",136,0,4,2,95,7,1,27
"N00002684",165,4,4,3,106,6,1,41
"N00002685",126,4,1,0,84,5,2,30
"N00002686",130,4,3,1,100,2,1,19
"N00002687",120,1,1,3,86,2,0,27
"N00002688",129,4,4,0,78,3,0,40
"N00002689",126,1,0,0,109,7,0,9
"N00002690",97,0,10,20,54,1,0,12
"N00002691",125,1,1,1,95,3,0,24
"N00002692",133,2,11,2,85,5,0,28
"N00002693",190,3,14,84,75,4,4,6
"N00002694",124,1,1,1,94,2,0,25
"N00002695",145,0,1,0,107,7,0,30
"N00002696",129,0,17,2,77,3,0,30
"N00002697",139,2,7,0,86,5,0,39
"N00002698",208,0,50,1,128,1,0,28
"N00002699",136,1,0,0,110,1,0,24
"N00002700",191,0,2,1,136,7,2,43
"N00002701",174,2,2,0,121,3,1,45
"N00002702",136,0,0,0,94,8,2,32
"N00002703",189,0,3,0,120,8,2,56
"N00002704",173,2,0,2,123,5,2,39
"N00002705",150,0,1,1,105,6,1,36
"N00002706",148,2,4,0,103,7,3,29
"N00002707",192,0,1,1,123,6,1,60
"N00002708",118,1,0,13,80,5,1,18
"N00002709",185,1,26,1,113,3,0,41
"N00002710",177,2,1,5,125,10,1,33
"N00002711",327,2,32,8,208,16,3,58
"N00002712",129,1,4,0,85,4,0,35
"N00002713",143,0,1,0,100,2,3,37
"N00002714",155,2,0,0,109,10,1,33
"N00002715",150,2,3,4,101,5,0,35
"N00002716",136,1,3,1,100,4,1,26
"N00002717",181,0,0,0,113,7,0,61
"N00002718",173,0,2,0,149,1,1,20
"N00002719",126,2,1,2,88,6,1,26
"N00002720",128,5,2,0,89,2,2,28
"N00002721",126,3,6,0,84,4,2,27
"N00002722",137,1,0,1,83,7,1,44
"N00002723",154,1,0,1,128,3,0,21
"N00002724",107,1,0,0,81,7,0,18
"N00002725",139,1,4,0,84,4,2,44
"N00002726",414,2,3,1,321,11,1,75
"N00002727",129,0,7,0,83,4,0,35
"N00002728",411,0,11,19,318,6,1,56
"N00002729",122,1,2,15,83,8,2,11
"N00002730",125,2,1,8,89,10,2,13
"N00002731",126,0,0,2,82,21,1,20
"N00002732",121,2,3,10,83,6,2,15
"N00002733",196,3,61,4,93,4,1,30
"N00002734",156,1,5,0,120,2,0,28
"N00002735",137,2,1,1,104,4,0,25
"N00002736",126,3,1,0,98,2,1,21
"N00002737",128,0,1,1,95,2,1,28
"N00002738",148,0,3,0,101,4,1,39
"N00002739",138,3,4,1,93,3,1,33
"N00002740",136,0,3,2,96,4,0,31
"N00002741",159,0,4,0,125,3,0,27
"N00002742",148,0,16,0,104,12,0,16
"N00002743",159,0,34,4,87,2,0,32
"N00002744",121,0,0,4,94,7,2,14
"N00002745",136,0,0,8,108,9,0,11
"N00002746",115,1,1,0,76,6,0,31
"N00002747",121,0,2,6,93,2,1,17
"N00002748",128,2,11,0,73,3,1,38
"N00002749",138,1,0,1,115,3,0,18
"N00002750",119,0,0,1,89,14,1,14
"N00002751",154,1,3,23,92,6,5,24
"N00002752",123,4,3,0,86,4,1,25
"N00002753",181,0,0,1,146,2,0,32
"N00002754",140,0,6,0,107,2,2,23
"N00002755",168,2,6,1,128,3,1,27
"N00002756",131,0,5,0,112,1,0,13
"N00002757",203,3,53,6,109,4,0,28
"N00002758",115,2,5,6,66,13,1,22
"N00002759",125,0,1,0,106,2,0,16
"N00002760",112,1,10,0,79,2,0,20
"N00002761",380,2,43,1,287,4,0,43
"N00002762",132,1,1,1,95,3,2,29
"N00002763",138,0,0,2,105,2,1,28
"N00002764",160,2,12,1,91,2,1,51
"N00002765",148,0,1,0,98,9,0,40
"N00002766",162,4,0,0,114,6,2,36
"N00002767",135,2,0,0,88,7,0,38
"N00002768",146,0,0,1,98,9,1,37
"N00002769",173,2,10,0,103,8,2,48
"N00002770",149,2,3,0,93,6,4,41
"N00002771",124,2,0,4,88,11,0,19
"N00002772",140,1,2,4,115,2,0,16
"N00002773",107,4,2,5,61,15,1,19
"N00002774",220,2,13,13,146,0,0,46
"N00002775",186,0,0,1,147,5,1,32
"N00002776",124,0,0,0,103,0,1,20
"N00002777",100,0,0,31,53,3,0,13
"N00002778",150,2,17,30,75,5,3,18
"N00002779",165,4,1,2,105,4,3,46
"N00002780",165,3,12,4,119,5,2,20
"N00002781",168,1,7,2,112,5,2,39
"N00002782",174,0,5,2,114,6,0,47
"N00002783",144,2,3,2,92,5,2,38
"N00002784",187,0,1,0,130,5,0,51
"N00002785",222,0,1,3,154,12,4,48
"N00002786",154,3,0,1,102,7,2,39
"N00002787",137,3,1,0,89,4,4,36
"N00002788",132,1,2,2,68,8,2,49
"N00002789",193,2,11,3,129,13,0,35
"N00002790",163,0,1,1,112,7,0,42
"N00002791",158,0,20,2,98,3,0,35
"N00002792",147,1,0,1,93,8,1,43
"N00002793",164,0,1,3,107,7,3,43
"N00002794",165,1,0,2,106,10,1,45
"N00002795",159,0,1,0,89,8,1,60
"N00002796",174,0,0,0,99,7,4,64
"N00002797",159,1,3,2,84,4,0,65
"N00002798",133,0,0,2,82,3,0,46
"N00002799",122,0,1,7,56,23,0,35
"N00002800",134,0,1,0,102,3,0,28
"N00002801",155,4,1,0,80,3,3,64
"N00002802",143,1,1,1,80,2,0,58
"N00002803",174,1,2,4,118,2,0,47
"N00002804",153,2,2,4,104,2,1,38
"N00002805",161,1,0,2,109,4,3,42
"N00002806",157,0,1,1,94,3,5,53
"N00002807",126,0,0,1,83,6,1,35
"N00002808",166,0,0,1,114,9,0,42
"N00002809",155,1,2,0,93,3,3,53
"N00002810",129,2,0,12,82,9,3,21
"N00002811",132,2,1,9,77,4,1,38
"N00002812",135,2,0,1,81,10,2,39
"N00002813",160,0,0,1,109,14,2,34
"N00002814",168,1,1,2,125,4,1,34
"N00002815",133,0,1,2,100,9,1,20
"N00002816",151,2,1,5,91,11,3,38
"N00002817",213,0,19,0,170,3,1,20
"N00002818",190,2,16,5,139,8,1,19
"N00002819",166,0,1,1,150,1,1,12
"N00002820",187,0,0,4,124,6,0,53
"N00002821",148,2,2,1,95,3,1,44
"N00002822",136,1,0,0,100,4,0,31
"N00002823",137,1,0,6,85,4,3,38
"N00002824",129,0,1,0,101,6,0,21
"N00002825",204,1,0,0,143,6,4,50
"N00002826",141,2,3,1,92,12,0,31
"N00002827",140,0,5,2,83,9,0,41
"N00002828",144,0,0,3,97,11,2,31
"N00002829",144,1,0,1,98,6,1,37
"N00002830",136,1,2,0,98,6,0,29
"N00002831",149,2,1,0,107,3,2,34
"N00002832",132,3,1,2,87,4,1,34
"N00002833",146,0,1,0,98,7,1,39
"N00002834",170,0,1,1,98,7,6,57
"N00002835",156,0,3,3,95,7,2,46
"N00002836",149,0,2,3,98,2,1,43
"N00002837",134,0,0,1,87,7,1,38
"N00002838",149,2,1,2,90,6,4,44
"N00002839",127,0,1,1,91,0,0,34
"N00002840",468,0,5,11,324,11,2,115
"N00002841",160,0,0,1,128,3,1,27
"N00002842",206,0,0,0,163,7,1,35
"N00002843",123,0,0,1,83,3,0,36
"N00002844",126,0,0,1,94,7,1,23
"N00002845",143,1,0,3,121,2,2,14
"N00002846",197,1,0,2,155,5,0,34
"N00002847",208,1,1,0,154,7,1,44
"N00002848",444,0,1,2,341,16,1,83
"N00002849",98,1,0,27,56,4,0,10
"N00002850",130,1,0,1,113,1,2,12
"N00002851",154,1,0,10,92,8,2,41
"N00002852",130,0,0,0,99,3,3,25
"N00002853",354,0,0,1,285,11,0,57
"N00002854",160,2,0,1,121,6,4,26
"N00002855",169,1,0,1,122,1,0,44
"N00002856",132,2,0,0,94,7,0,29
"N00002857",184,3,1,0,130,9,1,40
"N00002858",145,1,10,5,114,1,0,14
"N00002859",206,2,1,3,181,0,1,18
"N00002860",138,0,0,6,100,12,0,20
"N00002861",135,0,2,0,97,2,1,33
"N00002862",109,0,1,0,82,10,2,14
"N00002863",121,0,0,2,88,2,0,29
"N00002864",122,0,0,0,99,2,0,21
"N00002865",189,0,0,1,124,7,3,54
"N00002866",166,1,2,1,113,3,1,45
"N00002867",195,0,0,0,146,3,3,43
"N00002868",172,0,0,2,128,15,4,23
"N00002869",144,0,0,3,109,4,0,28
"N00002870",205,0,0,1,141,2,1,60
"N00002871",282,0,6,0,234,6,2,34
"N00002872",133,0,1,1,97,10,0,24
"N00002873",126,0,1,7,81,8,2,27
"N00002874",124,1,0,5,72,20,0,26
"N00002875",420,1,0,21,287,13,4,94
"N00002876",197,2,2,1,132,12,0,48
"N00002877",131,2,0,3,94,7,1,24
"N00002878",105,0,0,4,75,1,2,23
"N00002879",154,0,4,0,113,3,1,33
"N00002880",151,3,0,1,100,6,2,39
"N00002881",206,0,2,5,156,6,1,36
"N00002882",134,5,0,1,84,1,0,43
"N00002883",178,1,3,0,126,5,1,42
"N00002884",155,0,0,1,107,4,1,42
"N00002885",302,4,5,75,170,11,0,37
"N00002886",268,0,11,5,201,2,1,48
"N00002887",247,0,0,4,192,3,1,47
"N00002888",140,0,0,1,101,3,1,34
"N00002889",142,1,1,12,98,4,4,22
"N00002890",137,1,0,1,88,7,4,36
"N00002891",204,1,0,2,164,2,3,32
"N00002892",154,0,0,0,113,4,1,36
"N00002893",114,0,1,2,84,0,0,27
"N00002894",147,1,2,4,104,3,3,30
"N00002895",170,1,3,4,142,0,4,16
"N00002896",120,2,1,5,79,7,1,25
"N00002897",323,2,6,2,248,9,0,56
"N00002898",134,0,4,6,84,8,2,30
"N00002899",132,1,1,0,78,16,1,35
"N00002900",139,2,0,2,101,3,1,30
"N00002901",126,0,1,1,92,4,2,26
"N00002902",149,0,0,4,86,10,0,49
"N00002903",320,7,14,86,163,14,3,33
"N00002904",138,2,1,1,105,3,1,25
"N00002905",153,0,1,0,130,5,1,16
"N00002906",144,0,0,4,106,3,1,30
"N00002907",186,1,0,1,128,5,4,47
"N00002908",164,2,0,2,95,10,1,54
"N00002909",173,2,0,0,127,2,4,38
"N00002910",211,0,0,1,157,9,0,44
"N00002911",222,1,2,0,164,3,2,50
"N00002912",134,1,0,0,83,5,0,45
"N00002913",127,0,0,0,73,4,1,49
"N00002914",441,5,1,1,281,15,5,133
"N00002915",96,0,0,2,62,1,1,30
"N00002916",152,0,0,1,98,6,2,45
"N00002917",127,0,1,0,89,3,1,33
"N00002918",127,3,0,0,87,0,0,37
"N00002919",131,0,0,1,91,2,3,34
"N00002920",151,0,0,5,105,4,0,37
"N00002921",110,3,0,0,62,5,0,40
"N00002922",149,7,1,1,78,9,1,52
"N00002923",138,1,1,1,79,16,2,38
"N00002924",158,1,1,6,91,12,1,46
"N00002925",119,0,0,0,78,1,2,38
"N00002926",156,1,0,0,98,6,1,50
"N00002927",141,2,0,0,68,5,1,65
"N00002928",123,3,1,0,62,7,3,47
"N00002929",274,3,0,4,139,15,4,109
"N00002930",143,0,1,0,84,4,2,52
"N00002931",225,1,6,3,164,3,0,48
"N00002932",127,0,0,2,78,7,2,38
"N00002933",171,2,0,0,112,8,0,49
"N00002934",132,4,0,0,70,5,0,53
"N00002935",140,1,0,0,81,6,1,51
"N00002936",143,0,1,0,91,6,0,45
"N00002937",148,2,1,2,95,13,1,34
"N00002938",137,2,0,0,79,5,0,51
"N00002939",143,1,0,2,98,4,3,35
"N00002940",140,1,0,1,86,5,1,46
"N00002941",120,5,0,4,84,1,0,26
"N00002942",134,2,0,0,83,11,1,37
"N00002943",116,0,1,1,81,2,2,29
"N00002944",216,0,2,1,165,2,3,43
"N00002945",162,0,0,1,131,5,0,25
"N00002946",130,0,0,1,102,1,1,25
"N00002947",156,0,0,0,135,0,3,18
"N00002948",124,0,0,2,84,0,1,37
"N00002949",145,0,3,4,119,1,0,18
"N00002950",148,0,10,6,98,5,0,29
"N00002951",112,0,1,14,76,0,0,21
"N00002952",129,0,11,0,90,0,0,28
"N00002953",116,1,1,12,80,1,1,20
"N00002954",196,1,6,1,129,3,0,56
"N00002955",157,0,2,2,92,2,0,59
"N00002956",131,4,0,2,83,5,0,37
"N00002957",157,0,1,1,117,9,0,29
"N00002958",156,2,0,1,92,4,1,56
"N00002959",190,1,1,0,126,5,2,55
"N00002960",126,1,1,0,85,3,1,35
"N00002961",119,1,0,0,74,4,3,37
"N00002962",156,0,0,7,115,4,1,29
"N00002963",133,3,0,3,91,6,0,30
"N00002964",120,2,0,1,81,4,0,32
"N00002965",120,6,2,4,73,2,4,29
"N00002966",186,1,0,2,120,4,0,59
"N00002967",116,1,0,0,74,24,1,16
"N00002968",121,0,0,1,90,12,0,18
"N00002969",118,2,0,19,69,9,1,18
"N00002970",151,0,0,19,81,20,1,30
"N00002971",128,3,0,19,69,6,2,29
"N00002972",123,1,1,0,80,31,0,10
"N00002973",133,0,0,1,67,7,4,54
"N00002974",103,1,0,0,61,3,2,36
"N00002975",164,1,1,2,100,10,2,48
"N00002976",110,1,0,0,71,5,2,31
"N00002977",152,1,0,0,108,6,0,37
"N00002978",136,0,0,1,85,4,2,44
"N00002979",170,0,0,0,137,16,0,17
"N00002980",139,0,0,6,97,4,1,31
"N00002981",130,0,8,17,82,1,1,21
"N00002982",194,1,0,0,149,5,2,37
"N00002983",112,0,1,0,78,0,1,32
"N00002984",79,0,0,2,61,8,0,8
"N00002985",59,1,0,0,35,12,1,10
"N00002986",157,0,2,2,126,6,1,20
"N00002987",155,0,3,0,114,2,2,34
"N00002988",158,0,0,0,100,3,1,54
"N00002989",157,2,0,3,87,7,1,57
"N00002990",133,1,1,0,84,5,2,40
"N00002991",135,0,1,2,85,6,0,41
"N00002992",153,2,0,0,98,5,1,47
"N00002993",104,0,1,2,90,1,0,10
"N00002994",222,1,0,0,151,6,0,64
"N00002995",248,3,1,1,172,8,1,62
"N00002996",137,0,1,24,86,9,2,15
"N00002997",123,0,0,1,87,5,0,30
"N00002998",110,1,0,1,80,4,0,24
"N00002999",116,3,2,5,74,7,0,25
"N00003000",154,1,1,0,91,5,2,54
"N00003001",99,2,1,0,45,8,2,41
"N00003002",303,3,3,3,195,4,8,87
"N00003003",525,2,1,1,333,20,7,161
"N00003004",111,3,0,4,67,6,3,28
"N00003005",155,2,0,0,88,5,2,58
"N00003006",133,0,0,1,91,3,0,38
"N00003007",149,2,0,3,86,3,2,53
"N00003008",235,0,3,0,166,14,3,49
"N00003009",164,3,0,0,105,4,3,49
"N00003010",161,0,1,2,109,6,2,41
"N00003011",114,1,1,0,75,5,2,30
"N00003012",133,0,0,0,90,1,0,42
"N00003013",148,0,8,0,95,2,0,43
"N00003014",142,4,0,1,84,6,1,46
"N00003015",147,2,0,0,89,5,0,51
"N00003016",113,1,1,0,64,10,1,36
"N00003017",155,0,0,3,114,3,2,33
"N00003018",108,2,0,8,74,1,3,20
"N00003019",215,0,0,4,163,11,2,35
"N00003020",148,0,0,0,115,5,3,25
"N00003021",143,2,1,2,100,3,4,31
"N00003022",119,1,0,1,74,7,0,36
"N00003023",109,0,0,6,73,9,0,21
"N00003024",186,0,1,2,128,11,2,42
"N00003025",121,1,0,0,84,2,2,32
"N00003026",180,3,1,2,116,4,1,53
"N00003027",140,0,0,1,92,5,0,42
"N00003028",153,1,0,3,95,4,2,48
"N00003029",193,1,1,0,135,2,4,50
"N00003030",150,0,0,5,101,11,1,32
"N00003031",156,3,1,0,93,5,6,48
"N00003032",117,2,1,1,71,6,0,36
"N00003033",155,1,0,2,114,7,2,29
"N00003034",108,1,0,1,73,3,1,29
"N00003035",142,2,0,5,96,4,3,32
"N00003036",137,4,1,2,87,5,1,37
"N00003037",147,0,0,0,103,6,2,36
"N00003038",127,2,0,0,78,4,3,40
"N00003039",134,1,3,3,102,7,3,15
"N00003040",256,2,37,76,112,3,3,23
"N00003041",180,0,1,11,131,4,3,30
"N00003042",129,0,0,19,88,4,1,17
"N00003043",97,0,0,2,84,2,0,9
"N00003044",158,1,0,0,123,5,0,29
"N00003045",306,0,30,1,217,2,1,55
"N00003046",119,0,2,0,90,3,0,24
"N00003047",133,2,1,0,82,8,3,37
"N00003048",147,1,0,0,93,5,1,47
"N00003049",131,0,2,1,92,5,0,31
"N00003050",123,0,1,0,90,8,0,24
"N00003051",124,1,1,2,89,1,2,28
"N00003052",125,1,3,17,88,5,0,11
"N00003053",102,0,2,2,76,0,3,19
"N00003054",137,0,2,1,100,1,1,32
"N00003055",135,2,4,1,98,2,1,27
"N00003056",133,0,3,1,100,2,0,27
"N00003057",118,0,3,2,89,7,0,17
"N00003058",116,0,0,2,73,6,1,34
"N00003059",114,0,1,0,75,2,1,35
"N00003060",155,1,0,6,109,6,1,32
"N00003061",136,3,0,0,92,4,0,37
"N00003062",147,2,0,0,85,5,3,52
"N00003063",173,2,0,0,102,8,7,54
"N00003064",157,0,0,2,89,3,0,63
"N00003065",138,0,0,2,101,4,2,29
"N00003066",147,1,1,15,78,6,2,44
"N00003067",131,0,29,1,89,2,0,10
"N00003068",113,3,14,6,79,3,0,8
"N00003069",113,1,51,0,47,7,0,7
"N00003070",123,1,53,1,55,3,1,9
"N00003071",108,2,57,1,40,2,0,6
"N00003072",119,3,27,0,71,6,0,12
"N00003073",139,1,7,1,91,3,1,35
"N00003074",193,4,4,2,135,2,1,45
"N00003075",114,7,3,0,72,9,0,23
"N00003076",202,3,15,0,147,4,0,33
"N00003077",142,1,4,2,119,6,1,9
"N00003078",206,0,9,0,161,2,1,33
"N00003079",135,1,56,2,65,1,0,10
"N00003080",105,0,31,3,61,1,1,8
"N00003081",62,1,35,0,18,2,0,6
"N00003082",105,0,44,5,50,0,0,6
"N00003083",100,1,42,2,47,2,0,6
"N00003084",130,0,40,0,81,3,0,6
"N00003085",123,0,18,1,61,27,1,15
"N00003086",120,0,11,4,58,36,0,11
"N00003087",139,1,54,1,74,1,0,8
"N00003088",65,0,29,0,33,0,0,3
"N00003089",115,0,4,0,92,6,1,12
"N00003090",139,0,12,0,111,1,1,14
"N00003091",142,0,11,1,114,0,0,16
"N00003092",98,0,8,2,75,2,0,11
"N00003093",181,1,4,1,149,2,1,23
"N00003094",114,0,2,2,90,0,2,18
"N00003095",132,3,13,2,89,0,0,25
"N00003096",122,2,22,1,80,0,0,17
"N00003097",199,2,59,0,119,0,0,19
"N00003098",265,0,1,1,211,5,1,46
"N00003099",116,3,1,1,66,9,1,35
"N00003100",140,1,1,1,86,7,0,44
"N00003101",115,1,1,2,82,4,2,23
"N00003102",118,1,3,0,74,5,0,35
"N00003103",127,0,51,4,60,2,1,9
"N00003104",89,0,13,6,55,3,1,11
"N00003105",238,5,78,65,72,5,4,9
"N00003106",106,0,29,3,59,2,3,10
"N00003107",140,3,9,86,37,0,3,2
"N00003108",99,0,11,5,68,6,0,9
"N00003109",120,1,16,0,83,7,0,13
"N00003110",115,2,26,16,55,1,0,15
"N00003111",95,0,42,2,46,0,0,5
"N00003112",107,0,33,5,55,4,0,10
"N00003113",114,0,29,5,67,2,1,10
"N00003114",158,1,66,15,63,3,0,10
"N00003115",109,0,24,4,67,1,1,12
"N00003116",114,0,19,3,81,0,0,11
"N00003117",120,4,13,6,79,1,0,17
"N00003118",116,2,39,33,35,3,0,4
"N00003119",110,1,27,3,64,2,2,11
"N00003120",128,0,16,0,97,1,0,14
"N00003121",129,2,28,0,86,0,0,13
"N00003122",121,1,3,1,99,3,0,14
"N00003123",128,3,8,0,83,1,0,33
"N00003124",141,2,4,9,92,4,4,26
"N00003125",118,3,1,3,87,8,0,16
"N00003126",154,4,5,0,93,6,0,46
"N00003127",147,2,4,4,85,6,0,46
"N00003128",134,2,2,4,106,1,0,19
"N00003129",122,4,3,1,84,6,0,24
"N00003130",118,2,7,0,76,1,1,31
"N00003131",277,6,8,2,181,11,0,69
"N00003132",125,2,3,0,105,0,0,15
"N00003133",152,0,55,7,75,3,0,12
"N00003134",134,0,29,0,84,5,0,16
"N00003135",65,0,15,18,29,0,0,3
"N00003136",168,1,76,2,71,2,0,16
"N00003137",114,1,30,5,61,6,0,11
"N00003138",125,0,9,0,84,23,0,9
"N00003139",160,6,2,1,115,6,0,30
"N00003140",134,3,8,0,95,6,0,22
"N00003141",149,5,6,1,92,6,0,39
"N00003142",337,2,41,1,222,6,1,64
"N00003143",126,4,1,1,98,6,0,16
"N00003144",125,5,6,2,89,2,0,21
"N00003145",549,0,453,4,67,0,1,24
"N00003146",155,0,21,0,110,1,0,23
"N00003147",342,0,61,1,251,1,0,28
"N00003148",116,0,7,1,95,1,0,12
"N00003149",204,0,43,1,135,0,1,24
"N00003150",130,5,2,0,96,0,2,25
"N00003151",130,1,7,2,89,10,0,21
"N00003152",157,3,9,2,100,13,1,29
"N00003153",129,2,3,1,82,4,0,37
"N00003154",133,2,3,0,91,6,0,31
"N00003155",125,1,30,1,74,9,0,10
"N00003156",115,2,29,8,67,2,1,6
"N00003157",113,3,9,3,79,3,0,16
"N00003158",124,1,36,3,76,1,0,7
"N00003159",165,0,31,5,116,0,1,12
"N00003160",119,0,39,5,69,0,0,6
