"Geography_Code","NM_1546_1_0","NM_1546_1_1","NM_1546_1_2","NM_1546_1_3","NM_1546_1_4","NM_1546_1_5"
"N00003842",413,207,133,59,13,1
"N00003843",348,124,107,78,32,7
"N00003844",515,343,118,43,7,4
"N00003845",299,151,74,52,15,7
"N00003846",620,259,206,105,42,8
"N00003847",254,110,67,47,23,7
"N00003848",362,160,113,64,20,5
"N00003849",608,316,197,64,24,7
"N00003850",415,225,117,54,16,3
"N00003851",470,243,147,61,14,5
"N00003852",352,179,99,52,18,4
"N00003853",514,294,138,61,17,4
"N00003854",466,280,112,54,14,6
"N00003855",454,257,114,57,22,4
"N00003856",491,285,136,50,16,4
"N00003857",547,311,142,68,23,3
"N00003858",511,289,125,77,15,5
"N00003859",478,238,131,86,17,6
"N00003860",1070,569,331,135,24,11
"N00003861",546,286,162,78,17,3
"N00003862",431,227,139,50,12,3
"N00003863",236,92,74,49,18,3
"N00003864",380,177,119,59,21,4
"N00003865",255,85,83,46,31,10
"N00003866",339,121,103,83,26,6
"N00003867",723,337,221,112,45,8
"N00003868",351,182,91,55,19,4
"N00003869",1226,596,380,169,59,22
"N00003870",254,113,82,46,10,3
"N00003871",730,433,218,59,18,2
"N00003872",278,98,106,48,23,3
"N00003873",1042,438,302,210,79,13
"N00003874",533,296,159,64,12,2
"N00003875",418,221,123,59,13,2
"N00003876",592,370,137,70,10,5
"N00003877",373,205,103,42,17,6
"N00003878",478,297,114,52,14,1
"N00003879",503,315,108,63,14,3
"N00003880",469,243,153,53,13,7
"N00003881",491,287,145,43,12,4
"N00003882",304,136,116,40,9,3
"N00003883",819,451,254,92,14,8
"N00003884",747,305,244,130,54,14
"N00003885",337,154,97,51,29,6
"N00003886",305,139,94,50,18,4
"N00003887",516,219,158,98,35,6
"N00003888",240,121,81,33,4,1
"N00003889",429,170,116,70,65,8
"N00003890",256,95,71,65,21,4
"N00003891",316,144,114,47,10,1
"N00003892",256,111,81,40,18,6
"N00003893",248,105,94,37,8,4
"N00003894",274,88,109,58,17,2
"N00003895",279,141,86,43,7,2
"N00003896",771,232,263,198,62,16
"N00003897",281,131,98,39,9,4
"N00003898",372,209,128,26,8,1
"N00003899",362,202,111,38,10,1
"N00003900",280,91,116,53,15,5
"N00003901",267,100,109,41,14,3
"N00003902",349,145,116,67,11,10
"N00003903",658,401,209,37,10,1
"N00003904",511,270,159,65,12,5
"N00003905",294,87,93,86,23,5
"N00003906",229,100,77,37,10,5
"N00003907",306,129,122,46,7,2
"N00003908",195,47,55,75,16,2
"N00003909",353,136,134,64,16,3
"N00003910",250,95,91,58,5,1
"N00003911",1281,709,427,121,19,5
"N00003912",469,227,168,58,11,5
"N00003913",261,85,112,51,10,3
"N00003914",366,167,150,40,7,2
"N00003915",308,154,79,59,12,4
"N00003916",390,205,139,37,7,2
"N00003917",280,117,99,37,23,4
"N00003918",267,107,95,49,16,0
"N00003919",297,123,112,44,12,6
"N00003920",329,155,116,47,8,3
"N00003921",326,126,136,52,9,3
"N00003922",303,120,121,47,12,3
"N00003923",306,149,107,42,7,1
"N00003924",305,116,114,54,18,3
"N00003925",289,151,93,30,12,3
"N00003926",305,175,89,35,6,0
"N00003927",312,147,112,45,8,0
"N00003928",462,168,141,108,34,11
"N00003929",261,132,87,36,5,1
"N00003930",318,142,112,57,5,2
"N00003931",214,55,81,62,13,3
"N00003932",347,150,138,46,10,3
"N00003933",841,451,304,69,15,2
"N00003934",337,176,101,47,11,2
"N00003935",353,170,125,44,11,3
"N00003936",938,506,309,98,21,4
"N00003937",331,154,104,54,18,1
"N00003938",259,127,91,33,5,3
"N00003939",386,195,143,36,12,0
"N00003940",317,148,114,49,3,3
"N00003941",379,225,104,41,8,1
"N00003942",468,272,139,45,10,2
"N00003943",657,336,205,94,17,5
"N00003944",390,155,155,64,11,5
"N00003945",333,110,134,69,12,8
"N00003946",446,242,156,38,8,2
"N00003947",620,352,190,62,14,2
"N00003948",323,159,93,58,13,0
"N00003949",316,166,107,30,11,2
"N00003950",315,166,110,22,13,4
"N00003951",265,100,105,46,12,2
"N00003952",267,100,115,39,11,2
"N00003953",277,144,79,43,8,3
"N00003954",223,58,104,44,14,3
"N00003955",263,107,99,46,10,1
"N00003956",310,128,115,57,8,2
"N00003957",221,83,69,46,14,9
"N00003958",531,206,179,105,30,11
"N00003959",264,104,84,59,16,1
"N00003960",260,94,111,36,18,1
"N00003961",286,94,119,52,16,5
"N00003962",676,294,251,105,24,2
"N00003963",296,106,130,52,6,2
"N00003964",349,151,105,70,17,6
"N00003965",381,207,117,37,18,2
"N00003966",301,112,98,62,19,10
"N00003967",405,282,95,23,5,0
"N00003968",282,111,99,43,21,8
"N00003969",260,92,78,66,20,4
"N00003970",330,125,127,57,20,1
"N00003971",311,134,113,44,16,4
"N00003972",327,135,103,58,28,3
"N00003973",345,174,129,34,6,2
"N00003974",633,381,190,49,11,2
"N00003975",372,202,113,44,10,3
"N00003976",347,158,122,52,13,2
"N00003977",284,149,81,38,11,5
"N00003978",370,213,97,46,10,4
"N00003979",349,175,114,45,13,2
"N00003980",378,176,131,52,14,5
"N00003981",270,94,89,53,27,7
"N00003982",211,69,94,36,10,2
"N00003983",265,91,97,51,18,8
"N00003984",363,138,125,55,33,12
"N00003985",298,116,89,67,21,5
"N00003986",247,85,74,61,24,3
"N00003987",304,119,110,54,14,7
"N00003988",288,105,85,65,28,5
"N00003989",163,47,58,35,17,6
"N00003990",420,224,129,57,8,2
"N00003991",295,133,91,55,12,4
"N00003992",379,170,153,46,8,2
"N00003993",393,209,133,40,9,2
"N00003994",353,169,144,36,4,0
"N00003995",395,193,142,50,9,1
"N00003996",340,144,112,66,18,0
"N00003997",364,184,123,46,8,3
"N00003998",347,200,97,40,9,1
"N00003999",388,231,113,39,3,2
"N00004000",311,115,92,71,26,7
"N00004001",332,131,133,48,16,4
"N00004002",275,80,81,72,34,8
"N00004003",414,184,125,70,23,12
"N00004004",234,96,65,39,26,8
"N00004005",203,68,49,50,24,12
"N00004006",224,75,79,44,24,2
"N00004007",269,112,83,57,15,2
"N00004008",474,210,154,72,29,9
"N00004009",326,170,112,36,8,0
"N00004010",379,181,137,39,21,1
"N00004011",482,278,136,55,8,5
"N00004012",315,134,103,61,15,2
"N00004013",331,161,125,33,7,5
"N00004014",335,156,112,48,17,2
"N00004015",299,153,100,35,8,3
"N00004016",375,173,132,50,16,4
"N00004017",305,113,102,58,22,10
"N00004018",296,130,108,46,9,3
"N00004019",310,157,96,40,13,4
"N00004020",425,219,130,52,15,9
"N00004021",332,176,94,50,8,4
"N00004022",294,113,89,63,23,6
"N00004023",247,107,81,49,7,3
"N00004024",307,123,111,49,19,5
"N00004025",449,152,149,119,22,7
"N00004026",327,156,120,38,10,3
"N00004027",305,122,113,56,10,4
"N00004028",307,119,111,58,16,3
"N00004029",283,90,125,56,9,3
"N00004030",281,127,91,38,19,6
"N00004031",261,89,90,50,28,4
"N00004032",233,91,75,42,19,6
"N00004033",269,106,97,53,11,2
"N00004034",237,98,76,46,10,7
"N00004035",288,102,93,69,15,9
"N00004036",261,123,99,27,10,2
"N00004037",307,140,94,56,13,4
"N00004038",255,75,95,52,24,9
"N00004039",285,133,97,46,7,2
"N00004040",300,105,128,53,10,4
"N00004041",304,116,118,50,16,4
"N00004042",586,296,191,81,14,4
"N00004043",357,180,129,35,9,4
"N00004044",290,120,104,51,14,1
"N00004045",347,134,136,62,15,0
"N00004046",292,117,98,48,19,10
"N00004047",1081,712,295,58,13,3
"N00004048",474,284,149,35,4,2
"N00004049",492,257,178,52,5,0
"N00004050",984,593,290,77,20,4
"N00004051",992,675,240,63,14,0
"N00004052",330,167,126,29,5,3
"N00004053",300,144,112,34,10,0
"N00004054",483,240,178,59,5,1
"N00004055",235,97,72,46,17,3
"N00004056",427,234,145,36,5,7
"N00004057",382,186,143,42,10,1
"N00004058",1248,721,406,96,22,3
"N00004059",1463,951,402,86,19,5
"N00004060",1223,739,352,92,32,8
"N00004061",640,391,182,48,15,4
"N00004062",493,262,174,40,14,3
"N00004063",832,436,289,85,19,3
"N00004064",612,371,181,53,5,2
"N00004065",260,56,108,59,22,15
"N00004066",245,74,80,61,23,7
"N00004067",259,82,101,55,18,3
"N00004068",289,109,96,59,23,2
"N00004069",251,98,84,45,18,6
"N00004070",213,59,71,58,20,5
"N00004071",282,122,84,49,20,7
"N00004072",341,171,90,60,18,2
"N00004073",1068,621,332,90,20,5
"N00004074",335,148,128,48,9,2
"N00004075",427,212,160,46,8,1
"N00004076",319,152,101,47,12,7
"N00004077",359,156,133,58,7,5
"N00004078",309,115,119,57,15,3
"N00004079",282,109,87,56,21,9
"N00004080",306,101,99,67,33,6
"N00004081",299,137,89,47,22,4
"N00004082",376,150,143,61,17,5
"N00004083",308,124,85,53,33,13
"N00004084",317,150,119,37,5,6
"N00004085",919,409,297,149,42,22
"N00004086",231,91,55,64,15,6
"N00004087",783,475,238,57,9,4
"N00004088",407,204,117,57,25,4
"N00004089",303,153,114,29,7,0
"N00004090",990,614,308,64,3,1
"N00004091",944,507,369,61,6,1
"N00004092",277,115,84,64,13,1
"N00004093",373,135,130,83,21,4
"N00004094",563,248,188,79,41,7
"N00004095",355,134,79,105,30,7
"N00004096",246,79,87,61,15,4
"N00004097",539,219,211,78,26,5
"N00004098",278,94,90,62,25,7
"N00004099",544,250,191,71,25,7
"N00004100",319,125,90,66,29,9
"N00004101",207,63,56,53,24,11
"N00004102",347,157,105,61,17,7
"N00004103",182,42,55,65,18,2
"N00004104",191,79,57,42,10,3
"N00004105",193,36,60,54,32,11
"N00004106",217,58,60,69,26,4
"N00004107",207,72,61,47,17,10
"N00004108",268,101,92,42,27,6
"N00004109",259,109,86,37,22,5
"N00004110",313,164,93,41,11,4
"N00004111",341,166,124,39,8,4
"N00004112",413,238,141,31,3,0
"N00004113",663,350,219,76,13,5
"N00004114",305,158,106,39,1,1
"N00004115",404,245,114,33,8,4
"N00004116",706,390,266,43,6,1
"N00004117",515,332,142,31,9,1
"N00004118",300,137,116,39,8,0
"N00004119",326,176,109,35,5,1
"N00004120",259,116,78,41,15,9
"N00004121",370,196,131,33,10,0
"N00004122",379,186,152,38,3,0
"N00004123",351,173,105,63,8,2
"N00004124",308,183,85,35,5,0
"N00004125",354,175,133,40,5,1
"N00004126",292,172,90,21,7,2
"N00004127",324,193,91,35,5,0
"N00004128",425,229,118,58,15,5
"N00004129",308,158,109,39,2,0
"N00004130",290,171,95,21,2,1
"N00004131",289,136,108,33,8,4
"N00004132",328,147,119,47,14,1
"N00004133",312,159,111,40,2,0
"N00004134",317,126,125,49,16,1
"N00004135",345,171,116,49,9,0
"N00004136",402,195,138,53,13,3
"N00004137",376,171,150,48,6,1
"N00004138",352,195,122,28,6,1
"N00004139",686,332,238,92,19,5
"N00004140",410,222,142,41,4,1
"N00004141",296,128,108,45,13,2
"N00004142",356,132,114,101,7,2
"N00004143",327,140,125,48,13,1
"N00004144",590,304,190,81,10,5
"N00004145",305,122,130,36,15,2
"N00004146",360,175,134,44,4,3
"N00004147",352,192,109,35,12,4
"N00004148",215,46,79,69,17,4
"N00004149",276,112,111,46,4,3
"N00004150",499,210,173,94,16,6
"N00004151",273,114,93,55,10,1
"N00004152",237,87,98,41,7,4
"N00004153",352,158,131,55,7,1
"N00004154",253,123,92,26,12,0
"N00004155",290,134,86,44,21,5
"N00004156",232,97,77,43,8,7
"N00004157",473,220,162,71,14,6
"N00004158",418,197,174,37,10,0
"N00004159",130,53,43,26,8,0
"N00004160",202,93,61,33,12,3
"N00004161",299,117,123,46,11,2
"N00004162",202,67,82,35,12,6
"N00004163",388,200,137,40,6,5
"N00004164",407,240,127,31,8,1
"N00004165",424,234,152,31,5,2
"N00004166",252,104,89,42,15,2
"N00004167",379,163,122,61,28,5
"N00004168",204,58,69,48,17,12
"N00004169",313,124,133,44,10,2
"N00004170",292,149,105,32,5,1
"N00004171",309,152,100,45,11,1
"N00004172",247,99,94,40,14,0
"N00004173",259,102,108,34,13,2
"N00004174",273,150,81,32,8,2
"N00004175",280,151,95,31,1,2
"N00004176",406,156,130,97,20,3
"N00004177",156,62,44,40,7,3
"N00004178",310,155,110,34,9,2
"N00004179",344,167,122,47,7,1
"N00004180",273,144,96,26,7,0
"N00004181",267,138,89,31,5,4
"N00004182",341,181,110,37,12,1
"N00004183",98,18,46,24,7,3
"N00004184",260,123,101,24,12,0
"N00004185",702,270,279,123,27,3
"N00004186",305,139,110,47,5,4
"N00004187",382,138,119,95,29,1
"N00004188",289,135,109,36,7,2
"N00004189",212,67,81,55,6,3
"N00004190",486,173,150,121,34,8
"N00004191",598,296,196,83,21,2
"N00004192",295,96,129,47,18,5
"N00004193",290,157,94,35,3,1
"N00004194",265,121,77,49,16,2
"N00004195",276,122,95,45,11,3
"N00004196",1009,582,333,75,14,5
"N00004197",245,104,79,44,16,2
"N00004198",247,121,67,39,16,4
"N00004199",798,433,284,61,16,4
"N00004200",395,212,142,32,7,2
"N00004201",327,174,109,36,7,1
"N00004202",342,149,137,42,6,8
"N00004203",373,158,117,63,23,12
"N00004204",314,127,122,45,18,2
"N00004205",285,126,99,44,14,2
"N00004206",283,124,95,50,11,3
"N00004207",331,150,123,42,13,3
"N00004208",484,235,174,52,16,7
"N00004209",648,363,201,67,16,1
"N00004210",312,107,132,61,7,5
"N00004211",674,354,237,72,10,1
"N00004212",1948,1167,594,142,32,13
"N00004213",321,113,101,57,37,13
"N00004214",280,101,101,51,19,8
"N00004215",324,152,131,32,8,1
"N00004216",420,168,130,83,27,12
"N00004217",247,90,74,39,31,13
"N00004218",274,115,85,54,12,8
"N00004219",318,187,105,22,4,0
"N00004220",298,155,96,38,6,3
"N00004221",325,174,114,27,9,1
"N00004222",335,168,115,38,11,3
"N00004223",261,119,97,31,8,6
"N00004224",302,168,103,27,2,2
"N00004225",270,139,88,37,3,3
"N00004226",431,197,173,50,9,2
"N00004227",265,137,89,30,7,2
"N00004228",732,383,249,74,18,8
"N00004229",326,183,110,29,3,1
"N00004230",286,154,95,30,6,1
"N00004231",306,171,99,31,5,0
"N00004232",246,91,108,36,9,2
"N00004233",347,144,127,55,17,4
"N00004234",262,111,105,37,8,1
"N00004235",294,172,94,24,3,1
"N00004236",309,202,83,22,2,0
"N00004237",278,148,97,32,1,0
"N00004238",346,185,127,26,5,3
"N00004239",272,143,90,30,7,2
"N00004240",340,166,108,55,11,0
"N00004241",274,150,91,32,0,1
"N00004242",364,208,98,43,11,4
"N00004243",279,102,102,59,10,6
"N00004244",194,59,52,55,17,11
"N00004245",334,135,101,63,29,6
"N00004246",322,160,116,38,6,2
"N00004247",315,141,110,55,8,1
"N00004248",236,83,73,57,18,5
"N00004249",258,107,71,52,24,4
"N00004250",244,93,79,43,21,8
"N00004251",267,96,97,44,23,7
"N00004252",302,116,132,48,5,1
"N00004253",293,142,112,35,4,0
"N00004254",284,131,101,39,11,2
"N00004255",219,83,79,39,14,4
"N00004256",860,404,305,112,32,7
"N00004257",226,72,79,53,20,2
"N00004258",308,130,93,66,17,2
"N00004259",199,69,57,55,15,3
"N00004260",314,124,136,39,15,0
"N00004261",233,92,89,41,10,1
"N00004262",281,127,101,44,8,1
"N00004263",226,86,87,45,6,2
"N00004264",533,212,210,89,18,4
"N00004265",222,110,65,41,5,1
"N00004266",324,190,99,27,6,2
"N00004267",562,259,214,64,24,1
"N00004268",324,157,122,35,7,3
"N00004269",317,150,107,43,11,6
"N00004270",461,240,164,45,10,2
"N00004271",291,128,101,45,17,0
"N00004272",252,146,62,34,9,1
"N00004273",397,136,131,95,27,8
"N00004274",296,164,91,30,9,2
"N00004275",277,155,76,35,8,3
"N00004276",458,303,109,38,5,3
"N00004277",309,164,103,36,5,1
"N00004278",271,117,87,42,22,3
"N00004279",325,180,106,32,5,2
"N00004280",318,192,89,28,7,2
"N00004281",424,250,123,45,6,0
"N00004282",229,60,74,61,27,7
"N00004283",340,184,105,37,12,2
"N00004284",364,193,127,31,9,4
"N00004285",358,182,111,61,2,2
"N00004286",317,167,112,33,3,2
"N00004287",615,242,204,109,48,12
"N00004288",220,74,84,43,15,4
"N00004289",220,89,72,37,17,5
"N00004290",583,209,202,107,51,14
"N00004291",343,167,127,36,12,1
"N00004292",204,93,68,32,6,5
"N00004293",236,115,76,34,8,3
"N00004294",1013,710,261,35,5,2
"N00004295",271,108,98,53,10,2
"N00004296",348,145,116,74,8,5
"N00004297",329,185,111,22,8,3
"N00004298",391,234,134,21,1,1
"N00004299",540,306,151,73,5,5
"N00004300",175,45,69,46,12,3
"N00004301",362,210,117,32,3,0
"N00004302",430,208,144,61,14,3
"N00004303",270,113,102,44,8,3
"N00004304",308,144,125,34,4,1
"N00004305",253,87,107,46,8,5
"N00004306",390,172,126,70,18,4
"N00004307",254,112,84,46,10,2
"N00004308",262,108,103,40,6,5
"N00004309",235,82,74,63,13,3
"N00004310",243,103,80,53,7,0
"N00004311",215,94,81,27,13,0
"N00004312",304,135,110,46,9,4
"N00004313",323,123,102,70,21,7
"N00004314",616,279,226,92,13,6
"N00004315",240,99,82,45,13,1
"N00004316",285,139,91,45,9,1
"N00004317",269,116,97,42,11,3
"N00004318",256,106,104,39,6,1
"N00004319",285,130,111,36,7,1
"N00004320",362,123,118,92,23,6
"N00004321",650,316,229,81,22,2
"N00004322",324,118,132,65,7,2
"N00004323",362,175,126,49,9,3
"N00004324",247,101,82,53,10,1
"N00004325",271,139,83,38,10,1
"N00004326",287,119,101,55,9,3
"N00004327",274,104,101,55,11,3
"N00004328",290,128,105,45,12,0
"N00004329",274,95,110,53,10,6
"N00004330",290,145,101,37,6,1
"N00004331",299,145,99,43,8,4
"N00004332",331,120,109,77,20,5
"N00004333",257,87,96,51,15,8
"N00004334",231,96,68,40,17,10
"N00004335",220,82,76,52,7,3
"N00004336",318,150,102,49,12,5
"N00004337",249,90,94,47,16,2
"N00004338",369,186,113,51,18,1
"N00004339",539,299,155,66,14,5
"N00004340",440,223,133,59,22,3
"N00004341",433,217,138,57,17,4
"N00004342",727,328,234,124,31,10
"N00004343",269,124,85,41,15,4
"N00004344",273,80,91,73,20,9
"N00004345",438,161,126,108,27,16
"N00004346",378,175,118,57,18,10
"N00004347",459,218,168,53,14,6
"N00004348",214,80,55,55,20,4
"N00004349",252,82,69,66,28,7
"N00004350",1152,587,345,172,35,13
"N00004351",539,292,161,70,13,3
"N00004352",607,345,175,71,14,2
"N00004353",492,297,122,56,11,6
"N00004354",387,188,118,66,9,6
"N00004355",353,152,107,67,21,6
"N00004356",286,92,99,64,23,8
"N00004357",1457,726,467,178,66,20
"N00004358",298,130,76,65,24,3
"N00004359",1095,585,341,131,29,9
"N00004360",494,209,177,85,19,4
"N00004361",505,161,185,111,41,7
"N00004362",676,294,220,105,45,12
"N00004363",472,266,120,64,19,3
"N00004364",418,214,129,56,15,4
"N00004365",548,302,150,69,23,4
"N00004366",268,79,97,68,17,7
"N00004367",688,314,182,133,47,12
"N00004368",494,258,135,79,18,4
"N00004369",403,194,101,75,25,8
"N00004370",601,299,177,98,23,4
"N00004371",442,217,146,58,17,4
"N00004372",486,218,164,75,22,7
"N00004373",490,258,131,69,26,6
"N00004374",469,235,147,63,18,6
"N00004375",849,444,215,148,32,10
"N00004376",448,204,168,63,11,2
"N00004377",465,245,123,79,18,0
"N00004378",211,97,61,38,13,2
"N00004379",267,91,103,54,15,4
"N00004380",310,140,102,54,9,5
"N00004381",292,132,92,50,14,4
"N00004382",438,160,137,94,36,11
"N00004383",275,92,107,62,13,1
"N00004384",251,73,105,62,6,5
"N00004385",271,123,111,27,6,4
"N00004386",438,242,124,56,12,4
"N00004387",348,169,111,52,12,4
"N00004388",427,198,150,67,10,2
"N00004389",490,285,130,59,13,3
"N00004390",439,250,118,51,17,3
"N00004391",497,277,126,72,19,3
"N00004392",352,155,106,73,15,3
"N00004393",314,139,85,58,23,9
"N00004394",205,79,47,52,24,3
"N00004395",232,72,74,57,28,1
"N00004396",446,199,153,79,8,7
"N00004397",342,168,95,63,13,3
"N00004398",539,289,180,54,7,9
"N00004399",672,369,180,90,25,8
"N00004400",531,243,177,89,17,5
"N00004401",752,386,239,95,27,5
"N00004402",1134,583,330,154,46,21
"N00004403",354,199,111,36,8,0
"N00004404",709,258,260,125,55,11
"N00004405",636,225,193,151,57,10
"N00004406",421,180,141,65,31,4
"N00004407",344,186,97,42,14,5
"N00004408",317,160,83,58,14,2
"N00004409",450,252,114,57,22,5
"N00004410",656,341,197,89,24,5
"N00004411",476,248,156,47,22,3
"N00004412",432,205,135,65,23,4
"N00004413",210,65,68,57,14,6
"N00004414",154,47,62,32,12,1
"N00004415",1041,446,322,181,78,14
"N00004416",628,283,195,109,32,9
"N00004417",506,255,147,90,12,2
"N00004418",517,276,144,76,17,4
"N00004419",468,266,130,58,10,4
"N00004420",527,261,169,75,19,3
"N00004421",374,177,113,58,24,2
"N00004422",493,269,140,64,19,1
"N00004423",466,245,127,60,25,9
"N00004424",400,193,112,65,23,7
"N00004425",513,276,135,78,20,4
"N00004426",478,241,138,84,12,3
"N00004427",397,184,126,67,15,5
"N00004428",394,178,109,86,15,6
"N00004429",539,312,147,63,15,2
"N00004430",539,279,156,89,11,4
"N00004431",505,278,137,64,18,8
"N00004432",130,21,34,48,21,6
"N00004433",610,246,212,107,38,7
"N00004434",412,151,125,90,40,6
"N00004435",344,173,93,68,8,2
"N00004436",377,186,107,60,18,6
"N00004437",317,128,89,72,26,2
"N00004438",548,298,154,77,14,5
"N00004439",561,313,133,72,35,8
"N00004440",527,309,130,63,19,6
"N00004441",550,300,164,69,15,2
"N00004442",545,304,151,65,20,5
"N00004443",612,354,171,70,16,1
"N00004444",328,172,96,43,11,6
"N00004445",405,214,106,61,20,4
"N00004446",448,160,188,72,26,2
"N00004447",359,143,121,76,18,1
"N00004448",489,235,152,77,19,6
"N00004449",439,196,136,84,16,7
"N00004450",388,183,111,71,18,5
"N00004451",637,329,190,91,21,6
"N00004452",298,112,81,75,25,5
"N00004453",322,136,88,63,28,7
"N00004454",300,108,85,69,33,5
"N00004455",309,142,74,60,24,9
"N00004456",298,110,86,63,28,11
"N00004457",300,131,94,52,21,2
"N00004458",311,115,109,59,23,5
"N00004459",861,335,258,183,71,14
"N00004460",243,63,79,61,30,10
"N00004461",395,137,135,86,30,7
"N00004462",299,76,97,75,42,9
"N00004463",461,225,135,78,17,6
"N00004464",374,144,108,73,40,9
"N00004465",490,227,125,86,43,9
"N00004466",413,196,129,61,19,8
"N00004467",426,181,138,90,16,1
"N00004468",506,250,165,67,18,6
"N00004469",378,173,111,70,18,6
"N00004470",299,122,77,61,25,14
"N00004471",394,191,116,63,22,2
"N00004472",751,376,214,127,28,6
"N00004473",365,166,116,70,12,1
"N00004474",865,300,252,222,68,23
"N00004475",267,108,74,50,33,2
"N00004476",266,105,53,59,34,15
"N00004477",316,136,89,66,18,7
"N00004478",562,279,160,88,27,8
"N00004479",536,261,171,70,28,6
"N00004480",471,238,137,71,20,5
"N00004481",565,273,183,79,24,6
"N00004482",300,112,96,66,20,6
"N00004483",373,150,104,90,23,6
"N00004484",611,293,198,91,21,8
"N00004485",409,190,92,97,26,4
"N00004486",333,119,116,67,26,5
"N00004487",447,211,126,73,31,6
"N00004488",446,208,125,84,25,4
"N00004489",347,132,122,68,19,6
"N00004490",511,236,154,91,23,7
"N00004491",376,123,114,96,32,11
"N00004492",332,147,108,63,11,3
"N00004493",411,208,128,60,11,4
"N00004494",300,123,78,78,13,8
"N00004495",339,137,111,54,26,11
"N00004496",906,461,286,127,24,8
"N00004497",380,156,88,96,32,8
"N00004498",1524,839,438,171,65,11
"N00004499",197,69,62,46,14,6
"N00004500",172,50,56,57,7,2
"N00004501",444,243,126,56,16,3
"N00004502",328,152,103,60,11,2
"N00004503",411,196,133,67,10,5
"N00004504",265,107,84,54,16,4
"N00004505",413,195,137,64,14,3
"N00004506",362,158,122,63,15,4
"N00004507",285,95,81,58,34,17
"N00004508",671,272,199,143,41,16
"N00004509",275,134,83,43,13,2
"N00004510",322,111,96,77,31,7
"N00004511",225,92,54,49,22,8
"N00004512",412,186,118,70,30,8
"N00004513",434,198,151,59,23,3
"N00004514",617,305,194,95,22,1
"N00004515",395,206,118,54,13,4
"N00004516",391,177,120,73,18,3
"N00004517",410,205,115,65,18,7
"N00004518",286,114,87,62,18,5
"N00004519",340,121,138,52,24,5
"N00004520",1202,620,346,181,46,9
"N00004521",334,98,105,92,29,10
"N00004522",337,171,111,40,13,2
"N00004523",378,185,125,52,14,2
"N00004524",253,112,86,39,14,2
"N00004525",388,184,122,55,22,5
"N00004526",420,204,132,66,16,2
"N00004527",338,136,112,64,19,7
"N00004528",478,254,122,75,23,4
"N00004529",292,134,81,53,20,4
"N00004530",357,154,105,69,19,10
"N00004531",403,199,101,70,26,7
"N00004532",399,209,122,50,13,5
"N00004533",304,136,94,53,19,2
"N00004534",1208,653,362,140,43,10
"N00004535",839,406,225,140,58,10
"N00004536",290,67,95,88,39,1
"N00004537",222,75,66,54,18,9
