"Geography_Code","NM_1554_1_0","NM_1554_1_1","NM_1554_1_2","NM_1554_1_3","NM_1554_1_4","NM_1554_1_5","NM_1554_1_6","NM_1554_1_7","NM_1554_1_8","NM_1554_1_9"
"N00002108",154,1,2,10,18,97,14,10,2,0
"N00002109",162,0,1,11,11,34,34,23,27,21
"N00002110",175,0,1,1,22,49,44,28,20,10
"N00002111",155,0,3,7,7,23,30,33,21,31
"N00002112",144,1,2,1,5,32,41,22,22,18
"N00002113",167,0,3,3,5,30,35,26,31,34
"N00002114",145,0,2,5,16,57,32,15,7,11
"N00002115",111,0,0,12,16,26,34,9,8,6
"N00002116",118,0,1,7,23,51,19,13,4,0
"N00002117",119,0,0,3,5,37,33,20,14,7
"N00002118",135,0,2,3,6,47,33,27,11,6
"N00002119",109,1,1,4,21,58,13,4,2,5
"N00002120",110,0,2,4,9,31,20,21,9,14
"N00002121",149,0,1,5,9,23,26,28,31,26
"N00002122",157,0,0,5,9,23,39,24,21,36
"N00002123",148,0,0,2,7,12,40,27,23,37
"N00002124",118,0,1,3,10,22,36,16,11,19
"N00002125",481,0,5,14,24,158,86,59,56,79
"N00002126",170,0,0,6,14,41,55,27,16,11
"N00002127",316,3,7,15,36,121,53,39,20,22
"N00002128",321,1,0,15,35,106,88,30,23,23
"N00002129",460,0,16,49,91,138,59,40,24,43
"N00002130",166,0,1,21,12,65,35,12,10,10
"N00002131",136,0,1,3,1,27,22,19,26,37
"N00002132",111,0,1,7,5,20,37,18,14,9
"N00002133",172,0,0,3,6,21,30,35,36,41
"N00002134",121,0,1,2,11,29,16,20,15,27
"N00002135",159,0,2,5,11,29,37,17,27,31
"N00002136",149,1,3,8,41,68,19,4,3,2
"N00002137",112,0,0,4,5,52,25,8,7,11
"N00002138",132,0,0,13,10,46,29,19,10,5
"N00002139",245,1,1,4,10,68,82,31,20,28
"N00002140",113,0,0,2,5,28,12,18,18,30
"N00002141",120,2,2,4,35,55,12,2,6,2
"N00002142",111,1,0,4,47,47,7,2,2,1
"N00002143",146,0,1,6,17,27,36,20,19,20
"N00002144",190,0,2,7,13,54,51,25,22,16
"N00002145",144,1,1,2,9,25,35,23,18,30
"N00002146",143,0,5,5,16,20,28,23,18,28
"N00002147",153,0,1,17,24,56,36,13,4,2
"N00002148",134,0,0,0,2,13,30,17,31,41
"N00002149",143,0,1,4,10,19,27,26,18,38
"N00002150",133,0,1,2,6,19,34,19,16,36
"N00002151",103,0,1,1,9,21,17,17,13,24
"N00002152",129,0,3,4,25,40,22,10,7,18
"N00002153",143,0,3,1,9,17,29,24,19,41
"N00002154",132,0,1,4,12,25,25,22,15,28
"N00002155",152,0,0,0,7,25,27,28,29,36
"N00002156",143,0,2,3,12,61,22,25,9,9
"N00002157",133,1,6,6,25,55,30,7,1,2
"N00002158",139,0,1,1,8,14,40,25,24,26
"N00002159",160,0,0,1,10,23,32,27,14,53
"N00002160",125,0,1,1,4,11,34,27,22,25
"N00002161",148,0,0,2,5,27,34,25,26,29
"N00002162",143,3,1,9,4,24,29,23,22,28
"N00002163",206,0,1,6,11,40,73,31,25,19
"N00002164",126,1,0,9,10,58,30,11,1,6
"N00002165",118,0,1,3,15,36,28,17,13,5
"N00002166",123,1,0,2,8,35,33,16,10,18
"N00002167",149,2,2,20,9,36,27,21,18,14
"N00002168",110,0,0,1,5,22,34,17,16,15
"N00002169",183,0,9,10,25,40,52,16,13,18
"N00002170",128,2,2,10,5,35,50,12,5,7
"N00002171",161,0,0,2,6,21,33,32,30,37
"N00002172",192,0,0,2,7,42,56,41,22,22
"N00002173",148,0,0,1,6,16,18,20,27,60
"N00002174",173,0,0,0,3,42,40,28,33,27
"N00002175",249,0,0,4,8,66,64,37,22,48
"N00002176",178,0,0,3,9,67,50,25,12,12
"N00002177",183,0,2,2,7,16,37,36,28,55
"N00002178",167,0,2,3,11,40,44,30,20,17
"N00002179",139,0,2,4,38,33,14,19,12,17
"N00002180",105,0,8,9,36,31,18,0,2,1
"N00002181",243,1,0,4,6,64,66,43,36,23
"N00002182",136,0,0,0,9,21,29,20,15,42
"N00002183",162,7,13,55,40,25,12,3,4,3
"N00002184",130,1,14,20,45,35,4,3,7,1
"N00002185",217,6,22,32,67,45,33,6,2,4
"N00002186",116,1,2,4,32,62,6,4,2,3
"N00002187",119,0,4,11,22,40,26,6,7,3
"N00002188",108,3,19,23,10,40,13,0,0,0
"N00002189",108,0,0,4,20,50,27,5,0,2
"N00002190",217,2,8,11,31,98,58,5,3,1
"N00002191",101,0,3,14,20,37,24,2,0,1
"N00002192",196,1,0,4,13,65,60,28,10,15
"N00002193",115,0,1,8,27,52,25,1,1,0
"N00002194",120,1,3,21,29,41,20,4,0,1
"N00002195",127,0,0,4,21,44,31,10,9,8
"N00002196",204,0,0,3,11,46,45,43,31,25
"N00002197",212,0,4,4,10,104,36,19,17,18
"N00002198",118,1,5,2,16,58,15,17,3,1
"N00002199",122,0,0,7,6,72,19,14,3,1
"N00002200",161,0,1,4,13,61,51,27,2,2
"N00002201",120,0,3,6,41,39,19,8,2,2
"N00002202",153,0,0,4,10,60,42,17,10,10
"N00002203",421,0,0,4,16,82,87,73,61,98
"N00002204",156,0,0,0,8,20,16,22,37,53
"N00002205",249,0,0,2,6,25,33,35,71,77
"N00002206",129,0,0,2,7,36,32,23,11,18
"N00002207",118,0,0,2,12,51,17,12,8,16
"N00002208",123,1,1,6,13,34,27,12,15,14
"N00002209",122,0,0,3,0,53,26,23,12,5
"N00002210",136,0,0,1,4,21,33,24,24,29
"N00002211",131,0,2,11,8,73,26,4,4,3
"N00002212",107,0,1,5,2,49,39,7,2,2
"N00002213",278,0,1,8,6,70,100,33,28,32
"N00002214",138,0,1,1,3,33,42,26,17,15
"N00002215",120,0,1,10,15,33,46,10,3,2
"N00002216",124,0,0,13,18,52,25,6,3,7
"N00002217",111,1,2,24,9,16,35,18,4,2
"N00002218",109,0,0,5,22,37,28,11,2,4
"N00002219",114,0,1,11,9,46,27,13,4,3
"N00002220",176,0,0,7,8,53,74,25,3,6
"N00002221",197,0,3,9,10,132,34,5,2,2
"N00002222",120,0,4,8,17,58,29,3,1,0
"N00002223",71,0,0,8,8,49,4,0,1,1
"N00002224",89,1,6,6,17,33,19,4,3,0
"N00002225",193,1,2,32,41,70,41,5,1,0
"N00002226",99,0,1,5,11,64,18,0,0,0
"N00002227",112,0,2,5,11,61,28,5,0,0
"N00002228",120,0,0,2,2,91,18,5,2,0
"N00002229",340,4,7,41,24,114,70,33,27,20
"N00002230",120,0,6,10,38,51,7,4,2,2
"N00002231",145,0,1,12,33,79,12,4,3,1
"N00002232",324,4,21,30,48,126,67,15,8,5
"N00002233",140,0,12,22,25,57,11,10,1,2
"N00002234",120,4,11,17,17,56,12,3,0,0
"N00002235",137,2,3,20,17,52,20,17,4,2
"N00002236",328,2,12,58,98,116,29,6,2,5
"N00002237",123,0,3,12,6,55,32,8,4,3
"N00002238",98,0,2,7,3,71,11,1,2,1
"N00002239",108,1,1,6,14,63,19,3,1,0
"N00002240",145,1,5,22,28,42,24,16,5,2
"N00002241",116,0,6,7,44,46,10,1,1,1
"N00002242",113,0,0,4,14,59,24,6,4,2
"N00002243",122,3,14,30,21,28,12,8,5,1
"N00002244",114,0,0,3,3,34,42,22,8,2
"N00002245",128,2,21,37,41,21,6,0,0,0
"N00002246",150,1,0,6,7,37,36,27,20,16
"N00002247",146,0,0,4,9,35,40,16,22,20
"N00002248",248,0,0,5,5,55,62,41,48,32
"N00002249",179,0,1,5,4,6,44,28,43,48
"N00002250",115,0,1,1,5,34,37,18,14,5
"N00002251",136,0,0,2,4,60,26,25,10,9
"N00002252",264,1,0,3,19,44,47,43,54,53
"N00002253",129,0,0,2,10,24,26,20,20,27
"N00002254",197,0,1,14,28,38,45,33,22,16
"N00002255",177,0,0,4,5,49,50,29,24,16
"N00002256",166,0,0,3,7,36,27,18,25,50
"N00002257",140,0,2,1,27,44,18,27,13,8
"N00002258",126,0,1,0,10,36,16,15,17,31
"N00002259",153,0,1,13,34,70,19,9,3,4
"N00002260",299,0,2,3,19,134,47,25,34,35
"N00002261",225,0,0,1,4,51,40,30,51,48
"N00002262",156,0,0,3,6,32,24,14,26,51
"N00002263",159,0,1,2,8,23,31,23,28,43
"N00002264",257,0,0,27,20,108,51,17,17,17
"N00002265",216,0,3,10,10,138,40,7,6,2
"N00002266",108,1,0,0,13,46,29,9,5,5
"N00002267",172,0,2,7,20,86,38,17,0,2
"N00002268",290,0,4,20,28,118,59,35,18,8
"N00002269",117,1,1,1,9,41,27,23,12,2
"N00002270",120,0,0,4,11,33,39,26,4,3
"N00002271",113,0,0,4,4,31,29,24,16,5
"N00002272",99,1,0,7,4,57,22,3,2,3
"N00002273",214,0,0,3,8,65,78,38,15,7
"N00002274",98,1,1,5,7,56,14,8,3,3
"N00002275",103,0,0,7,3,39,31,16,6,1
"N00002276",124,1,0,5,18,51,33,9,3,4
"N00002277",194,1,0,10,13,105,34,24,4,3
"N00002278",137,0,1,7,9,64,27,17,5,7
"N00002279",111,0,1,10,6,59,23,10,2,0
"N00002280",116,0,1,13,5,39,33,17,6,2
"N00002281",127,0,0,7,4,40,47,20,3,6
"N00002282",114,1,6,20,28,27,9,18,5,0
"N00002283",106,0,1,8,4,68,17,5,2,1
"N00002284",128,0,3,2,20,70,24,5,0,4
"N00002285",128,0,0,1,4,33,27,33,17,13
"N00002286",127,0,0,2,2,35,60,16,7,5
"N00002287",122,0,0,3,6,41,56,10,3,3
"N00002288",118,1,0,4,3,80,19,8,3,0
"N00002289",107,1,0,11,4,71,12,5,2,1
"N00002290",238,0,11,56,44,17,38,24,20,28
"N00002291",227,3,8,26,65,58,22,14,14,17
"N00002292",118,0,1,1,7,17,29,25,19,19
"N00002293",113,1,1,20,11,62,15,1,0,2
"N00002294",123,0,3,2,10,51,27,18,7,5
"N00002295",137,0,0,4,9,38,63,7,7,9
"N00002296",143,1,0,8,5,66,33,15,7,8
"N00002297",124,0,0,3,3,30,23,31,21,13
"N00002298",137,0,0,1,11,69,26,10,10,10
"N00002299",149,0,0,7,5,33,36,29,21,18
"N00002300",318,0,1,11,11,103,52,32,42,66
"N00002301",242,0,1,5,5,67,77,55,20,12
"N00002302",221,0,0,1,5,20,27,47,33,88
"N00002303",158,1,0,6,7,32,49,28,13,22
"N00002304",88,0,3,2,22,39,13,7,0,2
"N00002305",311,0,3,15,13,102,99,47,22,10
"N00002306",524,0,3,27,50,271,73,52,19,29
"N00002307",134,0,0,3,1,19,29,37,23,22
"N00002308",124,0,0,1,6,44,30,14,11,18
"N00002309",101,0,2,9,6,58,19,5,0,2
"N00002310",103,0,3,13,15,53,17,1,0,1
"N00002311",119,0,0,3,13,53,38,7,3,2
"N00002312",137,0,1,12,22,74,19,2,3,4
"N00002313",140,0,0,1,4,24,36,39,19,17
"N00002314",121,1,1,1,4,33,44,23,5,9
"N00002315",145,2,0,18,7,44,27,14,13,20
"N00002316",116,0,3,5,34,39,21,6,1,7
"N00002317",118,0,1,0,1,34,57,17,4,4
"N00002318",169,0,1,1,3,45,76,21,13,9
"N00002319",260,0,0,5,13,50,53,37,53,49
"N00002320",131,0,3,3,24,43,33,14,5,6
"N00002321",117,0,0,1,2,31,53,17,7,6
"N00002322",125,0,1,7,6,17,41,20,15,18
"N00002323",132,0,0,1,0,29,23,34,27,18
"N00002324",106,0,0,1,2,63,31,5,2,2
"N00002325",173,0,0,3,3,53,35,33,26,20
"N00002326",130,0,0,3,21,49,30,11,8,8
"N00002327",460,1,2,2,15,107,98,71,76,88
"N00002328",130,0,1,1,2,22,25,12,25,42
"N00002329",135,0,3,5,34,40,26,12,12,3
"N00002330",215,0,0,3,2,39,52,36,47,36
"N00002331",199,0,1,3,9,56,27,30,28,45
"N00002332",159,0,0,7,22,79,26,12,6,7
"N00002333",149,0,1,4,10,39,46,23,11,15
"N00002334",125,0,0,4,8,54,24,14,15,6
"N00002335",202,0,1,8,15,34,25,43,29,47
"N00002336",132,0,2,3,7,42,59,15,2,2
"N00002337",139,1,2,6,18,81,25,4,2,0
"N00002338",109,1,1,10,4,62,23,5,2,1
"N00002339",116,0,0,2,11,35,36,22,7,3
"N00002340",114,1,2,3,2,73,30,3,0,0
"N00002341",100,0,0,3,4,65,24,2,1,1
"N00002342",115,0,0,16,23,48,19,5,2,2
"N00002343",117,0,0,1,3,37,56,12,7,1
"N00002344",182,0,4,14,44,92,22,4,1,1
"N00002345",153,1,3,33,45,39,20,8,3,1
"N00002346",114,0,1,16,19,42,23,7,5,1
"N00002347",280,0,1,6,26,92,89,29,25,12
"N00002348",169,0,1,12,50,76,17,8,3,2
"N00002349",113,0,0,3,8,32,51,17,2,0
"N00002350",96,0,2,1,41,43,5,3,1,0
"N00002351",418,0,1,6,12,145,91,60,50,53
"N00002352",137,0,2,35,25,26,24,10,2,13
"N00002353",647,0,4,17,11,336,164,57,36,22
"N00002354",151,2,6,12,7,72,20,13,13,6
"N00002355",112,0,0,15,15,65,11,4,1,1
"N00002356",140,0,1,2,4,81,25,11,4,12
"N00002357",146,1,7,20,24,51,22,4,5,12
"N00002358",110,0,0,2,13,70,23,1,1,0
"N00002359",118,4,1,15,19,56,14,4,3,2
"N00002360",115,1,1,6,26,41,24,14,0,2
"N00002361",116,0,1,3,22,50,35,3,0,2
"N00002362",113,1,0,16,26,58,6,6,0,0
"N00002363",108,0,0,7,29,50,15,3,2,2
"N00002364",118,1,3,16,38,36,21,3,0,0
"N00002365",121,0,1,5,17,58,29,8,1,2
"N00002366",118,0,2,5,31,57,18,4,0,1
"N00002367",164,0,2,2,16,50,43,22,15,14
"N00002368",141,0,0,3,4,21,22,23,25,43
"N00002369",289,0,2,6,33,113,55,32,22,26
"N00002370",128,0,1,2,5,15,29,18,24,34
"N00002371",146,0,0,2,6,18,32,32,25,31
"N00002372",211,0,0,2,9,57,50,41,27,25
"N00002373",139,0,0,2,13,41,37,23,13,10
"N00002374",126,0,2,9,17,45,24,12,6,11
"N00002375",132,0,2,5,6,32,24,13,24,26
"N00002376",148,1,0,1,6,25,31,33,25,26
"N00002377",169,0,2,5,16,48,40,23,12,23
"N00002378",306,0,1,10,37,95,76,23,28,36
"N00002379",251,0,0,13,5,58,41,46,34,54
"N00002380",133,0,2,0,26,51,25,9,10,10
"N00002381",149,0,1,3,1,51,32,28,15,18
"N00002382",181,0,0,1,7,86,32,21,16,18
"N00002383",150,0,2,1,0,6,37,27,29,48
"N00002384",144,0,0,1,8,26,28,27,27,27
"N00002385",108,0,0,0,5,37,27,14,12,13
"N00002386",127,1,2,7,20,79,16,1,1,0
"N00002387",266,1,24,20,73,105,35,3,3,2
"N00002388",92,0,3,11,15,50,9,1,2,1
"N00002389",134,0,4,18,14,41,36,11,4,6
"N00002390",142,1,8,20,26,48,31,5,0,3
"N00002391",136,0,1,4,3,3,34,31,29,31
"N00002392",116,0,1,4,3,21,36,17,14,20
"N00002393",197,0,1,1,2,15,46,40,47,45
"N00002394",154,0,2,4,14,71,33,19,6,5
"N00002395",126,0,1,1,5,45,33,17,16,8
"N00002396",132,0,2,8,12,93,13,3,0,1
"N00002397",147,0,4,14,40,79,3,4,1,2
"N00002398",137,0,1,8,16,94,12,4,1,1
"N00002399",117,1,0,10,19,70,14,2,1,0
"N00002400",70,0,0,1,3,19,18,14,6,9
"N00002401",555,0,4,17,91,174,153,80,23,13
"N00002402",96,0,2,1,1,11,28,24,17,12
"N00002403",176,0,0,3,29,66,35,18,14,11
"N00002404",339,0,1,10,25,163,85,34,12,9
"N00002405",128,0,0,3,32,26,18,23,12,14
"N00002406",109,0,0,0,0,8,13,13,25,50
"N00002407",112,0,0,4,6,17,38,19,12,16
"N00002408",129,0,1,1,5,15,31,29,8,39
"N00002409",131,1,0,5,26,24,49,18,5,3
"N00002410",117,0,1,5,13,23,46,17,4,8
"N00002411",107,0,1,1,1,2,6,13,29,54
"N00002412",110,0,0,0,1,7,9,17,40,36
"N00002413",123,0,1,1,7,16,30,17,35,16
"N00002414",103,0,0,0,5,11,13,20,18,36
"N00002415",103,0,2,3,7,33,24,16,12,6
"N00002416",180,0,2,8,19,42,36,28,20,25
"N00002417",120,0,0,3,13,33,23,18,15,15
"N00002418",169,0,0,6,17,27,36,31,25,27
"N00002419",230,0,0,2,13,37,76,50,22,30
"N00002420",163,0,1,0,10,22,38,44,30,18
"N00002421",131,0,0,6,8,20,30,30,19,18
"N00002422",162,0,1,6,4,30,30,33,22,36
"N00002423",115,4,10,37,12,27,15,6,4,0
"N00002424",129,0,0,6,8,30,45,23,10,7
"N00002425",127,0,0,5,12,60,36,8,3,3
"N00002426",132,0,0,6,13,32,47,23,6,5
"N00002427",127,0,0,4,8,75,31,6,2,1
"N00002428",125,1,1,8,6,53,43,9,3,1
"N00002429",135,1,6,14,17,80,13,1,2,1
"N00002430",131,1,3,13,30,64,17,2,1,0
"N00002431",423,8,26,67,73,199,36,8,2,4
"N00002432",119,2,4,43,15,40,12,1,2,0
"N00002433",135,1,2,8,13,78,19,10,3,1
"N00002434",102,0,5,5,22,52,12,5,0,1
"N00002435",152,1,14,28,28,37,6,4,14,20
"N00002436",154,3,5,6,15,92,19,7,4,3
"N00002437",88,0,0,2,1,35,36,10,3,1
"N00002438",127,0,2,14,7,85,14,2,3,0
"N00002439",120,0,1,7,10,79,13,7,2,1
"N00002440",110,0,0,5,6,87,12,0,0,0
"N00002441",112,1,5,25,18,53,10,0,0,0
"N00002442",110,0,3,11,24,61,6,4,1,0
"N00002443",128,0,1,4,12,85,20,4,0,2
"N00002444",372,6,9,49,33,133,70,24,15,33
"N00002445",147,0,0,1,3,36,55,24,13,15
"N00002446",133,0,1,5,55,63,5,3,1,0
"N00002447",153,1,1,13,44,79,8,6,0,1
"N00002448",131,0,1,7,22,82,15,3,1,0
"N00002449",134,0,4,5,36,29,13,19,11,17
"N00002450",131,0,1,5,31,64,16,3,4,7
"N00002451",284,2,5,22,82,125,40,3,4,1
"N00002452",121,1,2,3,23,49,29,9,2,3
"N00002453",157,4,0,43,11,48,27,20,3,1
"N00002454",200,1,24,45,44,23,40,12,6,5
"N00002455",128,0,0,1,3,26,33,18,24,23
"N00002456",146,0,1,4,7,30,33,24,20,27
"N00002457",202,0,2,4,11,50,45,48,23,19
"N00002458",134,1,2,12,19,70,20,3,5,2
"N00002459",296,1,12,15,27,88,60,35,29,29
"N00002460",154,0,1,4,6,46,29,27,28,13
"N00002461",180,0,0,5,4,44,40,31,26,30
"N00002462",178,1,0,4,12,41,31,26,34,29
"N00002463",136,0,1,4,12,38,16,23,21,21
"N00002464",142,0,1,3,5,38,21,22,19,33
"N00002465",270,0,7,15,26,162,39,15,2,4
"N00002466",110,0,1,12,8,57,18,9,5,0
"N00002467",115,0,1,8,33,42,25,6,0,0
"N00002468",116,1,6,16,6,56,20,9,1,1
"N00002469",232,2,3,33,21,115,45,10,2,1
"N00002470",144,0,1,5,12,91,26,6,1,2
"N00002471",118,0,0,2,11,83,21,1,0,0
"N00002472",167,0,2,11,26,85,39,1,2,1
"N00002473",125,3,3,14,14,65,20,2,2,2
"N00002474",135,0,3,8,16,89,13,4,2,0
"N00002475",164,0,8,17,28,84,21,5,0,1
"N00002476",146,0,0,7,20,86,27,4,1,1
"N00002477",115,0,2,7,13,50,26,4,7,6
"N00002478",191,1,2,5,53,97,15,7,5,6
"N00002479",140,0,1,4,1,19,13,24,45,33
"N00002480",216,0,2,4,16,48,52,36,31,27
"N00002481",127,0,6,7,23,76,9,1,2,3
"N00002482",118,0,2,2,27,69,12,4,1,1
"N00002483",125,0,1,5,39,65,9,5,1,0
"N00002484",129,3,1,9,43,55,10,8,0,0
"N00002485",103,0,3,8,23,51,11,3,2,2
"N00002486",153,0,2,8,31,78,18,10,2,4
"N00002487",142,1,0,4,14,87,19,5,8,4
"N00002488",417,0,14,31,64,111,97,75,9,16
"N00002489",263,0,0,4,6,46,57,66,52,32
"N00002490",138,0,1,2,5,58,33,18,14,7
"N00002491",138,0,2,21,22,74,16,2,1,0
"N00002492",114,2,2,8,28,61,9,2,2,0
"N00002493",136,4,2,25,20,68,12,2,3,0
"N00002494",105,2,3,12,21,54,9,0,2,2
"N00002495",208,0,3,11,33,89,40,17,3,12
"N00002496",121,0,1,7,18,77,16,1,0,1
"N00002497",222,1,5,12,55,77,49,11,7,5
"N00002498",431,0,6,16,95,138,96,39,29,12
"N00002499",239,0,5,5,90,32,22,35,25,25
"N00002500",179,0,1,3,18,81,29,10,15,22
"N00002501",523,0,1,8,11,134,115,55,101,98
"N00002502",173,0,0,4,6,47,32,24,25,35
"N00002503",106,0,1,1,9,10,25,23,13,24
"N00002504",136,3,25,42,9,30,15,1,5,6
"N00002505",129,0,2,11,38,61,12,1,4,0
"N00002506",128,0,7,7,35,49,13,5,7,5
"N00002507",114,0,2,4,2,75,24,3,2,2
"N00002508",102,0,15,14,27,26,9,5,4,2
"N00002509",151,3,4,47,39,29,20,7,1,1
"N00002510",216,6,5,32,27,84,37,13,5,7
"N00002511",94,0,4,27,26,21,10,4,2,0
"N00002512",311,0,10,33,47,99,41,30,20,31
"N00002513",116,0,1,3,3,9,29,24,15,32
"N00002514",122,0,0,1,4,13,9,13,33,49
"N00002515",107,0,0,0,8,20,20,22,15,22
"N00002516",125,0,2,0,9,11,15,19,25,44
"N00002517",133,0,1,7,19,21,23,19,13,30
"N00002518",251,0,3,6,20,73,61,30,21,37
"N00002519",131,0,0,5,3,36,48,23,10,6
"N00002520",274,0,0,4,5,35,88,56,37,49
"N00002521",505,0,8,45,50,199,71,49,35,48
"N00002522",122,0,4,6,30,46,27,7,0,2
"N00002523",123,0,3,1,1,27,50,28,8,5
"N00002524",163,0,0,15,17,91,27,7,2,4
"N00002525",634,1,4,11,45,166,163,92,78,74
"N00002526",381,0,1,19,37,63,59,48,66,88
"N00002527",151,0,0,1,12,9,8,20,36,65
"N00002528",95,0,0,2,1,57,18,12,4,1
"N00002529",124,0,1,1,2,30,41,37,6,6
"N00002530",120,0,0,4,3,45,16,26,21,5
"N00002531",152,0,1,3,0,51,48,29,13,7
"N00002532",119,0,0,4,3,64,18,20,6,4
"N00002533",408,1,25,51,103,136,50,20,9,13
"N00002534",191,0,2,5,37,118,22,2,4,1
"N00002535",138,0,0,0,4,28,58,29,10,9
"N00002536",209,0,1,8,7,56,38,39,25,35
"N00002537",575,0,4,30,28,148,163,74,59,69
"N00002538",238,0,2,9,9,30,38,61,41,48
"N00002539",115,0,7,11,18,49,24,3,0,3
"N00002540",629,2,3,7,18,127,207,121,77,67
"N00002541",522,0,2,13,42,222,93,91,40,19
"N00002542",112,0,0,5,10,24,32,16,14,11
"N00002543",115,0,3,4,14,61,25,7,0,1
"N00002544",279,0,3,27,45,95,46,27,23,13
"N00002545",127,0,0,7,6,66,38,7,3,0
"N00002546",114,1,3,30,12,40,21,4,2,1
"N00002547",437,3,3,12,37,168,109,58,33,14
"N00002548",279,0,0,24,105,112,33,2,3,0
"N00002549",114,0,0,3,4,54,27,18,6,2
"N00002550",117,0,2,7,2,46,39,16,5,0
"N00002551",146,0,2,18,7,62,40,9,6,2
"N00002552",117,1,1,8,18,68,16,3,1,1
"N00002553",125,1,2,8,31,54,19,7,2,1
"N00002554",134,0,0,9,6,49,33,24,8,5
"N00002555",128,0,0,3,3,37,54,20,8,3
"N00002556",122,0,0,3,1,83,24,7,3,1
"N00002557",130,0,0,2,6,64,29,9,7,13
"N00002558",115,1,2,4,9,48,27,17,5,2
"N00002559",116,0,1,4,21,56,22,7,3,2
"N00002560",152,0,0,2,6,10,13,12,46,63
"N00002561",120,0,0,0,5,29,34,20,14,18
"N00002562",128,0,1,1,3,29,36,17,18,23
"N00002563",131,1,0,1,2,38,41,25,11,12
"N00002564",112,0,2,3,9,45,31,9,8,5
"N00002565",116,1,2,4,18,34,31,13,8,5
"N00002566",122,0,0,5,3,27,33,28,12,14
"N00002567",120,0,0,5,4,48,29,13,15,6
"N00002568",119,0,0,1,1,54,48,5,8,2
"N00002569",121,0,1,3,5,15,42,27,15,13
"N00002570",120,1,7,34,5,26,33,11,2,1
"N00002571",126,0,0,1,2,13,50,33,15,12
"N00002572",129,0,0,1,3,25,59,18,11,12
"N00002573",136,2,3,7,21,32,54,12,5,0
"N00002574",122,0,1,5,10,62,30,10,2,2
"N00002575",126,0,1,12,10,76,19,8,0,0
"N00002576",320,0,22,46,43,79,47,47,21,15
"N00002577",241,3,21,30,37,57,67,11,2,13
"N00002578",129,0,1,18,12,68,25,4,0,1
"N00002579",131,0,0,5,8,90,19,4,3,2
"N00002580",113,1,0,2,10,38,41,16,4,1
"N00002581",129,0,0,1,4,31,56,21,8,8
"N00002582",519,0,4,49,55,293,93,16,6,3
"N00002583",113,1,3,13,19,59,13,4,0,1
"N00002584",127,1,4,15,20,70,11,4,0,2
"N00002585",108,1,4,8,30,47,11,6,0,1
"N00002586",126,0,4,6,28,69,13,3,1,2
"N00002587",288,0,10,12,59,155,38,5,6,3
"N00002588",110,0,4,3,25,67,8,2,1,0
"N00002589",106,0,0,4,19,66,14,2,0,1
"N00002590",528,2,9,27,104,246,54,57,12,17
"N00002591",396,0,13,10,64,142,70,52,30,15
"N00002592",149,0,0,4,4,29,17,23,32,40
"N00002593",137,0,19,34,23,18,15,8,14,6
"N00002594",127,0,1,7,28,69,14,2,5,1
"N00002595",139,1,1,5,24,71,28,7,2,0
"N00002596",120,0,1,1,3,32,60,16,6,1
"N00002597",107,0,0,4,3,75,17,6,2,0
"N00002598",104,0,0,5,26,57,7,7,1,1
"N00002599",127,0,0,2,1,32,64,19,7,2
"N00002600",101,0,1,1,2,32,40,13,9,3
"N00002601",124,0,0,2,3,7,31,51,18,12
"N00002602",107,0,0,1,2,7,58,19,9,11
"N00002603",443,10,137,88,59,62,35,24,14,14
"N00002604",138,2,22,10,15,23,14,18,19,15
"N00002605",162,3,44,50,37,14,3,5,3,3
"N00002606",195,0,36,29,59,29,27,10,3,2
"N00002607",107,2,5,40,32,20,5,2,0,1
"N00002608",137,2,14,52,21,11,12,13,6,6
"N00002609",123,0,2,2,4,22,34,31,18,10
"N00002610",122,3,3,20,13,43,19,10,7,4
"N00002611",64,0,8,9,7,9,24,4,1,2
"N00002612",123,2,4,10,9,21,34,24,11,8
"N00002613",391,5,64,89,96,75,38,9,6,9
"N00002614",153,7,14,11,19,33,44,17,7,1
"N00002615",112,1,1,3,27,58,14,7,1,0
"N00002616",169,0,6,26,25,87,17,3,4,1
"N00002617",164,1,2,19,35,69,22,7,7,2
"N00002618",106,2,3,17,42,36,5,0,0,1
"N00002619",311,4,25,30,74,113,40,16,6,3
"N00002620",241,0,7,33,61,89,34,10,2,5
"N00002621",119,0,5,9,78,17,6,3,0,1
"N00002622",145,0,6,16,37,40,22,6,3,15
"N00002623",115,0,2,1,10,35,56,8,1,2
"N00002624",127,0,5,9,28,46,29,4,1,5
"N00002625",138,0,9,16,21,59,23,7,1,2
"N00002626",294,0,1,7,14,86,59,80,17,30
"N00002627",150,0,6,33,15,58,31,7,0,0
"N00002628",398,7,25,42,38,121,71,40,24,30
"N00002629",122,0,2,4,46,52,15,1,1,1
"N00002630",108,0,1,18,7,53,22,4,2,1
"N00002631",125,1,2,5,17,65,26,5,3,1
"N00002632",148,0,4,4,41,54,18,12,9,6
"N00002633",177,0,0,19,27,56,38,22,6,9
"N00002634",122,0,0,1,12,27,20,15,23,24
"N00002635",137,0,3,9,24,53,28,11,5,4
"N00002636",138,0,0,8,8,49,24,20,17,12
"N00002637",170,0,0,1,5,44,33,29,28,30
"N00002638",165,0,1,7,16,41,32,21,26,21
"N00002639",144,1,1,14,35,47,27,8,4,7
"N00002640",133,0,0,1,3,38,32,32,16,11
"N00002641",132,0,0,3,4,33,52,27,6,7
