"Geography_Code","NM_1518_1_0","NM_1518_1_1","NM_1518_1_2","NM_1518_1_3","NM_1518_1_4","NM_1518_1_5","NM_1518_1_6","NM_1518_1_7","NM_1518_1_8","NM_1518_1_9"
"N00003934",162,20,23,19,20,36,12,12,9,11
"N00003935",183,20,32,25,21,34,10,18,9,14
"N00003936",480,50,124,57,81,51,30,36,24,27
"N00003937",161,16,33,11,23,31,11,12,12,12
"N00003938",130,7,26,20,17,18,12,11,12,7
"N00003939",194,23,45,16,26,27,18,13,14,12
"N00003940",149,26,22,14,25,26,8,16,7,5
"N00003941",203,22,41,20,29,33,15,7,21,15
"N00003942",238,31,69,20,52,10,21,18,8,9
"N00003943",329,30,72,37,45,40,23,28,23,31
"N00003944",192,9,31,14,37,24,19,23,15,20
"N00003945",153,10,22,12,28,24,10,17,12,18
"N00003946",255,23,45,28,63,18,19,30,15,14
"N00003947",319,32,50,46,64,37,21,31,26,12
"N00003948",173,13,14,11,31,26,15,20,23,20
"N00003949",159,16,22,11,21,24,14,19,10,22
"N00003950",152,8,27,14,30,9,17,25,8,14
"N00003951",110,4,12,7,19,19,10,15,9,15
"N00003952",110,8,15,20,19,17,6,6,11,8
"N00003953",123,6,19,11,28,11,12,18,12,6
"N00003954",81,10,11,9,17,6,7,9,5,7
"N00003955",122,10,25,10,14,17,18,11,8,9
"N00003956",167,10,23,10,36,14,12,23,11,28
"N00003957",65,4,5,8,5,10,7,8,7,11
"N00003958",178,6,15,7,27,25,27,27,19,25
"N00003959",80,5,11,5,11,10,8,9,11,10
"N00003960",115,11,12,9,25,12,6,17,10,13
"N00003961",117,9,10,12,25,17,4,16,10,14
"N00003962",311,34,57,24,56,35,18,50,19,18
"N00003963",119,14,15,15,31,9,8,10,10,7
"N00003964",132,12,12,15,11,21,20,13,10,18
"N00003965",223,15,34,28,46,32,15,18,21,14
"N00003966",115,5,2,8,17,12,20,13,14,24
"N00003967",230,29,57,25,48,17,16,26,5,7
"N00003968",123,8,11,12,17,12,8,23,9,23
"N00003969",103,5,10,10,21,16,9,7,8,17
"N00003970",132,6,14,11,22,18,20,20,5,16
"N00003971",129,6,15,14,19,12,21,13,14,15
"N00003972",120,9,9,7,20,18,13,15,11,18
"N00003973",162,12,33,25,34,18,8,18,4,10
"N00003974",363,41,81,33,80,22,25,43,19,19
"N00003975",190,20,28,20,42,15,15,23,9,18
"N00003976",175,20,20,11,35,22,14,18,13,22
"N00003977",144,12,19,13,23,20,12,23,8,14
"N00003978",185,23,36,20,30,24,15,19,10,8
"N00003979",155,9,19,15,40,22,11,16,7,16
"N00003980",161,19,25,21,32,16,4,22,8,14
"N00003981",98,7,6,6,16,17,10,9,10,17
"N00003982",123,13,11,7,22,14,10,23,7,16
"N00003983",104,9,7,6,11,7,13,17,15,19
"N00003984",144,5,12,5,30,14,18,25,20,15
"N00003985",106,3,2,4,11,14,11,24,16,21
"N00003986",78,4,2,4,5,11,9,15,7,21
"N00003987",99,6,1,1,14,11,16,19,12,19
"N00003988",102,7,3,8,20,15,13,7,11,18
"N00003989",69,3,5,4,13,9,7,12,3,13
"N00003990",237,23,44,36,41,23,22,20,13,15
"N00003991",138,11,12,13,16,22,15,12,14,23
"N00003992",184,23,33,8,35,25,12,14,17,17
"N00003993",212,24,45,23,32,35,16,19,4,14
"N00003994",207,15,52,17,44,26,16,14,9,14
"N00003995",209,21,23,20,38,45,13,19,11,19
"N00003996",162,11,11,19,27,27,12,14,20,21
"N00003997",187,22,50,18,26,25,14,7,11,14
"N00003998",205,11,32,22,39,25,24,12,26,14
"N00003999",215,19,33,18,38,35,19,16,19,18
"N00004000",114,5,6,10,18,9,17,16,10,23
"N00004001",122,5,9,6,10,25,17,15,9,26
"N00004002",104,4,4,12,11,12,17,10,4,30
"N00004003",168,12,10,14,21,17,20,26,12,36
"N00004004",88,4,3,3,6,18,10,14,11,19
"N00004005",60,4,5,7,8,7,4,12,6,7
"N00004006",89,3,3,2,7,13,11,16,13,21
"N00004007",92,2,4,3,15,14,6,19,17,12
"N00004008",204,17,23,25,36,27,21,22,7,26
"N00004009",163,11,33,22,31,11,15,22,9,9
"N00004010",203,8,35,13,34,18,14,28,21,32
"N00004011",222,12,37,25,45,17,25,25,13,23
"N00004012",134,11,16,12,31,14,11,13,8,18
"N00004013",162,15,29,13,28,14,18,19,9,17
"N00004014",193,18,39,15,42,18,9,26,13,13
"N00004015",157,12,31,14,31,10,9,25,10,15
"N00004016",195,12,39,24,32,15,17,25,10,21
"N00004017",132,12,22,9,19,15,14,14,9,18
"N00004018",136,17,23,13,27,14,7,15,5,15
"N00004019",169,13,24,20,30,22,18,14,9,19
"N00004020",205,10,23,23,35,12,29,22,24,27
"N00004021",149,15,31,12,20,12,15,17,12,15
"N00004022",114,7,13,15,21,10,11,13,4,20
"N00004023",122,6,16,14,18,15,12,12,12,17
"N00004024",146,7,11,5,20,7,18,26,15,37
"N00004025",180,7,23,14,33,14,13,25,18,33
"N00004026",160,14,24,14,39,16,12,17,9,15
"N00004027",136,6,12,15,35,11,9,20,12,16
"N00004028",137,10,9,13,20,13,12,28,15,17
"N00004029",128,11,13,16,24,18,13,16,9,8
"N00004030",139,17,20,11,33,17,9,11,13,8
"N00004031",106,8,7,4,21,15,11,12,8,20
"N00004032",94,5,9,9,13,11,6,12,10,19
"N00004033",123,4,3,12,19,16,15,17,17,20
"N00004034",110,9,9,13,18,8,14,17,5,17
"N00004035",123,13,15,8,25,14,12,16,7,13
"N00004036",121,9,12,17,15,27,13,5,6,17
"N00004037",139,16,9,12,39,17,8,11,10,17
"N00004038",97,4,10,10,18,11,13,11,7,13
"N00004039",128,5,28,13,30,9,11,13,7,12
"N00004040",132,12,18,18,17,19,9,17,10,12
"N00004041",121,7,20,9,28,15,13,10,12,7
"N00004042",281,16,50,38,65,34,20,26,12,20
"N00004043",177,16,29,20,33,16,15,14,16,18
"N00004044",124,5,25,11,26,14,10,12,10,11
"N00004045",155,6,26,18,31,7,16,21,15,15
"N00004046",131,3,9,8,12,18,24,24,15,18
"N00004047",578,76,158,68,109,41,29,54,19,24
"N00004048",262,36,75,33,41,20,12,25,11,9
"N00004049",242,35,68,33,40,21,11,17,8,9
"N00004050",491,54,173,56,86,27,32,29,13,21
"N00004051",507,99,182,52,66,23,30,35,7,13
"N00004052",174,26,51,24,35,9,9,11,4,5
"N00004053",162,18,23,17,31,25,14,6,14,14
"N00004054",254,28,34,32,52,33,22,22,10,21
"N00004055",105,11,9,11,24,12,12,8,10,8
"N00004056",233,27,37,31,38,24,22,16,14,24
"N00004057",185,28,42,23,24,21,12,11,10,14
"N00004058",695,84,122,89,117,77,42,73,43,48
"N00004059",892,103,217,122,151,71,55,74,42,57
"N00004060",720,72,146,80,138,65,55,67,47,50
"N00004061",345,35,49,34,70,38,31,38,20,30
"N00004062",270,35,70,31,43,19,13,27,9,23
"N00004063",457,46,78,44,97,43,36,55,19,39
"N00004064",343,41,89,27,70,28,25,32,13,18
"N00004065",62,3,2,4,11,3,7,11,5,16
"N00004066",109,9,9,9,17,15,11,14,8,17
"N00004067",89,5,2,4,10,9,10,13,13,23
"N00004068",118,3,4,6,22,12,10,19,14,28
"N00004069",95,1,7,6,14,11,14,13,3,26
"N00004070",91,1,3,4,12,15,6,20,11,19
"N00004071",96,4,7,10,15,10,10,13,9,18
"N00004072",132,5,10,13,14,16,11,20,10,33
"N00004073",595,48,96,67,100,68,47,57,49,63
"N00004074",161,7,21,17,34,18,15,20,14,15
"N00004075",250,27,43,35,39,25,19,33,10,19
"N00004076",175,17,14,14,34,14,18,22,20,22
"N00004077",192,13,13,10,38,35,18,27,15,23
"N00004078",138,9,13,10,28,20,12,19,10,17
"N00004079",115,7,14,7,22,16,12,11,7,19
"N00004080",99,6,4,7,8,13,7,19,9,26
"N00004081",129,14,8,9,25,21,11,17,11,13
"N00004082",162,6,14,11,27,21,24,24,13,22
"N00004083",106,5,6,8,14,7,13,18,11,24
"N00004084",134,12,52,14,22,2,9,15,3,5
"N00004085",402,39,105,40,46,39,20,53,20,40
"N00004086",94,7,6,9,13,9,9,7,9,25
"N00004087",388,36,85,35,43,37,26,77,13,36
"N00004088",181,10,75,22,29,14,4,10,6,11
"N00004089",135,20,52,12,21,5,12,5,3,5
"N00004090",442,39,83,26,39,25,35,138,7,50
"N00004091",387,16,85,22,30,16,28,150,6,34
"N00004092",123,10,16,13,33,8,10,15,11,7
"N00004093",166,13,26,17,32,14,16,18,10,20
"N00004094",249,14,31,19,31,32,26,33,22,41
"N00004095",90,6,6,7,6,5,12,21,7,20
"N00004096",89,1,7,3,11,8,8,25,10,16
"N00004097",183,9,12,6,27,23,15,37,18,36
"N00004098",101,2,6,3,11,18,12,16,9,24
"N00004099",293,28,45,31,50,28,26,35,19,31
"N00004100",112,10,4,6,16,13,6,25,8,24
"N00004101",70,4,14,9,10,5,7,4,6,11
"N00004102",127,9,7,11,20,22,14,18,11,15
"N00004103",60,2,1,3,5,8,4,18,10,9
"N00004104",85,6,12,7,20,6,5,11,6,12
"N00004105",75,6,3,3,9,7,4,11,10,22
"N00004106",87,4,8,6,16,8,5,14,9,17
"N00004107",82,4,12,7,12,11,7,9,4,16
"N00004108",101,2,7,7,17,14,12,11,12,19
"N00004109",107,11,13,11,11,9,15,13,7,17
"N00004110",164,10,19,20,28,25,19,17,10,16
"N00004111",170,23,44,18,36,9,11,16,2,11
"N00004112",234,38,49,22,53,16,20,20,9,7
"N00004113",335,63,56,41,68,33,17,29,11,17
"N00004114",168,19,24,15,28,20,21,17,15,9
"N00004115",217,14,29,26,44,33,24,23,6,18
"N00004116",390,39,74,38,97,39,30,42,10,21
"N00004117",283,32,64,33,67,19,23,24,5,16
"N00004118",160,6,27,15,37,11,18,27,8,11
"N00004119",161,17,17,14,39,9,25,17,10,13
"N00004120",123,15,12,16,30,12,8,11,9,10
"N00004121",210,16,36,25,35,13,16,38,13,18
"N00004122",224,28,33,23,49,22,24,26,11,8
"N00004123",154,24,51,13,24,10,10,11,7,4
"N00004124",142,14,29,24,31,9,16,13,1,5
"N00004125",173,26,45,26,20,12,13,13,6,12
"N00004126",149,18,37,20,25,7,10,16,2,14
"N00004127",149,27,50,24,18,8,9,6,3,4
"N00004128",177,31,70,23,30,6,2,7,5,3
"N00004129",131,15,50,17,19,11,7,7,1,4
"N00004130",147,24,48,26,13,8,13,6,5,4
"N00004131",133,11,26,17,25,16,14,5,5,14
"N00004132",147,19,31,22,25,7,12,18,4,9
"N00004133",161,7,25,9,34,19,25,18,6,18
"N00004134",134,9,18,19,23,15,16,15,8,11
"N00004135",176,17,31,22,29,16,16,20,7,18
"N00004136",198,29,48,21,47,13,13,14,3,10
"N00004137",167,19,43,24,32,8,17,15,2,7
"N00004138",194,15,25,19,39,24,19,19,14,20
"N00004139",362,38,52,38,89,30,26,50,17,22
"N00004140",235,25,56,32,46,20,18,22,8,8
"N00004141",138,8,23,19,33,12,18,15,3,7
"N00004142",149,13,29,17,28,18,10,15,8,11
"N00004143",156,14,24,21,27,10,22,23,8,7
"N00004144",302,20,43,31,46,29,34,45,20,34
"N00004145",148,10,19,17,25,15,18,13,17,14
"N00004146",205,20,27,19,41,20,18,30,14,16
"N00004147",183,16,29,15,32,28,22,22,4,15
"N00004148",50,3,5,2,6,5,4,6,4,15
"N00004149",120,11,25,11,25,10,13,12,2,11
"N00004150",222,24,39,27,39,17,23,32,9,12
"N00004151",117,9,18,12,22,10,7,21,7,11
"N00004152",105,8,14,13,17,10,8,13,7,15
"N00004153",171,19,29,21,30,15,14,20,11,12
"N00004154",134,9,20,20,20,12,16,21,6,10
"N00004155",136,5,25,13,27,12,13,17,9,15
"N00004156",84,4,5,7,12,12,5,9,16,14
"N00004157",209,12,35,24,32,20,30,28,12,16
"N00004158",214,24,36,24,35,20,17,32,11,15
"N00004159",43,4,4,4,10,4,10,2,1,4
"N00004160",87,1,6,4,7,6,17,21,11,14
"N00004161",107,8,10,7,14,11,17,13,8,19
"N00004162",70,2,4,9,9,5,9,7,5,20
"N00004163",201,25,41,16,42,17,16,19,8,17
"N00004164",236,18,37,27,58,19,15,23,15,24
"N00004165",222,19,28,25,48,24,23,28,11,16
"N00004166",140,12,21,12,34,19,6,14,9,13
"N00004167",166,10,16,18,31,17,23,22,12,17
"N00004168",59,5,6,3,4,8,12,13,5,3
"N00004169",153,8,23,24,42,14,8,16,5,13
"N00004170",162,16,34,19,34,15,12,14,9,9
"N00004171",109,14,26,25,20,4,11,6,0,3
"N00004172",103,7,20,11,20,8,12,9,8,8
"N00004173",122,8,22,16,9,11,27,10,7,12
"N00004174",113,20,26,19,14,9,12,5,0,8
"N00004175",140,18,29,27,29,13,9,7,2,6
"N00004176",111,13,35,12,24,7,5,7,2,6
"N00004177",54,9,13,8,9,3,5,4,1,2
"N00004178",141,15,22,17,33,9,16,15,6,8
"N00004179",152,8,25,19,43,17,11,14,6,9
"N00004180",132,15,33,15,30,7,13,9,3,7
"N00004181",130,15,34,20,19,9,12,13,5,3
"N00004182",164,20,38,13,40,10,11,13,1,18
"N00004183",30,3,2,4,3,2,6,3,2,5
"N00004184",111,7,23,16,23,7,16,8,3,8
"N00004185",329,25,59,38,78,23,22,36,19,29
"N00004186",127,12,28,12,25,7,19,11,5,8
"N00004187",119,13,23,20,25,9,11,7,5,6
"N00004188",148,11,35,19,28,12,13,15,6,9
"N00004189",80,9,9,6,17,10,10,6,4,9
"N00004190",161,10,17,15,31,18,18,19,15,18
"N00004191",285,35,77,34,42,20,26,31,6,14
"N00004192",142,11,22,10,24,22,17,15,7,14
"N00004193",130,10,38,23,21,2,16,9,7,4
"N00004194",100,13,21,13,17,7,10,8,6,5
"N00004195",119,6,12,8,11,15,14,16,11,26
"N00004196",517,52,93,66,107,55,56,36,30,22
"N00004197",76,9,1,4,10,7,12,10,10,13
"N00004198",92,6,5,6,4,13,13,22,8,15
"N00004199",413,36,52,36,91,48,49,41,22,38
"N00004200",195,20,39,21,54,11,17,17,5,11
"N00004201",182,19,34,26,33,12,20,23,9,6
"N00004202",188,11,36,15,37,23,15,18,19,14
"N00004203",171,11,16,16,19,24,22,30,10,23
"N00004204",178,17,9,14,33,21,19,27,13,25
"N00004205",154,8,8,10,20,22,21,25,16,24
"N00004206",91,4,4,5,14,7,13,20,10,14
"N00004207",145,21,25,16,30,12,9,14,7,11
"N00004208",216,20,18,20,39,26,38,20,16,19
"N00004209",332,37,54,45,64,34,25,42,15,16
"N00004210",136,11,13,19,21,22,11,14,6,19
"N00004211",431,44,90,38,95,40,33,44,19,28
"N00004212",1113,114,219,137,237,107,93,105,54,47
"N00004213",97,6,11,9,10,9,18,12,8,14
"N00004214",113,6,2,5,12,14,22,16,12,24
"N00004215",166,11,15,20,32,16,11,26,14,21
"N00004216",200,11,12,13,36,15,30,39,15,29
"N00004217",92,3,8,8,13,8,14,19,5,14
"N00004218",107,5,9,7,12,13,22,13,11,15
"N00004219",144,39,51,17,12,5,1,4,1,14
"N00004220",109,24,33,14,9,7,6,9,2,5
"N00004221",149,36,45,11,24,11,9,4,2,7
"N00004222",161,31,42,23,24,12,10,11,3,5
"N00004223",118,17,19,16,9,23,10,10,3,11
"N00004224",117,20,40,23,13,3,4,5,3,6
"N00004225",123,20,32,13,23,11,6,10,2,6
"N00004226",154,20,52,26,19,8,8,7,4,10
"N00004227",125,28,37,16,23,5,7,5,2,2
"N00004228",323,49,87,60,47,24,20,10,9,17
"N00004229",147,24,38,26,24,9,7,10,2,7
"N00004230",121,20,34,22,20,7,3,4,5,6
"N00004231",118,26,50,15,15,1,4,3,2,2
"N00004232",89,8,30,12,15,5,5,9,3,2
"N00004233",148,26,42,19,25,7,12,11,4,2
"N00004234",104,12,33,18,12,9,8,5,4,3
"N00004235",144,28,44,23,16,12,6,5,6,4
"N00004236",122,38,41,13,14,4,6,3,0,3
"N00004237",122,22,46,22,10,5,3,4,4,6
"N00004238",174,32,53,38,15,9,6,13,4,4
"N00004239",130,13,46,23,17,5,12,7,1,6
"N00004240",155,25,45,14,27,12,11,12,1,8
"N00004241",137,21,32,20,21,12,10,11,5,5
"N00004242",144,36,51,17,16,3,6,2,5,8
"N00004243",102,5,7,11,14,8,15,21,10,11
"N00004244",51,1,2,6,7,4,6,7,10,8
"N00004245",180,15,34,18,30,19,18,19,7,20
"N00004246",149,13,16,25,29,9,10,26,9,12
"N00004247",172,14,19,15,32,16,25,27,14,10
"N00004248",75,2,4,4,11,6,13,15,6,14
"N00004249",115,7,16,11,24,13,12,15,7,10
"N00004250",100,3,11,6,8,8,15,24,10,15
"N00004251",107,8,10,10,18,10,13,16,11,11
"N00004252",152,9,25,21,31,7,16,27,5,11
"N00004253",131,16,26,12,29,11,12,9,3,13
"N00004254",144,18,26,10,31,22,14,4,8,11
"N00004255",91,8,18,8,24,6,8,10,6,3
"N00004256",379,58,86,54,61,24,34,27,16,19
"N00004257",64,9,9,9,12,8,6,7,2,2
"N00004258",121,8,17,12,24,16,8,13,10,13
"N00004259",84,11,20,11,7,8,7,3,5,12
"N00004260",134,14,31,16,23,14,8,17,5,6
"N00004261",107,6,18,9,22,10,9,16,5,12
"N00004262",147,12,19,13,17,11,23,13,8,31
"N00004263",108,7,11,11,19,14,12,9,6,19
"N00004264",284,24,32,47,38,35,31,25,18,34
"N00004265",98,7,10,13,13,10,15,14,6,10
"N00004266",146,27,41,25,22,13,7,6,1,4
"N00004267",300,31,55,42,52,32,25,30,6,27
"N00004268",159,20,35,30,15,18,10,10,4,17
"N00004269",155,13,30,23,22,17,10,26,2,12
"N00004270",315,19,44,40,132,15,12,21,6,26
"N00004271",132,10,18,12,16,10,14,20,8,24
"N00004272",149,15,26,22,26,11,10,18,4,17
"N00004273",156,17,45,24,21,9,8,15,6,11
"N00004274",144,13,29,22,28,8,10,12,7,15
"N00004275",152,20,38,31,18,7,10,12,4,12
"N00004276",209,33,78,28,18,14,15,11,4,8
"N00004277",146,20,44,25,20,7,10,11,0,9
"N00004278",126,9,12,19,20,16,12,13,7,18
"N00004279",154,24,49,27,25,5,6,7,4,7
"N00004280",142,18,52,23,17,2,2,11,8,9
"N00004281",185,22,84,25,24,6,8,5,1,10
"N00004282",70,5,8,6,12,5,6,11,7,10
"N00004283",156,19,42,20,31,9,9,10,2,14
"N00004284",173,18,45,29,36,11,11,9,3,11
"N00004285",155,24,59,20,17,8,9,11,0,7
"N00004286",159,34,48,17,21,14,9,7,5,4
"N00004287",245,12,20,14,47,28,26,25,21,52
"N00004288",92,5,11,9,9,6,11,12,6,23
"N00004289",94,4,11,8,16,8,10,11,11,15
"N00004290",232,23,31,24,39,27,22,22,10,34
"N00004291",201,22,44,18,43,12,16,20,13,13
"N00004292",86,6,1,10,14,12,11,10,9,13
"N00004293",111,10,25,23,15,7,11,6,4,10
"N00004294",580,68,20,177,208,29,31,21,8,18
"N00004295",79,10,29,10,9,2,7,6,1,5
"N00004296",113,12,27,16,17,7,11,15,3,5
"N00004297",148,25,41,28,14,7,11,12,2,8
"N00004298",190,28,69,23,32,10,10,9,5,4
"N00004299",244,36,71,33,40,11,15,24,2,12
"N00004300",42,5,10,4,10,0,4,2,3,4
"N00004301",153,18,59,25,21,4,6,12,0,8
"N00004302",142,27,54,6,23,6,8,7,6,5
"N00004303",157,4,20,5,32,19,16,12,21,28
"N00004304",163,13,31,19,43,10,14,20,6,7
"N00004305",115,10,9,9,26,8,18,15,12,8
"N00004306",203,13,26,8,27,19,35,33,14,28
"N00004307",133,7,18,8,21,19,19,17,10,14
"N00004308",128,7,13,10,17,13,14,25,14,15
"N00004309",96,6,11,11,13,11,14,11,7,12
"N00004310",112,5,15,14,19,9,8,20,9,13
"N00004311",120,4,10,12,20,15,13,20,12,14
"N00004312",173,6,18,12,26,20,20,27,23,21
"N00004313",147,7,20,15,23,22,22,13,6,19
"N00004314",354,29,63,48,71,28,38,42,12,23
"N00004315",92,10,11,7,4,11,13,13,7,16
"N00004316",152,7,25,12,27,19,19,22,10,11
"N00004317",138,6,17,17,27,17,17,16,8,13
"N00004318",132,12,15,10,24,20,23,13,9,6
"N00004319",167,6,26,12,29,21,25,23,9,16
"N00004320",158,18,35,12,19,18,22,20,5,9
"N00004321",312,35,67,26,83,19,23,36,7,16
"N00004322",151,14,23,19,27,14,17,19,9,9
"N00004323",185,12,30,15,34,15,20,25,14,20
"N00004324",95,9,18,15,19,4,7,11,4,8
"N00004325",123,5,18,12,37,8,16,15,4,8
"N00004326",121,12,24,10,19,14,14,8,9,11
"N00004327",116,9,10,19,20,11,17,17,3,10
"N00004328",133,12,19,16,25,14,7,18,11,11
"N00004329",121,6,3,5,19,11,19,28,11,19
"N00004330",147,6,17,14,35,18,16,22,13,6
"N00004331",144,10,26,10,27,18,17,16,9,11
"N00004332",127,12,12,17,21,14,14,17,3,17
"N00004333",103,11,6,4,17,12,16,26,9,2
"N00004334",84,2,6,4,8,13,14,15,8,14
"N00004335",86,4,9,4,14,17,11,10,6,11
"N00004336",119,6,7,7,12,9,14,33,14,17
"N00004337",87,6,6,5,9,12,9,13,6,21
"N00004338",159,13,31,17,18,39,13,8,12,8
"N00004339",234,16,58,14,26,48,23,12,21,16
"N00004340",201,10,27,22,37,61,14,8,9,13
"N00004341",218,18,39,24,21,51,22,12,17,14
"N00004342",262,18,37,10,23,61,33,15,33,32
"N00004343",121,7,18,10,19,14,14,12,17,10
"N00004344",102,11,18,4,14,17,8,10,9,11
"N00004345",167,15,40,15,26,17,13,20,13,8
"N00004346",145,9,30,8,17,19,13,15,8,26
"N00004347",199,18,53,22,20,23,17,15,12,19
"N00004348",73,7,5,2,10,11,12,6,10,10
"N00004349",67,4,12,2,8,13,8,6,5,9
"N00004350",512,48,109,33,61,106,33,35,39,48
"N00004351",239,12,40,14,27,65,19,21,20,21
"N00004352",260,27,71,18,27,65,11,9,16,16
"N00004353",240,14,55,25,22,64,25,15,4,16
"N00004354",173,9,30,9,19,45,16,12,13,20
"N00004355",156,12,27,18,15,16,19,16,14,19
"N00004356",90,5,7,14,8,17,7,10,8,14
"N00004357",639,41,102,55,83,84,69,77,51,77
"N00004358",122,7,13,6,19,17,16,12,13,19
"N00004359",487,53,90,32,48,65,52,43,43,61
"N00004360",206,19,58,15,27,22,17,15,5,28
"N00004361",171,7,21,9,19,30,26,18,12,29
"N00004362",294,26,74,22,50,36,25,18,18,25
"N00004363",227,13,34,19,29,62,14,20,21,15
"N00004364",208,16,29,13,31,60,21,10,11,17
"N00004365",177,14,22,18,15,33,25,12,15,23
"N00004366",73,6,4,3,9,15,11,12,4,9
"N00004367",274,17,52,21,32,57,28,21,20,26
"N00004368",235,15,46,24,26,62,19,15,14,14
"N00004369",145,9,23,7,11,38,17,10,11,19
"N00004370",221,11,52,10,28,57,14,10,22,17
"N00004371",196,22,49,9,17,40,19,19,10,11
"N00004372",181,9,38,9,24,31,24,17,15,14
"N00004373",178,13,39,12,13,44,16,9,14,18
"N00004374",193,14,28,7,18,52,17,14,26,17
"N00004375",327,25,46,18,39,60,43,21,32,43
"N00004376",200,14,26,12,21,57,20,16,14,20
"N00004377",219,11,41,12,20,57,29,14,20,15
"N00004378",90,4,13,3,4,27,6,9,7,17
"N00004379",97,3,8,7,18,17,7,11,11,15
"N00004380",140,11,20,14,26,17,11,13,6,22
"N00004381",157,5,18,15,30,26,9,15,18,21
"N00004382",150,10,22,18,23,21,18,12,7,19
"N00004383",114,6,8,6,18,18,16,11,7,24
"N00004384",94,4,10,3,12,15,15,9,7,19
"N00004385",151,11,25,20,21,22,16,15,10,11
"N00004386",203,17,33,15,38,44,11,18,12,15
"N00004387",153,14,26,12,27,31,8,9,12,14
"N00004388",213,19,43,17,28,48,12,15,16,15
"N00004389",257,20,44,21,29,62,19,17,15,30
"N00004390",222,20,41,18,27,57,19,12,12,16
"N00004391",218,18,44,12,30,37,26,8,25,18
"N00004392",124,3,18,6,8,23,20,12,19,15
"N00004393",106,8,12,7,16,26,11,4,7,15
"N00004394",65,5,4,7,7,9,7,8,10,8
"N00004395",72,6,9,6,1,9,11,9,10,11
"N00004396",226,19,29,24,22,52,25,13,23,19
"N00004397",121,8,22,1,19,24,17,6,11,13
"N00004398",264,20,42,25,30,73,19,14,19,22
"N00004399",303,26,72,26,36,58,33,14,18,20
"N00004400",226,23,46,19,33,42,18,17,17,11
"N00004401",342,35,59,29,36,65,28,27,27,36
"N00004402",466,31,83,37,59,65,37,51,46,57
"N00004403",168,11,33,11,20,25,16,13,11,28
"N00004404",278,22,41,20,35,43,22,34,25,36
"N00004405",205,11,25,14,24,25,29,36,10,31
"N00004406",144,4,19,7,13,19,17,12,21,32
"N00004407",171,16,27,20,23,23,25,15,11,11
"N00004408",159,17,32,14,20,21,14,13,11,17
"N00004409",193,28,55,17,15,12,23,23,10,10
"N00004410",310,25,71,18,28,44,37,34,24,29
"N00004411",228,16,42,17,20,37,22,33,19,22
"N00004412",170,15,33,5,19,29,29,14,10,16
"N00004413",76,5,11,6,7,18,6,7,9,7
"N00004414",53,1,10,4,3,10,8,6,1,10
"N00004415",336,13,30,16,31,62,47,37,29,71
"N00004416",211,16,33,16,10,40,30,18,13,35
"N00004417",230,16,47,9,26,52,19,20,24,17
"N00004418",247,14,47,12,20,74,20,15,24,21
"N00004419",231,18,40,19,24,55,25,10,18,22
"N00004420",242,17,50,14,28,59,29,11,24,10
"N00004421",161,14,26,15,22,37,13,6,15,13
"N00004422",208,10,39,6,16,62,28,7,22,18
"N00004423",203,11,34,10,19,58,19,11,21,20
"N00004424",163,10,26,12,18,33,18,9,24,13
"N00004425",223,18,30,15,26,53,23,18,26,14
"N00004426",234,12,32,9,21,80,24,15,26,15
"N00004427",150,16,18,7,10,42,15,15,14,13
"N00004428",170,5,31,10,22,47,8,6,21,20
"N00004429",237,12,47,9,29,71,23,15,20,11
"N00004430",214,15,42,24,20,48,19,19,16,11
"N00004431",204,8,37,18,19,55,13,15,26,13
"N00004432",31,6,3,1,1,7,2,2,5,4
"N00004433",247,13,31,13,36,56,31,20,22,25
"N00004434",170,6,23,8,18,40,20,18,12,25
"N00004435",158,14,24,11,18,25,15,19,10,22
"N00004436",158,12,40,11,17,30,17,8,13,10
"N00004437",117,8,24,11,7,28,17,4,9,9
"N00004438",234,16,44,9,24,66,14,17,27,17
"N00004439",243,19,53,14,22,70,14,14,20,17
"N00004440",224,9,43,9,27,51,24,14,24,23
"N00004441",267,19,43,17,31,72,25,18,26,16
"N00004442",247,16,35,12,29,75,19,19,21,21
"N00004443",289,21,50,23,40,76,27,15,22,15
"N00004444",122,14,18,7,17,23,14,14,7,8
"N00004445",185,9,36,15,16,52,17,15,14,11
"N00004446",199,19,22,14,23,28,12,15,33,33
"N00004447",134,9,14,10,18,13,17,17,18,18
"N00004448",220,20,21,19,28,41,18,20,25,28
"N00004449",172,13,21,12,21,32,12,19,21,21
"N00004450",167,9,25,10,17,35,13,13,22,23
"N00004451",250,23,35,21,30,62,13,18,20,28
"N00004452",85,3,5,5,5,15,13,12,6,21
"N00004453",81,3,1,7,19,12,7,16,3,13
"N00004454",73,3,11,8,9,9,10,4,4,15
"N00004455",91,4,2,6,12,14,14,17,9,13
"N00004456",91,4,7,6,9,15,11,14,8,17
"N00004457",111,9,16,6,13,12,12,20,11,12
"N00004458",108,10,15,12,8,20,11,8,13,11
"N00004459",266,11,30,20,34,63,32,20,26,30
"N00004460",74,4,1,3,5,21,12,12,7,9
"N00004461",128,6,12,2,18,27,21,15,8,19
"N00004462",83,7,7,5,7,14,11,9,10,13
"N00004463",216,13,23,10,20,62,23,11,28,26
"N00004464",127,5,6,10,13,29,17,16,14,17
"N00004465",199,12,32,9,23,51,19,14,21,18
"N00004466",169,12,11,7,25,48,18,10,17,21
"N00004467",190,10,23,11,21,67,14,12,14,18
