"Geography_Code","NM_1533_1_0","NM_1533_1_1","NM_1533_1_2"
"N00003487",0,0,0
"N00003488",3,1,2
"N00003489",0,0,0
"N00003490",1,0,1
"N00003491",1,1,0
"N00003492",2,1,1
"N00003493",4,2,2
"N00003494",6,2,4
"N00003495",2,1,1
"N00003496",5,3,2
"N00003497",0,0,0
"N00003498",1,0,1
"N00003499",1,0,1
"N00003500",1,0,1
"N00003501",0,0,0
"N00003502",0,0,0
"N00003503",2,2,0
"N00003504",5,1,4
"N00003505",0,0,0
"N00003506",0,0,0
"N00003507",0,0,0
"N00003508",1,1,0
"N00003509",0,0,0
"N00003510",0,0,0
"N00003511",0,0,0
"N00003512",2,1,1
"N00003513",0,0,0
"N00003514",0,0,0
"N00003515",2,2,0
"N00003516",0,0,0
"N00003517",0,0,0
"N00003518",1,0,1
"N00003519",0,0,0
"N00003520",0,0,0
"N00003521",13,4,9
"N00003522",8,6,2
"N00003523",12,3,9
"N00003524",41,15,26
"N00003525",4,4,0
"N00003526",9,4,5
"N00003527",10,1,9
"N00003528",16,9,7
"N00003529",1,0,1
"N00003530",4,0,4
"N00003531",7,1,6
"N00003532",4,1,3
"N00003533",2,1,1
"N00003534",4,3,1
"N00003535",15,3,12
"N00003536",1,0,1
"N00003537",5,4,1
"N00003538",3,3,0
"N00003539",5,1,4
"N00003540",2,1,1
"N00003541",2,0,2
"N00003542",0,0,0
"N00003543",4,2,2
"N00003544",5,3,2
"N00003545",5,3,2
"N00003546",0,0,0
"N00003547",8,5,3
"N00003548",18,9,9
"N00003549",13,5,8
"N00003550",16,5,11
"N00003551",8,3,5
"N00003552",3,1,2
"N00003553",9,4,5
"N00003554",3,2,1
"N00003555",1,0,1
"N00003556",4,2,2
"N00003557",3,1,2
"N00003558",11,7,4
"N00003559",6,2,4
"N00003560",13,4,9
"N00003561",10,2,8
"N00003562",13,5,8
"N00003563",6,3,3
"N00003564",13,6,7
"N00003565",11,7,4
"N00003566",7,2,5
"N00003567",13,8,5
"N00003568",8,1,7
"N00003569",6,3,3
"N00003570",7,2,5
"N00003571",0,0,0
"N00003572",11,8,3
"N00003573",8,2,6
"N00003574",13,6,7
"N00003575",3,1,2
"N00003576",10,6,4
"N00003577",6,4,2
"N00003578",3,1,2
"N00003579",19,8,11
"N00003580",11,7,4
"N00003581",7,3,4
"N00003582",6,4,2
"N00003583",7,6,1
"N00003584",6,0,6
"N00003585",0,0,0
"N00003586",1,1,0
"N00003587",8,6,2
"N00003588",8,6,2
"N00003589",13,5,8
"N00003590",11,7,4
"N00003591",4,2,2
"N00003592",3,2,1
"N00003593",5,3,2
"N00003594",3,1,2
"N00003595",10,4,6
"N00003596",2,1,1
"N00003597",8,6,2
"N00003598",4,3,1
"N00003599",7,6,1
"N00003600",2,0,2
"N00003601",14,9,5
"N00003602",1,0,1
"N00003603",7,4,3
"N00003604",2,0,2
"N00003605",1,0,1
"N00003606",6,2,4
"N00003607",10,5,5
"N00003608",9,5,4
"N00003609",2,0,2
"N00003610",5,4,1
"N00003611",0,0,0
"N00003612",3,2,1
"N00003613",0,0,0
"N00003614",5,2,3
"N00003615",6,4,2
"N00003616",6,4,2
"N00003617",0,0,0
"N00003618",12,9,3
"N00003619",6,2,4
"N00003620",3,2,1
"N00003621",5,1,4
"N00003622",8,3,5
"N00003623",1,0,1
"N00003624",15,6,9
"N00003625",1,0,1
"N00003626",7,4,3
"N00003627",3,1,2
"N00003628",4,4,0
"N00003629",11,10,1
"N00003630",17,9,8
"N00003631",3,1,2
"N00003632",7,5,2
"N00003633",0,0,0
"N00003634",2,1,1
"N00003635",6,2,4
"N00003636",5,2,3
"N00003637",11,1,10
"N00003638",10,3,7
"N00003639",9,4,5
"N00003640",7,2,5
"N00003641",2,0,2
"N00003642",3,1,2
"N00003643",5,2,3
"N00003644",14,7,7
"N00003645",7,3,4
"N00003646",13,3,10
"N00003647",5,1,4
"N00003648",13,6,7
"N00003649",9,4,5
"N00003650",6,4,2
"N00003651",8,3,5
"N00003652",22,6,16
"N00003653",13,2,11
"N00003654",0,0,0
"N00003655",1,0,1
"N00003656",3,0,3
"N00003657",5,4,1
"N00003658",2,1,1
"N00003659",3,3,0
"N00003660",4,2,2
"N00003661",4,2,2
"N00003662",0,0,0
"N00003663",3,1,2
"N00003664",7,5,2
"N00003665",7,2,5
"N00003666",0,0,0
"N00003667",6,1,5
"N00003668",11,3,8
"N00003669",8,4,4
"N00003670",9,7,2
"N00003671",3,1,2
"N00003672",11,6,5
"N00003673",4,2,2
"N00003674",6,2,4
"N00003675",6,2,4
"N00003676",1,1,0
"N00003677",1,0,1
"N00003678",0,0,0
"N00003679",3,1,2
"N00003680",1,0,1
"N00003681",0,0,0
"N00003682",0,0,0
"N00003683",5,2,3
"N00003684",0,0,0
"N00003685",4,2,2
"N00003686",3,2,1
"N00003687",7,3,4
"N00003688",1,0,1
"N00003689",0,0,0
"N00003690",7,0,7
"N00003691",7,5,2
"N00003692",14,7,7
"N00003693",3,1,2
"N00003694",9,3,6
"N00003695",9,5,4
"N00003696",6,1,5
"N00003697",15,5,10
"N00003698",8,3,5
"N00003699",9,5,4
"N00003700",17,5,12
"N00003701",12,6,6
"N00003702",18,8,10
"N00003703",11,4,7
"N00003704",7,4,3
"N00003705",6,4,2
"N00003706",2,0,2
"N00003707",10,4,6
"N00003708",11,3,8
"N00003709",5,4,1
"N00003710",6,4,2
"N00003711",4,2,2
"N00003712",1,0,1
"N00003713",3,0,3
"N00003714",3,1,2
"N00003715",3,1,2
"N00003716",9,6,3
"N00003717",1,1,0
"N00003718",40,24,16
"N00003719",7,4,3
"N00003720",12,6,6
"N00003721",12,2,10
"N00003722",5,1,4
"N00003723",4,1,3
"N00003724",10,5,5
"N00003725",1,0,1
"N00003726",0,0,0
"N00003727",4,1,3
"N00003728",10,6,4
"N00003729",4,3,1
"N00003730",4,0,4
"N00003731",7,2,5
"N00003732",14,4,10
"N00003733",5,2,3
"N00003734",11,4,7
"N00003735",0,0,0
"N00003736",6,3,3
"N00003737",2,1,1
"N00003738",0,0,0
"N00003739",3,2,1
"N00003740",2,1,1
"N00003741",0,0,0
"N00003742",1,0,1
"N00003743",6,2,4
"N00003744",5,3,2
"N00003745",13,8,5
"N00003746",10,4,6
"N00003747",5,1,4
"N00003748",6,2,4
"N00003749",12,4,8
"N00003750",4,1,3
"N00003751",9,4,5
"N00003752",10,4,6
"N00003753",3,1,2
"N00003754",8,4,4
"N00003755",4,2,2
"N00003756",0,0,0
"N00003757",6,4,2
"N00003758",3,0,3
"N00003759",4,2,2
"N00003760",1,1,0
"N00003761",8,4,4
"N00003762",15,5,10
"N00003763",8,3,5
"N00003764",5,2,3
"N00003765",7,2,5
"N00003766",11,5,6
"N00003767",9,5,4
"N00003768",7,5,2
"N00003769",7,4,3
"N00003770",1,1,0
"N00003771",9,3,6
"N00003772",0,0,0
"N00003773",8,5,3
"N00003774",5,3,2
"N00003775",21,12,9
"N00003776",0,0,0
"N00003777",2,0,2
"N00003778",0,0,0
"N00003779",0,0,0
"N00003780",12,3,9
"N00003781",11,5,6
"N00003782",17,11,6
"N00003783",4,1,3
"N00003784",10,5,5
"N00003785",16,8,8
"N00003786",13,8,5
"N00003787",6,1,5
"N00003788",1,0,1
"N00003789",8,5,3
"N00003790",4,0,4
"N00003791",11,6,5
"N00003792",3,1,2
"N00003793",17,7,10
"N00003794",3,0,3
"N00003795",15,5,10
"N00003796",13,6,7
"N00003797",8,2,6
"N00003798",5,3,2
"N00003799",5,1,4
"N00003800",6,2,4
"N00003801",1,1,0
"N00003802",8,4,4
"N00003803",3,3,0
"N00003804",3,1,2
"N00003805",1,0,1
"N00003806",2,1,1
"N00003807",0,0,0
"N00003808",3,1,2
"N00003809",7,3,4
"N00003810",1,1,0
"N00003811",6,4,2
"N00003812",5,3,2
"N00003813",3,0,3
"N00003814",5,1,4
"N00003815",6,4,2
"N00003816",2,1,1
"N00003817",8,4,4
"N00003818",8,2,6
"N00003819",13,6,7
"N00003820",15,4,11
"N00003821",7,4,3
"N00003822",9,4,5
"N00003823",9,4,5
"N00003824",14,2,12
"N00003825",8,3,5
"N00003826",10,3,7
"N00003827",21,9,12
"N00003828",7,3,4
"N00003829",6,2,4
"N00003830",5,1,4
"N00003831",0,0,0
"N00003832",10,3,7
"N00003833",2,1,1
"N00003834",4,2,2
"N00003835",13,7,6
"N00003836",16,7,9
"N00003837",8,5,3
"N00003838",2,1,1
"N00003839",9,2,7
"N00003840",15,5,10
"N00003841",8,3,5
"N00003842",15,5,10
"N00003843",6,3,3
"N00003844",21,9,12
"N00003845",6,4,2
"N00003846",5,4,1
"N00003847",1,1,0
"N00003848",2,1,1
"N00003849",10,5,5
"N00003850",4,2,2
"N00003851",9,1,8
"N00003852",4,2,2
"N00003853",7,2,5
"N00003854",8,2,6
"N00003855",11,6,5
"N00003856",6,3,3
"N00003857",20,8,12
"N00003858",4,1,3
"N00003859",5,2,3
"N00003860",12,5,7
"N00003861",2,1,1
"N00003862",5,3,2
"N00003863",2,1,1
"N00003864",6,2,4
"N00003865",5,3,2
"N00003866",4,0,4
"N00003867",9,4,5
"N00003868",2,0,2
"N00003869",11,4,7
"N00003870",0,0,0
"N00003871",14,4,10
"N00003872",2,0,2
"N00003873",12,5,7
"N00003874",9,5,4
"N00003875",8,6,2
"N00003876",8,3,5
"N00003877",9,5,4
"N00003878",4,2,2
"N00003879",5,2,3
"N00003880",6,5,1
"N00003881",10,2,8
"N00003882",9,6,3
"N00003883",18,6,12
"N00003884",10,3,7
"N00003885",2,1,1
"N00003886",0,0,0
"N00003887",3,1,2
"N00003888",2,1,1
"N00003889",6,3,3
"N00003890",0,0,0
"N00003891",2,0,2
"N00003892",2,2,0
"N00003893",0,0,0
"N00003894",5,2,3
"N00003895",1,1,0
"N00003896",2,0,2
"N00003897",0,0,0
"N00003898",7,2,5
"N00003899",8,2,6
"N00003900",0,0,0
"N00003901",2,2,0
"N00003902",3,2,1
"N00003903",5,2,3
"N00003904",9,6,3
"N00003905",0,0,0
"N00003906",1,1,0
"N00003907",2,1,1
"N00003908",0,0,0
"N00003909",2,2,0
"N00003910",5,4,1
"N00003911",7,3,4
"N00003912",1,0,1
"N00003913",0,0,0
"N00003914",0,0,0
"N00003915",0,0,0
"N00003916",3,2,1
"N00003917",0,0,0
"N00003918",0,0,0
"N00003919",1,1,0
"N00003920",0,0,0
"N00003921",0,0,0
"N00003922",1,1,0
"N00003923",1,1,0
"N00003924",2,2,0
"N00003925",1,0,1
"N00003926",5,2,3
"N00003927",4,1,3
"N00003928",4,2,2
"N00003929",2,1,1
"N00003930",2,1,1
"N00003931",1,0,1
"N00003932",2,1,1
"N00003933",13,6,7
"N00003934",0,0,0
"N00003935",7,3,4
"N00003936",10,5,5
"N00003937",14,5,9
"N00003938",0,0,0
"N00003939",6,3,3
"N00003940",12,8,4
"N00003941",4,2,2
"N00003942",4,2,2
"N00003943",3,3,0
"N00003944",1,0,1
"N00003945",6,4,2
"N00003946",6,4,2
"N00003947",6,5,1
"N00003948",1,0,1
"N00003949",0,0,0
"N00003950",0,0,0
"N00003951",4,2,2
"N00003952",5,2,3
"N00003953",3,3,0
"N00003954",3,1,2
"N00003955",5,4,1
"N00003956",1,0,1
"N00003957",2,0,2
"N00003958",2,1,1
"N00003959",0,0,0
"N00003960",0,0,0
"N00003961",0,0,0
"N00003962",6,3,3
"N00003963",2,2,0
"N00003964",0,0,0
"N00003965",2,1,1
"N00003966",2,2,0
"N00003967",7,3,4
"N00003968",0,0,0
"N00003969",1,1,0
"N00003970",1,0,1
"N00003971",1,1,0
"N00003972",0,0,0
"N00003973",2,1,1
"N00003974",9,3,6
"N00003975",5,4,1
"N00003976",2,1,1
"N00003977",5,2,3
"N00003978",0,0,0
"N00003979",3,1,2
"N00003980",5,2,3
"N00003981",1,0,1
"N00003982",1,0,1
"N00003983",0,0,0
"N00003984",0,0,0
"N00003985",0,0,0
"N00003986",2,2,0
"N00003987",1,1,0
"N00003988",0,0,0
"N00003989",3,0,3
"N00003990",5,3,2
"N00003991",0,0,0
"N00003992",4,0,4
"N00003993",3,1,2
"N00003994",3,2,1
"N00003995",10,4,6
"N00003996",0,0,0
"N00003997",4,2,2
"N00003998",3,2,1
"N00003999",3,2,1
"N00004000",1,0,1
"N00004001",0,0,0
"N00004002",2,1,1
"N00004003",1,0,1
"N00004004",0,0,0
"N00004005",0,0,0
"N00004006",2,1,1
"N00004007",0,0,0
"N00004008",7,3,4
"N00004009",2,1,1
"N00004010",2,0,2
"N00004011",5,3,2
"N00004012",3,1,2
"N00004013",3,3,0
"N00004014",8,5,3
"N00004015",5,2,3
"N00004016",2,1,1
"N00004017",2,1,1
"N00004018",0,0,0
"N00004019",8,4,4
"N00004020",3,2,1
"N00004021",4,2,2
"N00004022",0,0,0
"N00004023",0,0,0
"N00004024",0,0,0
"N00004025",0,0,0
"N00004026",5,2,3
"N00004027",0,0,0
"N00004028",0,0,0
"N00004029",0,0,0
"N00004030",0,0,0
"N00004031",0,0,0
"N00004032",0,0,0
"N00004033",2,0,2
"N00004034",2,1,1
"N00004035",1,1,0
"N00004036",1,1,0
"N00004037",1,0,1
"N00004038",0,0,0
"N00004039",3,0,3
"N00004040",4,2,2
"N00004041",2,0,2
"N00004042",10,2,8
"N00004043",2,1,1
"N00004044",1,0,1
"N00004045",1,1,0
"N00004046",2,2,0
"N00004047",18,10,8
"N00004048",9,5,4
"N00004049",4,1,3
"N00004050",8,5,3
"N00004051",32,10,22
"N00004052",12,6,6
"N00004053",4,0,4
"N00004054",6,4,2
"N00004055",0,0,0
"N00004056",13,8,5
"N00004057",5,4,1
"N00004058",12,5,7
"N00004059",9,4,5
"N00004060",1,0,1
"N00004061",5,2,3
"N00004062",7,2,5
"N00004063",11,2,9
"N00004064",10,2,8
"N00004065",1,1,0
"N00004066",0,0,0
"N00004067",1,0,1
"N00004068",1,1,0
"N00004069",0,0,0
"N00004070",0,0,0
"N00004071",1,1,0
"N00004072",1,0,1
"N00004073",4,2,2
"N00004074",1,1,0
"N00004075",4,2,2
"N00004076",3,2,1
"N00004077",1,0,1
"N00004078",0,0,0
"N00004079",5,3,2
"N00004080",0,0,0
"N00004081",1,0,1
"N00004082",3,2,1
"N00004083",0,0,0
"N00004084",4,2,2
"N00004085",12,1,11
"N00004086",0,0,0
"N00004087",4,3,1
"N00004088",4,2,2
"N00004089",6,2,4
"N00004090",9,1,8
"N00004091",9,4,5
"N00004092",1,1,0
"N00004093",1,0,1
"N00004094",1,1,0
"N00004095",0,0,0
"N00004096",0,0,0
"N00004097",2,0,2
"N00004098",0,0,0
"N00004099",3,2,1
"N00004100",3,1,2
"N00004101",0,0,0
"N00004102",0,0,0
"N00004103",0,0,0
"N00004104",1,0,1
"N00004105",0,0,0
"N00004106",0,0,0
"N00004107",0,0,0
"N00004108",0,0,0
"N00004109",0,0,0
"N00004110",1,1,0
"N00004111",7,3,4
"N00004112",12,5,7
"N00004113",11,8,3
"N00004114",1,0,1
"N00004115",3,2,1
"N00004116",15,6,9
"N00004117",12,5,7
"N00004118",4,1,3
"N00004119",1,0,1
"N00004120",1,0,1
"N00004121",4,2,2
"N00004122",13,3,10
"N00004123",11,3,8
"N00004124",3,1,2
"N00004125",6,2,4
"N00004126",7,2,5
"N00004127",8,6,2
"N00004128",11,8,3
"N00004129",6,3,3
"N00004130",12,4,8
"N00004131",5,2,3
"N00004132",4,3,1
"N00004133",6,4,2
"N00004134",9,4,5
"N00004135",2,0,2
"N00004136",13,8,5
"N00004137",9,4,5
"N00004138",4,1,3
"N00004139",12,4,8
"N00004140",9,2,7
"N00004141",2,1,1
"N00004142",7,4,3
"N00004143",6,3,3
"N00004144",1,0,1
"N00004145",1,1,0
"N00004146",9,6,3
"N00004147",5,3,2
"N00004148",0,0,0
"N00004149",1,1,0
"N00004150",9,6,3
"N00004151",0,0,0
"N00004152",1,0,1
"N00004153",5,2,3
"N00004154",3,1,2
"N00004155",3,2,1
"N00004156",3,0,3
"N00004157",7,5,2
"N00004158",10,7,3
"N00004159",2,2,0
"N00004160",0,0,0
"N00004161",1,1,0
"N00004162",0,0,0
"N00004163",9,4,5
"N00004164",4,0,4
"N00004165",4,3,1
"N00004166",0,0,0
"N00004167",0,0,0
"N00004168",0,0,0
"N00004169",6,1,5
"N00004170",6,4,2
"N00004171",9,5,4
"N00004172",3,3,0
"N00004173",4,4,0
"N00004174",3,2,1
"N00004175",8,4,4
"N00004176",5,2,3
"N00004177",2,0,2
"N00004178",4,1,3
"N00004179",2,2,0
"N00004180",4,1,3
"N00004181",9,3,6
"N00004182",5,3,2
"N00004183",0,0,0
"N00004184",4,3,1
"N00004185",9,6,3
"N00004186",4,1,3
"N00004187",6,4,2
"N00004188",4,1,3
"N00004189",0,0,0
"N00004190",3,1,2
"N00004191",11,6,5
"N00004192",3,2,1
"N00004193",4,4,0
"N00004194",3,1,2
"N00004195",1,1,0
"N00004196",15,5,10
"N00004197",0,0,0
"N00004198",2,1,1
"N00004199",8,4,4
"N00004200",4,0,4
"N00004201",5,2,3
"N00004202",2,1,1
"N00004203",0,0,0
"N00004204",0,0,0
"N00004205",0,0,0
"N00004206",0,0,0
"N00004207",11,3,8
"N00004208",0,0,0
"N00004209",9,3,6
"N00004210",4,0,4
"N00004211",5,2,3
"N00004212",13,4,9
"N00004213",0,0,0
"N00004214",2,0,2
"N00004215",2,2,0
"N00004216",1,1,0
"N00004217",1,0,1
"N00004218",0,0,0
"N00004219",14,7,7
"N00004220",4,2,2
"N00004221",14,5,9
"N00004222",12,7,5
"N00004223",4,2,2
"N00004224",14,8,6
"N00004225",6,5,1
"N00004226",10,4,6
"N00004227",6,4,2
"N00004228",9,6,3
"N00004229",3,1,2
"N00004230",8,4,4
"N00004231",10,4,6
"N00004232",4,2,2
"N00004233",3,3,0
"N00004234",4,2,2
"N00004235",11,6,5
"N00004236",8,5,3
"N00004237",3,1,2
"N00004238",13,6,7
"N00004239",1,0,1
"N00004240",6,4,2
"N00004241",7,4,3
"N00004242",6,2,4
"N00004243",0,0,0
"N00004244",0,0,0
"N00004245",2,0,2
"N00004246",3,0,3
"N00004247",4,2,2
"N00004248",1,1,0
"N00004249",2,2,0
"N00004250",0,0,0
"N00004251",1,1,0
"N00004252",6,3,3
"N00004253",7,3,4
"N00004254",4,1,3
"N00004255",1,0,1
"N00004256",13,4,9
"N00004257",0,0,0
"N00004258",0,0,0
"N00004259",1,0,1
"N00004260",5,2,3
"N00004261",2,1,1
"N00004262",3,1,2
"N00004263",1,1,0
"N00004264",3,2,1
"N00004265",0,0,0
"N00004266",7,5,2
"N00004267",3,2,1
"N00004268",9,4,5
"N00004269",4,1,3
"N00004270",2,1,1
"N00004271",1,1,0
"N00004272",1,1,0
"N00004273",5,3,2
"N00004274",2,1,1
"N00004275",2,0,2
"N00004276",18,5,13
"N00004277",3,1,2
"N00004278",3,2,1
"N00004279",1,0,1
"N00004280",4,0,4
"N00004281",8,1,7
"N00004282",0,0,0
"N00004283",6,3,3
"N00004284",4,4,0
"N00004285",8,2,6
"N00004286",10,9,1
"N00004287",6,4,2
"N00004288",2,0,2
"N00004289",0,0,0
"N00004290",2,2,0
"N00004291",2,2,0
"N00004292",0,0,0
"N00004293",0,0,0
"N00004294",8,7,1
"N00004295",8,6,2
"N00004296",0,0,0
"N00004297",4,3,1
"N00004298",15,7,8
"N00004299",13,6,7
"N00004300",2,0,2
"N00004301",14,9,5
"N00004302",6,4,2
"N00004303",4,1,3
"N00004304",5,2,3
"N00004305",0,0,0
"N00004306",1,1,0
"N00004307",1,0,1
"N00004308",3,1,2
"N00004309",3,1,2
"N00004310",2,2,0
"N00004311",0,0,0
"N00004312",2,0,2
"N00004313",2,1,1
"N00004314",2,1,1
"N00004315",0,0,0
"N00004316",2,0,2
"N00004317",1,1,0
"N00004318",0,0,0
"N00004319",2,1,1
"N00004320",0,0,0
"N00004321",15,7,8
"N00004322",3,0,3
"N00004323",4,2,2
"N00004324",0,0,0
"N00004325",3,1,2
"N00004326",2,1,1
"N00004327",1,1,0
"N00004328",6,6,0
"N00004329",2,0,2
"N00004330",1,1,0
"N00004331",0,0,0
"N00004332",1,1,0
"N00004333",0,0,0
"N00004334",1,0,1
"N00004335",0,0,0
"N00004336",1,1,0
"N00004337",0,0,0
"N00004338",8,2,6
"N00004339",22,7,15
"N00004340",16,8,8
"N00004341",4,2,2
"N00004342",4,3,1
"N00004343",7,4,3
"N00004344",6,5,1
"N00004345",9,1,8
"N00004346",7,4,3
"N00004347",16,7,9
"N00004348",2,2,0
"N00004349",5,2,3
"N00004350",25,16,9
"N00004351",8,3,5
"N00004352",24,15,9
"N00004353",6,4,2
"N00004354",6,4,2
"N00004355",5,1,4
"N00004356",1,0,1
"N00004357",33,20,13
"N00004358",6,4,2
"N00004359",11,4,7
"N00004360",15,10,5
"N00004361",2,0,2
"N00004362",20,14,6
"N00004363",13,4,9
"N00004364",13,5,8
"N00004365",5,4,1
"N00004366",1,1,0
"N00004367",12,5,7
"N00004368",19,12,7
"N00004369",5,3,2
"N00004370",12,8,4
"N00004371",9,4,5
"N00004372",15,6,9
"N00004373",7,5,2
"N00004374",6,3,3
"N00004375",13,5,8
"N00004376",4,1,3
"N00004377",7,3,4
"N00004378",0,0,0
"N00004379",0,0,0
"N00004380",6,3,3
"N00004381",2,0,2
"N00004382",9,5,4
"N00004383",4,3,1
"N00004384",4,2,2
"N00004385",9,5,4
"N00004386",7,3,4
"N00004387",14,8,6
"N00004388",9,5,4
"N00004389",13,8,5
"N00004390",8,1,7
"N00004391",8,2,6
"N00004392",5,2,3
"N00004393",6,4,2
"N00004394",2,0,2
"N00004395",7,4,3
"N00004396",6,2,4
"N00004397",4,1,3
"N00004398",14,7,7
"N00004399",29,12,17
"N00004400",15,4,11
"N00004401",19,11,8
"N00004402",17,13,4
"N00004403",6,3,3
"N00004404",15,5,10
"N00004405",10,3,7
"N00004406",7,3,4
"N00004407",8,5,3
"N00004408",1,0,1
"N00004409",11,5,6
"N00004410",12,6,6
"N00004411",15,4,11
"N00004412",7,2,5
"N00004413",2,1,1
"N00004414",2,1,1
"N00004415",2,2,0
"N00004416",9,5,4
"N00004417",6,5,1
"N00004418",7,4,3
"N00004419",9,3,6
"N00004420",11,4,7
"N00004421",5,1,4
"N00004422",11,0,11
"N00004423",11,5,6
"N00004424",7,3,4
"N00004425",10,5,5
"N00004426",15,3,12
"N00004427",10,4,6
"N00004428",12,4,8
"N00004429",6,3,3
"N00004430",10,3,7
"N00004431",9,4,5
"N00004432",0,0,0
"N00004433",3,1,2
"N00004434",6,5,1
"N00004435",5,4,1
"N00004436",6,2,4
"N00004437",10,6,4
"N00004438",12,5,7
"N00004439",14,4,10
"N00004440",10,6,4
"N00004441",10,4,6
"N00004442",13,3,10
"N00004443",13,7,6
"N00004444",3,2,1
"N00004445",8,4,4
"N00004446",1,1,0
"N00004447",4,3,1
"N00004448",7,2,5
"N00004449",13,4,9
"N00004450",10,6,4
"N00004451",10,4,6
"N00004452",7,1,6
"N00004453",2,1,1
"N00004454",1,1,0
"N00004455",1,0,1
"N00004456",3,1,2
"N00004457",9,5,4
"N00004458",5,2,3
"N00004459",14,6,8
"N00004460",4,3,1
"N00004461",4,2,2
"N00004462",3,0,3
"N00004463",13,6,7
"N00004464",3,2,1
"N00004465",4,3,1
"N00004466",4,1,3
"N00004467",2,1,1
"N00004468",9,2,7
"N00004469",8,3,5
"N00004470",1,0,1
"N00004471",7,2,5
"N00004472",22,5,17
"N00004473",7,2,5
"N00004474",16,7,9
"N00004475",0,0,0
"N00004476",1,0,1
"N00004477",3,3,0
"N00004478",7,4,3
"N00004479",11,4,7
"N00004480",8,4,4
"N00004481",9,6,3
"N00004482",3,2,1
"N00004483",1,1,0
"N00004484",10,2,8
"N00004485",4,1,3
"N00004486",1,1,0
"N00004487",6,4,2
"N00004488",8,2,6
"N00004489",3,2,1
"N00004490",5,2,3
"N00004491",2,0,2
"N00004492",0,0,0
"N00004493",2,2,0
"N00004494",0,0,0
"N00004495",4,3,1
"N00004496",18,8,10
"N00004497",7,4,3
"N00004498",35,11,24
"N00004499",0,0,0
"N00004500",0,0,0
"N00004501",13,6,7
"N00004502",1,1,0
"N00004503",9,2,7
"N00004504",6,3,3
"N00004505",7,2,5
"N00004506",6,2,4
"N00004507",4,2,2
"N00004508",7,2,5
"N00004509",8,5,3
"N00004510",3,2,1
"N00004511",0,0,0
"N00004512",8,2,6
"N00004513",6,3,3
"N00004514",4,1,3
"N00004515",6,5,1
"N00004516",7,6,1
"N00004517",5,4,1
"N00004518",2,0,2
"N00004519",4,2,2
"N00004520",18,10,8
"N00004521",3,2,1
"N00004522",9,7,2
"N00004523",5,1,4
"N00004524",2,1,1
"N00004525",13,6,7
"N00004526",6,2,4
"N00004527",4,3,1
"N00004528",11,5,6
"N00004529",5,3,2
"N00004530",6,4,2
"N00004531",9,6,3
"N00004532",6,4,2
"N00004533",1,1,0
"N00004534",21,7,14
"N00004535",11,7,4
"N00004536",0,0,0
"N00004537",3,1,2
