"Geography_Code","NM_160_1_0","NM_160_1_1","NM_160_1_2"
"N00003026",543,1057,0.5
"N00003027",436,2427,0.2
"N00003028",449,1589,0.3
"N00003029",513,738,0.7
"N00003030",380,15,25.3
"N00003031",469,1620,0.3
"N00003032",357,2153,0.2
"N00003033",450,2711,0.2
"N00003034",231,68,3.4
"N00003035",376,610,0.6
"N00003036",345,491,0.7
"N00003037",393,291,1.4
"N00003038",350,2231,0.2
"N00003039",314,36,8.7
"N00003040",432,57,7.6
"N00003041",437,12,36.4
"N00003042",254,7,36.3
"N00003043",203,6,33.8
"N00003044",356,66,5.4
"N00003045",785,121,6.5
"N00003046",336,40,8.4
"N00003047",417,1644,0.3
"N00003048",428,2073,0.2
"N00003049",323,1011,0.3
"N00003050",342,2632,0.1
"N00003051",377,2065,0.2
"N00003052",280,25,11.2
"N00003053",231,81,2.9
"N00003054",320,35,9.1
"N00003055",369,31,11.9
"N00003056",337,15,22.5
"N00003057",276,68,4.1
"N00003058",322,56,5.8
"N00003059",315,275,1.1
"N00003060",274,8,34.2
"N00003061",478,2068,0.2
"N00003062",437,1712,0.3
"N00003063",517,3162,0.2
"N00003064",440,1011,0.4
"N00003065",341,216,1.6
"N00003066",377,844,0.4
"N00003067",316,20,15.8
"N00003068",189,8,23.6
"N00003069",258,4,64.5
"N00003070",261,15,17.4
"N00003071",247,4,61.8
"N00003072",212,2,106
"N00003073",399,1079,0.4
"N00003074",487,998,0.5
"N00003075",286,734,0.4
"N00003076",521,113,4.6
"N00003077",366,12,30.5
"N00003078",523,96,5.4
"N00003079",298,4,74.5
"N00003080",234,7,33.4
"N00003081",118,6,19.7
"N00003082",231,4,57.8
"N00003083",215,8,26.9
"N00003084",320,19,16.8
"N00003085",264,3,88
"N00003086",250,3,83.3
"N00003087",343,19,18.1
"N00003088",148,21,7
"N00003089",310,22,14.1
"N00003090",344,18,19.1
"N00003091",401,30,13.4
"N00003092",235,10,23.5
"N00003093",484,251,1.9
"N00003094",273,161,1.7
"N00003095",301,72,4.2
"N00003096",270,286,0.9
"N00003097",567,76,7.5
"N00003098",747,23,32.5
"N00003099",322,2782,0.1
"N00003100",331,1566,0.2
"N00003101",301,12,25.1
"N00003102",340,1404,0.2
"N00003103",264,8,33
"N00003104",254,11,23.1
"N00003105",382,24,15.9
"N00003106",198,6,33
"N00003107",202,8,25.2
"N00003108",251,12,20.9
"N00003109",266,29,9.2
"N00003110",221,5,44.2
"N00003111",199,5,39.8
"N00003112",254,4,63.5
"N00003113",264,4,66
"N00003114",281,5,56.2
"N00003115",236,4,59
"N00003116",313,22,14.2
"N00003117",265,8,33.1
"N00003118",196,6,32.7
"N00003119",251,5,50.2
"N00003120",323,22,14.7
"N00003121",315,49,6.4
"N00003122",253,9,28.1
"N00003123",364,3149,0.1
"N00003124",314,40,7.8
"N00003125",292,520,0.6
"N00003126",447,3502,0.1
"N00003127",434,3491,0.1
"N00003128",283,20,14.2
"N00003129",322,841,0.4
"N00003130",302,267,1.1
"N00003131",823,1988,0.4
"N00003132",297,152,2
"N00003133",379,41,9.2
"N00003134",298,10,29.8
"N00003135",149,26,5.7
"N00003136",369,21,17.6
"N00003137",320,40,8
"N00003138",296,8,37
"N00003139",414,679,0.6
"N00003140",330,191,1.7
"N00003141",357,830,0.4
"N00003142",896,218,4.1
"N00003143",293,46,6.4
"N00003144",278,692,0.4
"N00003145",1350,124,10.9
"N00003146",403,6,67.2
"N00003147",1029,97,10.6
"N00003148",327,20,16.4
"N00003149",551,67,8.2
"N00003150",368,1508,0.2
"N00003151",269,122,2.2
"N00003152",399,1885,0.2
"N00003153",369,1746,0.2
"N00003154",365,964,0.4
"N00003155",249,4,62.2
"N00003156",232,5,46.4
"N00003157",237,5,47.4
"N00003158",228,6,38
"N00003159",410,15,27.3
"N00003160",237,11,21.5
"N00003161",1523,40,38.1
"N00003162",968,121,8
"N00003163",462,4005,0.1
"N00003164",542,1249,0.4
"N00003165",314,201,1.6
"N00003166",558,1991,0.3
"N00003167",286,986,0.3
"N00003168",377,64,5.9
"N00003169",331,856,0.4
"N00003170",759,145,5.2
"N00003171",284,7,40.6
"N00003172",245,12,20.4
"N00003173",302,34,8.9
"N00003174",233,7,33.3
"N00003175",358,21,17
"N00003176",478,56,8.5
"N00003177",673,75,9
"N00003178",328,11,29.8
"N00003179",543,86,6.3
"N00003180",240,8,30
"N00003181",307,12,25.6
"N00003182",297,8,37.1
"N00003183",431,14,30.8
"N00003184",326,7,46.6
"N00003185",250,7,35.7
"N00003186",300,5,60
"N00003187",336,14,24
"N00003188",612,5425,0.1
"N00003189",407,1547,0.3
"N00003190",409,1607,0.3
"N00003191",368,856,0.4
"N00003192",410,24,17.1
"N00003193",378,796,0.5
"N00003194",426,796,0.5
"N00003195",545,2026,0.3
"N00003196",439,24,18.3
"N00003197",347,245,1.4
"N00003198",314,7,44.9
"N00003199",471,1786,0.3
"N00003200",399,1322,0.3
"N00003201",444,474,0.9
"N00003202",436,1486,0.3
"N00003203",356,532,0.7
"N00003204",520,21,24.8
"N00003205",507,274,1.9
"N00003206",318,457,0.7
"N00003207",408,714,0.6
"N00003208",393,156,2.5
"N00003209",1247,324,3.8
"N00003210",278,15,18.5
"N00003211",266,7,38
"N00003212",355,12,29.6
"N00003213",237,3,79
"N00003214",219,3,73
"N00003215",261,6,43.5
"N00003216",384,1021,0.4
"N00003217",325,1434,0.2
"N00003218",534,1492,0.4
"N00003219",810,3637,0.2
"N00003220",354,243,1.5
"N00003221",285,14,20.4
"N00003222",329,37,8.9
"N00003223",290,5,58
"N00003224",257,7,36.7
"N00003225",291,14,20.8
"N00003226",269,17,15.8
"N00003227",228,27,8.4
"N00003228",318,12,26.5
"N00003229",217,14,15.5
"N00003230",218,14,15.6
"N00003231",179,48,3.7
"N00003232",480,1353,0.4
"N00003233",375,601,0.6
"N00003234",546,2343,0.2
"N00003235",568,1431,0.4
"N00003236",456,17,26.8
"N00003237",995,1850,0.5
"N00003238",569,7665,0.1
"N00003239",438,4243,0.1
"N00003240",792,1134,0.7
"N00003241",377,894,0.4
"N00003242",319,456,0.7
"N00003243",444,802,0.6
"N00003244",331,686,0.5
"N00003245",476,865,0.6
"N00003246",810,99,8.2
"N00003247",820,569,1.4
"N00003248",347,248,1.4
"N00003249",412,18,22.9
"N00003250",309,8,38.6
"N00003251",308,7,44
"N00003252",346,7,49.4
"N00003253",299,7,42.7
"N00003254",247,9,27.4
"N00003255",354,8,44.2
"N00003256",370,23,16.1
"N00003257",344,7,49.1
"N00003258",547,85,6.4
"N00003259",323,6,53.8
"N00003260",384,9,42.7
"N00003261",456,16,28.5
"N00003262",364,512,0.7
"N00003263",417,737,0.6
"N00003264",418,975,0.4
"N00003265",381,886,0.4
"N00003266",356,722,0.5
"N00003267",408,727,0.6
"N00003268",344,828,0.4
"N00003269",354,588,0.6
"N00003270",330,940,0.4
"N00003271",603,10,60.3
"N00003272",613,12,51.1
"N00003273",832,19,43.8
"N00003274",277,7,39.6
"N00003275",202,6,33.7
"N00003276",557,14,39.8
"N00003277",457,13,35.2
"N00003278",430,12,35.8
"N00003279",239,4,59.8
"N00003280",895,464,1.9
"N00003281",355,693,0.5
"N00003282",2112,141,15
"N00003283",253,12,21.1
"N00003284",284,5,56.8
"N00003285",241,4,60.2
"N00003286",250,9,27.8
"N00003287",257,11,23.4
"N00003288",287,14,20.5
"N00003289",311,53,5.9
"N00003290",499,553,0.9
"N00003291",694,192,3.6
"N00003292",299,41,7.3
"N00003293",350,817,0.4
"N00003294",344,16,21.5
"N00003295",871,32,27.2
"N00003296",373,6,62.2
"N00003297",402,7,57.4
"N00003298",616,10,61.6
"N00003299",720,12,60
"N00003300",254,5,50.8
"N00003301",308,9,34.2
"N00003302",498,10,49.8
"N00003303",396,6,66
"N00003304",293,6,48.8
"N00003305",474,9,52.7
"N00003306",700,12,58.3
"N00003307",562,57,9.9
"N00003308",3075,197,15.6
"N00003309",303,6,50.5
"N00003310",321,5,64.2
"N00003311",1274,24,53.1
"N00003312",423,6,70.5
"N00003313",1435,82,17.5
"N00003314",777,36,21.6
"N00003315",201,6,33.5
"N00003316",393,87,4.5
"N00003317",333,470,0.7
"N00003318",965,496,1.9
"N00003319",372,60,6.2
"N00003320",304,15,20.3
"N00003321",411,1043,0.4
"N00003322",410,519,0.8
"N00003323",455,912,0.5
"N00003324",358,109,3.3
"N00003325",429,669,0.6
"N00003326",661,193,3.4
"N00003327",375,350,1.1
"N00003328",214,19,11.3
"N00003329",338,261,1.3
"N00003330",328,86,3.8
"N00003331",442,82,5.4
"N00003332",395,617,0.6
"N00003333",305,279,1.1
"N00003334",321,165,1.9
"N00003335",244,47,5.2
"N00003336",402,631,0.6
"N00003337",302,6,50.3
"N00003338",248,3,82.7
"N00003339",414,22,18.8
"N00003340",272,13,20.9
"N00003341",302,12,25.2
"N00003342",367,8,45.9
"N00003343",294,10,29.4
"N00003344",288,12,24
"N00003345",360,5,72
"N00003346",480,15,32
"N00003347",453,14,32.4
"N00003348",599,27,22.2
"N00003349",1063,461,2.3
"N00003350",595,808,0.7
"N00003351",413,601,0.7
"N00003352",461,162,2.8
"N00003353",414,18,23
"N00003354",508,1046,0.5
"N00003355",492,669,0.7
"N00003356",618,131,4.7
"N00003357",336,560,0.6
"N00003358",423,1041,0.4
"N00003359",374,2036,0.2
"N00003360",212,3,70.7
"N00003361",279,11,25.4
"N00003362",358,16,22.4
"N00003363",706,9,78.4
"N00003364",408,13,31.4
"N00003365",470,24,19.6
"N00003366",293,6,48.8
"N00003367",328,10,32.8
"N00003368",289,7,41.3
"N00003369",284,11,25.8
"N00003370",283,8,35.4
"N00003371",321,42,7.6
"N00003372",351,6,58.5
"N00003373",309,4,77.2
"N00003374",272,10,27.2
"N00003375",243,7,34.7
"N00003376",300,9,33.3
"N00003377",252,4,63
"N00003378",244,8,30.5
"N00003379",283,9,31.4
"N00003380",338,5,67.6
"N00003381",330,4,82.5
"N00003382",225,5,45
"N00003383",263,7,37.6
"N00003384",405,22,18.4
"N00003385",448,558,0.8
"N00003386",369,69,5.3
"N00003387",341,16,21.3
"N00003388",346,22,15.7
"N00003389",376,11,34.2
"N00003390",358,9,39.8
"N00003391",372,18,20.7
"N00003392",434,972,0.4
"N00003393",424,484,0.9
"N00003394",392,726,0.5
"N00003395",279,80,3.5
"N00003396",436,625,0.7
"N00003397",258,5,51.6
"N00003398",378,11,34.4
"N00003399",416,13,32
"N00003400",424,25,17
"N00003401",369,10,36.9
"N00003402",411,14,29.4
"N00003403",269,6,44.8
"N00003404",296,8,37
"N00003405",343,8,42.9
"N00003406",384,13,29.5
"N00003407",558,52,10.7
"N00003408",531,288,1.8
"N00003409",341,12,28.4
"N00003410",652,23,28.3
"N00003411",283,7,40.4
"N00003412",292,7,41.7
"N00003413",271,5,54.2
"N00003414",377,8,47.1
"N00003415",309,9,34.3
"N00003416",300,7,42.9
"N00003417",253,6,42.2
"N00003418",254,3,84.7
"N00003419",314,12,26.2
"N00003420",299,6,49.8
"N00003421",295,8,36.9
"N00003422",632,30,21.1
"N00003423",516,33,15.6
"N00003424",294,4,73.5
"N00003425",196,3,65.3
"N00003426",728,168,4.3
"N00003427",300,80,3.8
"N00003428",277,12,23.1
"N00003429",285,40,7.1
"N00003430",277,4,69.2
"N00003431",308,11,28
"N00003432",283,90,3.1
"N00003433",279,15,18.6
"N00003434",278,12,23.2
"N00003435",209,8,26.1
"N00003436",316,5,63.2
"N00003437",339,8,42.4
"N00003438",354,7,50.6
"N00003439",272,8,34
"N00003440",283,10,28.3
"N00003441",340,5,68
"N00003442",214,6,35.7
"N00003443",713,261,2.7
"N00003444",424,394,1.1
"N00003445",509,14,36.4
"N00003446",413,20,20.6
"N00003447",273,14,19.5
"N00003448",540,852,0.6
"N00003449",431,909,0.5
"N00003450",353,830,0.4
"N00003451",620,76,8.2
"N00003452",440,532,0.8
"N00003453",376,5,75.2
"N00003454",328,8,41
"N00003455",305,9,33.9
"N00003456",305,5,61
"N00003457",289,5,57.8
"N00003458",338,7,48.3
"N00003459",240,7,34.3
"N00003460",403,92,4.4
"N00003461",329,15,21.9
"N00003462",377,17,22.2
"N00003463",491,411,1.2
"N00003464",364,16,22.8
"N00003465",267,43,6.2
"N00003466",310,171,1.8
"N00003467",473,131,3.6
"N00003468",253,20,12.7
"N00003469",373,56,6.7
"N00003470",336,233,1.4
"N00003471",274,169,1.6
"N00003472",310,282,1.1
"N00003473",365,34,10.7
"N00003474",449,107,4.2
"N00003475",1177,1018,1.2
"N00003476",734,489,1.5
"N00003477",462,42,11
"N00003478",817,19,43
"N00003479",814,35,23.3
"N00003480",258,7,36.9
"N00003481",175,4,43.8
"N00003482",253,7,36.1
"N00003483",341,16,21.3
"N00003484",313,3,104.3
"N00003485",265,8,33.1
"N00003486",355,6,59.2
"N00003487",327,6,54.5
"N00003488",284,7,40.6
"N00003489",704,29,24.3
"N00003490",265,10,26.5
"N00003491",636,13,48.9
"N00003492",370,7,52.9
"N00003493",715,11,65
"N00003494",763,16,47.7
"N00003495",395,12,32.9
"N00003496",637,7,91
"N00003497",393,20,19.6
"N00003498",234,4,58.5
"N00003499",231,5,46.2
"N00003500",295,11,26.8
"N00003501",276,4,69
"N00003502",202,10,20.2
"N00003503",349,9,38.8
"N00003504",324,27,12
"N00003505",198,3,66
"N00003506",396,16,24.8
"N00003507",248,4,62
"N00003508",293,4,73.2
"N00003509",303,5,60.6
"N00003510",312,5,62.4
"N00003511",259,7,37
"N00003512",304,5,60.8
"N00003513",479,6,79.8
"N00003514",666,19,35.1
"N00003515",261,13,20.1
"N00003516",334,6,55.7
"N00003517",615,8,76.9
"N00003518",280,4,70
"N00003519",206,3,68.7
"N00003520",285,7,40.7
"N00003521",687,34,20.2
"N00003522",408,18,22.7
"N00003523",444,39,11.4
"N00003524",1204,62,19.4
"N00003525",350,6,58.3
"N00003526",285,15,19
"N00003527",527,465,1.1
"N00003528",898,1504,0.6
"N00003529",442,456,1
"N00003530",460,496,0.9
"N00003531",421,462,0.9
"N00003532",461,739,0.6
"N00003533",618,167,3.7
"N00003534",304,29,10.5
"N00003535",459,1086,0.4
"N00003536",504,591,0.9
"N00003537",339,33,10.3
"N00003538",448,125,3.6
"N00003539",348,9,38.7
"N00003540",252,12,21
"N00003541",278,14,19.9
"N00003542",260,15,17.3
"N00003543",574,174,3.3
"N00003544",388,118,3.3
"N00003545",467,800,0.6
"N00003546",314,168,1.9
"N00003547",665,516,1.3
"N00003548",1769,362,4.9
"N00003549",550,4392,0.1
"N00003550",520,32,16.2
"N00003551",465,22,21.1
"N00003552",418,29,14.4
"N00003553",396,17,23.3
"N00003554",243,21,11.6
"N00003555",351,22,16
"N00003556",686,47,14.6
"N00003557",249,19,13.1
"N00003558",496,1036,0.5
"N00003559",565,267,2.1
"N00003560",533,872,0.6
"N00003561",459,1239,0.4
"N00003562",421,203,2.1
"N00003563",467,716,0.7
"N00003564",401,298,1.3
"N00003565",435,587,0.7
"N00003566",541,924,0.6
"N00003567",491,817,0.6
"N00003568",412,791,0.5
"N00003569",488,1907,0.3
"N00003570",526,1326,0.4
"N00003571",308,112,2.8
"N00003572",491,1372,0.4
"N00003573",450,615,0.7
"N00003574",461,1286,0.4
"N00003575",511,2942,0.2
"N00003576",518,2204,0.2
"N00003577",409,603,0.7
"N00003578",551,734,0.8
"N00003579",503,1658,0.3
"N00003580",425,50,8.5
"N00003581",698,24,29.1
"N00003582",557,41,13.6
"N00003583",666,33,20.2
"N00003584",298,6,49.7
"N00003585",333,68,4.9
"N00003586",300,18,16.7
"N00003587",507,940,0.5
"N00003588",622,1189,0.5
"N00003589",570,297,1.9
"N00003590",658,3011,0.2
"N00003591",565,1153,0.5
"N00003592",369,308,1.2
"N00003593",587,2177,0.3
"N00003594",914,1442,0.6
"N00003595",363,206,1.8
"N00003596",301,904,0.3
"N00003597",476,1338,0.4
"N00003598",382,32,11.9
"N00003599",403,17,23.7
"N00003600",367,10,36.7
"N00003601",368,13,28.3
"N00003602",392,6,65.3
"N00003603",356,19,18.7
"N00003604",330,12,27.5
"N00003605",320,7,45.7
"N00003606",353,13,27.2
"N00003607",502,117,4.3
"N00003608",475,8,59.4
"N00003609",324,6,54
"N00003610",294,6,49
"N00003611",263,12,21.9
"N00003612",472,830,0.6
"N00003613",450,1101,0.4
"N00003614",507,988,0.5
"N00003615",361,155,2.3
"N00003616",367,526,0.7
"N00003617",341,132,2.6
"N00003618",448,1314,0.3
"N00003619",420,735,0.6
"N00003620",494,309,1.6
"N00003621",427,784,0.5
"N00003622",601,509,1.2
"N00003623",301,17,17.7
"N00003624",666,2546,0.3
"N00003625",431,244,1.8
"N00003626",390,1217,0.3
"N00003627",340,8,42.5
"N00003628",313,23,13.6
"N00003629",284,25,11.4
"N00003630",595,1647,0.4
"N00003631",205,78,2.6
"N00003632",274,762,0.4
"N00003633",259,15,17.3
"N00003634",315,355,0.9
"N00003635",337,890,0.4
"N00003636",341,1845,0.2
"N00003637",380,43,8.8
"N00003638",441,13,33.9
"N00003639",312,20,15.6
"N00003640",319,6,53.2
"N00003641",472,2261,0.2
"N00003642",341,1480,0.2
"N00003643",416,1407,0.3
"N00003644",301,14,21.5
"N00003645",488,166,2.9
"N00003646",548,205,2.7
"N00003647",678,305,2.2
"N00003648",464,4777,0.1
"N00003649",448,7074,0.1
"N00003650",414,1749,0.2
"N00003651",354,103,3.4
"N00003652",642,11528,0.1
"N00003653",351,527,0.7
"N00003654",250,7,35.7
"N00003655",208,22,9.5
"N00003656",514,15,34.3
"N00003657",382,19,20.1
"N00003658",527,2117,0.2
"N00003659",370,1715,0.2
"N00003660",374,104,3.6
"N00003661",359,26,13.8
"N00003662",210,5,42
"N00003663",267,10,26.7
"N00003664",522,21,24.9
"N00003665",481,2745,0.2
"N00003666",467,1245,0.4
"N00003667",395,331,1.2
"N00003668",425,124,3.4
"N00003669",451,1268,0.4
"N00003670",385,1932,0.2
"N00003671",296,17,17.4
"N00003672",289,17,17
"N00003673",249,15,16.6
"N00003674",413,54,7.6
"N00003675",308,104,3
"N00003676",303,68,4.5
"N00003677",295,4,73.8
"N00003678",378,12,31.5
"N00003679",327,9,36.3
"N00003680",254,11,23.1
"N00003681",409,24,17
"N00003682",226,9,25.1
"N00003683",403,10,40.3
"N00003684",329,16,20.6
"N00003685",371,26,14.3
"N00003686",364,94,3.9
"N00003687",454,391,1.2
"N00003688",365,75,4.9
"N00003689",293,4,73.2
"N00003690",543,453,1.2
"N00003691",467,530,0.9
"N00003692",379,295,1.3
"N00003693",423,68,6.2
"N00003694",516,695,0.7
"N00003695",379,214,1.8
"N00003696",431,4152,0.1
"N00003697",454,1392,0.3
"N00003698",704,1174,0.6
"N00003699",406,291,1.4
"N00003700",400,316,1.3
"N00003701",624,502,1.2
"N00003702",862,393,2.2
"N00003703",629,116,5.4
"N00003704",427,370,1.2
"N00003705",429,118,3.6
"N00003706",575,557,1
"N00003707",562,1095,0.5
"N00003708",510,651,0.8
"N00003709",386,95,4.1
"N00003710",475,24,19.8
"N00003711",545,1235,0.4
"N00003712",384,14,27.4
"N00003713",381,7,54.4
"N00003714",401,5,80.2
"N00003715",291,7,41.6
"N00003716",324,83,3.9
"N00003717",271,7,38.7
"N00003718",1470,55,26.7
"N00003719",460,27,17
"N00003720",411,47,8.7
"N00003721",579,1156,0.5
"N00003722",488,1268,0.4
"N00003723",421,708,0.6
"N00003724",419,1294,0.3
"N00003725",303,180,1.7
"N00003726",472,1097,0.4
"N00003727",406,236,1.7
"N00003728",357,462,0.8
"N00003729",404,199,2
"N00003730",464,774,0.6
"N00003731",374,334,1.1
"N00003732",709,46,15.4
"N00003733",357,19,18.8
"N00003734",380,21,18.1
"N00003735",306,3,102
"N00003736",350,5,70
"N00003737",544,39,13.9
"N00003738",292,16,18.2
"N00003739",440,17,25.9
"N00003740",283,9,31.4
"N00003741",244,21,11.6
"N00003742",316,22,14.4
"N00003743",539,352,1.5
"N00003744",393,9,43.7
"N00003745",462,320,1.4
"N00003746",338,11,30.7
"N00003747",314,51,6.2
"N00003748",392,456,0.9
"N00003749",514,15,34.3
"N00003750",491,23,21.3
"N00003751",559,31,18
"N00003752",456,214,2.1
"N00003753",495,30,16.5
"N00003754",347,59,5.9
"N00003755",457,519,0.9
"N00003756",353,11,32.1
"N00003757",356,7,50.9
"N00003758",547,38,14.4
"N00003759",321,60,5.3
"N00003760",319,6,53.2
"N00003761",439,246,1.8
"N00003762",494,1344,0.4
"N00003763",511,1108,0.5
"N00003764",613,1168,0.5
"N00003765",426,1081,0.4
"N00003766",495,666,0.7
"N00003767",495,951,0.5
"N00003768",609,55,11.1
"N00003769",351,26,13.5
"N00003770",494,10,49.4
"N00003771",512,23,22.3
"N00003772",186,9,20.7
"N00003773",323,11,29.4
"N00003774",338,14,24.1
"N00003775",539,57,9.5
"N00003776",384,13,29.5
"N00003777",289,3,96.3
"N00003778",391,5,78.2
"N00003779",355,17,20.9
"N00003780",380,6,63.3
"N00003781",388,31,12.5
"N00003782",581,53,11
"N00003783",330,23,14.3
"N00003784",501,460,1.1
"N00003785",570,544,1
"N00003786",495,35,14.1
"N00003787",402,441,0.9
"N00003788",337,23,14.7
"N00003789",442,1058,0.4
"N00003790",363,20,18.1
"N00003791",769,1137,0.7
"N00003792",313,10,31.3
"N00003793",722,808,0.9
"N00003794",401,162,2.5
"N00003795",507,794,0.6
"N00003796",654,1111,0.6
"N00003797",516,308,1.7
"N00003798",474,30,15.8
"N00003799",329,6,54.8
"N00003800",464,53,8.8
"N00003801",414,43,9.6
"N00003802",282,13,21.7
"N00003803",373,99,3.8
"N00003804",436,323,1.3
"N00003805",289,25,11.6
"N00003806",460,13,35.4
"N00003807",305,34,9
"N00003808",335,16,20.9
"N00003809",395,23,17.2
"N00003810",188,7,26.9
"N00003811",377,10,37.7
"N00003812",342,207,1.7
"N00003813",334,113,3
"N00003814",350,69,5.1
"N00003815",605,10,60.5
"N00003816",392,10,39.2
"N00003817",505,3121,0.2
"N00003818",533,533,1
"N00003819",388,681,0.6
"N00003820",593,2114,0.3
"N00003821",414,735,0.6
"N00003822",557,756,0.7
"N00003823",588,843,0.7
"N00003824",749,979,0.8
"N00003825",965,214,4.5
"N00003826",675,919,0.7
"N00003827",1060,2534,0.4
"N00003828",463,1835,0.3
"N00003829",519,2131,0.2
"N00003830",537,1587,0.3
"N00003831",292,400,0.7
"N00003832",558,1664,0.3
"N00003833",467,115,4.1
"N00003834",428,10,42.8
"N00003835",539,58,9.3
"N00003836",343,69,5
"N00003837",337,28,12
"N00003838",409,14,29.2
"N00003839",409,1825,0.2
"N00003840",428,1218,0.4
"N00003841",256,7,36.6
"N00003842",413,18,22.9
"N00003843",348,11,31.6
"N00003844",515,54,9.5
"N00003845",299,9,33.2
"N00003846",620,9,68.9
"N00003847",254,12,21.2
"N00003848",362,6,60.3
"N00003849",608,894,0.7
"N00003850",415,593,0.7
"N00003851",470,957,0.5
"N00003852",352,51,6.9
"N00003853",514,1189,0.4
"N00003854",466,1013,0.5
"N00003855",454,505,0.9
"N00003856",491,474,1
"N00003857",547,451,1.2
"N00003858",511,3541,0.1
"N00003859",478,32,14.9
"N00003860",1070,1047,1
"N00003861",546,1533,0.4
"N00003862",431,1203,0.4
"N00003863",236,16,14.8
"N00003864",380,7,54.3
"N00003865",255,28,9.1
"N00003866",339,9,37.7
"N00003867",723,128,5.6
"N00003868",351,8,43.9
"N00003869",1226,27,45.4
"N00003870",254,6,42.3
"N00003871",730,27,27
"N00003872",278,15,18.5
"N00003873",1042,92,11.3
"N00003874",533,1259,0.4
"N00003875",418,341,1.2
"N00003876",592,1437,0.4
"N00003877",373,416,0.9
"N00003878",478,1473,0.3
"N00003879",503,1201,0.4
"N00003880",469,355,1.3
"N00003881",491,29,16.9
"N00003882",304,7,43.4
"N00003883",819,46,17.8
"N00003884",747,41,18.2
"N00003885",337,8,42.1
"N00003886",305,25,12.2
"N00003887",516,40,12.9
"N00003888",240,63,3.8
"N00003889",429,19,22.6
"N00003890",256,13,19.7
"N00003891",316,4,79
"N00003892",256,3,85.3
"N00003893",248,4,62
"N00003894",274,31,8.8
"N00003895",279,3,93
"N00003896",771,29,26.6
"N00003897",281,20,14.1
"N00003898",372,63,5.9
"N00003899",362,8,45.2
"N00003900",280,5,56
"N00003901",267,4,66.8
"N00003902",349,21,16.6
"N00003903",658,12,54.8
"N00003904",511,20,25.6
"N00003905",294,6,49
"N00003906",229,6,38.2
"N00003907",306,21,14.6
"N00003908",195,18,10.8
"N00003909",353,9,39.2
"N00003910",250,12,20.8
"N00003911",1281,42,30.5
"N00003912",469,57,8.2
"N00003913",261,8,32.6
"N00003914",366,5,73.2
"N00003915",308,7,44
"N00003916",390,5,78
"N00003917",280,7,40
"N00003918",267,5,53.4
"N00003919",297,5,59.4
"N00003920",329,6,54.8
"N00003921",326,6,54.3
"N00003922",303,5,60.6
"N00003923",306,4,76.5
"N00003924",305,6,50.8
"N00003925",289,5,57.8
"N00003926",305,17,17.9
"N00003927",312,12,26
"N00003928",462,11,42
"N00003929",261,16,16.3
"N00003930",318,8,39.8
"N00003931",214,9,23.8
"N00003932",347,484,0.7
"N00003933",841,1371,0.6
"N00003934",337,1474,0.2
"N00003935",353,465,0.8
"N00003936",938,135,6.9
"N00003937",331,598,0.6
"N00003938",259,282,0.9
"N00003939",386,670,0.6
"N00003940",317,723,0.4
"N00003941",379,504,0.8
"N00003942",468,41,11.4
"N00003943",657,157,4.2
"N00003944",390,7,55.7
"N00003945",333,7,47.6
"N00003946",446,7,63.7
"N00003947",620,136,4.6
"N00003948",323,5,64.6
"N00003949",316,4,79
"N00003950",315,4,78.8
"N00003951",265,5,53
"N00003952",267,8,33.4
"N00003953",277,6,46.2
"N00003954",223,7,31.9
"N00003955",263,5,52.6
"N00003956",310,4,77.5
"N00003957",221,9,24.6
"N00003958",531,11,48.3
"N00003959",264,8,33
"N00003960",260,10,26
"N00003961",286,16,17.9
"N00003962",676,20,33.8
"N00003963",296,9,32.9
"N00003964",349,138,2.5
"N00003965",381,47,8.1
"N00003966",301,6,50.2
"N00003967",405,78,5.2
"N00003968",282,28,10.1
"N00003969",260,8,32.5
"N00003970",330,6,55
"N00003971",311,6,51.8
"N00003972",327,15,21.8
"N00003973",345,124,2.8
"N00003974",633,45,14.1
"N00003975",372,214,1.7
"N00003976",347,10,34.7
"N00003977",284,7,40.6
"N00003978",370,15,24.7
"N00003979",349,13,26.8
"N00003980",378,10,37.8
"N00003981",270,8,33.8
"N00003982",211,5,42.2
"N00003983",265,4,66.2
"N00003984",363,8,45.4
"N00003985",298,5,59.6
"N00003986",247,5,49.4
"N00003987",304,5,60.8
"N00003988",288,3,96
"N00003989",163,4,40.8
"N00003990",420,17,24.7
"N00003991",295,71,4.2
"N00003992",379,73,5.2
"N00003993",393,211,1.9
"N00003994",353,158,2.2
"N00003995",395,1390,0.3
"N00003996",340,115,3
"N00003997",364,508,0.7
"N00003998",347,15,23.1
"N00003999",388,149,2.6
"N00004000",311,6,51.8
"N00004001",332,15,22.1
"N00004002",275,17,16.2
"N00004003",414,12,34.5
"N00004004",234,3,78
"N00004005",203,4,50.8
"N00004006",224,3,74.7
"N00004007",269,4,67.2
"N00004008",474,31,15.3
"N00004009",326,6,54.3
"N00004010",379,5,75.8
"N00004011",482,8,60.2
"N00004012",315,7,45
"N00004013",331,5,66.2
"N00004014",335,11,30.5
"N00004015",299,5,59.8
"N00004016",375,9,41.7
"N00004017",305,5,61
"N00004018",296,8,37
"N00004019",310,7,44.3
"N00004020",425,5,85
"N00004021",332,7,47.4
"N00004022",294,4,73.5
"N00004023",247,4,61.8
"N00004024",307,4,76.8
"N00004025",449,7,64.1
