"Geography_Code","NM_1544_1_0","NM_1544_1_1","NM_1544_1_10","NM_1544_1_11","NM_1544_1_12","NM_1544_1_13","NM_1544_1_14","NM_1544_1_15","NM_1544_1_16","NM_1544_1_17","NM_1544_1_18","NM_1544_1_19","NM_1544_1_2","NM_1544_1_20","NM_1544_1_21","NM_1544_1_22","NM_1544_1_23","NM_1544_1_24","NM_1544_1_25","NM_1544_1_26","NM_1544_1_27","NM_1544_1_28","NM_1544_1_29","NM_1544_1_3","NM_1544_1_30","NM_1544_1_31","NM_1544_1_32","NM_1544_1_33","NM_1544_1_34","NM_1544_1_35","NM_1544_1_36","NM_1544_1_37","NM_1544_1_38","NM_1544_1_39","NM_1544_1_4","NM_1544_1_40","NM_1544_1_41","NM_1544_1_42","NM_1544_1_43","NM_1544_1_44","NM_1544_1_45","NM_1544_1_46","NM_1544_1_47","NM_1544_1_48","NM_1544_1_49","NM_1544_1_5","NM_1544_1_50","NM_1544_1_51","NM_1544_1_52","NM_1544_1_53","NM_1544_1_54","NM_1544_1_55","NM_1544_1_6","NM_1544_1_7","NM_1544_1_8","NM_1544_1_9"
"N00000569",380,372,5,5,3,0,0,0,2,0,0,0,366,2,1,1,0,1,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,356,0,0,0,2,0,3,3,1,1,1,3,0,0,1,1,0,0,0,0,0,1
"N00000570",337,333,4,3,3,0,0,0,0,1,0,1,326,1,0,0,0,0,1,0,0,0,1,9,1,0,0,0,0,0,0,0,1,0,312,1,0,0,0,0,2,2,0,1,1,3,0,0,0,0,0,0,2,0,0,3
"N00000571",303,299,0,0,0,0,0,0,0,0,0,0,296,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,2,1,1,0,1,0,286,1,0,0,0,0,0,0,0,0,0,5,0,0,1,1,0,0,0,0,0,3
"N00000572",572,555,5,5,0,0,0,0,5,0,0,0,550,4,0,0,0,0,4,0,0,4,0,20,10,0,0,0,9,0,9,0,0,0,517,0,0,0,1,0,2,2,0,2,0,12,0,0,1,1,0,0,1,0,0,0
"N00000573",364,358,5,5,2,0,0,2,1,0,0,0,346,1,0,0,0,0,1,0,1,0,0,13,5,0,0,0,5,2,3,0,0,0,326,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,5
"N00000574",435,420,5,5,0,0,2,0,3,0,0,0,410,3,0,1,1,0,2,1,1,0,0,8,9,2,0,2,0,0,0,0,7,0,392,2,1,4,0,0,0,0,0,0,0,10,0,0,3,2,1,0,0,0,0,5
"N00000575",462,460,3,3,1,0,2,0,0,0,0,0,454,1,0,0,0,0,1,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,440,0,0,0,0,0,1,0,0,0,0,6,0,1,0,0,0,0,0,0,0,3
"N00000576",344,339,7,7,0,0,7,0,0,0,0,0,329,1,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,317,0,0,0,0,0,4,4,0,1,3,4,0,0,0,0,0,0,0,0,0,3
"N00000577",434,430,2,2,0,0,2,0,0,0,0,0,421,1,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,408,0,0,0,0,0,2,2,0,1,1,3,0,0,1,1,0,0,1,0,0,7
"N00000578",718,709,3,2,0,0,2,0,0,1,1,0,694,3,0,0,0,0,3,0,3,0,0,15,1,0,0,0,0,0,0,0,0,0,671,0,0,0,1,0,4,4,0,1,3,8,0,0,1,1,0,0,0,0,1,11
"N00000579",480,480,1,1,0,0,0,0,1,0,0,0,473,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,456,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6
"N00000580",474,474,1,0,0,0,0,0,0,1,0,1,471,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,454,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,2
"N00000581",539,538,4,4,0,0,4,0,0,0,0,0,530,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,521,0,0,0,0,0,1,1,0,1,0,5,0,0,0,0,0,0,0,0,0,4
"N00000582",401,400,2,2,1,0,0,0,1,0,0,0,397,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,378,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"N00000583",305,300,0,0,0,0,0,0,0,0,0,0,291,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,1,1,0,0,0,0,285,0,0,0,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,9
"N00000584",493,489,7,7,1,0,6,0,0,0,0,0,478,1,0,0,0,0,1,0,0,0,1,21,0,0,0,0,0,0,0,0,0,0,451,0,0,0,0,0,2,2,0,1,1,5,0,0,1,1,0,0,1,0,0,4
"N00000585",477,474,2,2,1,0,0,0,1,0,0,0,470,1,0,0,0,0,1,0,1,0,0,8,1,0,0,0,1,0,0,1,0,0,455,0,0,0,0,0,1,1,0,1,0,7,0,0,0,0,0,0,0,0,0,2
"N00000586",446,441,6,5,0,0,4,0,1,1,0,1,429,1,0,0,0,0,1,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,415,0,0,0,0,0,4,4,0,2,2,2,0,0,0,0,0,0,0,0,0,6
"N00000587",465,451,1,1,0,0,0,0,1,0,0,0,447,3,0,0,0,0,3,0,3,0,0,10,8,0,0,0,0,0,0,0,7,4,431,3,0,0,1,0,0,0,0,0,0,6,0,0,3,0,3,0,0,0,0,3
"N00000588",394,392,2,2,1,0,0,0,1,0,0,0,384,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,376,0,0,0,0,0,2,2,0,1,1,1,0,0,0,0,0,0,0,0,0,6
"N00000589",639,635,2,2,0,0,0,0,2,0,0,0,629,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,595,0,0,0,0,0,3,3,0,2,1,11,0,0,1,1,0,0,2,0,0,4
"N00000590",416,413,4,1,0,0,0,0,1,3,1,2,409,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,393,0,0,0,0,0,2,2,2,0,0,2,0,0,1,0,1,0,0,0,0,0
"N00000591",454,450,1,1,0,0,0,0,1,0,0,0,444,1,0,0,0,0,1,0,1,0,0,10,2,2,0,2,0,0,0,0,0,0,431,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,0,0,5
"N00000592",480,479,0,0,0,0,0,0,0,0,0,0,478,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,0,0,1,0,0,1
"N00000593",576,573,1,1,0,0,0,0,1,0,0,0,563,1,1,0,0,0,0,0,0,0,0,9,1,0,0,0,1,0,0,1,0,0,554,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,9
"N00000594",371,368,0,0,0,0,0,0,0,0,0,0,367,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,356,0,0,0,0,0,3,3,0,3,0,2,0,0,0,0,0,0,0,0,0,1
"N00000595",525,521,0,0,0,0,0,0,0,0,0,0,517,1,0,0,0,0,1,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,502,0,0,0,0,0,1,1,0,1,0,3,0,0,2,2,0,0,0,0,0,4
"N00000596",293,283,6,5,1,0,2,0,2,1,1,0,273,4,0,3,0,3,1,0,0,0,1,5,5,1,0,1,0,0,0,0,0,0,267,0,0,0,4,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,3
"N00000597",235,234,3,3,0,0,0,3,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,1,0,222,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N00000598",287,284,43,43,2,1,26,5,9,0,0,0,240,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,2,0,228,1,1,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1
"N00000599",223,214,5,5,0,0,3,1,1,0,0,0,209,3,0,3,3,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,4,0,200,0,4,0,0,0,2,2,0,2,0,3,0,0,0,0,0,0,0,0,0,0
"N00000600",350,346,8,8,0,0,7,0,1,0,0,0,337,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,329,0,0,0,3,0,1,1,0,1,0,4,0,0,0,0,0,0,1,0,0,1
"N00000601",283,272,13,13,0,0,6,1,6,0,0,0,256,2,0,1,1,0,1,0,1,0,0,6,4,0,0,0,0,0,0,0,0,0,249,0,0,0,4,0,4,1,0,0,1,1,0,3,1,0,1,0,0,0,0,3
"N00000602",214,213,2,2,0,0,2,0,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,206,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"N00000603",414,411,1,1,1,0,0,0,0,0,0,0,407,0,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,389,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,3
"N00000604",340,340,6,6,1,0,5,0,0,0,0,0,334,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,313,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0
"N00000605",488,481,11,10,1,0,8,0,1,1,1,0,467,2,0,0,0,0,2,1,1,0,0,12,4,0,0,0,2,0,2,0,0,0,446,0,0,0,2,0,1,1,0,0,1,8,0,0,0,0,0,0,1,0,0,3
"N00000606",352,351,15,15,5,0,9,1,0,0,0,0,335,1,0,1,1,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,313,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,1,0
"N00000607",310,309,0,0,0,0,0,0,0,0,0,0,307,1,0,0,0,0,1,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,298,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
"N00000608",365,364,7,7,3,0,1,0,3,0,0,0,356,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,342,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,1,0,0,1
"N00000609",375,372,0,0,0,0,0,0,0,0,0,0,371,1,0,0,0,0,1,0,0,1,0,18,1,0,0,0,0,0,0,0,0,0,348,0,0,0,1,0,1,1,0,0,1,3,0,0,0,0,0,0,2,0,0,1
"N00000610",419,411,7,6,1,0,0,1,4,1,1,0,404,0,0,0,0,0,0,0,0,0,0,5,4,2,1,1,0,0,0,0,2,0,397,0,0,2,0,0,2,1,0,0,1,2,1,0,2,1,1,0,0,0,0,0
"N00000611",301,299,3,3,0,0,0,0,3,0,0,0,296,1,0,1,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,287,0,0,0,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0
"N00000612",543,539,28,26,2,0,8,1,15,2,0,2,510,0,0,0,0,0,0,0,0,0,0,16,2,0,0,0,2,1,1,0,0,0,482,0,0,0,0,0,1,1,0,1,0,10,0,0,1,1,0,0,2,0,0,1
"N00000613",236,236,5,5,1,0,1,0,3,0,0,0,229,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,217,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
"N00000614",217,217,9,9,1,0,5,2,1,0,0,0,206,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2
"N00000615",139,138,2,2,2,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
"N00000616",301,301,2,1,0,0,0,1,0,1,0,1,296,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3
"N00000617",310,310,4,3,3,0,0,0,0,1,0,1,303,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,290,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2
"N00000618",621,601,105,103,3,0,69,8,23,2,2,0,494,1,0,0,0,0,1,0,1,0,0,23,14,0,0,0,0,0,0,0,3,0,461,0,3,0,11,0,4,4,0,1,3,10,0,0,1,1,0,0,0,0,0,2
"N00000619",371,367,0,0,0,0,0,0,0,0,0,0,361,1,0,0,0,0,1,0,1,0,0,17,3,0,0,0,0,0,0,0,3,0,344,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"N00000620",372,367,19,18,3,0,4,8,3,1,0,1,343,1,0,1,1,0,0,0,0,0,0,14,2,0,0,0,0,0,0,0,1,0,329,0,1,0,1,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,5
"N00000621",390,386,78,78,2,0,30,29,17,0,0,0,304,2,0,2,0,2,0,0,0,0,0,14,1,0,0,0,0,0,0,0,1,0,287,0,1,0,0,0,1,1,0,0,1,2,0,0,0,0,0,0,1,0,0,4
"N00000622",385,381,55,55,0,0,18,17,20,0,0,0,322,2,0,0,0,0,2,0,0,1,1,15,0,0,0,0,0,0,0,0,0,0,304,0,0,0,0,0,2,2,0,2,0,3,0,0,0,0,0,0,0,0,0,4
"N00000623",332,330,6,6,0,0,0,0,6,0,0,0,318,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,314,0,0,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,6
"N00000624",469,469,1,1,0,0,0,0,1,0,0,0,466,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
"N00000625",262,254,19,19,0,0,15,0,4,0,0,0,233,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,4,4,0,0,0,0,229,0,0,0,2,0,2,1,0,0,1,2,1,0,0,0,0,0,0,0,0,2
"N00000626",492,485,1,1,0,0,1,0,0,0,0,0,483,2,0,0,0,0,2,1,1,0,0,7,1,0,0,0,0,0,0,0,0,0,473,0,0,0,1,0,4,4,0,2,2,2,0,0,0,0,0,0,1,0,0,1
"N00000627",456,450,4,3,0,3,0,0,0,1,0,1,443,1,0,0,0,0,1,0,0,0,1,16,2,1,0,1,1,0,1,0,0,0,422,0,0,0,0,0,2,0,0,0,0,3,0,2,1,1,0,0,2,0,0,3
"N00000628",415,410,5,5,0,0,5,0,0,0,0,0,402,1,0,0,0,0,1,0,1,0,0,9,1,0,0,0,1,1,0,0,0,0,383,0,0,0,0,0,0,0,0,0,0,10,0,0,3,3,0,0,0,0,0,3
"N00000629",438,436,8,7,0,0,6,0,1,1,1,0,427,1,0,0,0,0,1,0,0,0,1,9,1,0,0,0,0,0,0,0,0,0,415,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1
"N00000630",272,271,4,4,0,0,0,0,4,0,0,0,264,1,0,0,0,0,1,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"N00000631",406,401,2,2,0,0,0,0,2,0,0,0,399,4,0,0,0,0,4,0,2,1,1,12,0,0,0,0,0,0,0,0,0,0,384,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,1,0,0,0
"N00000632",474,471,3,3,0,0,0,0,3,0,0,0,466,1,0,1,0,1,0,0,0,0,0,11,1,0,0,0,1,1,0,0,0,0,455,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
"N00000633",325,319,2,2,1,0,0,0,1,0,0,0,316,1,0,1,1,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,2,0,310,2,0,0,0,0,1,1,0,0,1,0,0,0,2,2,0,0,1,0,0,1
"N00000634",495,489,6,6,0,0,0,5,1,0,0,0,482,1,0,0,0,0,1,0,1,0,0,14,1,0,0,0,0,0,0,0,0,0,462,0,0,0,1,0,4,1,0,1,0,5,0,3,0,0,0,0,1,0,0,1
"N00000635",410,410,1,1,0,0,0,0,1,0,0,0,405,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,391,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,4
"N00000636",399,397,2,2,0,0,0,0,2,0,0,0,394,2,0,0,0,0,2,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,385,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1
"N00000637",832,819,51,50,1,2,33,4,10,1,0,1,758,0,0,0,0,0,0,0,0,0,0,32,11,0,0,0,5,1,4,0,0,0,717,0,0,0,6,0,2,2,0,2,0,9,0,0,0,0,0,0,0,0,0,10
"N00000638",398,398,19,18,0,0,11,7,0,1,1,0,374,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,353,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5
"N00000639",408,407,15,15,1,0,14,0,0,0,0,0,378,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,366,0,0,0,0,0,1,0,0,0,0,4,0,1,0,0,0,0,0,0,0,14
"N00000640",343,335,37,37,0,0,19,3,15,0,0,0,289,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,2,2,0,0,0,0,269,0,0,0,1,0,0,0,0,0,0,8,0,0,5,4,1,0,0,0,0,9
"N00000641",341,333,10,10,0,0,10,0,0,0,0,0,318,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,1,0,302,1,0,0,0,0,5,5,0,5,0,8,0,0,2,0,2,0,0,0,0,5
"N00000642",389,385,48,46,1,1,34,3,7,2,0,2,332,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,1,0,1,0,0,0,315,0,0,0,0,0,2,2,0,0,2,3,0,0,1,1,0,0,1,0,0,5
"N00000643",477,476,0,0,0,0,0,0,0,0,0,0,469,1,0,1,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"N00000644",548,547,0,0,0,0,0,0,0,0,0,0,538,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,523,0,0,0,0,0,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,9
"N00000645",451,451,7,7,1,0,4,0,2,0,0,0,442,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,426,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
"N00000646",419,418,0,0,0,0,0,0,0,0,0,0,414,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,407,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4
"N00000647",723,720,3,3,3,0,0,0,0,0,0,0,716,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,687,0,0,0,0,0,2,2,0,0,2,5,0,0,1,1,0,0,1,0,0,1
"N00000648",381,376,2,2,2,0,0,0,0,0,0,0,372,2,0,1,1,0,1,0,0,0,1,19,1,0,0,0,0,0,0,0,0,0,348,0,0,0,1,0,2,0,0,0,0,5,0,2,0,0,0,0,0,0,0,2
"N00000649",389,384,0,0,0,0,0,0,0,0,0,0,382,0,0,0,0,0,0,0,0,0,0,12,3,2,0,2,1,0,1,0,0,0,368,0,0,0,0,0,1,1,0,1,0,2,0,0,1,1,0,0,0,0,0,2
"N00000650",602,600,1,1,0,0,0,0,1,0,0,0,598,1,0,0,0,0,1,0,1,0,0,13,1,0,0,0,1,0,1,0,0,0,576,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1
"N00000651",278,276,18,17,0,0,16,0,1,1,0,1,258,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,2,0,243,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"N00000652",533,528,9,9,3,0,4,0,2,0,0,0,517,0,0,0,0,0,0,0,0,0,0,24,2,0,0,0,2,0,2,0,0,0,489,0,0,0,0,0,3,3,0,0,3,3,0,0,0,0,0,0,1,0,0,2
"N00000653",309,308,7,5,1,0,3,0,1,2,1,1,297,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,282,0,0,0,0,0,1,0,0,0,0,7,1,0,0,0,0,0,1,0,0,4
"N00000654",269,269,2,2,1,0,0,0,1,0,0,0,264,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"N00000655",368,365,3,3,0,0,3,0,0,0,0,0,360,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,1,0,1,0,0,0,340,0,0,0,0,0,2,2,0,2,0,4,0,0,0,0,0,0,0,0,0,2
"N00000656",242,241,23,23,0,0,15,0,8,0,0,0,217,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,194,0,0,0,0,0,1,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1
"N00000657",851,847,10,9,4,0,3,0,2,1,0,1,832,0,0,0,0,0,0,0,0,0,0,24,1,0,0,0,0,0,0,0,0,0,800,0,0,0,1,0,2,0,0,0,0,7,0,2,1,1,0,0,1,0,0,5
"N00000658",364,362,1,0,0,0,0,0,0,1,0,1,355,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,353,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,6
"N00000659",391,389,1,1,0,0,0,0,1,0,0,0,384,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,369,0,0,0,0,0,2,2,0,2,0,5,0,0,0,0,0,0,0,0,0,4
"N00000660",387,383,2,2,1,0,0,0,1,0,0,0,379,1,0,0,0,0,1,0,1,0,0,10,1,0,0,0,1,0,0,1,0,0,366,0,0,0,0,0,2,2,0,0,2,3,0,0,0,0,0,0,0,0,0,2
"N00000661",384,381,3,3,1,0,0,0,2,0,0,0,376,1,0,0,0,0,1,0,1,0,0,16,0,0,0,0,0,0,0,0,0,0,359,0,0,0,0,0,2,2,0,0,2,1,0,0,0,0,0,0,0,0,0,2
"N00000662",352,351,1,1,0,0,0,1,0,0,0,0,347,1,0,0,0,0,1,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,330,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,3
"N00000663",395,392,5,5,0,0,1,0,4,0,0,0,382,1,0,0,0,0,1,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,368,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,3,0,0,5
"N00000664",378,377,6,6,0,0,0,0,6,0,0,0,369,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,335,0,0,0,0,0,1,1,0,0,1,3,0,0,0,0,0,0,7,0,0,2
"N00000665",485,484,12,11,0,0,9,0,2,1,0,1,461,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,11
"N00000666",439,439,6,6,0,5,0,0,1,0,0,0,431,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"N00000667",538,532,9,9,0,0,5,0,4,0,0,0,511,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,505,0,0,0,2,0,2,2,0,2,0,0,0,0,2,2,0,0,1,0,0,12
"N00000668",323,322,8,8,0,0,8,0,0,0,0,0,312,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,308,0,0,0,0,0,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,2
"N00000669",493,492,22,22,0,1,21,0,0,0,0,0,463,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,454,0,0,0,0,0,1,1,0,0,1,3,0,0,0,0,0,0,2,0,0,7
"N00000670",292,291,2,2,0,0,2,0,0,0,0,0,289,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,280,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"N00000671",239,238,0,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,225,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,7
"N00000672",324,324,1,1,1,0,0,0,0,0,0,0,317,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,302,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6
"N00000673",943,939,6,6,2,0,4,0,0,0,0,0,929,0,0,0,0,0,0,0,0,0,0,24,3,1,1,0,0,0,0,0,0,0,900,0,0,0,2,0,1,1,0,0,1,4,0,0,0,0,0,0,1,0,0,4
"N00000674",316,311,5,5,0,0,1,0,4,0,0,0,302,0,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,3,0,283,3,0,0,0,0,2,2,0,0,2,4,0,0,0,0,0,0,0,0,0,4
"N00000675",387,382,3,1,0,0,0,0,1,2,0,2,376,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,3,0,362,3,0,0,0,0,1,1,0,0,1,4,0,0,1,1,0,0,0,0,0,3
"N00000676",721,712,13,13,0,0,10,0,3,0,0,0,689,1,1,0,0,0,0,0,0,0,0,16,8,0,0,0,4,1,3,0,2,0,663,2,0,0,2,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,2,8
"N00000677",295,293,18,18,3,0,8,3,4,0,0,0,271,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,1,1,0,0,0,0,264,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
"N00000678",531,529,2,2,0,0,0,0,2,0,0,0,527,1,0,0,0,0,1,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,511,0,0,0,0,0,1,1,0,1,0,8,0,0,0,0,0,0,1,0,0,0
"N00000679",561,560,0,0,0,0,0,0,0,0,0,0,554,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,540,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,1,0,0,6
"N00000680",413,408,18,18,0,0,5,3,10,0,0,0,382,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,366,0,0,0,0,0,5,5,0,0,5,3,0,0,0,0,0,0,0,0,0,8
"N00000681",385,384,0,0,0,0,0,0,0,0,0,0,381,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,366,0,0,0,0,0,1,1,0,0,1,5,0,0,0,0,0,0,0,0,0,3
