"Geography_Code","NM_1521_1_0","NM_1521_1_1","NM_1521_1_10","NM_1521_1_11","NM_1521_1_12","NM_1521_1_13","NM_1521_1_2","NM_1521_1_3","NM_1521_1_4","NM_1521_1_5","NM_1521_1_6","NM_1521_1_7","NM_1521_1_8","NM_1521_1_9"
"N00003788",261,14,22,11,11,25,4,10,34,31,28,19,40,48
"N00003789",321,25,30,19,11,38,6,19,36,34,61,20,43,34
"N00003790",254,13,25,17,8,20,4,9,34,31,9,20,45,57
"N00003791",500,35,42,24,18,43,5,30,108,53,67,32,69,51
"N00003792",223,3,26,20,6,14,0,3,40,16,15,16,50,43
"N00003793",503,27,39,29,10,60,4,23,108,52,76,39,46,56
"N00003794",283,13,44,34,10,40,2,11,40,31,22,18,32,43
"N00003795",361,26,25,19,6,44,9,17,56,41,45,27,43,54
"N00003796",428,37,27,19,8,37,4,33,76,47,75,27,53,49
"N00003797",356,14,60,40,20,41,3,11,53,36,39,28,37,48
"N00003798",331,13,43,26,17,47,2,11,42,41,30,14,59,42
"N00003799",237,10,6,5,1,17,4,6,37,19,32,21,49,46
"N00003800",329,12,10,8,2,36,5,7,54,39,53,26,48,51
"N00003801",297,9,19,11,8,26,3,6,31,27,57,20,56,52
"N00003802",200,11,9,6,3,16,2,9,29,24,27,13,32,39
"N00003803",284,10,14,12,2,19,3,7,50,32,38,23,56,42
"N00003804",322,22,21,15,6,24,7,15,48,46,64,23,31,43
"N00003805",226,3,13,8,5,24,0,3,22,13,32,17,53,49
"N00003806",289,15,29,26,3,19,1,14,21,26,27,19,57,76
"N00003807",213,4,26,19,7,10,1,3,16,10,26,16,55,50
"N00003808",251,9,20,11,9,17,2,7,17,19,27,28,53,61
"N00003809",245,8,18,10,8,24,0,8,34,35,46,14,33,33
"N00003810",141,5,7,5,2,4,1,4,18,11,15,9,37,35
"N00003811",285,9,13,10,3,20,1,8,40,34,52,21,51,45
"N00003812",238,5,21,16,5,19,0,5,22,23,37,19,49,43
"N00003813",250,11,17,8,9,20,0,11,30,14,36,20,52,50
"N00003814",269,9,15,12,3,20,0,9,36,17,43,24,58,47
"N00003815",395,12,51,30,21,28,0,12,42,40,53,29,78,62
"N00003816",284,4,47,31,16,26,1,3,10,26,33,15,71,52
"N00003817",353,17,24,21,3,34,5,12,50,41,76,23,34,54
"N00003818",383,10,49,41,8,30,3,7,45,26,63,29,69,62
"N00003819",270,15,20,13,7,16,3,12,59,24,63,10,35,28
"N00003820",416,22,23,18,5,26,3,19,65,48,93,21,47,71
"N00003821",288,9,20,13,7,26,2,7,48,26,60,16,38,45
"N00003822",395,26,25,17,8,37,4,22,63,37,83,18,47,59
"N00003823",421,30,25,21,4,48,4,26,84,39,73,27,56,39
"N00003824",503,33,26,22,4,44,6,27,88,38,114,34,64,62
"N00003825",675,27,52,31,21,64,4,23,119,54,87,52,88,132
"N00003826",465,46,19,14,5,55,4,42,86,50,80,30,52,47
"N00003827",708,46,43,30,13,56,12,34,120,89,138,45,83,88
"N00003828",318,14,17,12,5,24,2,12,37,43,77,22,50,34
"N00003829",347,8,26,22,4,43,2,6,44,37,73,17,41,58
"N00003830",382,26,41,26,15,39,2,24,67,27,74,19,42,47
"N00003831",198,10,21,17,4,10,1,9,31,22,34,17,30,23
"N00003832",376,15,29,18,11,32,3,12,56,38,54,23,62,67
"N00003833",333,9,58,44,14,34,3,6,37,33,33,22,46,61
"N00003834",295,8,42,27,15,29,1,7,32,31,26,22,54,51
"N00003835",387,41,27,17,10,25,3,38,89,33,53,25,44,50
"N00003836",268,27,14,9,5,20,9,18,64,24,34,16,39,30
"N00003837",239,21,22,16,6,32,5,16,44,20,23,15,31,31
"N00003838",299,36,21,11,10,21,4,32,63,23,49,13,36,37
"N00003839",289,39,10,6,4,41,8,31,63,23,47,12,29,25
"N00003840",323,33,12,10,2,30,12,21,64,41,55,17,41,30
"N00003841",189,11,17,13,4,15,2,9,35,21,26,11,24,29
"N00003842",279,45,10,4,6,21,8,37,79,36,41,10,27,10
"N00003843",235,24,26,24,2,18,1,23,39,16,35,10,36,31
"N00003844",384,60,19,15,4,44,11,49,102,42,57,13,22,25
"N00003845",234,9,21,13,8,24,0,9,39,22,28,18,41,32
"N00003846",452,15,55,36,19,35,3,12,50,53,20,39,87,98
"N00003847",192,12,20,16,4,7,2,10,35,18,20,15,28,37
"N00003848",265,6,45,29,16,19,2,4,35,24,27,19,52,38
"N00003849",408,22,42,29,13,46,7,15,63,38,60,23,51,63
"N00003850",282,11,41,32,9,29,0,11,33,34,42,17,32,43
"N00003851",316,12,49,27,22,29,4,8,55,35,34,16,34,52
"N00003852",218,14,28,18,10,20,3,11,37,22,13,20,29,35
"N00003853",344,20,25,17,8,37,5,15,69,29,48,25,37,54
"N00003854",323,30,30,27,3,31,5,25,66,30,40,17,31,48
"N00003855",333,28,29,18,11,29,7,21,66,31,45,20,38,47
"N00003856",316,23,26,15,11,30,2,21,67,49,43,18,35,25
"N00003857",377,24,25,18,7,36,3,21,62,41,68,26,59,36
"N00003858",381,22,40,26,14,47,4,18,50,36,67,24,42,53
"N00003859",342,15,45,40,5,28,1,14,54,35,39,20,52,54
"N00003860",699,42,58,34,24,60,4,38,132,70,98,54,107,78
"N00003861",372,14,24,18,6,37,2,12,51,34,85,30,42,55
"N00003862",309,13,15,14,1,28,2,11,40,43,71,16,41,42
"N00003863",186,9,33,16,17,12,3,6,20,15,16,16,27,38
"N00003864",289,12,26,13,13,21,5,7,43,32,11,26,54,64
"N00003865",181,6,36,23,13,11,2,4,23,11,9,16,30,39
"N00003866",267,15,32,18,14,11,3,12,34,9,17,17,61,71
"N00003867",536,21,52,37,15,47,5,16,64,50,53,41,105,103
"N00003868",268,9,31,22,9,12,3,6,32,22,16,30,52,64
"N00003869",883,48,86,60,26,87,6,42,137,91,56,76,143,159
"N00003870",193,10,19,11,8,7,0,10,22,20,10,20,41,44
"N00003871",539,85,24,16,8,52,17,68,129,55,47,32,68,47
"N00003872",201,3,25,15,10,11,0,3,33,21,11,16,38,43
"N00003873",774,21,79,48,31,77,3,18,95,80,66,59,139,158
"N00003874",381,29,14,12,2,37,7,22,68,52,63,31,38,49
"N00003875",284,11,42,22,20,30,1,10,60,26,25,17,35,38
"N00003876",389,31,26,20,6,41,4,27,59,40,75,24,43,50
"N00003877",262,8,17,10,7,31,2,6,40,32,30,21,40,43
"N00003878",328,20,12,7,5,31,2,18,48,38,82,23,37,37
"N00003879",322,21,18,13,5,24,4,17,53,41,75,22,41,27
"N00003880",319,23,20,8,12,21,7,16,61,39,41,26,43,45
"N00003881",381,51,28,24,4,48,12,39,97,52,41,20,27,17
"N00003882",232,24,4,1,3,19,6,18,52,30,23,19,31,30
"N00003883",620,71,41,38,3,67,14,57,167,76,42,26,86,44
"N00003884",539,33,49,39,10,50,8,25,91,61,45,52,81,77
"N00003885",249,10,23,13,10,24,3,7,20,36,21,13,54,48
"N00003886",230,3,18,14,4,19,1,2,36,30,18,17,42,47
"N00003887",377,46,9,6,3,20,9,37,68,56,17,37,71,53
"N00003888",204,20,10,4,6,17,6,14,53,28,10,17,35,14
"N00003889",285,36,15,12,3,39,4,32,60,43,19,15,33,25
"N00003890",174,9,20,10,10,8,5,4,26,21,7,13,37,33
"N00003891",218,5,9,5,4,28,0,5,42,34,12,16,44,28
"N00003892",176,3,13,8,5,17,0,3,27,34,3,26,30,23
"N00003893",162,6,6,2,4,13,0,6,35,27,9,15,24,27
"N00003894",203,4,20,18,2,15,0,4,34,34,13,15,46,22
"N00003895",177,9,5,5,0,9,2,7,35,31,8,19,33,28
"N00003896",531,12,82,74,8,17,3,9,65,76,19,47,114,99
"N00003897",182,8,32,20,12,18,1,7,21,11,11,9,41,31
"N00003898",283,38,7,5,2,32,7,31,77,39,20,11,29,30
"N00003899",275,35,8,4,4,26,5,30,65,50,12,17,36,26
"N00003900",211,3,18,15,3,25,1,2,14,24,13,19,50,45
"N00003901",181,7,29,24,5,17,1,6,18,21,6,7,34,42
"N00003902",245,33,9,7,2,22,11,22,51,45,18,16,28,23
"N00003903",438,50,10,8,2,43,16,34,131,76,25,24,52,27
"N00003904",382,38,14,9,5,30,10,28,103,62,28,21,52,34
"N00003905",200,6,12,9,3,3,3,3,31,19,14,14,50,51
"N00003906",165,11,11,4,7,10,3,8,19,23,15,6,38,32
"N00003907",242,13,7,5,2,18,1,12,45,36,21,26,47,29
"N00003908",131,2,15,9,6,8,1,1,20,14,8,14,24,26
"N00003909",259,11,20,15,5,21,3,8,43,44,10,25,49,36
"N00003910",185,7,5,2,3,13,1,6,20,24,14,19,38,45
"N00003911",918,107,21,12,9,69,24,83,191,169,64,77,122,98
"N00003912",330,27,7,3,4,17,5,22,94,66,30,19,41,29
"N00003913",176,2,16,8,8,4,0,2,21,25,12,22,28,46
"N00003914",266,10,6,3,3,20,0,10,52,50,11,31,47,39
"N00003915",203,7,17,8,9,20,2,5,21,30,11,11,46,40
"N00003916",287,17,7,4,3,36,6,11,73,55,12,22,38,27
"N00003917",211,10,9,8,1,16,1,9,32,41,8,22,36,37
"N00003918",202,6,13,7,6,7,2,4,37,24,4,23,53,35
"N00003919",227,15,6,5,1,18,2,13,51,36,17,14,40,30
"N00003920",243,11,9,3,6,19,2,9,39,45,20,25,48,27
"N00003921",254,14,6,5,1,15,5,9,55,60,10,25,41,28
"N00003922",237,11,3,2,1,18,2,9,47,47,10,28,41,32
"N00003923",223,15,6,1,5,9,4,11,53,50,15,14,40,21
"N00003924",243,8,11,9,2,23,2,6,42,40,11,23,44,41
"N00003925",224,23,10,6,4,17,4,19,45,25,7,27,46,24
"N00003926",243,21,5,3,2,26,4,17,65,38,25,16,30,17
"N00003927",239,29,7,3,4,19,7,22,58,37,12,15,40,22
"N00003928",324,12,25,22,3,20,1,11,65,58,22,24,56,42
"N00003929",186,16,5,1,4,17,3,13,43,39,6,17,29,14
"N00003930",219,12,6,3,3,16,4,8,52,37,15,22,36,23
"N00003931",151,3,8,5,3,9,0,3,26,21,12,8,39,25
"N00003932",268,26,6,3,3,11,5,21,82,35,32,15,37,24
"N00003933",649,62,9,8,1,59,13,49,162,119,89,38,63,48
"N00003934",246,22,5,4,1,22,4,18,51,29,47,16,32,22
"N00003935",278,30,4,2,2,27,8,22,66,33,46,26,31,15
"N00003936",645,92,9,6,3,34,15,77,168,100,64,43,78,57
"N00003937",236,32,6,5,1,22,5,27,45,39,37,16,28,11
"N00003938",200,21,4,3,1,10,4,17,51,24,19,20,34,17
"N00003939",277,34,7,6,1,24,4,30,56,45,43,23,27,18
"N00003940",238,23,8,7,1,24,7,16,56,40,35,13,21,18
"N00003941",287,33,9,6,3,31,4,29,55,39,50,13,29,28
"N00003942",324,57,9,7,2,36,13,44,78,61,21,21,29,12
"N00003943",467,48,11,5,6,31,6,42,111,70,40,43,53,60
"N00003944",273,21,10,6,4,18,3,18,53,52,20,23,48,28
"N00003945",225,14,2,2,0,20,5,9,49,36,21,22,34,27
"N00003946",332,31,6,4,2,27,8,23,94,72,18,20,43,21
"N00003947",419,35,5,4,1,33,8,27,121,82,26,40,48,29
"N00003948",248,9,8,3,5,19,2,7,41,42,18,30,44,37
"N00003949",225,18,5,3,2,22,4,14,43,32,17,19,47,22
"N00003950",233,15,3,3,0,18,1,14,53,48,11,13,41,31
"N00003951",188,8,10,4,6,11,3,5,22,28,14,16,41,38
"N00003952",194,13,5,3,2,15,3,10,47,37,17,14,28,18
"N00003953",203,16,6,3,3,15,4,12,43,37,8,18,33,27
"N00003954",151,7,2,1,1,8,1,6,41,30,10,8,26,19
"N00003955",197,18,4,2,2,11,6,12,40,36,19,14,33,22
"N00003956",241,13,7,4,3,30,2,11,40,54,14,19,38,26
"N00003957",154,2,25,15,10,12,0,2,19,11,6,14,35,30
"N00003958",362,6,42,30,12,32,1,5,42,43,17,35,76,69
"N00003959",186,17,7,5,2,12,3,14,37,34,10,14,31,24
"N00003960",195,14,5,3,2,7,6,8,47,34,12,19,36,21
"N00003961",216,9,6,6,0,12,3,6,41,41,15,19,54,19
"N00003962",524,50,17,9,8,42,14,36,116,99,40,44,71,45
"N00003963",218,17,4,2,2,14,3,14,49,49,13,21,37,14
"N00003964",249,11,20,11,9,18,4,7,39,23,13,27,56,42
"N00003965",284,26,7,2,5,14,4,22,67,52,21,22,40,35
"N00003966",218,4,17,12,5,10,1,3,17,33,5,23,52,57
"N00003967",277,47,3,2,1,37,9,38,76,58,15,11,21,9
"N00003968",205,16,5,4,1,17,1,15,26,32,11,20,41,37
"N00003969",184,12,3,3,0,12,3,9,32,33,9,16,34,33
"N00003970",223,12,9,5,4,16,3,9,46,37,13,20,43,27
"N00003971",210,14,9,8,1,22,1,13,29,36,16,24,35,25
"N00003972",230,9,16,10,6,14,4,5,28,27,10,26,55,45
"N00003973",249,23,13,6,7,30,3,20,74,42,16,12,24,15
"N00003974",467,55,7,5,2,68,14,41,124,92,33,22,48,18
"N00003975",272,23,10,5,5,26,3,20,68,51,22,13,36,23
"N00003976",250,17,8,4,4,27,6,11,56,42,15,21,41,23
"N00003977",226,12,5,4,1,29,2,10,51,51,22,14,30,12
"N00003978",262,27,5,1,4,33,1,26,66,41,28,21,29,12
"N00003979",243,15,11,7,4,30,5,10,49,44,22,21,32,19
"N00003980",286,25,9,7,2,27,4,21,84,56,20,13,34,18
"N00003981",187,4,12,8,4,11,1,3,20,36,11,12,39,42
"N00003982",166,9,3,1,2,7,1,8,30,34,9,12,37,25
"N00003983",191,4,22,18,4,9,0,4,20,22,17,14,38,45
"N00003984",244,13,25,18,7,22,4,9,19,51,14,17,49,34
"N00003985",204,1,20,12,8,12,0,1,12,20,3,18,60,58
"N00003986",165,1,12,7,5,4,0,1,16,23,8,18,40,43
"N00003987",191,2,21,19,2,15,1,1,20,18,7,14,49,45
"N00003988",205,4,16,13,3,11,1,3,17,20,17,26,50,44
"N00003989",134,3,20,11,9,4,2,1,9,19,5,11,34,29
"N00003990",324,42,8,4,4,23,11,31,93,59,24,21,34,20
"N00003991",216,14,21,13,8,11,4,10,28,33,14,22,34,39
"N00003992",266,35,5,4,1,17,8,27,57,47,28,18,32,27
"N00003993",304,40,9,6,3,25,9,31,74,40,36,29,31,20
"N00003994",277,39,6,3,3,32,6,33,60,55,32,17,24,12
"N00003995",290,24,4,3,1,23,3,21,49,49,70,16,36,19
"N00003996",245,12,15,8,7,9,2,10,42,38,20,28,42,39
"N00003997",265,47,4,3,1,20,14,33,72,35,24,24,22,17
"N00003998",256,21,5,3,2,19,7,14,52,55,18,19,38,29
"N00003999",267,19,8,5,3,14,3,16,55,48,32,32,32,27
"N00004000",204,7,18,10,8,8,1,6,23,21,10,21,49,47
"N00004001",236,6,23,12,11,26,0,6,18,21,13,22,48,59
"N00004002",193,5,20,18,2,8,2,3,21,24,7,17,40,51
"N00004003",289,7,26,18,8,19,2,5,38,35,15,15,70,64
"N00004004",180,5,19,12,7,10,3,2,13,12,10,17,52,42
"N00004005",132,2,16,14,2,8,1,1,21,17,2,14,27,25
"N00004006",162,3,12,9,3,9,1,2,14,14,5,21,49,35
"N00004007",182,1,25,17,8,20,1,0,10,22,5,21,41,37
"N00004008",304,25,13,8,5,35,5,20,57,51,29,23,42,29
"N00004009",221,18,11,7,4,18,3,15,59,37,14,19,29,16
"N00004010",290,27,5,3,2,23,1,26,45,48,19,18,58,47
"N00004011",316,22,13,9,4,33,1,21,78,58,11,22,48,31
"N00004012",235,20,9,7,2,16,8,12,49,41,15,15,43,27
"N00004013",242,20,6,4,2,29,4,16,53,33,17,19,44,21
"N00004014",280,40,5,3,2,29,8,32,60,48,18,16,41,23
"N00004015",225,18,9,6,3,23,3,15,56,37,14,15,34,19
"N00004016",288,31,9,4,5,21,4,27,71,50,13,21,50,22
"N00004017",199,14,7,2,5,19,3,11,31,42,12,15,37,22
"N00004018",217,25,5,3,2,17,7,18,42,37,19,13,37,22
"N00004019",235,20,7,2,5,33,5,15,43,48,13,16,28,27
"N00004020",290,11,14,9,5,34,1,10,62,44,10,16,64,35
"N00004021",221,16,2,0,2,21,5,11,55,42,14,14,28,29
"N00004022",214,9,32,17,15,15,4,5,31,32,4,12,41,38
"N00004023",180,13,8,6,2,9,0,13,27,27,10,16,37,33
"N00004024",223,9,16,12,4,15,3,6,25,29,11,18,58,42
"N00004025",305,10,20,14,6,25,2,8,43,52,16,24,59,56
"N00004026",252,22,9,4,5,13,2,20,44,64,19,19,35,27
"N00004027",239,13,9,5,4,18,5,8,45,51,19,21,41,22
"N00004028",223,11,10,7,3,19,6,5,34,36,8,22,46,37
"N00004029",230,20,11,7,4,11,4,16,45,45,17,25,40,16
"N00004030",210,18,0,0,0,10,4,14,51,44,14,18,28,27
"N00004031",203,5,17,13,4,12,1,4,30,27,7,16,55,34
"N00004032",154,8,6,3,3,12,2,6,24,21,12,12,35,24
"N00004033",191,2,16,12,4,16,0,2,20,26,11,18,49,33
"N00004034",170,7,4,2,2,4,1,6,32,28,13,11,42,29
"N00004035",202,18,3,2,1,10,6,12,40,40,16,20,34,21
"N00004036",175,9,4,0,4,8,4,5,37,24,10,19,35,29
"N00004037",213,13,10,3,7,15,5,8,42,51,18,10,30,24
"N00004038",185,8,8,5,3,12,2,6,29,31,8,23,38,28
"N00004039",198,23,6,4,2,20,1,22,44,39,12,12,30,12
"N00004040",211,12,4,2,2,15,4,8,54,31,21,17,34,23
"N00004041",219,17,6,4,2,21,1,16,41,39,11,17,45,22
"N00004042",438,31,9,5,4,44,6,25,114,93,20,40,54,33
"N00004043",246,33,4,4,0,20,9,24,46,43,16,21,36,27
"N00004044",203,17,7,4,3,21,2,15,40,38,15,15,32,18
"N00004045",258,21,12,10,2,21,3,18,42,48,15,19,52,28
"N00004046",220,4,10,9,1,24,1,3,22,31,16,28,47,38
"N00004047",768,131,10,7,3,111,29,102,228,124,45,29,62,28
"N00004048",343,53,10,3,7,43,11,42,109,47,35,14,25,7
"N00004049",345,53,5,3,2,23,13,40,120,59,17,21,35,12
"N00004050",675,141,10,9,1,65,29,112,222,112,37,25,44,19
"N00004051",720,178,16,8,8,112,37,141,194,98,53,24,31,14
"N00004052",251,52,3,1,2,23,15,37,82,47,18,7,16,3
"N00004053",224,22,5,5,0,16,7,15,45,39,24,13,29,31
"N00004054",360,30,8,5,3,35,11,19,85,75,31,29,41,26
"N00004055",177,8,5,4,1,8,0,8,22,38,23,18,29,26
"N00004056",308,31,7,5,2,38,9,22,73,49,29,22,28,31
"N00004057",288,31,6,3,3,35,9,22,84,46,28,11,28,19
"N00004058",876,102,11,6,5,73,28,74,246,145,78,50,99,72
"N00004059",1054,164,22,9,13,86,22,142,315,159,78,72,91,67
"N00004060",885,108,24,14,10,75,20,88,236,156,56,56,109,65
"N00004061",442,39,8,6,2,62,13,26,98,87,38,23,50,37
"N00004062",367,57,5,4,1,47,10,47,105,59,29,22,26,17
"N00004063",641,73,10,8,2,70,18,55,152,125,40,39,89,43
"N00004064",462,64,11,6,5,52,16,48,115,95,26,22,55,22
"N00004065",158,0,28,18,10,7,0,0,16,24,3,9,36,35
"N00004066",199,4,11,7,4,13,0,4,29,32,12,17,39,42
"N00004067",171,2,21,12,9,12,0,2,20,18,8,11,47,32
"N00004068",216,2,15,11,4,15,0,2,26,29,9,23,53,44
"N00004069",184,6,21,11,10,13,0,6,12,22,5,20,33,52
"N00004070",172,2,9,4,5,10,0,2,16,21,9,19,40,46
"N00004071",193,7,23,12,11,14,0,7,22,22,10,11,44,40
"N00004072",223,11,16,10,6,15,2,9,18,25,8,24,54,52
"N00004073",761,71,16,12,4,85,11,60,153,138,56,53,115,74
"N00004074",229,17,5,3,2,17,3,14,46,39,12,20,41,32
"N00004075",349,39,5,4,1,48,11,28,89,60,20,26,43,19
"N00004076",232,12,10,5,5,23,3,9,41,39,9,20,47,31
"N00004077",266,12,7,5,2,15,1,11,42,54,19,30,55,32
"N00004078",218,11,9,3,6,11,3,8,28,38,11,25,50,35
"N00004079",216,16,17,13,4,9,4,12,35,39,14,18,30,38
"N00004080",218,6,32,22,10,21,3,3,24,17,8,18,55,37
"N00004081",226,9,7,5,2,17,3,6,36,41,14,16,50,36
"N00004082",271,7,15,11,4,23,1,6,37,41,13,24,64,47
"N00004083",226,9,29,20,9,19,4,5,14,34,10,15,46,50
"N00004084",211,49,7,5,2,15,6,43,60,34,12,4,20,10
"N00004085",656,91,40,26,14,89,17,74,145,70,28,38,74,81
"N00004086",183,5,19,12,7,9,1,4,24,19,6,17,43,41
"N00004087",606,78,16,10,6,204,13,65,101,64,29,24,48,42
"N00004088",264,58,7,4,3,17,3,55,92,36,14,10,17,13
"N00004089",203,42,4,1,3,23,6,36,68,27,15,2,15,7
"N00004090",891,76,7,6,1,612,9,67,90,39,30,9,16,12
"N00004091",839,55,13,13,0,606,4,51,83,30,17,7,20,8
"N00004092",192,13,6,4,2,17,2,11,48,41,8,18,28,13
"N00004093",272,22,11,3,8,15,5,17,65,43,15,19,54,28
"N00004094",402,24,38,28,10,37,5,19,58,57,17,35,68,68
"N00004095",220,3,31,21,10,16,1,2,21,19,10,14,58,48
"N00004096",183,5,27,14,13,16,0,5,13,15,2,20,45,40
"N00004097",349,7,52,33,19,41,1,6,39,42,10,22,70,66
"N00004098",207,3,28,21,7,14,0,3,15,18,9,23,54,43
"N00004099",422,23,25,10,15,23,4,19,103,67,18,37,78,48
"N00004100",233,10,29,17,12,22,3,7,20,31,13,26,41,41
"N00004101",152,9,19,12,7,9,2,7,31,16,5,10,28,25
"N00004102",232,6,24,13,11,10,1,5,41,31,10,20,54,36
"N00004103",143,1,15,9,6,3,1,0,15,15,9,20,33,32
"N00004104",132,6,6,3,3,14,1,5,20,25,8,11,26,16
"N00004105",170,4,22,17,5,4,1,3,13,16,14,21,35,41
"N00004106",180,3,15,11,4,8,1,2,25,26,5,13,44,41
"N00004107",149,11,6,4,2,10,3,8,29,21,12,14,23,23
"N00004108",186,6,26,23,3,9,1,5,21,25,3,15,40,41
"N00004109",174,9,10,6,4,13,1,8,28,23,19,11,38,23
"N00004110",235,18,2,0,2,17,4,14,55,37,16,27,42,21
"N00004111",295,37,8,6,2,25,10,27,95,60,25,12,25,8
"N00004112",331,42,7,4,3,31,18,24,103,60,27,12,33,16
"N00004113",501,61,10,8,2,44,19,42,155,109,34,24,52,12
"N00004114",222,20,5,3,2,13,10,10,54,42,17,19,35,17
"N00004115",292,28,6,4,2,35,7,21,59,51,24,25,54,10
"N00004116",502,62,10,5,5,67,17,45,128,103,44,23,48,17
"N00004117",366,51,5,4,1,52,10,41,109,61,29,14,32,13
"N00004118",236,24,5,4,1,23,4,20,57,44,19,17,34,13
"N00004119",238,16,4,1,3,15,5,11,65,52,14,13,42,17
"N00004120",170,12,15,9,6,12,3,9,38,34,12,13,27,7
"N00004121",285,31,5,4,1,36,5,26,73,44,10,23,48,15
"N00004122",293,26,6,3,3,41,9,17,83,50,24,21,26,16
"N00004123",261,48,11,6,5,25,11,37,80,30,28,9,23,7
"N00004124",219,27,10,3,7,13,7,20,64,45,25,6,20,9
"N00004125",260,41,5,2,3,22,10,31,76,31,35,11,26,13
"N00004126",197,17,4,0,4,24,4,13,72,28,21,6,15,10
"N00004127",221,48,4,3,1,19,10,38,83,26,22,4,10,5
"N00004128",260,64,2,1,1,26,7,57,90,25,31,5,10,7
"N00004129",220,51,3,3,0,22,7,44,72,27,19,8,13,5
"N00004130",210,36,6,2,4,12,5,31,85,20,22,2,19,8
"N00004131",204,15,3,3,0,12,3,12,73,31,20,7,30,13
"N00004132",236,27,5,2,3,19,8,19,78,47,13,9,28,10
"N00004133",230,11,5,2,3,24,2,9,50,50,14,20,40,16
"N00004134",257,22,6,5,1,17,2,20,82,47,15,20,35,13
"N00004135",258,15,8,4,4,21,3,12,74,43,18,21,39,19
"N00004136",323,45,5,2,3,31,9,36,88,55,31,21,32,15
"N00004137",302,39,7,3,4,32,6,33,93,62,24,7,30,8
"N00004138",262,13,5,3,2,21,1,12,63,44,20,21,51,24
"N00004139",526,50,13,4,9,32,16,34,134,130,37,34,67,29
"N00004140",312,39,4,2,2,26,5,34,107,52,13,21,38,12
"N00004141",220,16,5,0,5,21,3,13,55,48,15,14,35,11
"N00004142",238,27,9,6,3,20,4,23,57,45,13,14,35,18
"N00004143",261,19,9,7,2,26,9,10,68,44,20,15,47,13
"N00004144",423,31,16,10,6,43,6,25,80,72,25,36,89,31
"N00004145",228,12,12,5,7,19,2,10,56,37,19,18,39,16
"N00004146",266,27,10,4,6,24,8,19,61,52,14,22,40,16
"N00004147",257,25,9,4,5,22,5,20,52,42,14,28,51,14
"N00004148",145,5,37,33,4,11,1,4,11,20,12,8,19,22
"N00004149",207,23,4,2,2,15,3,20,47,50,14,12,30,12
"N00004150",357,39,12,7,5,19,5,34,82,61,35,23,62,24
"N00004151",210,16,6,1,5,11,5,11,49,48,16,12,41,11
"N00004152",161,8,7,4,3,14,1,7,39,33,10,12,23,15
"N00004153",281,31,13,8,5,20,10,21,72,47,22,17,48,11
"N00004154",205,14,5,4,1,18,4,10,67,28,19,11,33,10
"N00004155",220,23,16,7,9,16,1,22,43,29,13,19,34,27
"N00004156",163,5,18,9,9,8,0,5,18,24,11,18,34,27
"N00004157",363,29,14,5,9,36,3,26,72,75,13,26,62,36
"N00004158",327,30,8,4,4,25,6,24,95,55,24,21,49,20
"N00004159",82,5,7,3,4,7,2,3,17,11,6,5,14,10
"N00004160",146,2,12,6,6,5,0,2,21,16,6,10,39,35
"N00004161",185,9,19,16,3,16,3,6,23,23,14,16,36,29
"N00004162",137,4,19,11,8,8,1,3,16,14,4,6,42,24
"N00004163",287,36,9,3,6,26,10,26,75,49,19,23,35,15
"N00004164",308,27,7,3,4,35,1,26,77,63,18,23,33,25
"N00004165",288,22,9,5,4,19,4,18,61,58,25,18,52,24
"N00004166",203,8,10,5,5,17,2,6,48,31,20,18,31,20
"N00004167",266,11,25,14,11,16,3,8,47,47,9,18,55,38
"N00004168",142,2,16,9,7,7,0,2,26,8,6,20,29,28
"N00004169",250,23,15,8,7,23,1,22,57,59,14,12,33,14
"N00004170",222,28,3,1,2,16,1,27,69,39,21,15,20,11
"N00004171",236,40,10,5,5,11,9,31,70,53,14,8,21,9
"N00004172",176,12,4,2,2,11,3,9,61,30,10,13,24,11
"N00004173",203,23,7,4,3,9,3,20,54,28,17,14,35,16
"N00004174",188,32,5,2,3,11,8,24,66,23,25,3,16,7
"N00004175",209,29,7,3,4,18,7,22,62,34,23,9,16,11
"N00004176",224,40,6,5,1,14,5,35,67,39,20,8,18,12
"N00004177",92,12,2,1,1,6,5,7,32,16,1,3,14,6
"N00004178",213,23,4,2,2,26,10,13,56,46,19,11,17,11
"N00004179",240,18,3,2,1,28,6,12,67,51,22,12,27,12
"N00004180",211,29,5,3,2,11,6,23,74,47,13,5,17,10
"N00004181",200,26,7,5,2,21,5,21,64,31,16,9,20,6
"N00004182",255,36,3,3,0,23,9,27,80,36,18,11,29,19
"N00004183",71,4,4,1,3,0,1,3,12,9,5,5,22,10
"N00004184",166,17,4,0,4,15,2,15,46,27,18,10,20,9
"N00004185",523,39,16,15,1,37,8,31,160,108,21,37,71,34
"N00004186",210,18,10,2,8,18,2,16,48,43,23,9,28,13
"N00004187",223,23,5,5,0,9,7,16,69,44,15,11,21,26
"N00004188",216,23,9,5,4,17,3,20,57,40,18,16,26,10
"N00004189",143,9,2,2,0,4,0,9,39,30,13,13,16,17
"N00004190",293,15,7,2,5,18,4,11,60,63,18,34,47,31
"N00004191",435,56,13,8,5,27,14,42,127,72,41,22,60,17
"N00004192",220,14,8,3,5,17,2,12,45,36,20,20,37,23
"N00004193",187,29,2,0,2,13,3,26,67,30,16,5,17,8
"N00004194",184,21,5,2,3,16,8,13,63,31,16,9,17,6
