"Geography_Code","NM_1508_1_0","NM_1508_1_1","NM_1508_1_2","NM_1508_1_3","NM_1508_1_4","NM_1508_1_5","NM_1508_1_6"
"N00002769",173,11,61,74,17,10,303
"N00002770",149,9,34,64,26,16,312
"N00002771",124,48,62,11,3,0,93
"N00002772",140,25,77,29,6,3,165
"N00002773",107,61,32,10,4,0,64
"N00002774",220,7,76,101,23,13,406
"N00002775",186,17,80,66,17,6,290
"N00002776",124,19,63,29,11,2,162
"N00002777",100,37,52,8,3,0,77
"N00002778",150,63,72,11,4,0,106
"N00002779",165,14,48,70,20,13,305
"N00002780",165,31,86,34,11,3,200
"N00002781",168,12,79,55,15,7,272
"N00002782",174,8,58,81,20,7,314
"N00002783",144,2,61,56,17,8,257
"N00002784",187,12,78,69,17,11,319
"N00002785",222,24,101,69,22,6,331
"N00002786",154,14,45,70,12,13,285
"N00002787",137,5,50,51,14,17,268
"N00002788",132,11,45,57,13,6,223
"N00002789",193,40,81,58,10,4,246
"N00002790",163,21,65,47,24,6,259
"N00002791",158,14,53,73,13,5,259
"N00002792",147,8,36,60,28,15,311
"N00002793",164,24,60,58,10,12,258
"N00002794",165,6,75,50,20,14,293
"N00002795",159,11,55,65,16,12,289
"N00002796",174,20,61,58,22,13,306
"N00002797",159,10,41,55,29,24,345
"N00002798",133,8,40,48,22,15,266
"N00002799",122,33,38,38,10,3,156
"N00002800",134,19,38,43,18,16,251
"N00002801",155,13,43,65,23,11,295
"N00002802",143,10,41,56,22,14,282
"N00002803",174,22,67,57,21,7,278
"N00002804",153,30,74,43,2,4,185
"N00002805",161,28,85,34,10,4,199
"N00002806",157,4,50,69,21,13,306
"N00002807",126,7,36,51,24,8,242
"N00002808",166,16,49,72,20,9,291
"N00002809",155,12,48,57,21,17,299
"N00002810",129,31,61,20,7,10,168
"N00002811",132,22,52,46,7,5,187
"N00002812",135,19,54,40,12,10,213
"N00002813",160,26,72,44,10,8,222
"N00002814",168,67,68,29,2,2,140
"N00002815",133,88,34,9,0,2,61
"N00002816",151,43,72,28,7,1,153
"N00002817",213,57,102,43,8,3,225
"N00002818",190,78,87,21,1,3,148
"N00002819",166,54,85,20,5,2,148
"N00002820",187,5,56,88,20,18,376
"N00002821",148,8,49,63,17,11,276
"N00002822",136,11,61,53,5,6,211
"N00002823",137,11,63,40,15,8,224
"N00002824",129,19,46,43,14,7,206
"N00002825",204,17,76,87,9,15,345
"N00002826",141,5,41,57,18,20,294
"N00002827",140,14,55,37,27,7,238
"N00002828",144,26,66,36,10,6,193
"N00002829",144,9,42,55,27,11,283
"N00002830",136,11,37,54,20,14,278
"N00002831",149,11,54,51,20,13,274
"N00002832",132,8,59,40,18,7,224
"N00002833",146,18,52,51,14,11,247
"N00002834",170,7,44,67,29,23,373
"N00002835",156,10,50,63,15,18,302
"N00002836",149,9,55,57,15,13,268
"N00002837",134,19,60,46,7,2,182
"N00002838",149,11,51,64,14,9,260
"N00002839",127,15,48,39,13,12,224
"N00002840",468,64,171,153,45,35,768
"N00002841",160,20,53,54,21,12,275
"N00002842",206,27,94,68,14,3,284
"N00002843",123,26,44,42,7,4,168
"N00002844",126,30,59,22,9,6,155
"N00002845",143,53,63,20,5,2,126
"N00002846",197,31,96,53,12,5,259
"N00002847",208,14,83,82,16,13,359
"N00002848",444,86,221,96,27,14,559
"N00002849",98,30,54,10,3,1,87
"N00002850",130,50,60,17,2,1,104
"N00002851",154,54,66,28,5,1,141
"N00002852",130,25,79,21,3,2,140
"N00002853",354,62,168,92,23,9,463
"N00002854",160,13,64,55,26,2,263
"N00002855",169,15,66,59,24,5,278
"N00002856",132,28,52,40,5,7,178
"N00002857",184,16,74,70,16,8,296
"N00002858",145,35,78,27,4,1,148
"N00002859",206,18,105,71,7,5,288
"N00002860",138,26,73,30,6,3,165
"N00002861",135,20,71,34,9,1,172
"N00002862",109,26,53,20,6,4,129
"N00002863",121,12,54,41,7,7,187
"N00002864",122,7,58,44,11,2,188
"N00002865",189,13,53,80,22,21,373
"N00002866",166,9,59,65,23,10,302
"N00002867",195,14,69,85,20,7,330
"N00002868",172,44,68,43,11,6,211
"N00002869",144,23,66,40,11,4,195
"N00002870",205,34,99,50,14,8,275
"N00002871",282,74,131,65,8,4,303
"N00002872",133,62,54,14,1,2,93
"N00002873",126,44,62,16,2,2,108
"N00002874",124,50,51,20,3,0,100
"N00002875",420,70,166,131,40,13,610
"N00002876",197,19,73,74,20,11,329
"N00002877",131,36,65,26,4,0,129
"N00002878",105,37,47,20,0,1,91
"N00002879",154,10,54,78,8,4,252
"N00002880",151,8,65,52,14,12,268
"N00002881",206,15,93,83,11,4,309
"N00002882",134,11,50,55,14,4,221
"N00002883",178,16,75,65,18,4,278
"N00002884",155,9,52,62,24,8,284
"N00002885",302,125,136,31,6,4,236
"N00002886",268,33,121,86,23,5,383
"N00002887",247,15,106,100,16,10,395
"N00002888",140,8,46,55,25,6,259
"N00002889",142,61,42,29,5,5,135
"N00002890",137,8,39,72,10,8,246
"N00002891",204,8,72,94,26,4,355
"N00002892",154,10,54,61,20,9,276
"N00002893",114,23,56,32,1,2,132
"N00002894",147,32,69,43,3,0,164
"N00002895",170,26,66,61,11,6,245
"N00002896",120,9,42,42,21,6,217
"N00002897",323,35,120,140,24,4,488
"N00002898",134,26,54,38,9,7,187
"N00002899",132,20,69,36,6,1,163
"N00002900",139,34,71,29,5,0,144
"N00002901",126,28,69,22,4,3,138
"N00002902",149,61,66,12,7,3,124
"N00002903",320,148,130,33,6,3,229
"N00002904",138,17,48,56,13,4,221
"N00002905",153,22,65,53,11,2,212
"N00002906",144,22,69,35,14,4,198
"N00002907",186,15,53,82,20,16,345
"N00002908",164,26,69,51,13,5,234
"N00002909",173,11,54,70,19,19,335
"N00002910",211,14,75,78,25,19,393
"N00002911",222,12,78,89,22,21,415
"N00002912",134,11,45,56,18,4,230
"N00002913",127,16,55,41,11,4,186
"N00002914",441,47,156,163,57,18,732
"N00002915",96,17,40,27,10,2,132
"N00002916",152,6,48,71,13,14,293
"N00002917",127,23,47,39,13,5,185
"N00002918",127,12,46,48,12,9,221
"N00002919",131,19,44,45,14,9,214
"N00002920",151,34,68,34,11,4,188
"N00002921",110,12,31,39,20,8,202
"N00002922",149,18,53,43,22,13,264
"N00002923",138,18,62,44,9,5,199
"N00002924",158,43,72,32,7,4,174
"N00002925",119,9,59,37,9,5,180
"N00002926",156,39,78,26,10,3,173
"N00002927",141,8,60,52,13,8,236
"N00002928",123,8,35,58,13,9,227
"N00002929",274,30,109,89,34,12,443
"N00002930",143,9,47,59,16,12,266
"N00002931",225,18,90,95,18,4,350
"N00002932",127,2,54,47,16,8,231
"N00002933",171,9,47,80,27,8,323
"N00002934",132,8,47,50,14,13,255
"N00002935",140,14,48,51,22,5,239
"N00002936",143,12,55,50,12,14,252
"N00002937",148,20,53,48,19,8,244
"N00002938",137,11,43,55,18,10,251
"N00002939",143,15,50,55,17,6,235
"N00002940",140,22,43,51,15,9,235
"N00002941",120,22,59,28,9,2,152
"N00002942",134,6,46,55,12,15,260
"N00002943",116,18,58,34,4,2,146
"N00002944",216,32,112,62,9,1,269
"N00002945",162,35,75,36,11,5,200
"N00002946",130,40,64,23,3,0,119
"N00002947",156,43,80,27,4,2,154
"N00002948",124,2,55,49,14,4,216
"N00002949",145,25,59,44,15,2,200
"N00002950",148,25,55,57,6,5,210
"N00002951",112,25,53,23,8,3,135
"N00002952",129,10,50,54,13,2,206
"N00002953",116,41,53,16,2,4,109
"N00002954",196,8,61,83,25,19,383
"N00002955",157,11,51,60,24,11,291
"N00002956",131,21,46,46,9,9,204
"N00002957",157,39,73,43,2,0,165
"N00002958",156,10,59,63,15,9,269
"N00002959",190,10,66,91,18,5,323
"N00002960",126,5,46,52,12,11,235
"N00002961",119,13,33,51,16,6,209
"N00002962",156,37,67,44,6,2,181
"N00002963",133,19,36,58,14,6,224
"N00002964",120,8,48,45,14,5,200
"N00002965",120,9,45,42,11,13,216
"N00002966",186,11,67,83,18,7,320
"N00002967",116,49,58,7,2,0,78
"N00002968",121,41,57,18,3,2,111
"N00002969",118,60,41,15,1,1,78
"N00002970",151,68,76,6,1,0,91
"N00002971",128,57,51,16,4,0,95
"N00002972",123,70,40,8,4,1,72
"N00002973",133,7,53,48,14,11,238
"N00002974",103,4,34,43,15,7,196
"N00002975",164,9,60,65,21,9,290
"N00002976",110,20,51,25,9,5,153
"N00002977",152,14,59,61,12,6,244
"N00002978",136,11,42,56,20,7,249
"N00002979",170,57,84,22,7,0,149
"N00002980",139,12,63,52,9,3,210
"N00002981",130,40,57,27,6,0,129
"N00002982",194,34,97,46,13,4,244
"N00002983",112,8,51,45,5,3,170
"N00002984",79,29,40,10,0,0,60
"N00002985",59,34,21,1,1,2,34
"N00002986",157,37,83,24,12,1,171
"N00002987",155,23,50,55,16,11,255
"N00002988",158,18,50,67,16,7,263
"N00002989",157,13,48,59,27,10,297
"N00002990",133,8,42,50,21,12,254
"N00002991",135,18,46,53,10,8,220
"N00002992",153,8,57,56,20,12,280
"N00002993",104,45,45,8,3,3,83
"N00002994",222,24,80,88,25,5,353
"N00002995",248,34,101,99,8,6,350
"N00002996",137,78,47,10,2,0,73
"N00002997",123,40,47,28,7,1,129
"N00002998",110,28,49,24,7,2,127
"N00002999",116,48,46,15,6,1,98
"N00003000",154,11,47,68,19,9,280
"N00003001",99,19,33,37,5,5,149
"N00003002",303,72,100,97,22,12,411
"N00003003",525,62,225,176,33,29,805
"N00003004",111,25,46,27,10,3,143
"N00003005",155,14,53,56,21,11,277
"N00003006",133,7,34,69,20,3,244
"N00003007",149,6,54,62,18,9,272
"N00003008",235,34,80,93,22,6,358
"N00003009",164,6,53,73,21,11,307
"N00003010",161,26,68,58,7,2,213
"N00003011",114,12,49,42,8,3,169
"N00003012",133,10,42,58,14,9,238
"N00003013",148,8,57,48,21,14,276
"N00003014",142,11,54,53,15,9,242
"N00003015",147,13,52,63,16,3,239
"N00003016",113,5,45,43,13,7,202
"N00003017",155,5,80,53,13,4,241
"N00003018",108,26,55,22,2,3,117
"N00003019",215,76,97,33,3,6,197
"N00003020",148,40,61,33,9,5,176
"N00003021",143,31,61,39,9,3,182
"N00003022",119,19,59,30,10,1,153
"N00003023",109,54,38,12,2,3,81
"N00003024",186,39,89,54,3,1,210
"N00003025",121,9,51,54,4,3,184
"N00003026",180,16,54,77,21,12,324
"N00003027",140,8,38,62,24,8,270
"N00003028",153,6,42,68,27,10,300
"N00003029",193,18,62,82,22,9,332
"N00003030",150,40,68,31,11,0,163
"N00003031",156,14,43,64,19,16,296
"N00003032",117,6,46,47,13,5,199
"N00003033",155,19,49,57,23,7,266
"N00003034",108,46,37,17,4,4,99
"N00003035",142,34,60,33,12,3,180
"N00003036",137,24,59,44,8,2,180
"N00003037",147,27,68,38,12,2,188
"N00003038",127,14,50,42,15,6,205
"N00003039",134,28,73,32,1,0,140
"N00003040",256,136,84,25,8,3,170
"N00003041",180,44,97,31,5,3,188
"N00003042",129,51,58,14,6,0,104
"N00003043",97,31,49,15,2,0,85
"N00003044",158,27,77,44,9,1,196
"N00003045",306,21,163,100,18,4,435
"N00003046",119,9,42,48,16,4,204
"N00003047",133,9,45,52,12,15,250
"N00003048",147,9,57,52,19,10,260
"N00003049",131,17,56,41,11,6,198
"N00003050",123,12,45,50,10,6,202
"N00003051",124,11,39,52,17,5,214
"N00003052",125,34,60,25,5,1,130
"N00003053",102,8,51,39,2,2,144
"N00003054",137,7,63,56,10,1,209
"N00003055",135,10,57,49,17,2,215
"N00003056",133,6,67,44,15,1,204
"N00003057",118,30,67,14,6,1,117
"N00003058",116,21,54,30,9,2,149
"N00003059",114,13,41,48,10,2,175
"N00003060",155,57,69,26,3,0,130
"N00003061",136,5,34,68,17,12,273
"N00003062",147,11,49,52,21,14,283
"N00003063",173,8,59,64,28,14,331
"N00003064",157,16,56,72,9,4,243
"N00003065",138,48,52,30,6,2,138
"N00003066",147,30,47,54,5,11,219
"N00003067",131,13,55,56,5,2,190
"N00003068",113,60,43,9,1,0,64
"N00003069",113,46,54,12,1,0,81
"N00003070",123,52,53,15,3,0,92
"N00003071",108,50,43,11,3,1,78
"N00003072",119,60,45,11,2,1,78
"N00003073",139,7,41,50,23,18,287
"N00003074",193,19,65,72,22,15,341
"N00003075",114,7,50,37,15,5,193
"N00003076",202,16,88,79,15,4,307
"N00003077",142,21,65,44,7,5,194
"N00003078",206,7,86,84,17,12,360
"N00003079",135,60,64,9,1,1,93
"N00003080",105,37,53,12,3,0,86
"N00003081",62,39,17,6,0,0,29
"N00003082",105,36,47,21,1,0,92
"N00003083",100,36,47,15,2,0,83
"N00003084",130,29,76,21,4,0,130
"N00003085",123,58,57,7,1,0,74
"N00003086",120,62,44,12,2,0,74
"N00003087",139,28,52,46,11,2,185
"N00003088",65,26,31,6,2,0,49
"N00003089",115,19,66,23,6,1,134
"N00003090",139,17,68,48,5,1,183
"N00003091",142,7,68,53,14,0,216
"N00003092",98,28,46,20,4,0,98
"N00003093",181,8,64,88,13,8,314
"N00003094",114,8,37,48,12,9,208
"N00003095",132,10,59,55,5,3,197
"N00003096",122,7,67,34,11,3,180
"N00003097",199,3,68,85,32,11,386
"N00003098",265,78,116,50,15,6,287
"N00003099",116,19,39,49,7,2,169
"N00003100",140,27,56,39,13,5,197
"N00003101",115,32,52,21,9,1,125
"N00003102",118,8,43,45,11,11,213
"N00003103",127,29,66,23,8,1,140
"N00003104",89,38,30,17,4,0,76
"N00003105",238,165,55,14,3,1,97
"N00003106",106,64,37,5,0,0,47
"N00003107",140,98,39,3,0,0,45
"N00003108",99,22,54,17,5,1,107
"N00003109",120,28,40,36,14,2,162
"N00003110",115,35,65,11,4,0,99
"N00003111",95,40,43,9,3,0,70
"N00003112",107,38,47,19,3,0,94
"N00003113",114,31,61,21,1,0,106
"N00003114",158,64,79,14,1,0,110
"N00003115",109,40,52,14,3,0,89
"N00003116",114,21,46,30,14,3,164
"N00003117",120,33,58,26,2,1,120
"N00003118",116,75,31,9,1,0,52
"N00003119",110,61,32,14,2,1,73
"N00003120",128,9,49,56,13,1,204
"N00003121",129,15,67,37,8,2,173
"N00003122",121,16,73,26,4,2,145
"N00003123",128,5,45,45,25,8,243
"N00003124",141,34,71,28,6,2,154
"N00003125",118,34,45,25,10,4,145
"N00003126",154,4,49,61,28,12,307
"N00003127",147,4,46,70,17,10,283
"N00003128",134,36,69,19,7,3,140
"N00003129",122,10,40,48,18,6,216
"N00003130",118,6,49,51,8,4,191
"N00003131",277,10,81,108,57,21,562
"N00003132",125,12,63,40,10,0,173
"N00003133",152,15,70,50,9,8,234
"N00003134",134,35,73,21,4,1,131
"N00003135",65,25,29,6,3,2,58
"N00003136",168,47,85,26,10,0,167
"N00003137",114,31,61,19,2,1,111
"N00003138",125,42,62,15,5,1,111
"N00003139",160,8,62,64,15,11,282
"N00003140",134,10,51,51,17,5,226
"N00003141",149,7,46,64,24,8,284
"N00003142",337,14,148,128,27,20,574
"N00003143",126,39,59,24,4,0,119
"N00003144",125,13,45,45,15,7,209
"N00003145",549,77,296,154,17,5,679
"N00003146",155,22,75,51,6,1,199
"N00003147",342,14,111,180,29,8,591
"N00003148",116,8,46,51,8,3,184
"N00003149",204,2,87,95,17,3,340
"N00003150",130,3,30,62,22,13,276
"N00003151",130,40,61,24,4,1,125
"N00003152",157,15,63,56,13,10,257
"N00003153",129,4,42,46,23,14,265
"N00003154",133,7,40,51,26,9,262
"N00003155",125,65,48,9,3,0,75
"N00003156",115,40,59,14,2,0,93
"N00003157",113,32,61,14,6,0,107
"N00003158",124,56,51,17,0,0,85
"N00003159",165,22,84,40,12,7,240
"N00003160",119,63,42,7,6,1,78
"N00003161",495,35,189,224,35,12,792
"N00003162",358,58,184,103,12,1,430
"N00003163",169,16,52,73,20,8,291
"N00003164",181,11,53,80,26,11,342
"N00003165",114,31,48,23,6,6,137
"N00003166",185,6,62,90,20,7,333
"N00003167",106,10,35,43,14,4,179
"N00003168",138,24,65,36,12,1,177
"N00003169",122,33,42,34,10,3,153
"N00003170",281,71,125,71,12,2,311
"N00003171",116,44,54,18,0,0,90
"N00003172",117,57,47,10,1,2,78
"N00003173",119,38,53,18,7,3,124
"N00003174",120,60,49,8,2,1,75
"N00003175",145,62,63,16,3,1,109
"N00003176",156,15,76,52,8,5,225
"N00003177",237,77,100,50,6,4,236
"N00003178",117,23,51,32,11,0,148
"N00003179",242,88,100,34,8,12,241
"N00003180",107,18,57,28,3,1,126
"N00003181",118,13,59,38,5,3,162
"N00003182",103,8,35,44,12,4,175
"N00003183",147,8,76,52,9,2,216
"N00003184",123,40,59,19,4,1,113
"N00003185",97,39,40,15,2,1,80
"N00003186",125,52,65,7,1,0,82
"N00003187",146,48,68,20,8,2,140
"N00003188",192,20,63,80,24,5,320
"N00003189",118,10,34,49,19,6,216
"N00003190",123,10,43,37,17,16,238
"N00003191",121,27,51,27,11,5,159
"N00003192",154,36,68,38,10,2,183
"N00003193",142,13,51,50,20,8,247
"N00003194",148,20,64,40,21,3,219
"N00003195",182,17,73,67,20,5,293
"N00003196",149,9,75,56,8,1,215
"N00003197",128,9,53,52,9,5,207
"N00003198",110,8,47,35,16,4,181
"N00003199",149,7,40,66,26,10,293
"N00003200",138,14,47,48,21,8,245
"N00003201",152,23,57,47,19,6,233
"N00003202",145,19,61,49,11,5,213
"N00003203",129,10,57,43,15,4,205
"N00003204",193,53,92,43,4,1,194
"N00003205",174,26,63,68,8,9,260
"N00003206",119,17,46,43,8,5,178
"N00003207",140,13,49,46,22,10,253
"N00003208",138,29,56,38,14,1,178
"N00003209",514,54,281,160,18,1,661
"N00003210",103,31,49,20,3,0,98
"N00003211",118,45,55,15,2,1,95
"N00003212",141,60,66,11,4,0,100
"N00003213",102,50,44,8,0,0,60
"N00003214",103,74,27,1,1,0,32
"N00003215",118,44,55,19,0,0,93
"N00003216",135,16,54,40,20,5,215
"N00003217",118,12,43,41,12,10,205
"N00003218",144,11,44,57,21,11,268
"N00003219",120,7,53,41,13,6,201
"N00003220",135,29,62,31,9,4,169
"N00003221",116,9,50,45,7,5,186
"N00003222",131,19,53,45,11,3,188
"N00003223",129,62,52,12,2,1,86
"N00003224",108,13,62,25,7,1,137
"N00003225",122,8,51,55,6,2,187
"N00003226",110,14,46,41,6,3,158
"N00003227",101,25,40,30,4,2,120
"N00003228",138,45,67,15,7,4,135
"N00003229",111,50,49,9,1,2,78
"N00003230",126,79,36,9,2,0,60
"N00003231",71,40,23,5,2,1,45
"N00003232",154,8,45,68,24,9,290
"N00003233",146,21,70,35,13,7,209
"N00003234",179,25,68,56,17,13,288
"N00003235",175,19,66,72,12,6,274
"N00003236",155,42,67,42,4,0,163
"N00003237",334,48,152,97,21,16,485
"N00003238",169,12,47,77,22,11,318
"N00003239",144,12,39,61,19,13,283
"N00003240",149,6,40,59,32,12,312
"N00003241",129,6,33,52,25,13,268
"N00003242",116,6,23,61,17,9,240
"N00003243",150,8,34,65,24,19,327
"N00003244",122,4,40,40,25,13,254
"N00003245",164,4,57,67,26,10,312
"N00003246",286,13,112,129,21,11,491
"N00003247",280,16,72,148,35,9,519
"N00003248",137,10,57,58,6,6,215
"N00003249",148,4,54,77,12,1,248
"N00003250",128,4,55,54,12,3,212
"N00003251",116,8,59,38,8,3,171
"N00003252",133,51,60,21,1,0,105
"N00003253",123,14,62,39,5,3,172
"N00003254",113,21,49,39,4,0,139
"N00003255",111,15,46,36,13,1,161
"N00003256",142,9,57,61,13,2,227
"N00003257",112,4,24,65,16,3,215
"N00003258",178,0,56,95,21,6,334
"N00003259",121,10,47,51,8,5,194
"N00003260",127,2,52,51,19,3,223
"N00003261",126,2,25,69,18,12,266
"N00003262",137,4,36,65,19,13,288
"N00003263",135,3,23,70,26,13,295
"N00003264",140,4,36,71,14,15,290
"N00003265",135,3,38,58,26,10,274
"N00003266",132,3,36,50,25,18,297
"N00003267",135,7,28,68,21,11,277
"N00003268",119,7,27,57,21,7,236
"N00003269",129,6,36,54,23,10,257
"N00003270",127,0,30,61,15,21,290
"N00003271",228,73,112,37,5,1,205
"N00003272",236,56,105,56,16,3,280
"N00003273",264,9,81,147,23,4,461
"N00003274",117,28,59,27,2,1,123
"N00003275",95,23,54,13,3,2,98
"N00003276",245,20,125,87,11,2,340
"N00003277",180,12,80,73,15,0,271
"N00003278",183,43,92,40,6,2,198
"N00003279",96,24,53,16,3,0,94
"N00003280",329,16,131,139,32,11,556
"N00003281",127,8,50,44,16,9,230
"N00003282",835,80,399,315,31,10,1169
"N00003283",122,49,54,19,0,0,92
"N00003284",135,54,63,18,0,0,99
"N00003285",115,32,67,11,5,0,104
"N00003286",123,24,68,26,4,1,136
"N00003287",118,16,68,28,2,4,147
"N00003288",123,28,59,24,8,4,148
"N00003289",135,10,58,54,10,3,210
"N00003290",177,20,61,64,26,6,297
"N00003291",270,10,84,143,17,16,489
"N00003292",123,5,47,60,8,3,203
"N00003293",109,12,35,42,17,3,182
"N00003294",115,56,48,10,1,0,71
"N00003295",274,129,115,25,5,0,180
"N00003296",133,80,44,9,0,0,62
"N00003297",128,69,46,11,1,1,75
"N00003298",202,98,89,12,3,0,122
"N00003299",205,91,92,18,3,1,142
"N00003300",105,67,32,4,2,0,46
"N00003301",111,44,51,15,0,1,86
"N00003302",155,73,64,15,3,0,103
"N00003303",122,62,44,10,4,2,84
"N00003304",116,56,49,11,0,0,71
"N00003305",160,96,56,5,2,1,76
"N00003306",193,37,96,52,4,4,228
"N00003307",211,19,100,80,9,3,299
"N00003308",988,186,495,269,28,10,1158
"N00003309",114,27,55,23,8,1,129
"N00003310",126,40,50,28,6,2,136
"N00003311",393,55,206,117,13,2,488
"N00003312",134,13,73,36,7,5,186
"N00003313",709,221,364,104,14,6,642
"N00003314",293,21,143,116,11,2,416
"N00003315",90,8,47,33,2,0,119
"N00003316",155,26,76,43,8,2,195
"N00003317",133,10,49,44,19,11,241
"N00003318",315,6,74,166,46,23,646
"N00003319",122,7,35,57,15,8,234
"N00003320",110,6,42,43,16,3,188
"N00003321",143,7,47,54,23,12,278
"N00003322",142,8,37,71,13,13,280
"N00003323",151,7,41,58,31,14,315
"N00003324",140,18,56,53,7,6,207
"N00003325",153,5,43,76,17,12,300
"N00003326",261,31,117,98,11,4,363
"N00003327",154,9,58,61,24,2,261
"N00003328",117,9,74,29,3,2,149
"N00003329",139,6,48,62,18,5,246
"N00003330",137,4,55,63,13,2,228
"N00003331",167,1,55,90,15,6,304
"N00003332",136,5,33,65,22,11,276
"N00003333",125,15,49,40,14,7,200
"N00003334",119,8,34,56,15,6,217
"N00003335",107,21,40,37,8,1,142
"N00003336",133,4,23,63,36,7,287
"N00003337",144,48,69,22,4,1,129
"N00003338",115,20,77,18,0,0,113
"N00003339",186,29,92,54,9,2,235
"N00003340",132,55,54,20,2,1,105
"N00003341",113,19,56,32,6,0,138
"N00003342",129,22,65,37,4,1,156
"N00003343",126,54,56,15,1,0,89
"N00003344",139,31,68,34,5,1,155
"N00003345",99,2,38,44,14,1,172
"N00003346",127,3,51,56,14,3,217
"N00003347",137,5,54,57,16,5,236
"N00003348",160,8,51,69,23,9,299
"N00003349",341,26,113,163,33,6,563
"N00003350",177,7,50,81,27,12,346
"N00003351",143,17,49,52,16,9,239
"N00003352",155,14,71,60,7,3,225
"N00003353",131,12,50,55,11,3,206
"N00003354",153,8,38,78,18,11,297
"N00003355",145,7,45,57,21,15,293
"N00003356",219,5,84,105,23,2,371
"N00003357",120,11,32,44,21,12,241
"N00003358",147,2,43,61,24,17,310
"N00003359",132,8,39,50,20,15,269
"N00003360",109,38,56,15,0,0,86
"N00003361",140,26,80,27,6,1,156
"N00003362",128,6,40,65,10,7,231
"N00003363",297,58,151,67,15,6,356
"N00003364",139,19,52,52,10,6,211
"N00003365",176,11,58,73,23,11,323
"N00003366",123,19,66,33,4,1,148
"N00003367",139,9,75,40,12,3,204
"N00003368",135,48,64,20,3,0,113
"N00003369",149,56,68,19,6,0,124
"N00003370",129,47,57,22,2,1,112
"N00003371",159,64,73,17,5,0,122
"N00003372",139,69,53,11,5,1,94
"N00003373",129,53,58,14,3,1,105
"N00003374",129,54,62,9,4,0,92
"N00003375",127,51,56,18,2,0,98
"N00003376",130,51,53,18,5,3,116
"N00003377",110,39,55,15,1,0,88
"N00003378",124,36,53,32,2,1,127
"N00003379",124,45,60,14,5,0,103
"N00003380",145,61,66,17,0,1,104
"N00003381",138,67,61,10,0,0,81
"N00003382",127,69,45,11,2,0,73
"N00003383",125,31,69,22,1,2,128
"N00003384",153,14,51,62,17,9,267
"N00003385",164,10,49,70,27,8,306
"N00003386",146,41,52,40,10,3,174
"N00003387",128,1,34,71,21,1,243
"N00003388",164,21,83,47,10,3,219
"N00003389",140,5,39,74,19,3,261
"N00003390",151,25,63,50,8,5,207
"N00003391",176,28,85,55,6,2,221
"N00003392",146,8,31,60,31,16,314
"N00003393",146,5,44,65,27,5,282
"N00003394",135,2,34,55,24,20,307
"N00003395",167,44,75,42,6,0,177
"N00003396",163,4,39,87,29,4,318
"N00003397",109,40,48,20,0,1,92
"N00003398",119,12,52,46,9,0,171
"N00003399",129,10,66,39,14,0,186
"N00003400",139,5,65,49,12,8,234
"N00003401",121,11,58,41,9,2,175
"N00003402",144,70,63,8,3,0,88
"N00003403",114,76,29,7,0,2,52
"N00003404",133,86,39,6,2,0,57
"N00003405",144,73,65,5,1,0,78
"N00003406",165,49,90,26,0,0,142
"N00003407",242,19,122,88,11,2,339
"N00003408",197,22,99,62,8,6,285
"N00003409",155,26,86,38,4,1,179
"N00003410",238,28,101,94,14,1,335
"N00003411",107,13,50,39,5,0,143
"N00003412",132,41,68,20,2,1,118
"N00003413",132,36,71,22,2,1,126
"N00003414",128,8,72,40,6,2,179
"N00003415",132,29,70,25,7,1,145
"N00003416",121,27,64,27,1,2,131
"N00003417",119,45,61,11,2,0,89
"N00003418",132,51,65,14,1,1,103
"N00003419",124,19,61,36,6,2,159
"N00003420",125,47,63,13,1,1,96
"N00003421",113,40,61,9,3,0,88
"N00003422",256,88,98,56,11,3,257
"N00003423",249,121,95,30,2,1,165
"N00003424",129,40,65,19,4,1,120
"N00003425",95,36,49,10,0,0,69
"N00003426",350,86,165,86,10,3,384
"N00003427",140,25,75,33,7,0,162
"N00003428",129,22,68,31,7,1,155
"N00003429",127,46,66,13,2,0,98
"N00003430",103,39,42,15,4,3,97
"N00003431",132,53,57,20,1,1,104
"N00003432",139,9,83,41,3,3,186
"N00003433",116,39,47,24,6,0,113
"N00003434",114,28,52,29,5,0,125
"N00003435",101,20,58,20,2,1,108
"N00003436",122,7,64,40,10,1,179
"N00003437",131,9,56,53,10,3,204
"N00003438",134,11,64,46,12,1,196
"N00003439",124,2,77,35,6,4,183
"N00003440",125,14,63,38,10,0,169
"N00003441",131,15,69,35,11,1,176
"N00003442",114,32,56,23,2,1,112
"N00003443",252,7,85,133,19,8,440
"N00003444",144,5,40,58,26,15,302
"N00003445",165,2,41,98,21,3,313
"N00003446",144,6,48,69,15,6,256
"N00003447",123,9,76,26,9,3,167
"N00003448",180,11,42,83,29,15,373
"N00003449",144,5,33,70,22,14,310
"N00003450",129,6,46,53,16,8,232
"N00003451",222,10,70,110,26,6,394
"N00003452",153,7,45,71,21,9,291
"N00003453",123,11,81,25,6,0,149
"N00003454",127,18,56,43,7,3,178
"N00003455",122,18,54,40,8,2,166
"N00003456",105,6,63,33,3,0,138
"N00003457",123,33,66,21,2,1,118
"N00003458",125,11,62,42,8,2,178
"N00003459",114,15,60,31,6,2,148
"N00003460",152,8,72,59,8,5,239
"N00003461",130,20,64,42,2,2,162
"N00003462",133,2,45,63,19,4,246
"N00003463",168,8,34,99,17,10,328
