"Geography_Code","NM_1555_1_0","NM_1555_1_1","NM_1555_1_2","NM_1555_1_3","NM_1555_1_4","NM_1555_1_5"
"N00003863",117,47,23,28,12,7
"N00003864",130,52,32,25,11,10
"N00003865",100,43,30,20,5,2
"N00003866",147,59,43,27,14,4
"N00003867",276,116,91,47,15,7
"N00003868",142,67,35,30,8,2
"N00003869",445,207,102,68,49,19
"N00003870",117,42,26,31,9,9
"N00003871",239,203,14,14,6,2
"N00003872",129,55,26,29,13,6
"N00003873",413,201,108,71,22,11
"N00003874",173,133,22,13,4,1
"N00003875",140,73,35,19,9,4
"N00003876",167,125,19,12,6,5
"N00003877",129,69,38,13,7,2
"N00003878",142,108,22,5,6,1
"N00003879",147,113,20,7,6,1
"N00003880",173,112,38,17,4,2
"N00003881",149,134,9,4,2,0
"N00003882",125,96,16,8,2,3
"N00003883",299,200,41,38,15,5
"N00003884",289,170,53,46,17,3
"N00003885",119,63,31,17,7,1
"N00003886",117,42,42,20,10,3
"N00003887",254,128,90,31,5,0
"N00003888",98,77,9,6,6,0
"N00003889",157,80,29,30,15,3
"N00003890",127,44,33,33,15,2
"N00003891",136,88,29,13,5,1
"N00003892",123,81,18,16,6,2
"N00003893",116,68,32,11,5,0
"N00003894",122,67,27,13,15,0
"N00003895",124,84,22,10,7,1
"N00003896",381,145,117,82,35,2
"N00003897",103,28,24,40,6,5
"N00003898",127,100,16,7,3,1
"N00003899",131,110,12,5,4,0
"N00003900",132,41,56,24,10,1
"N00003901",116,34,30,39,8,5
"N00003902",130,104,15,7,3,1
"N00003903",211,167,32,9,2,1
"N00003904",202,138,45,13,3,3
"N00003905",153,63,46,36,5,3
"N00003906",111,44,40,16,7,4
"N00003907",136,58,40,33,2,3
"N00003908",110,25,32,44,5,4
"N00003909",144,59,47,32,4,2
"N00003910",113,67,27,16,1,2
"N00003911",507,313,132,47,11,4
"N00003912",188,126,38,14,7,3
"N00003913",121,52,42,17,7,3
"N00003914",130,80,28,17,4,1
"N00003915",122,54,39,21,7,1
"N00003916",129,80,32,16,0,1
"N00003917",112,67,29,15,1,0
"N00003918",121,61,37,17,5,1
"N00003919",122,79,30,9,2,2
"N00003920",118,70,28,15,4,1
"N00003921",121,80,30,8,3,0
"N00003922",123,80,25,13,3,2
"N00003923",119,75,32,9,3,0
"N00003924",127,80,25,20,2,0
"N00003925",114,70,23,12,6,3
"N00003926",109,86,11,6,5,1
"N00003927",111,76,22,12,0,1
"N00003928",204,98,40,32,30,4
"N00003929",113,66,37,7,2,1
"N00003930",137,81,37,13,4,2
"N00003931",123,51,28,37,3,4
"N00003932",150,101,30,15,3,1
"N00003933",314,250,39,19,6,0
"N00003934",116,97,10,5,4,0
"N00003935",136,108,18,10,0,0
"N00003936",358,272,55,26,3,2
"N00003937",124,109,10,5,0,0
"N00003938",113,90,13,8,1,1
"N00003939",140,125,8,7,0,0
"N00003940",128,108,10,6,3,1
"N00003941",138,116,13,5,4,0
"N00003942",158,137,11,8,2,0
"N00003943",284,184,68,25,7,0
"N00003944",131,92,20,11,8,0
"N00003945",122,88,19,11,3,1
"N00003946",156,128,22,5,1,0
"N00003947",232,175,42,12,3,0
"N00003948",123,79,29,14,0,1
"N00003949",120,72,34,6,5,3
"N00003950",113,66,29,17,0,1
"N00003951",109,72,19,15,3,0
"N00003952",114,93,12,8,1,0
"N00003953",111,65,27,17,2,0
"N00003954",116,68,23,24,1,0
"N00003955",114,75,25,13,0,1
"N00003956",117,59,35,18,5,0
"N00003957",108,32,40,25,9,2
"N00003958",240,77,92,53,15,3
"N00003959",119,77,26,9,3,4
"N00003960",129,93,26,7,3,0
"N00003961",130,100,19,11,0,0
"N00003962",261,206,28,23,4,0
"N00003963",124,97,19,7,1,0
"N00003964",135,62,44,22,7,0
"N00003965",154,96,41,13,3,1
"N00003966",135,73,41,18,3,0
"N00003967",110,97,12,0,0,1
"N00003968",119,79,21,14,5,0
"N00003969",120,85,25,6,4,0
"N00003970",139,86,35,12,5,1
"N00003971",123,62,36,21,4,0
"N00003972",141,72,44,15,9,1
"N00003973",124,101,14,6,2,1
"N00003974",198,142,31,15,8,2
"N00003975",130,84,27,12,3,4
"N00003976",126,75,36,9,4,2
"N00003977",107,64,29,11,3,0
"N00003978",139,91,31,11,6,0
"N00003979",137,91,34,10,2,0
"N00003980",145,107,23,9,4,2
"N00003981",115,57,36,11,8,3
"N00003982",117,61,34,18,4,0
"N00003983",118,60,34,19,4,1
"N00003984",133,63,37,25,7,1
"N00003985",120,59,34,21,5,1
"N00003986",123,61,30,24,8,0
"N00003987",123,45,43,23,11,1
"N00003988",130,45,45,35,3,2
"N00003989",121,24,63,27,6,1
"N00003990",177,115,42,17,3,0
"N00003991",140,49,39,37,13,2
"N00003992",154,115,25,10,3,1
"N00003993",158,125,21,10,2,0
"N00003994",123,106,12,4,1,0
"N00003995",140,118,16,3,2,1
"N00003996",147,82,39,18,4,4
"N00003997",128,110,7,9,1,1
"N00003998",127,81,27,17,1,1
"N00003999",139,95,32,10,2,0
"N00004000",152,61,41,40,9,1
"N00004001",125,49,40,27,5,4
"N00004002",160,47,71,30,8,4
"N00004003",184,70,57,43,8,6
"N00004004",114,43,39,25,3,4
"N00004005",95,29,33,26,5,2
"N00004006",110,47,28,29,4,2
"N00004007",103,40,38,19,5,1
"N00004008",146,88,30,24,4,0
"N00004009",126,85,22,12,6,1
"N00004010",144,90,27,21,3,3
"N00004011",183,111,50,20,2,0
"N00004012",124,79,29,13,2,1
"N00004013",118,67,29,17,5,0
"N00004014",124,99,17,8,0,0
"N00004015",113,68,22,20,3,0
"N00004016",151,78,40,26,7,0
"N00004017",108,59,25,18,5,1
"N00004018",123,68,36,12,5,2
"N00004019",118,79,26,10,1,2
"N00004020",143,70,39,25,8,1
"N00004021",129,77,31,15,5,1
"N00004022",151,32,47,47,19,6
"N00004023",119,61,25,25,5,3
"N00004024",126,56,22,40,5,3
"N00004025",243,69,68,96,7,3
"N00004026",126,95,19,9,1,2
"N00004027",130,87,34,7,2,0
"N00004028",118,61,25,20,9,3
"N00004029",123,95,13,12,3,0
"N00004030",129,69,36,19,5,0
"N00004031",127,44,34,38,9,2
"N00004032",115,54,23,32,4,2
"N00004033",123,39,44,34,5,1
"N00004034",119,72,32,11,2,2
"N00004035",128,90,23,10,5,0
"N00004036",117,60,36,14,5,2
"N00004037",138,69,35,23,11,0
"N00004038",123,64,45,9,5,0
"N00004039",124,87,19,10,6,2
"N00004040",121,83,26,10,0,2
"N00004041",130,91,23,12,4,0
"N00004042",220,176,27,15,1,1
"N00004043",129,99,20,8,2,0
"N00004044",133,86,22,19,6,0
"N00004045",147,90,32,17,4,4
"N00004046",125,69,29,15,10,2
"N00004047",333,297,20,10,3,3
"N00004048",151,140,4,4,1,2
"N00004049",177,152,15,8,2,0
"N00004050",351,297,23,19,7,5
"N00004051",306,290,3,7,5,1
"N00004052",132,110,16,5,0,1
"N00004053",121,97,14,7,2,1
"N00004054",183,141,29,10,2,1
"N00004055",104,54,23,23,1,3
"N00004056",138,122,8,7,1,0
"N00004057",134,119,9,5,1,0
"N00004058",447,318,74,34,17,4
"N00004059",544,351,113,63,14,3
"N00004060",459,218,132,77,23,9
"N00004061",195,129,40,15,10,1
"N00004062",143,132,10,1,0,0
"N00004063",306,244,40,14,6,2
"N00004064",200,161,31,6,1,1
"N00004065",124,24,66,28,4,2
"N00004066",125,60,24,35,4,2
"N00004067",116,38,39,32,7,0
"N00004068",127,60,28,32,7,0
"N00004069",109,47,28,28,5,1
"N00004070",110,58,27,19,4,2
"N00004071",135,37,46,44,7,1
"N00004072",119,58,31,21,7,2
"N00004073",373,170,115,60,23,5
"N00004074",143,53,56,25,9,0
"N00004075",147,109,18,16,4,0
"N00004076",128,60,40,24,3,1
"N00004077",131,80,29,13,8,1
"N00004078",132,71,35,19,4,3
"N00004079",133,66,32,30,4,1
"N00004080",129,39,38,41,6,5
"N00004081",129,55,38,29,7,0
"N00004082",165,51,52,53,7,2
"N00004083",134,40,52,31,9,2
"N00004084",136,102,21,9,4,0
"N00004085",396,196,94,75,23,8
"N00004086",126,16,43,46,17,4
"N00004087",231,132,52,35,10,2
"N00004088",149,132,7,6,3,1
"N00004089",121,100,11,7,2,1
"N00004090",152,111,23,13,3,2
"N00004091",144,104,26,8,3,3
"N00004092",132,80,37,11,3,1
"N00004093",211,133,60,13,3,2
"N00004094",228,103,67,38,14,6
"N00004095",123,51,20,34,13,5
"N00004096",119,25,56,29,9,0
"N00004097",202,55,64,53,25,5
"N00004098",138,50,54,24,8,2
"N00004099",269,131,58,49,27,4
"N00004100",156,46,43,48,16,3
"N00004101",124,36,37,43,7,1
"N00004102",155,60,65,21,6,3
"N00004103",113,19,26,60,4,4
"N00004104",91,47,24,16,3,1
"N00004105",153,44,83,21,3,2
"N00004106",137,28,78,14,16,1
"N00004107",111,60,27,19,4,1
"N00004108",127,40,46,30,7,4
"N00004109",126,75,32,13,3,3
"N00004110",134,81,34,17,2,0
"N00004111",133,123,7,2,0,1
"N00004112",142,134,5,2,1,0
"N00004113",224,196,19,7,2,0
"N00004114",117,72,28,14,3,0
"N00004115",127,95,22,9,0,1
"N00004116",215,197,12,5,0,1
"N00004117",149,134,8,4,3,0
"N00004118",122,94,19,7,1,1
"N00004119",127,88,29,8,2,0
"N00004120",100,56,26,15,3,0
"N00004121",129,90,30,9,0,0
"N00004122",130,108,11,9,1,1
"N00004123",152,117,23,9,3,0
"N00004124",132,87,31,12,2,0
"N00004125",142,114,23,3,1,1
"N00004126",125,98,18,7,1,1
"N00004127",131,99,27,2,3,0
"N00004128",144,104,23,12,3,2
"N00004129",119,111,7,0,1,0
"N00004130",121,100,13,4,3,1
"N00004131",127,110,15,2,0,0
"N00004132",129,110,8,7,4,0
"N00004133",122,90,22,7,3,0
"N00004134",120,108,8,3,0,1
"N00004135",132,94,25,9,3,1
"N00004136",146,134,6,3,3,0
"N00004137",140,129,7,2,1,1
"N00004138",141,90,40,8,3,0
"N00004139",262,225,25,9,2,1
"N00004140",149,130,13,5,1,0
"N00004141",129,92,31,4,2,0
"N00004142",123,90,19,13,0,1
"N00004143",124,89,21,10,4,0
"N00004144",238,127,77,20,10,4
"N00004145",121,72,39,8,0,2
"N00004146",130,91,25,9,4,1
"N00004147",126,75,36,12,3,0
"N00004148",117,27,33,46,4,7
"N00004149",124,95,21,6,2,0
"N00004150",241,143,61,29,7,1
"N00004151",130,87,30,10,3,0
"N00004152",123,55,35,29,3,1
"N00004153",142,106,20,12,3,1
"N00004154",110,81,15,12,2,0
"N00004155",143,63,48,26,6,0
"N00004156",108,27,49,24,7,1
"N00004157",187,127,36,22,2,0
"N00004158",178,128,34,11,5,0
"N00004159",66,18,12,25,7,4
"N00004160",94,32,19,26,11,6
"N00004161",119,57,36,22,4,0
"N00004162",111,31,22,47,8,3
"N00004163",136,109,17,9,1,0
"N00004164",136,95,24,12,2,3
"N00004165",142,75,47,16,2,2
"N00004166",122,65,33,18,5,1
"N00004167",189,58,53,58,16,4
"N00004168",118,25,43,39,9,2
"N00004169",128,99,21,7,1,0
"N00004170",127,94,26,4,3,0
"N00004171",131,119,7,4,1,0
"N00004172",123,88,28,5,2,0
"N00004173",124,70,39,11,4,0
"N00004174",112,106,3,3,0,0
"N00004175",108,97,8,1,2,0
"N00004176",220,112,16,65,26,1
"N00004177",86,34,13,28,10,1
"N00004178",119,86,18,12,3,0
"N00004179",160,102,39,12,3,4
"N00004180",112,87,17,8,0,0
"N00004181",104,92,8,3,0,1
"N00004182",132,109,13,8,2,0
"N00004183",83,6,29,41,7,0
"N00004184",114,86,18,7,3,0
"N00004185",327,217,68,36,3,3
"N00004186",141,88,30,20,3,0
"N00004187",175,101,26,43,4,1
"N00004188",125,84,28,8,5,0
"N00004189",114,84,23,7,0,0
"N00004190",215,118,34,54,6,3
"N00004191",261,174,54,28,5,0
"N00004192",134,89,24,14,5,2
"N00004193",122,86,22,10,4,0
"N00004194",109,89,10,6,3,1
"N00004195",115,60,28,23,4,0
"N00004196",338,261,52,18,5,2
"N00004197",112,35,34,40,1,2
"N00004198",111,33,37,29,8,4
"N00004199",293,174,76,32,8,3
"N00004200",123,106,15,1,1,0
"N00004201",123,80,24,16,2,1
"N00004202",139,77,42,19,0,1
"N00004203",119,53,44,18,3,1
"N00004204",128,70,39,16,2,1
"N00004205",118,67,35,11,4,1
"N00004206",123,56,47,10,8,2
"N00004207",133,99,14,18,2,0
"N00004208",190,73,67,36,6,8
"N00004209",231,188,26,12,2,3
"N00004210",148,79,36,27,6,0
"N00004211",296,174,92,24,4,2
"N00004212",756,472,182,76,25,1
"N00004213",149,22,66,46,13,2
"N00004214",145,36,64,35,7,3
"N00004215",119,63,35,19,1,1
"N00004216",210,40,88,67,13,2
"N00004217",129,12,68,39,8,2
"N00004218",115,39,36,32,5,3
"N00004219",124,117,4,1,2,0
"N00004220",122,99,15,4,1,3
"N00004221",129,121,3,5,0,0
"N00004222",136,125,6,3,1,1
"N00004223",107,74,22,10,1,0
"N00004224",127,106,15,5,1,0
"N00004225",116,101,12,2,1,0
"N00004226",141,102,18,19,2,0
"N00004227",114,106,6,2,0,0
"N00004228",306,241,44,15,5,1
"N00004229",137,108,13,11,4,1
"N00004230",120,114,4,1,1,0
"N00004231",126,113,9,4,0,0
"N00004232",117,107,6,4,0,0
"N00004233",138,114,12,9,2,1
"N00004234",118,107,10,0,0,1
"N00004235",113,100,9,4,0,0
"N00004236",113,99,11,2,0,1
"N00004237",114,97,13,2,2,0
"N00004238",134,109,17,5,3,0
"N00004239",117,106,7,3,0,1
"N00004240",118,100,16,2,0,0
"N00004241",116,96,17,2,1,0
"N00004242",130,114,9,3,3,1
"N00004243",127,55,49,17,4,2
"N00004244",93,25,28,34,4,2
"N00004245",177,70,75,27,5,0
"N00004246",130,97,11,14,6,2
"N00004247",131,98,23,7,3,0
"N00004248",134,35,56,33,10,0
"N00004249",144,44,47,47,5,1
"N00004250",117,51,50,12,2,2
"N00004251",139,52,30,49,2,6
"N00004252",121,106,7,4,4,0
"N00004253",121,107,7,5,2,0
"N00004254",118,94,19,5,0,0
"N00004255",105,75,24,4,2,0
"N00004256",402,271,80,40,9,2
"N00004257",128,95,24,9,0,0
"N00004258",151,65,43,37,4,2
"N00004259",108,62,22,21,3,0
"N00004260",138,118,18,2,0,0
"N00004261",125,83,28,12,0,2
"N00004262",123,52,22,21,16,12
"N00004263",117,47,13,28,26,3
"N00004264",300,83,92,86,30,9
"N00004265",98,46,22,19,9,2
"N00004266",129,106,11,6,6,0
"N00004267",257,170,47,29,6,5
"N00004268",136,93,24,13,2,4
"N00004269",140,80,40,14,5,1
"N00004270",149,86,31,23,7,2
"N00004271",138,56,50,23,5,4
"N00004272",116,56,38,15,5,2
"N00004273",253,65,67,59,35,27
"N00004274",129,52,35,30,8,4
"N00004275",143,71,40,21,8,3
"N00004276",179,132,30,15,1,1
"N00004277",120,107,8,3,1,1
"N00004278",121,64,37,17,2,1
"N00004279",137,105,19,11,2,0
"N00004280",127,87,19,14,7,0
"N00004281",168,121,21,18,5,3
"N00004282",154,37,43,49,23,2
"N00004283",133,92,27,7,5,2
"N00004284",150,131,14,2,2,1
"N00004285",118,108,7,3,0,0
"N00004286",119,108,8,2,0,1
"N00004287",253,113,80,36,16,8
"N00004288",112,34,42,31,5,0
"N00004289",111,41,38,30,1,1
"N00004290",269,143,79,38,8,1
"N00004291",164,85,56,19,4,0
"N00004292",91,45,23,18,3,2
"N00004293",134,40,69,21,3,1
"N00004294",229,97,83,35,7,7
"N00004295",130,99,26,4,1,0
"N00004296",136,95,27,12,1,1
"N00004297",147,102,24,7,14,0
"N00004298",134,125,5,2,2,0
"N00004299",196,141,32,17,4,2
"N00004300",110,57,26,27,0,0
"N00004301",150,123,18,8,0,1
"N00004302",173,142,14,11,6,0
"N00004303",103,71,22,8,2,0
"N00004304",121,103,9,7,0,2
"N00004305",103,76,19,6,2,0
"N00004306",207,78,68,40,19,2
"N00004307",132,53,41,30,6,2
"N00004308",119,76,24,14,2,3
"N00004309",118,99,14,4,1,0
"N00004310",107,80,17,6,3,1
"N00004311",122,40,52,24,5,1
"N00004312",123,62,32,23,4,2
"N00004313",118,42,51,15,7,3
"N00004314",304,130,89,67,16,2
"N00004315",110,23,50,26,11,0
"N00004316",115,58,33,18,2,4
"N00004317",127,80,30,12,4,1
"N00004318",107,74,20,11,0,2
"N00004319",127,51,38,29,5,4
"N00004320",198,64,82,39,13,0
"N00004321",255,196,39,15,2,3
"N00004322",136,101,24,8,2,1
"N00004323",149,111,29,9,0,0
"N00004324",131,55,40,29,7,0
"N00004325",127,93,24,9,1,0
"N00004326",136,101,22,10,2,1
"N00004327",131,92,30,6,3,0
"N00004328",119,94,19,6,0,0
"N00004329",117,54,37,22,3,1
"N00004330",115,84,23,8,0,0
"N00004331",126,78,35,11,2,0
"N00004332",133,88,26,9,8,2
"N00004333",133,66,34,27,3,3
"N00004334",111,30,44,33,4,0
"N00004335",126,40,39,37,8,2
"N00004336",122,45,33,35,8,1
"N00004337",113,43,28,34,6,2
"N00004338",120,90,15,8,4,3
"N00004339",178,143,21,8,4,2
"N00004340",145,123,13,5,2,2
"N00004341",146,118,22,5,1,0
"N00004342",272,138,74,47,11,2
"N00004343",100,66,14,16,3,1
"N00004344",112,72,29,6,5,0
"N00004345",143,94,29,14,3,3
"N00004346",148,77,35,26,7,3
"N00004347",159,119,23,10,4,3
"N00004348",107,44,34,18,10,1
"N00004349",114,33,45,25,9,2
"N00004350",369,305,34,17,10,3
"N00004351",157,124,13,7,9,4
"N00004352",181,142,22,14,2,1
"N00004353",152,125,17,7,2,1
"N00004354",132,105,17,7,2,1
"N00004355",148,101,28,11,7,1
"N00004356",115,50,32,20,7,6
"N00004357",520,338,108,52,18,4
"N00004358",123,63,31,18,9,2
"N00004359",364,244,58,43,14,5
"N00004360",211,165,24,16,6,0
"N00004361",272,128,71,44,24,5
"N00004362",262,185,52,20,5,0
"N00004363",148,96,29,13,5,5
"N00004364",135,90,21,14,8,2
"N00004365",185,106,45,22,8,4
"N00004366",123,44,47,25,2,5
"N00004367",267,168,56,25,13,5
"N00004368",155,123,16,9,3,4
"N00004369",129,78,27,14,6,4
"N00004370",190,129,40,11,6,4
"N00004371",144,110,21,8,3,2
"N00004372",140,98,23,9,6,4
"N00004373",154,113,23,10,4,4
"N00004374",150,92,32,17,6,3
"N00004375",338,198,79,39,17,5
"N00004376",145,107,20,12,4,2
"N00004377",156,107,29,12,3,5
"N00004378",119,35,31,29,17,7
"N00004379",117,82,19,10,6,0
"N00004380",121,83,20,11,5,2
"N00004381",129,90,20,11,6,2
"N00004382",176,79,36,28,27,6
"N00004383",138,77,27,25,8,1
"N00004384",116,83,13,13,4,3
"N00004385",98,86,4,8,0,0
"N00004386",139,114,17,6,1,1
"N00004387",134,117,12,4,1,0
"N00004388",144,117,18,6,3,0
"N00004389",145,107,24,9,3,2
"N00004390",143,105,18,10,7,3
"N00004391",157,111,24,11,9,2
"N00004392",136,72,32,17,11,4
"N00004393",143,73,43,16,10,1
"N00004394",106,48,26,18,7,7
"N00004395",122,55,36,18,8,5
"N00004396",156,111,23,15,6,1
"N00004397",145,87,29,14,12,3
"N00004398",173,129,24,14,4,2
"N00004399",178,148,14,5,6,5
"N00004400",168,135,21,9,3,0
"N00004401",268,161,40,46,18,3
"N00004402",423,224,113,54,22,10
"N00004403",119,76,26,15,1,1
"N00004404",293,145,85,44,13,6
"N00004405",283,147,60,54,15,7
"N00004406",169,71,48,33,15,2
"N00004407",120,85,19,10,4,2
"N00004408",125,92,26,7,0,0
"N00004409",145,116,17,6,4,2
"N00004410",255,181,43,21,7,3
"N00004411",171,104,32,29,4,2
"N00004412",162,92,37,21,10,2
"N00004413",121,54,18,30,18,1
"N00004414",79,52,19,3,1,4
"N00004415",447,178,134,89,30,16
"N00004416",242,117,78,34,8,5
"N00004417",166,116,24,17,8,1
"N00004418",170,112,30,22,4,2
"N00004419",153,108,25,13,7,0
"N00004420",168,128,20,14,4,2
"N00004421",141,105,20,10,5,1
"N00004422",156,100,25,22,5,4
"N00004423",136,92,19,9,10,6
"N00004424",143,80,27,19,12,5
"N00004425",161,93,36,17,14,1
"N00004426",150,102,27,16,2,3
"N00004427",145,81,27,24,6,7
"N00004428",134,84,24,15,8,3
"N00004429",158,102,28,19,7,2
"N00004430",152,87,38,16,9,2
"N00004431",157,111,20,18,7,1
"N00004432",97,21,17,31,19,9
"N00004433",262,155,53,30,15,9
"N00004434",210,111,30,32,28,9
"N00004435",138,94,26,12,6,0
"N00004436",124,84,20,10,6,4
"N00004437",118,61,36,16,4,1
"N00004438",157,107,24,13,5,8
"N00004439",176,124,29,13,5,5
"N00004440",146,91,30,13,8,4
"N00004441",173,119,27,14,8,5
"N00004442",162,118,19,14,7,4
"N00004443",185,141,25,13,3,3
"N00004444",131,71,36,19,4,1
"N00004445",140,97,25,12,5,1
"N00004446",176,98,48,19,10,1
"N00004447",148,80,39,22,5,2
"N00004448",171,122,28,14,4,3
"N00004449",160,112,27,11,5,5
"N00004450",146,112,19,11,3,1
"N00004451",193,121,37,26,8,1
"N00004452",129,59,39,23,5,3
"N00004453",125,41,39,32,11,2
"N00004454",120,43,40,26,8,3
"N00004455",124,50,38,26,9,1
"N00004456",128,40,42,34,9,3
"N00004457",125,70,30,19,6,0
"N00004458",128,94,21,5,5,3
"N00004459",334,152,86,62,15,19
"N00004460",118,57,34,15,9,3
"N00004461",161,84,37,24,9,7
"N00004462",143,51,51,26,13,2
"N00004463",159,119,23,10,7,0
"N00004464",146,84,21,28,8,5
"N00004465",154,101,28,17,6,2
"N00004466",151,91,35,15,5,5
"N00004467",141,96,20,15,6,4
"N00004468",160,117,25,9,6,3
"N00004469",138,76,33,19,8,2
"N00004470",132,70,31,20,8,3
"N00004471",144,95,22,16,8,3
"N00004472",244,161,45,28,4,6
"N00004473",111,62,27,8,9,5
"N00004474",410,147,122,84,42,15
"N00004475",130,44,46,26,9,5
"N00004476",119,47,37,20,7,8
"N00004477",127,50,37,27,10,3
"N00004478",193,152,26,10,3,2
"N00004479",175,119,31,14,3,8
"N00004480",169,111,39,12,4,3
"N00004481",199,123,41,27,7,1
"N00004482",131,67,27,24,10,3
"N00004483",143,53,43,23,18,6
"N00004484",220,147,45,18,5,5
"N00004485",143,83,26,22,7,5
"N00004486",152,60,57,22,11,2
"N00004487",143,80,34,19,8,2
"N00004488",143,94,22,14,10,3
"N00004489",133,90,29,11,2,1
"N00004490",185,111,42,23,5,4
"N00004491",147,64,51,19,9,4
"N00004492",129,94,16,12,3,4
"N00004493",153,111,22,11,7,2
"N00004494",137,42,48,35,8,4
"N00004495",130,38,53,25,8,6
"N00004496",331,224,57,37,10,3
"N00004497",177,69,45,31,24,8
"N00004498",539,353,99,64,16,7
"N00004499",111,46,33,25,7,0
"N00004500",104,41,22,22,15,4
"N00004501",138,97,19,14,6,2
"N00004502",106,75,15,10,4,2
"N00004503",123,87,17,9,4,6
"N00004504",115,59,29,23,1,3
"N00004505",134,98,18,11,3,4
"N00004506",129,93,16,10,8,2
"N00004507",123,59,37,19,5,3
"N00004508",260,127,79,35,13,6
"N00004509",112,55,36,16,3,2
"N00004510",128,46,48,20,10,4
"N00004511",100,47,31,13,8,1
"N00004512",145,88,25,18,11,3
"N00004513",148,79,36,19,7,7
"N00004514",204,145,34,15,6,4
"N00004515",132,103,16,8,5,0
"N00004516",137,97,23,11,3,3
"N00004517",132,86,25,9,5,7
"N00004518",126,51,50,21,4,0
"N00004519",118,30,46,17,17,8
"N00004520",366,209,92,39,19,7
"N00004521",133,66,39,14,10,4
"N00004522",115,62,34,15,2,2
"N00004523",129,88,21,16,3,1
"N00004524",111,39,43,19,8,2
"N00004525",139,89,21,22,6,1
"N00004526",142,111,18,10,2,1
"N00004527",125,71,28,17,6,3
"N00004528",147,98,24,16,7,2
"N00004529",106,87,11,4,3,1
"N00004530",133,92,22,15,3,1
"N00004531",151,80,48,19,3,1
"N00004532",138,99,20,13,2,4
"N00004533",116,45,34,25,12,0
"N00004534",410,254,93,50,8,5
"N00004535",319,188,70,46,13,2
"N00004536",124,51,23,22,25,3
"N00004537",121,47,25,37,8,4
